step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55
63000	-305.844994789513123	-304.313847654155666	-1.531147135357440	0.000153761603276	0.000042239648312	0.274708688070134	0.557142696887138	0	2	1	2	2	4	3	3	3	7	5	4	5	9	6	6	7	6	8	7	8	7	8	8	8	7	10	9	10	10	10	11	11	11	13	11	13	14	13	15	15	17	16	16	17	16	17	18	20	17	22	21	21	23	25	0	3	1	3	3	4	4	4	4	16	6	7	12	24	6	13	6	4	6	9	15	15	10	22	15	16	21	12	28	24	23	23	17	28	24	30	36	36	36	35	37	39	38	35	44	38	40	41	38	43	49	48	41	0	0	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	3	2	2	1	1	1	1	1	2	4	1	1	2	3	3	2	3	1	1	2	2	2	2	3	2	3	1	1	2	3	5	1	2	2	3	1	1
63500	-295.470280419544054	-293.836130293722931	-1.634150125821132	0.000133860202958	0.000030268587902	0.226120887562921	0.607076167190735	0	2	1	2	2	4	3	3	5	7	5	4	5	8	6	6	5	6	6	7	8	7	8	7	8	7	10	9	10	10	9	11	12	11	13	12	12	14	14	15	16	17	16	14	17	17	17	18	20	19	21	20	21	23	25	0	3	1	3	3	4	4	4	4	13	7	7	12	4	9	13	6	7	9	9	15	16	18	6	13	16	15	15	23	24	26	21	34	24	30	18	30	34	35	39	44	41	38	37	41	43	43	41	42	42	45	50	48	0	0	1	1	1	1	1	2	1	1	2	1	1	1	1	5	1	1	1	2	1	1	2	1	2	2	2	1	2	1	1	2	2	3	1	3	1	3	2	2	1	1	1	1	2	1	1	1	1	2	2	2	2	1	2	1	1
64000	-299.075347718183593	-297.204077758129813	-1.871269960053778	0.000114695736676	0.000018482103793	0.161140285843892	0.648795290563774	-1	2	1	2	2	4	3	3	5	7	5	5	5	7	6	6	7	8	7	6	6	6	8	6	8	8	9	9	10	10	9	11	12	11	12	12	13	14	14	15	16	17	16	13	16	17	17	17	20	20	23	18	21	23	24	0	3	1	3	1	7	4	4	7	16	6	7	6	8	12	13	20	4	13	7	12	13	15	6	19	12	21	26	23	20	23	15	24	17	30	34	36	36	36	38	39	37	44	36	37	43	43	38	42	45	45	48	52	0	0	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	5	2	3	1	1	2	2	1	3	1	1	2	1	1	2	3	1	2	1	1	2	2	1	2	4	1	1	2	1	1	3	1	2	6	1	2	1	1
64500	-255.321297780159881	-253.865631492428264	-1.455666287731619	0.000090945512896	0.000030065365529	0.330586574002820	0.628589941988121	0	2	1	2	2	5	3	3	5	6	4	4	5	9	6	6	7	8	8	7	8	7	7	8	8	8	9	9	10	10	10	11	11	11	12	11	13	14	14	15	16	17	16	15	15	17	17	18	20	20	23	21	20	23	23	0	1	1	3	3	4	4	4	7	12	7	7	12	26	12	13	9	15	16	9	23	16	15	17	22	16	23	23	28	6	27	28	30	24	30	30	36	36	36	38	36	39	40	38	36	43	43	43	39	48	42	48	48	0	0	1	2	1	1	1	3	1	1	1	2	1	1	1	1	2	1	1	2	2	2	1	1	1	1	1	2	1	2	1	3	1	2	1	2	2	1	2	2	2	1	2	2	1	1	2	1	1	1	2	1	6	2	2	1	1
65000	-297.500788484845714	-295.843202227624658	-1.657586257221071	0.000115504393991	0.000025123782618	0.217513652511278	0.531016439848464	0	2	1	2	2	4	3	3	4	7	5	5	4	9	6	6	7	5	6	6	8	7	8	8	8	8	10	9	10	10	10	11	12	11	13	12	12	14	14	15	14	17	16	15	17	17	17	18	20	20	22	21	18	21	25	0	1	1	3	3	4	4	4	4	12	7	13	7	24	6	13	7	7	9	11	13	6	16	6	19	11	22	21	23	14	23	23	30	30	34	17	30	37	37	37	37	43	41	38	38	43	40	37	36	53	45	48	43	0	0	1	1	1	1	1	2	1	1	2	2	2	1	1	1	2	2	2	2	2	1	2	3	2	1	2	3	2	1	2	1	2	2	2	1	2	3	2	2	2	2	2	1	1	1	2	1	1	3	4	2	4	1	1	1	1
65500	-287.235363865811394	-285.795228189959232	-1.440135675852183	0.000059261657221	0.000020524997653	0.346345320325749	0.693951305268048	0	2	1	2	2	5	3	3	4	7	5	5	4	9	6	6	6	8	8	7	8	5	8	8	8	8	9	9	10	10	10	10	12	12	13	11	13	13	14	14	13	15	16	16	15	17	17	18	18	20	23	21	21	23	25	0	1	1	3	3	4	4	4	4	22	7	13	7	6	12	22	6	6	16	9	15	13	15	17	10	16	23	23	23	4	27	28	30	30	34	24	36	36	36	38	36	38	36	39	37	40	40	40	39	48	48	50	48	0	0	1	2	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	2	1	3	2	1	1	2	1	2	1	1	1	3	1	1	1	2	1	3	2	2	3	1	2	2	5	2	2	2	2	3	1	2	3	1	2	1	1
66000	-268.984453965211685	-267.332815659029677	-1.651638306182015	0.000137230962785	0.000030140547859	0.219633727309633	0.636610300289348	0	1	1	2	2	5	3	3	4	7	5	5	5	9	6	6	7	7	8	7	8	7	8	8	8	8	10	9	8	10	10	11	10	12	11	12	13	14	14	15	16	17	16	16	17	17	17	18	20	19	22	21	21	23	25	0	1	1	3	3	4	4	4	4	16	7	7	7	20	12	12	11	7	10	6	15	16	18	17	17	16	21	6	13	24	28	27	17	33	33	30	34	37	37	37	37	39	40	39	37	43	43	41	50	40	41	41	43	0	0	1	1	1	1	1	3	1	1	1	1	2	1	2	2	1	1	2	4	1	2	2	1	1	1	1	2	1	3	2	2	1	1	2	2	1	2	1	1	1	1	3	2	1	2	2	1	1	2	1	4	4	3	2	1	1
66500	-262.997620292677368	-261.310995021385281	-1.686625271292111	0.000114005504989	0.000023682478800	0.207731010908586	0.752051159781141	0	2	1	2	2	3	3	3	5	7	5	4	5	9	6	6	7	7	7	4	7	7	8	8	8	8	9	9	10	10	10	11	9	11	13	12	13	14	14	14	16	17	16	16	17	17	17	18	19	19	23	21	21	21	24	0	3	1	3	3	4	4	4	6	12	7	7	12	24	12	13	9	7	16	4	15	13	15	17	18	22	23	23	23	24	27	28	17	30	30	14	36	37	36	37	36	37	40	39	43	40	41	41	42	48	45	50	50	0	0	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	1	1	2	1	2	1	2	2	1	3	1	2	2	1	3	1	2	1	1
67000	-272.347847488656441	-270.686175129908122	-1.661672358748324	0.000109815604177	0.000023729090873	0.216081230452059	0.619373254347483	0	1	1	2	2	4	3	3	5	6	5	5	4	8	6	6	7	8	8	7	8	6	8	7	8	5	9	9	10	10	10	10	10	12	12	12	13	14	14	15	16	17	16	16	17	15	17	17	19	19	22	21	21	23	25	0	1	1	3	3	7	4	4	13	13	7	13	7	24	12	11	6	9	12	9	12	26	15	9	22	13	23	21	23	18	27	23	24	30	30	30	35	37	37	37	39	40	40	37	44	34	43	40	42	48	45	48	50	0	0	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	3	3	2	2	1	2	2	2	1	1	1	2	2	1	1	3	1	2	2	1	1	1	2	1	2	1	3	1	2	1	2	2	1	2	3	2	1	1
67500	-270.908046686640944	-269.382719999098526	-1.525326687542435	0.000112597095557	0.000031322796735	0.278184766491346	0.722328033306422	0	2	1	2	2	4	3	3	4	7	4	5	4	8	6	6	7	7	7	7	8	7	8	8	8	8	9	8	10	10	10	11	12	11	12	12	13	14	14	15	16	17	16	16	17	15	17	18	20	20	21	21	21	22	24	0	1	1	3	3	8	4	4	8	12	7	13	7	11	13	13	9	11	13	9	15	16	10	17	19	22	15	19	23	24	14	28	30	30	34	34	36	36	36	38	38	38	40	39	44	37	41	41	42	38	42	43	48	0	0	1	2	1	1	1	1	1	1	1	2	1	1	1	3	2	2	1	2	2	3	1	1	1	1	1	1	3	1	1	1	2	2	2	1	1	1	1	2	2	1	2	2	1	2	1	2	1	2	2	3	2	3	3	1	1
68000	-284.046078643857527	-282.527731696968033	-1.518346946889494	0.000111769780182	0.000031574421965	0.282495160258845	0.632268810160408	0	2	1	2	2	5	3	3	5	7	5	5	4	9	6	6	7	8	8	6	7	7	8	8	8	7	9	9	10	10	9	11	12	12	10	12	13	14	14	15	15	16	16	16	17	16	17	18	20	20	22	21	21	23	25	0	1	1	3	3	4	4	4	4	16	7	13	7	18	12	13	11	16	13	9	15	13	21	17	12	13	26	23	31	17	26	28	30	17	14	30	36	36	36	38	36	39	41	36	42	40	34	41	41	42	36	50	49	0	0	1	2	1	1	1	2	1	1	2	1	2	1	1	1	1	2	2	2	1	1	1	2	1	1	3	2	2	1	1	2	2	2	2	3	1	2	1	2	2	1	2	2	1	4	1	1	3	2	3	1	5	1	1	1	1
68500	-262.025259179964678	-260.556274579539888	-1.468984600424813	0.000084770677776	0.000027006893342	0.318587677369682	0.599853457751458	0	2	1	2	2	5	3	3	5	4	5	5	5	9	6	6	7	8	8	6	8	7	8	8	8	7	9	9	10	10	9	11	12	11	13	12	13	14	14	15	15	17	16	16	16	17	16	18	18	20	23	21	21	23	25	0	1	1	3	3	4	4	4	7	7	7	10	10	11	10	13	9	11	16	9	26	13	10	17	22	13	23	23	19	18	15	28	30	17	30	34	36	36	36	38	36	36	40	39	39	40	40	40	42	48	42	48	47	0	0	1	1	1	1	1	2	1	1	2	1	2	1	1	3	2	1	2	3	2	1	1	2	1	1	1	2	1	1	2	2	1	1	2	4	3	1	1	2	2	1	3	3	1	2	2	2	1	2	1	2	3	2	3	1	1
69000	-265.051413600417106	-263.442550915120250	-1.608862685296847	0.000091908372190	0.000021712691952	0.236242808297872	0.690201624862220	0	2	1	2	2	4	3	3	5	4	5	5	5	9	6	6	7	8	7	6	8	7	7	8	8	7	9	9	8	9	10	11	12	11	13	12	13	14	11	15	16	17	16	16	17	17	17	18	19	20	22	19	21	23	24	0	1	1	3	3	4	4	4	4	7	7	10	10	9	10	13	20	11	13	6	26	13	15	17	16	11	23	23	23	17	27	28	34	14	34	39	39	36	30	36	37	44	40	40	38	38	43	43	41	48	49	48	52	0	0	1	1	1	1	1	2	1	1	2	1	2	1	1	2	2	1	1	2	2	1	1	2	1	1	2	1	2	1	1	2	1	2	1	1	1	1	2	2	2	2	3	1	1	1	1	1	1	2	2	2	2	1	2	1	1
69500	-272.178351092501032	-270.574499697183342	-1.603851395317712	0.000099818152834	0.000023793065710	0.238364115489766	0.523073544486943	-1	2	1	2	2	5	3	3	5	4	5	5	5	9	6	6	7	7	8	7	8	7	8	8	8	8	9	9	10	10	9	11	12	11	13	12	13	14	11	15	16	15	16	15	17	17	15	18	20	20	22	21	19	23	23	0	3	1	3	3	4	4	4	8	7	7	10	10	26	12	13	9	7	18	6	15	13	15	6	18	12	23	21	18	9	23	28	30	17	34	39	39	39	30	38	42	36	40	34	41	44	38	40	48	53	44	50	43	0	0	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	4	1	1	1	2	1	2	1	1	1	1	3	3	1	2	2	3	2	1	2	2	1	1	1	2	1	3	1	2	1	3	2	1	5	1	3	1	1
70000	-297.381246081338702	-295.781961871914802	-1.599284209423882	0.000106587289947	0.000025616485104	0.240333393562654	0.703171228166011	-1	2	0	2	2	5	3	3	5	4	5	5	5	8	6	6	7	8	8	7	8	7	8	8	8	6	10	9	10	10	10	11	12	12	11	12	13	14	11	15	16	17	16	13	17	17	14	18	18	17	23	19	21	23	25	0	1	1	3	3	8	4	4	4	4	10	10	10	20	10	13	9	11	17	11	15	26	15	11	22	13	28	21	21	4	23	23	35	39	24	39	34	36	24	38	36	38	37	36	43	40	37	40	38	40	53	50	50	0	0	1	1	1	2	1	1	1	1	3	2	1	1	1	1	1	1	2	2	1	2	2	1	2	2	1	1	1	1	2	5	1	3	1	1	3	1	1	2	2	1	3	2	2	1	1	1	1	3	2	2	1	1	4	1	1
70500	-283.567231073118649	-282.011858173324185	-1.555372899794462	0.000105422397580	0.000027543594698	0.261268908037489	0.766117759917232	0	1	1	2	2	4	3	3	5	4	4	5	5	9	6	6	7	7	7	7	8	7	7	7	8	7	9	8	10	10	8	11	11	12	12	12	13	14	13	15	15	17	16	16	17	17	17	18	19	19	21	21	21	23	25	0	1	1	3	3	4	4	4	6	7	7	10	10	20	11	13	6	11	16	6	16	16	15	6	26	16	23	23	15	17	23	28	14	17	30	30	30	37	35	39	38	43	37	38	38	37	43	45	42	43	49	48	43	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	1	1	1	1	1	2	1	1	2	1	2	1	4	1	2	3	1	1	2	1	1	1	1	3	1	1	1	2	2	2	2	2	1	1
71000	-260.457896957537685	-258.948416670396625	-1.509480287141054	0.000070516091315	0.000020323538694	0.288211361626351	0.704481054962196	0	1	1	2	2	5	3	3	4	4	5	5	5	6	5	6	7	7	7	7	8	7	8	7	8	8	10	9	10	10	10	11	12	12	13	12	10	14	14	15	16	17	16	16	17	16	17	18	20	20	22	21	21	23	25	0	1	1	3	3	4	4	4	8	7	7	10	10	9	10	13	14	14	11	6	15	13	22	6	19	16	21	23	22	24	23	28	30	30	34	37	24	37	37	36	39	41	38	39	44	39	43	47	38	48	41	50	48	0	0	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	2	2	2	2	1	2	1	2	2	1	2	1	1	2	2	2	1	2	1	2	2	2	2	1	1	2	1	1	1	1	2	2	2	1	2	1	1
71500	-278.995886941123956	-277.390377660457602	-1.605509280666329	0.000121692963040	0.000028921284201	0.237657819139528	0.804703012893907	0	2	1	2	2	4	3	3	5	4	5	5	5	6	6	6	7	7	6	7	8	7	7	8	8	8	8	9	9	9	9	11	11	12	13	12	11	14	14	15	16	17	16	14	17	17	17	16	19	20	22	19	21	22	24	0	1	1	3	3	8	4	4	6	7	10	10	10	9	7	13	9	11	13	14	15	16	15	17	19	16	23	24	23	18	23	28	24	24	34	37	30	36	36	44	36	39	39	36	36	43	40	44	42	52	42	38	50	0	0	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1	2	2	1	3	3	2	2	2	1	2	2	1	1	3	2	1	1	1
72000	-283.860135863307448	-282.437164234290833	-1.422971629016592	0.000101327664521	0.000037158553099	0.366716762640826	0.656889446128415	0	2	1	2	2	4	3	3	5	4	4	5	5	8	6	6	6	7	8	7	8	7	8	7	8	8	10	9	10	10	10	11	12	12	13	12	11	14	14	15	16	16	16	15	16	17	17	18	17	20	21	21	19	23	24	0	1	1	3	3	4	4	4	7	7	7	10	10	17	10	13	7	9	18	9	15	13	15	17	13	13	23	15	28	24	21	21	24	30	34	37	30	36	36	37	37	39	40	39	39	39	40	43	45	45	41	48	43	0	0	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	2	2	1	2	2	2	3	1	2	1	2	3	2	1	1	1	2	2	2	3	1	1	1	2	2	1	1	1	2	4	3	1	1	1
72500	-284.471515562329728	-282.880897335736961	-1.590618226592739	0.000120460567791	0.000029412667541	0.244168428559885	0.585803100421572	-1	1	0	2	2	5	3	3	4	4	5	5	5	9	6	6	7	8	8	7	7	6	8	8	8	7	9	9	10	10	10	11	11	12	13	11	13	14	14	15	16	16	16	16	17	17	17	18	20	20	23	20	21	23	25	0	3	1	3	3	9	4	4	4	7	9	10	10	24	11	13	6	17	13	9	4	12	15	11	21	13	15	23	21	14	27	28	30	24	34	30	17	36	36	34	34	38	40	38	41	43	43	44	42	48	53	48	48	0	0	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	2	3	1	2	3	1	1	2	1	3	1	1	1	1	3	1	1	3	2	2	2	4	1	1	2	1	1	1	2	3	2	2	2	2	1	1
73000	-295.458374863694928	-293.954874554192429	-1.503500309502520	0.000154104592720	0.000045034117897	0.292230861532940	0.574676610717169	0	2	1	2	2	4	3	3	5	4	4	5	5	9	6	6	6	8	8	6	5	7	8	8	8	8	8	6	10	7	10	11	12	11	13	12	13	13	14	15	16	17	16	16	17	17	17	18	20	20	23	21	21	23	24	0	1	1	3	3	8	4	4	6	7	7	10	10	26	21	13	9	9	22	6	10	13	28	20	10	16	28	21	18	6	18	26	34	14	34	24	34	14	38	37	39	40	40	39	44	44	44	40	42	44	52	43	30	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	2	2	3	2	1	1	2	3	1	2	1	1	1	2	2	2	1	2	1	1	1	2	1	1	1	2	2	3	2	4	11	1	1
73500	-261.480200171607407	-259.857485292277488	-1.622714879329926	0.000101671767527	0.000023443751977	0.230582712854315	0.756271626764661	0	1	1	2	2	4	3	3	4	4	5	5	5	9	6	6	6	8	7	7	5	7	8	8	8	8	8	9	10	10	10	11	12	9	10	11	12	14	14	15	14	16	16	16	17	17	17	17	19	19	20	21	21	22	25	0	1	1	3	3	8	4	4	8	7	7	10	10	24	21	13	9	11	13	6	10	13	15	17	19	22	22	27	28	34	27	31	30	24	34	35	36	36	37	39	37	38	40	38	38	43	43	38	38	48	45	48	43	0	0	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	1	2	2	1	1	2	4	2	2	2	2	1	1
74000	-255.360791105259779	-253.856130587998052	-1.504660517261727	0.000061431986809	0.000017903746705	0.291440137856683	0.626202799488928	0	1	1	2	2	5	3	3	5	4	5	5	5	8	6	6	7	8	8	7	5	7	8	8	8	7	10	9	10	10	10	11	12	11	13	12	13	14	14	15	14	16	16	16	16	17	17	18	19	20	23	21	20	21	25	0	1	1	3	3	4	4	4	4	7	4	10	10	17	21	13	6	6	16	9	10	16	21	17	16	13	23	23	28	24	23	28	34	17	34	34	36	37	36	41	36	36	40	36	38	40	44	43	44	48	45	48	43	0	0	1	1	1	1	1	2	1	1	1	1	3	1	1	1	1	1	2	2	1	1	1	1	2	1	2	2	2	1	1	2	2	1	1	3	2	1	1	1	2	1	2	2	1	4	2	1	1	1	3	2	7	2	1	1	1
74500	-271.730090638394529	-269.784399729663335	-1.945690908731212	0.000109701565845	0.000016173030467	0.147427526144295	0.626098353796556	0	2	1	2	2	4	3	3	5	4	5	5	5	9	6	6	7	7	8	6	5	7	8	8	7	8	10	9	10	10	10	11	12	11	13	12	13	14	14	15	16	15	16	15	16	17	16	16	18	19	23	21	21	23	25	0	1	1	3	3	4	4	4	8	7	7	10	6	11	21	13	9	11	22	6	10	13	15	6	16	10	28	23	28	17	23	28	34	24	24	34	36	36	36	37	37	36	40	38	37	35	39	40	42	42	39	50	40	0	0	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	2	1	2	1	1	2	2	1	3	1	1	1	2	2	1	1	2	4	1	1	1	2	2	2	2	1	1	2	2	2	1	2	3	4	2	4	1	1
75000	-296.248569775206931	-294.789589122651194	-1.458980652555715	0.000133454335367	0.000043704079679	0.327483401411590	0.630778893352872	0	1	1	2	2	5	3	3	5	4	5	5	5	9	6	6	7	8	6	6	5	7	8	8	8	8	10	9	10	10	10	11	12	12	13	12	12	13	14	15	15	17	14	16	16	15	17	17	19	19	23	21	21	23	23	0	1	1	3	3	8	4	4	4	7	7	10	10	7	21	13	6	6	10	9	10	12	22	9	19	16	15	15	28	11	15	23	30	30	34	30	30	36	38	39	38	34	38	39	39	34	30	41	42	48	52	40	50	0	0	1	1	1	1	1	2	1	1	3	1	2	1	1	3	1	1	2	2	1	1	1	2	1	2	2	2	3	1	1	3	2	2	2	2	1	2	2	1	1	1	2	2	1	2	2	3	4	1	2	2	1	5	1	1	1
75500	-251.382028857651449	-249.616388236491503	-1.765640621159952	0.000078503545325	0.000014525558311	0.185030602765128	0.622310241156002	0	2	1	2	2	5	3	3	5	4	5	5	5	7	6	6	7	8	8	7	5	7	7	8	8	8	8	9	9	10	10	9	12	11	12	12	13	14	13	15	16	17	16	16	17	16	17	18	20	19	21	21	21	23	24	0	1	1	3	3	4	4	4	4	7	7	10	10	9	21	13	9	7	22	6	10	16	21	9	22	16	23	27	23	17	28	23	30	30	34	30	36	36	36	38	39	38	40	38	44	40	43	40	42	48	39	50	48	0	0	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	2	2	1	1	1	1	2	3	1	2	1	1	2	2	1	2	2	1	1	2	1	2	1	1	2	3	1	2	1	1	1	2	2	1	4	2	2	1	1
76000	-259.106232950061667	-257.694387309728995	-1.411845640332653	0.000096260767969	0.000036792344872	0.382215368192634	0.701821443010549	-1	1	1	2	2	5	3	3	5	4	5	5	5	9	6	6	7	8	8	6	5	7	8	6	7	8	10	9	10	10	10	11	11	12	11	12	13	14	14	15	16	17	16	16	17	16	17	18	19	20	21	19	21	23	25	0	1	1	3	3	4	4	4	4	7	7	10	10	26	21	13	9	20	10	6	10	16	15	6	16	16	23	23	28	6	23	27	30	17	30	30	36	36	37	36	39	41	39	39	37	40	43	45	42	48	44	48	50	0	0	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	3	1	1	1	2	1	1	2	2	1	1	2	2	1	1	3	1	2	1	2	1	2	2	1	2	2	2	1	1	1	1	2	3	1	1	1	1
76500	-269.519422805469787	-267.991603568231483	-1.527819237238282	0.000097748953554	0.000027045513109	0.276683403004836	0.746762575177364	-1	2	1	2	1	4	3	3	4	4	5	5	5	6	6	6	6	8	8	7	5	7	8	8	8	7	10	9	10	10	10	11	12	12	13	11	13	14	14	15	16	16	16	16	16	17	17	18	20	20	23	21	21	23	25	0	3	1	3	1	4	4	4	7	7	7	10	10	8	21	13	6	14	9	9	10	16	15	17	22	13	28	23	23	24	23	28	30	36	34	24	34	36	37	39	39	38	40	37	37	40	45	43	42	48	48	40	48	0	0	1	1	2	1	1	2	1	1	1	1	2	1	1	3	1	1	1	1	2	2	1	1	1	2	1	2	1	1	2	1	2	1	2	1	1	2	1	2	1	1	1	2	1	3	2	1	1	2	1	2	3	4	2	1	1
77000	-271.462353269118694	-269.953880617357640	-1.508472651761080	0.000094828065269	0.000027393840869	0.288879044318172	0.658563487739689	-1	0	1	2	2	5	3	3	5	4	5	5	5	9	6	6	7	6	7	6	8	7	8	8	8	6	8	9	10	10	9	11	12	11	13	12	12	14	14	15	16	17	16	16	17	17	17	18	20	20	23	21	21	23	25	0	1	1	3	3	8	3	4	4	7	4	10	10	26	10	13	9	4	13	9	15	16	15	9	11	13	15	27	23	24	23	28	30	30	34	17	34	37	37	38	38	41	38	37	41	43	40	43	42	48	45	50	41	0	0	1	1	2	1	1	1	2	1	1	1	3	1	1	2	2	1	1	1	2	1	2	1	2	2	3	1	2	1	2	1	1	2	1	1	2	3	1	2	2	1	1	1	1	2	1	1	1	1	2	2	3	1	2	1	1
77500	-295.939084061834876	-294.014022719965624	-1.925061341869226	0.000142357227415	0.000021498388620	0.151017191119312	0.641378247579204	0	1	1	2	2	4	3	3	5	4	5	5	5	6	6	6	7	7	8	7	8	7	8	8	8	8	9	9	9	10	10	10	12	11	13	12	13	14	14	15	16	17	16	16	16	17	17	18	20	20	23	21	20	23	25	0	1	1	3	3	4	4	4	4	7	8	10	10	8	9	13	4	8	17	9	16	11	15	20	17	13	21	23	21	6	27	23	24	24	34	30	30	36	36	33	38	38	40	38	38	34	40	41	45	43	49	49	43	0	0	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	5	3	1	2	2	1	2	1	1	3	1	1	1	5	1	1	4	2	2	1	2	2	2	3	2	2	1	2	1	4	2	2	2	2	1	1	1	1	1
78000	-283.928841474468868	-282.338902292707701	-1.589939181761195	0.000081646073939	0.000019960388372	0.244474564538641	0.499935740795478	0	2	1	2	2	5	3	3	5	4	5	5	5	9	6	6	7	7	8	7	8	6	7	8	8	7	10	8	10	10	10	9	12	11	10	11	13	14	14	15	15	16	16	16	17	17	17	18	19	19	21	21	21	23	25	0	1	1	3	3	4	4	4	4	7	7	10	10	18	10	13	6	9	22	9	11	13	15	9	10	12	21	23	23	17	21	28	17	6	17	30	36	36	34	36	36	36	41	41	37	40	41	41	42	48	39	50	50	0	0	1	2	1	1	1	3	1	1	2	1	2	1	1	1	2	1	2	2	1	2	3	1	1	1	1	1	2	1	2	3	2	1	3	4	2	1	2	3	3	2	2	4	1	1	3	1	2	2	3	1	3	1	2	1	1
78500	-302.929322855002056	-301.310592396045081	-1.618730458956952	0.000101833220886	0.000023643754422	0.232181150869881	0.593163704335452	-3	-1	1	1	2	4	3	3	5	4	5	4	5	9	6	6	7	8	8	7	8	7	8	7	8	8	10	9	10	9	10	11	12	10	13	11	13	14	14	15	16	16	16	16	17	17	17	17	20	20	21	19	21	22	24	0	1	2	1	3	7	4	3	6	7	7	7	10	6	11	13	6	9	10	9	15	13	15	4	13	22	23	21	23	24	23	28	9	17	14	34	36	36	36	39	36	36	38	38	39	43	41	40	42	52	48	48	50	0	0	1	1	1	2	1	1	2	2	1	1	1	1	1	2	1	1	2	2	1	2	2	1	2	5	2	1	1	1	1	1	2	2	5	2	1	1	2	3	2	1	2	2	2	2	1	1	1	2	2	1	2	1	1	1	1
