step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47
93500	-121.067741517667841	-119.605659433148958	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.715892725992712	1	3	5	7	8	9	8	7	11	9	9	10	11	11	11	11	11	14	10	11	11	13	11	13	13	12	14	15	13	13	15	15	18	16	18	16	16	16	18	18	16	17	18	19	20	21	21	0	1	2	3	3	4	2	3	19	8	4	7	5	11	11	5	12	26	10	10	10	13	8	15	13	9	15	24	15	9	16	29	31	31	32	18	18	18	34	42	31	32	21	36	43	34	44	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	3	1	1	2	1
94000	-114.813667438219227	-113.351585353700344	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.982221318554030	2	4	6	7	8	10	9	6	10	10	8	9	10	12	11	9	11	14	10	12	9	12	13	12	14	11	13	15	13	13	15	15	19	16	16	16	16	16	18	18	15	18	17	19	20	20	22	0	1	2	8	3	5	8	2	11	11	3	4	16	10	21	3	5	24	5	5	11	9	20	13	30	10	21	27	9	9	29	27	42	28	32	20	31	29	35	37	27	37	31	40	42	42	46	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
94500	-129.334789173899509	-127.872707089380640	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.902237711307060	1	4	6	7	8	10	9	8	10	9	8	11	11	9	9	11	10	13	10	11	9	12	12	13	14	11	14	15	13	11	15	14	19	16	17	16	17	16	17	18	16	19	17	18	20	21	20	0	1	2	3	4	15	5	4	15	8	3	14	8	4	4	14	8	30	21	15	8	6	16	16	30	14	23	24	12	15	13	6	35	28	28	22	18	22	28	37	29	39	25	31	40	42	44	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1
95000	-149.973590070122839	-148.511507985603970	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.852582270815595	2	4	6	8	7	10	10	8	10	10	9	11	10	11	9	11	11	12	10	11	12	10	13	13	14	13	13	13	14	12	15	15	19	13	15	16	15	17	17	18	16	18	17	19	19	21	19	0	1	2	3	3	4	5	3	15	15	5	22	11	9	3	11	7	10	15	6	22	11	15	8	34	15	12	30	11	15	29	23	39	16	34	28	23	19	35	36	27	37	11	39	40	45	41	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	3	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1
95500	-110.995287250545061	-109.533205166026178	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.977650699681339	1	3	5	8	8	10	8	7	9	7	10	10	10	11	10	12	12	13	10	10	11	13	12	14	13	12	14	15	14	12	15	12	19	16	16	16	17	16	19	18	16	18	18	19	19	21	21	0	1	2	3	8	8	8	3	10	3	4	7	7	11	8	6	6	26	4	5	9	14	12	25	6	19	26	21	17	12	17	13	40	28	27	28	24	27	40	37	24	36	37	43	42	44	40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
96000	-134.436223683823528	-132.974141599304659	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.930368607895952	1	4	5	8	8	10	10	7	9	8	10	10	11	11	11	12	12	13	9	12	10	13	11	13	13	12	14	15	13	14	16	16	18	15	18	17	16	16	18	18	16	17	18	20	21	20	21	0	1	1	8	3	4	4	3	4	2	4	8	6	21	9	15	7	11	10	9	9	7	19	21	23	6	29	24	26	10	22	22	31	17	31	34	24	18	32	41	27	24	16	35	38	43	44	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2	3	1	2	1	1
96500	-103.092692187473745	-101.630610102954861	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.972647874876469	1	3	6	8	9	11	10	8	11	9	10	10	10	12	9	11	11	14	10	12	11	11	11	14	13	11	13	15	13	14	16	15	17	17	16	16	15	15	19	18	16	18	18	19	20	21	21	0	1	2	3	8	15	8	3	10	3	4	8	4	10	3	5	4	20	8	9	19	15	5	27	7	10	21	29	23	17	30	25	41	38	28	18	18	14	36	36	32	41	31	33	40	40	42	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
97000	-114.009078992402095	-112.546996907883212	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.894702605355606	1	3	5	7	9	11	9	7	10	9	9	11	10	12	10	11	10	13	11	11	11	12	13	14	11	12	13	16	13	13	15	13	17	16	17	16	16	14	19	18	14	18	18	19	20	20	21	0	1	2	3	8	13	8	3	10	3	8	17	5	16	5	15	5	21	7	9	10	15	12	26	15	6	20	18	22	19	38	20	31	38	32	38	32	14	28	33	20	34	37	35	34	39	44	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
97500	-134.091636306816042	-132.629554222297173	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.928473157327175	1	2	4	7	9	7	9	7	10	9	10	9	11	11	10	12	11	12	10	12	12	13	11	13	14	13	13	14	13	13	16	15	18	16	17	16	15	16	19	18	14	17	17	18	20	21	20	0	1	2	3	4	3	6	2	7	3	8	6	15	15	4	19	7	15	7	15	10	13	7	13	27	23	12	26	15	17	24	27	34	27	32	28	26	27	35	36	29	24	34	35	38	45	40	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
98000	-132.863229614044883	-131.401147529526014	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.982825537309641	2	4	6	8	8	10	9	8	9	7	10	10	11	10	10	11	12	14	10	12	11	12	12	13	14	12	14	15	14	12	13	14	18	15	17	16	17	15	18	16	15	16	19	20	20	22	20	0	1	2	3	3	4	3	3	8	2	8	10	10	7	4	4	14	30	9	15	9	13	21	15	16	11	17	12	22	12	14	16	18	30	36	25	41	31	37	41	31	25	29	36	40	47	37	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
98500	-133.047660711821152	-131.585578627302283	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.814041552049864	0	3	5	7	9	11	10	8	11	7	9	10	10	9	11	11	11	13	10	11	12	12	11	13	14	12	12	15	13	13	14	16	18	17	17	16	16	16	18	18	16	18	18	18	20	21	22	0	1	2	3	8	11	14	4	13	3	4	4	4	4	5	11	14	20	14	8	23	20	7	17	22	20	13	31	9	17	22	21	30	16	28	26	28	28	25	37	23	31	35	37	43	39	43	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	1	1	1	2	1	1	1	1	2
99000	-114.977433379976731	-113.515351295457847	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.970447543615001	1	4	6	7	9	11	9	8	10	8	7	8	10	10	10	11	12	13	10	12	12	11	12	14	11	12	14	15	13	13	15	15	18	17	17	16	16	16	18	16	17	18	19	19	20	21	21	0	1	2	3	4	10	11	11	5	3	2	3	5	5	8	7	15	13	4	13	9	13	13	17	19	22	17	30	26	15	27	30	36	37	36	26	29	28	40	28	38	41	39	35	33	40	43	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
99500	-149.820778781958040	-148.358696697439171	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.804197522241308	2	4	5	7	8	10	9	8	10	10	7	10	9	12	8	12	10	12	10	11	11	13	11	13	13	12	14	15	14	14	15	15	17	17	18	16	16	16	16	19	16	19	17	17	19	21	21	0	1	2	2	11	4	4	3	13	15	3	7	15	10	4	9	11	13	15	10	11	26	19	10	26	9	23	26	22	7	30	22	39	5	31	30	28	29	20	43	29	34	32	6	38	44	42	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	2	1	1	1	2	1	1	1	1	5	1	2	1
100000	-114.675406806868807	-113.213324722349924	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.946889544122602	2	4	5	7	8	9	9	8	10	9	10	11	10	11	10	11	10	13	11	11	11	12	13	12	13	12	13	14	14	13	15	15	16	16	18	16	17	17	18	17	16	19	17	20	21	20	21	0	1	2	3	4	5	4	3	5	5	10	11	6	7	4	8	10	26	11	7	5	8	24	9	16	10	13	22	23	16	25	22	28	28	32	27	32	32	34	29	30	37	28	42	39	42	44	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
