step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96
33500	-498.394817528007252	-496.922290630127861	-1.472526897879380	0.000137008106788	0.000043238819869	0.315593149066822	0.639858775380250	0	2	4	4	5	5	7	6	8	9	9	11	9	10	9	8	11	9	12	14	9	11	11	13	12	14	11	13	12	13	12	15	13	13	12	15	12	15	12	16	16	15	16	14	16	15	14	15	14	18	17	16	16	16	17	16	16	17	18	16	18	16	18	18	19	20	18	19	19	19	19	20	19	21	21	21	21	21	22	20	22	21	23	24	23	23	24	23	23	22	23	27	30	29	30	32	0	1	2	2	4	2	5	4	8	9	8	11	16	7	16	8	15	9	16	29	16	16	8	17	9	39	18	37	14	39	16	33	18	25	10	24	10	31	9	47	24	34	29	12	12	35	29	16	22	53	32	24	17	48	36	47	42	38	42	47	52	32	51	32	51	54	54	57	50	62	45	55	20	50	40	45	69	40	74	10	26	50	71	79	29	73	81	75	78	42	55	76	94	89	92	93	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	1	3	1	3	1	1	1	2	2	2	1	2	1	2	2	3	1	1	3	2	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	2	1	2	3	2	3	1	3	1	4	3	1	2	1	5	2	1	1	1	4	3	3	1	2	2	1
34000	-482.092505382124955	-480.679711053621247	-1.412794328503681	0.000097330582563	0.000037064021810	0.380805506699350	0.540550704956981	1	3	5	5	6	7	8	7	8	8	8	10	9	9	10	9	12	9	11	13	10	11	11	13	12	12	12	12	13	12	14	16	15	13	12	14	14	14	13	16	15	13	16	14	15	15	15	15	15	17	17	16	16	15	16	16	17	18	18	17	18	17	19	17	19	20	19	18	18	19	18	19	19	20	19	21	22	21	23	21	21	23	22	24	21	23	25	24	24	23	25	26	29	30	31	32	0	1	2	2	2	3	8	3	2	5	8	9	8	7	14	8	21	6	8	15	5	7	13	8	16	11	18	6	18	19	25	37	29	30	12	12	10	23	28	54	42	27	21	35	23	10	15	19	7	49	17	29	25	38	33	9	41	31	53	42	33	38	62	49	15	58	57	37	32	71	53	62	37	61	53	52	75	68	73	61	68	75	26	66	75	81	85	82	70	22	63	90	92	92	92	94	1	2	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	1	3	1	3	2	1	1	1	1	1	1	2	3	2	1	1	1	1	3	1	2	4	2	2	4	1	3	2	2	1	1	3	1	2	1	2	3	1	1	1	4	1	1	1	1	1	1	1	2	1	1	2	3	2	2	1	1	3	6	1	1	1	2	1	2	5	2	1	1	2	3	1
34500	-487.155860722672685	-485.755324149427054	-1.400536573245631	0.000126064448405	0.000050503785282	0.400618778106078	0.687076883330089	0	1	4	4	6	5	7	6	9	9	7	9	8	9	10	9	8	10	9	13	10	12	10	12	14	12	11	11	12	14	15	15	14	12	12	14	14	14	14	16	15	16	16	14	14	15	12	17	16	16	17	16	16	14	17	17	15	17	18	17	16	18	19	17	19	18	17	19	18	20	20	19	18	20	20	21	22	20	22	21	24	22	22	24	23	22	23	24	24	23	25	26	29	30	30	32	0	1	2	2	6	4	8	3	6	11	8	11	7	7	14	7	3	11	7	47	13	21	12	10	16	27	10	19	21	22	28	37	35	13	16	27	10	34	7	54	34	27	25	10	9	20	17	31	54	33	29	27	34	22	42	45	37	42	52	49	37	36	51	36	47	61	57	38	50	36	37	52	44	32	33	70	71	58	80	74	74	75	71	79	76	73	71	77	87	73	90	85	82	84	79	95	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	1	1	2	1	1	2	1	1	3	2	1	2	1	3	1	2	2	1	2	1	1	1	1	1	1	4	3	1	1	1	1	1	1	1	1	1	2	1	3	3	1	1	3	1	3	3	2	2	2	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	4	3	2	1
35000	-525.580199472886420	-524.187553276578456	-1.392646196307943	0.000127621253676	0.000053051279219	0.415693136456608	0.573025050451249	0	2	5	4	6	7	8	7	7	8	8	11	8	9	9	7	11	10	11	13	9	12	12	13	14	11	13	13	13	13	15	16	15	10	12	13	11	13	14	15	15	15	17	13	16	16	15	15	15	17	18	17	14	15	16	16	17	18	19	17	19	17	18	17	20	20	18	18	19	19	18	20	18	20	20	21	19	20	22	21	23	22	23	22	21	24	24	24	24	22	24	26	29	29	32	30	0	1	4	2	1	4	16	3	3	3	16	7	5	7	8	3	7	13	7	7	9	34	13	37	7	6	19	11	22	6	39	19	39	11	10	9	10	34	16	11	28	18	45	12	31	31	24	20	19	56	29	40	35	35	20	20	48	56	64	42	22	42	42	42	28	33	45	39	71	45	31	73	31	31	56	33	50	69	70	33	74	66	77	80	77	81	61	83	55	48	47	28	82	91	96	93	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	2	1	2	2	1	1	2	1	4	2	1	1	1	4	1	2	1	1	1	2	2	3	4	2	1	3	1	1	1	1	1	1	2	1	4	1	1	2	1	2	1	1	1	1	3	1	1	1	3	3	1	2	1	2	2	1	2	2	2	3	1	1	2	3	1	2	3	1	1	1	2	1	4	3	5	5	4	2	2	1
35500	-491.562918977860477	-490.064354233340282	-1.498564744520186	0.000109096143238	0.000032254890149	0.295655640905212	0.757353993620948	-1	2	4	3	6	7	5	7	8	7	8	10	8	8	8	9	12	9	11	13	10	11	11	13	11	11	12	12	12	13	14	16	15	10	13	14	13	15	14	15	16	15	14	13	15	15	15	17	13	17	18	17	16	15	15	16	16	17	19	17	19	18	17	17	18	19	17	18	18	17	19	19	20	20	20	20	22	20	21	21	23	22	22	22	22	24	24	22	25	24	24	27	29	31	31	33	0	1	2	2	7	7	4	7	5	3	8	11	5	6	5	7	15	10	12	17	9	12	13	28	16	11	12	19	34	19	20	27	20	18	26	24	16	27	30	44	36	17	19	18	37	36	43	19	19	17	54	40	31	49	49	35	36	38	60	47	46	33	28	54	46	50	20	64	54	49	54	32	65	36	36	40	75	29	50	74	79	66	61	59	74	73	83	75	88	80	85	52	92	93	93	93	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	2	2	1	1	1	3	2	2	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	2	1	2	1	2	2	2	4	3	3	2	4	2	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	2
36000	-506.303127230053235	-504.922825488633009	-1.380301741420199	0.000105903837407	0.000047151621676	0.445230530165945	0.543242703671215	0	2	4	4	7	6	8	7	8	9	9	10	9	10	8	8	10	9	11	12	9	12	12	12	13	13	10	12	12	11	14	16	14	13	12	15	12	14	14	14	15	14	16	14	16	15	15	17	15	18	17	16	17	15	17	16	16	16	17	16	17	16	19	18	19	19	17	18	19	19	17	20	19	20	19	21	19	21	23	21	24	23	22	22	24	23	22	22	24	23	23	26	29	29	31	33	0	1	2	2	4	4	6	3	5	9	15	9	5	7	3	3	15	8	14	21	6	15	13	17	19	7	5	17	12	17	28	39	37	30	21	6	12	28	22	22	26	19	24	24	6	44	23	60	33	46	60	42	56	34	26	41	42	36	52	38	57	31	51	45	46	23	54	60	51	48	42	71	45	31	41	36	9	41	80	32	91	83	72	65	72	73	40	75	83	69	80	76	89	81	81	81	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	3	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	2	2	1	4	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	1	1	1	1	2	1	2	2	2	3	5	3	1	2	1	1	1	2	2	4	5	2	1	1	1	2	2	2	4	4
36500	-498.344613289359302	-496.913956810168770	-1.430656479190515	0.000104964807613	0.000037487403866	0.357142595875771	0.674535705495417	-1	3	5	5	6	7	7	8	8	8	8	10	8	9	10	10	12	10	11	13	10	11	9	12	12	12	12	13	13	12	11	15	15	13	13	12	14	14	14	16	15	16	14	14	15	16	15	16	16	17	18	17	17	15	14	16	15	17	17	16	18	16	18	19	19	18	17	18	18	19	19	19	19	21	20	21	21	21	21	20	21	22	22	25	23	24	23	25	24	24	23	26	29	28	31	32	0	1	2	2	4	3	5	7	5	5	6	9	6	6	9	7	18	10	23	25	8	10	13	15	8	8	16	10	21	8	5	44	30	14	26	14	17	27	30	24	29	29	16	17	20	35	17	36	20	57	31	40	40	28	31	44	19	31	57	25	42	34	38	52	54	17	33	40	62	59	44	47	26	73	71	64	75	41	42	65	18	75	77	78	79	81	74	82	87	91	82	42	89	76	52	92	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	2	1	1	1	1	1	3	1	1	2	1	1	2	1	2	1	2	3	1	1	1	2	1	2	3	1	2	1	2	3	1	1	2	1	1	1	1	2	1	3	1	1	1	1	3	2	1	4	1	1	1	1	2	1	1	1	1	1	6	2	3	6	4
37000	-537.469118820513131	-536.019456960206412	-1.449661860306706	0.000142905571307	0.000048077441377	0.336428040822081	0.586497985150635	0	3	5	4	6	7	8	7	7	9	9	10	8	10	9	9	11	10	11	13	11	11	11	14	12	13	13	14	12	14	14	16	14	12	12	12	12	14	15	15	14	13	16	13	15	16	15	17	13	16	18	16	17	14	17	16	16	17	19	18	18	17	17	19	19	18	17	18	16	20	19	19	19	21	19	22	20	21	22	20	24	23	23	24	22	24	25	24	24	22	24	26	29	30	30	32	0	1	1	2	2	2	8	5	2	8	8	2	6	15	8	7	5	13	16	35	16	10	13	17	23	19	23	42	17	20	26	36	25	19	18	18	17	23	30	15	19	21	17	34	49	47	35	45	11	49	24	42	56	37	31	26	8	69	46	35	32	69	24	52	58	57	28	50	20	13	47	52	68	60	42	72	28	17	36	60	60	90	77	62	59	73	63	39	70	50	74	85	83	88	74	95	1	1	3	1	2	2	1	1	2	1	1	3	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	3	2	1	2	1	1	1	2	2	2	2	3	1	1	1	2	2	4	1	1	2	1	1	2	1	1	1	1	1	2	5	2	2	1	2	2	2	3	5	6	1	3	1	1	2	1	2	4	3	3	2	2	2	3	2	4	1
37500	-478.943274711027641	-477.577276461607369	-1.365998249420256	0.000119133741039	0.000059780926239	0.501796768213189	0.689267611093537	0	2	4	2	6	7	7	8	9	8	9	10	8	9	8	10	10	9	12	12	9	8	11	14	12	11	12	11	13	14	14	15	15	12	12	13	13	14	14	16	15	16	16	14	15	16	13	17	15	16	17	14	16	15	15	16	16	17	18	18	18	17	18	17	20	19	17	19	18	19	19	18	20	19	20	20	21	20	21	22	22	22	23	25	23	23	23	23	24	22	24	26	29	30	32	32	0	1	2	1	2	2	3	7	7	1	7	13	5	15	5	9	15	10	16	17	5	5	9	18	9	14	23	21	23	34	34	27	29	17	12	26	17	47	34	24	39	52	25	35	31	29	19	33	36	12	54	27	35	29	31	31	45	14	51	49	62	38	26	52	67	46	45	67	34	64	33	57	74	69	58	63	57	24	73	79	73	78	33	87	79	73	68	75	40	45	90	24	87	92	93	94	1	1	1	1	2	3	1	1	1	4	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	3	1	1	2	1	1	1	1	2	1	1	1	2	3	2	1	1	1	1	3	1	2	1	1	1	1	2	2	3	1	1	1	1	4	1	1	1	2	2	4	3	1	5	3	2	2	1
38000	-528.728698460143391	-527.029596932545815	-1.699101527597612	0.000163141681490	0.000033247156201	0.203793144075619	0.622288208017156	1	2	3	5	6	6	7	6	8	9	7	11	8	10	9	9	12	9	11	13	9	9	10	14	13	13	12	11	11	12	15	14	14	12	12	15	13	14	13	15	16	16	16	14	14	16	15	17	15	18	17	17	15	15	16	17	16	17	19	17	18	17	18	16	19	19	18	19	19	20	19	19	19	20	20	19	21	21	21	22	23	21	20	22	23	22	24	25	24	23	24	25	29	30	31	33	0	1	2	3	4	4	8	3	5	2	8	13	8	8	7	7	22	7	14	29	5	6	13	15	30	28	8	10	15	19	25	15	12	19	10	25	17	12	27	30	35	21	47	10	39	28	39	27	17	40	40	54	24	44	32	53	8	21	46	20	46	31	42	12	56	56	31	41	60	73	60	48	24	49	48	42	60	44	42	74	73	49	35	36	68	79	67	42	69	83	61	58	87	57	93	93	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	2	2	1	3	1	1	3	1	1	1	1	2	2	1	2	1	1	1	1	2	2	4	1	3	1	1	1	3	2	1	1	1	1	1	1	1	6	4	1	2	1	2	1	2	1	1	1	1	1	1	1	1	3	2	2	2	3	2	3	1	2	2	3	5	1	1	2	5	2	1	3	4	2	8	1	2
38500	-514.138750206917962	-512.741963069925418	-1.396787136992566	0.000132847840746	0.000054136231460	0.407505542852594	0.602322134101989	1	2	5	4	6	4	7	7	9	6	9	10	9	10	8	6	11	9	10	12	11	10	11	14	13	13	13	13	12	14	13	14	14	12	12	13	12	15	12	16	14	16	16	14	16	16	14	16	15	17	15	15	17	14	16	16	17	17	17	17	19	17	18	19	19	20	17	19	18	19	19	20	19	20	18	21	21	21	22	21	21	22	22	24	23	23	23	24	23	21	23	27	28	29	31	32	0	1	6	2	2	2	16	5	3	6	7	9	8	15	16	6	19	5	5	12	7	7	18	21	21	18	29	23	19	39	17	23	22	17	13	18	18	20	21	32	29	32	34	17	54	35	31	11	6	51	23	27	26	37	52	54	29	32	44	56	67	38	7	52	24	46	33	50	22	55	53	57	49	45	40	68	68	45	81	32	50	71	31	86	65	81	65	45	76	70	60	76	88	92	87	95	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	3	2	2	1	2	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	2	1	1	2	1	5	5	1	2	1	2	1	1	2	2	1	2	1	1	1	5	2	3	1	2	2	3	2	1	2	2	1	1	1	1	2	1	3	2	2	4	1	2	2	2	4	1	1	3	2	2	1	3	1
39000	-515.742431871894155	-514.266220580174149	-1.476211291720003	0.000124875846997	0.000039030895142	0.312557600852025	0.591511149312637	0	2	4	5	4	7	7	6	9	7	9	11	9	8	9	8	10	10	11	12	10	11	11	13	14	14	12	12	13	14	14	14	13	12	13	14	14	15	15	14	15	15	17	13	15	15	14	16	15	18	17	15	14	15	16	16	17	17	17	16	18	17	19	18	19	19	16	17	18	19	20	20	19	20	20	20	21	21	23	21	22	21	23	23	23	23	22	25	24	22	24	26	29	30	30	33	0	1	2	2	2	4	4	5	7	5	6	9	10	8	4	8	16	7	8	16	8	17	13	7	4	12	23	13	14	29	19	24	18	17	18	17	10	28	44	34	31	36	33	9	32	35	27	28	24	53	41	25	35	53	12	26	20	36	49	34	60	45	51	36	43	54	36	48	55	17	40	16	29	42	40	58	61	70	74	73	71	28	31	75	80	81	68	84	59	80	42	76	84	91	93	91	1	2	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	2	1	1	1	3	2	2	1	1	2	1	1	1	1	1	1	1	3	2	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	5	2	4	2	2	3	2	1	1	2	1	1	3	5	1	1	1	2	1	3	1	4	4	3	3	1	3
39500	-489.355895662822945	-487.976001247140289	-1.379894415682637	0.000123522564387	0.000055138854195	0.446386896749136	0.660960813555241	0	3	5	5	6	5	7	7	7	8	8	10	8	10	8	10	12	10	11	13	10	12	11	14	13	12	12	13	12	12	14	16	14	12	13	15	13	14	14	13	16	16	17	15	15	16	14	14	15	17	17	17	16	16	16	16	15	18	19	17	18	17	17	19	19	19	18	18	19	20	19	19	17	20	20	22	20	21	21	22	22	23	23	23	23	21	25	25	24	22	24	27	28	29	30	30	0	1	2	2	4	1	3	2	6	5	5	13	7	5	7	7	15	15	18	27	7	16	7	34	16	18	13	23	15	21	27	40	27	12	34	20	17	23	34	22	26	45	49	31	40	35	29	14	20	24	34	23	34	47	47	34	12	63	60	20	57	49	47	57	42	46	57	36	62	58	20	54	57	50	32	64	71	45	68	31	74	59	75	78	69	74	89	75	90	70	90	65	76	88	94	94	1	2	1	1	1	3	1	2	2	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	2	1	2	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	2	2	3	1	1	1	2	3	1	1	2	1	1	1	3	2	1	2	1	1	1	5	1	1	2	2	2	1	4	2	4	1	4	1	1	2	1	1	2	1	1	1	4	3	2	1	1
40000	-503.164888104338729	-501.650330304625470	-1.514557799713240	0.000145012189129	0.000041314520104	0.284903774998177	0.662062309938930	1	2	4	4	6	6	7	6	8	9	8	11	8	9	8	9	11	8	11	13	11	11	12	13	13	10	11	12	12	12	14	16	15	13	11	14	13	14	14	14	15	15	17	14	15	15	15	16	15	17	17	16	15	15	17	16	16	18	17	17	17	17	18	18	19	18	18	18	19	19	17	20	20	21	20	21	20	22	22	20	22	21	22	23	23	24	23	24	24	24	25	27	29	30	32	33	0	1	2	1	3	3	8	3	1	6	5	16	8	7	7	5	16	7	6	30	9	8	26	22	30	9	16	10	11	15	25	30	36	22	10	24	28	28	30	28	38	35	33	5	39	12	34	24	23	42	12	45	35	24	41	29	19	52	36	10	41	47	27	32	36	57	40	61	66	51	20	43	54	31	68	64	33	77	44	20	66	65	33	42	83	74	66	82	83	78	84	51	92	74	94	95	1	1	1	2	1	1	1	1	3	2	1	1	1	1	1	2	1	1	2	1	1	3	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	3	1	3	1	2	1	2	2	1	4	1	2	1	1	2	4	1	2	4	1	1	3	1	2	1	2	1	1	1	2	1	2	3	2	1	2	1	4	4	2	1	3	3	1	2	4	1	1	1	1	6	1	3	1	1
40500	-437.478431330865646	-435.912327952677117	-1.566103378188522	0.000132340263939	0.000033850588898	0.255784504962341	0.754986298683169	0	2	5	4	7	6	7	7	9	9	9	10	9	9	10	10	11	10	12	10	11	10	11	12	13	13	13	12	13	14	15	15	14	12	11	15	14	14	13	15	16	13	16	13	14	14	14	16	16	17	18	16	14	13	15	16	16	17	17	17	18	14	16	17	19	20	19	18	18	18	19	19	16	20	20	21	21	21	21	21	23	22	23	24	24	22	24	23	25	22	24	26	29	30	31	31	0	1	2	1	3	4	3	3	7	8	8	6	8	8	14	7	13	6	22	10	16	8	10	35	16	23	23	16	16	39	39	47	20	23	10	13	24	17	22	25	33	24	32	9	13	35	24	32	45	31	63	45	12	6	45	53	31	57	45	25	48	20	54	29	68	68	59	36	73	73	60	64	46	59	71	59	75	71	73	68	80	59	75	90	65	33	90	82	88	72	76	76	91	89	93	94	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	3	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	3	4	1	1	1	1	1	2	2	2	1	1
41000	-500.839951175973113	-499.383228619215402	-1.456722556757734	0.000155155164153	0.000051137376036	0.329588617404099	0.702750201876397	0	2	4	4	6	6	7	5	9	9	8	10	8	8	9	7	12	9	9	13	10	11	10	12	14	14	11	12	13	14	12	14	14	13	11	14	13	14	14	14	16	15	15	15	16	15	15	15	16	17	16	15	17	15	16	17	16	18	18	16	19	17	18	17	18	19	19	17	17	19	17	19	20	19	20	22	21	21	22	21	23	23	22	24	24	22	25	24	23	23	24	26	28	30	32	31	0	1	2	2	2	3	8	3	11	11	8	7	16	16	7	8	19	6	16	12	13	23	13	4	22	34	23	23	16	31	19	21	28	27	18	24	18	17	10	24	24	12	18	20	40	34	17	34	46	39	38	29	42	34	32	46	54	55	62	26	55	60	27	31	68	63	68	42	40	55	37	53	65	49	65	36	75	50	73	20	73	45	72	76	81	50	90	70	77	77	76	91	84	77	82	87	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	4	1	1	1	1	2	2	1	2	1	2	1	1	2	1	2	1	2	2	4	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	2	1	2	1	1	1	1	4	1	3	1	4	2	3	1	1	1	3	1	2	1	1	1	1	1	3	4	2
41500	-534.533753745977492	-533.080835529844421	-1.452918216133041	0.000136402836820	0.000045452659909	0.333223714177622	0.554259456793131	0	3	5	3	5	6	7	7	9	8	8	10	9	9	8	9	11	9	11	11	9	11	11	12	13	13	12	12	12	13	15	15	14	12	13	13	13	13	14	15	14	16	16	13	15	16	13	16	15	18	18	16	17	15	16	15	15	17	18	18	18	15	16	18	20	18	18	19	19	19	19	18	20	19	19	20	20	20	23	21	22	21	21	25	23	24	24	24	22	22	25	26	28	30	31	32	0	1	2	1	1	1	2	3	3	5	6	11	10	8	6	11	15	7	16	18	6	16	18	21	17	11	22	10	17	16	12	44	25	9	12	29	22	18	25	37	34	35	10	22	20	40	27	17	25	52	45	20	44	33	20	29	30	40	33	2	41	41	38	47	60	32	20	43	33	43	41	48	53	60	40	64	32	59	80	41	72	49	29	79	82	81	51	69	73	62	79	76	81	93	80	91	1	2	1	2	2	3	2	1	2	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	2	1	2	3	1	1	2	1	1	1	1	1	1	1	2	5	1	2	1	1	2	1	1	2	3	2	1	4	2	1	1	2	8	3	1	1	1	1	1	4	1	3	2	2	1	2	1	2	1	3	2	1	4	2	3	2	1	1	1	3	2	1	3	1	3	3	1	5	3
42000	-528.817170303338116	-527.378778429235922	-1.438391874102171	0.000129654132000	0.000045152926464	0.348256748690159	0.548530175815054	-1	3	4	4	6	6	7	8	9	9	9	11	8	10	9	10	11	7	12	14	10	11	11	14	13	12	12	13	12	12	15	15	14	12	12	14	13	14	15	15	15	14	17	13	15	12	15	16	16	17	18	16	16	16	16	16	16	17	18	16	18	17	19	18	20	19	19	17	18	19	18	20	19	20	21	21	20	21	23	20	22	22	22	24	22	21	25	23	24	22	24	26	29	28	30	33	0	1	2	2	4	3	1	3	6	7	7	10	2	8	4	8	15	3	14	27	15	8	16	30	35	6	16	17	15	16	30	33	35	9	15	12	7	34	30	37	42	27	47	15	28	9	37	37	37	40	19	23	35	19	13	15	19	31	32	25	26	36	38	50	51	49	28	31	60	6	53	63	69	54	32	64	45	47	32	28	80	42	35	76	65	10	88	71	79	43	85	91	73	91	92	93	1	2	1	1	1	1	3	1	1	1	1	1	3	1	2	2	1	2	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	2	2	1	4	1	2	1	1	1	1	2	1	2	1	1	2	1	3	3	3	3	3	3	2	1	2	1	3	2	3	1	1	2	3	1	1	6	2	1	1	2	3	2	3	3	3	4	1	4	5	1	2	6	1	2	1	3	1	1	5	2	3	2
42500	-492.735969535643335	-491.290392721476962	-1.445576814166384	0.000152060549100	0.000051788342285	0.340577109519554	0.630920012179266	-1	2	3	4	6	5	7	6	9	9	8	11	8	9	10	10	12	9	11	13	10	11	11	13	11	13	12	13	12	14	15	16	14	12	12	14	14	14	14	14	16	13	15	15	14	14	13	16	16	17	16	16	16	15	14	16	17	18	19	18	17	17	18	16	19	20	19	18	18	19	19	19	20	19	21	19	22	21	22	20	23	20	23	24	23	21	25	25	25	24	24	26	28	29	31	30	0	1	2	2	4	3	8	3	7	11	8	14	8	7	10	11	22	6	7	12	13	10	11	35	11	23	12	15	13	16	28	39	20	25	15	17	15	34	17	28	39	22	26	46	28	42	13	36	47	53	38	27	46	23	17	47	53	48	69	52	12	29	18	45	61	37	49	64	48	69	40	46	31	37	82	68	75	71	73	31	33	72	71	32	71	74	91	83	84	61	60	76	84	81	84	93	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	2	3	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	5	1	1	3	2	1	1	1	2	2	3	2	1	1	1	1	1	1	3	1	2	5	1	1	1	1	1	2	2	2	2	3	3	1
