step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75
70500	-573.263116274430786	-569.970168824146072	-3.292947450284770	0.000133153306512	0.000040138444192	0.301445343292353	0.970278275342376	-3	7	10	11	12	2	3	15	13	6	8	23	11	15	17	13	13	16	15	19	18	10	21	11	29	18	22	23	17	19	31	23	25	22	19	26	25	26	22	26	29	29	28	28	26	35	32	24	34	35	37	37	30	36	41	42	38	45	36	42	34	41	44	43	51	48	55	52	49	54	61	55	55	47	67	0	1	7	6	3	1	1	13	1	6	7	18	6	5	8	2	6	4	13	13	3	6	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	26	41	21	26	36	41	46	41	37	45	47	49	40	62	43	49	41	61	62	59	62	63	63	52	58	58	58	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
71000	-564.022060191134415	-561.707066355739585	-2.314993835394884	0.000124130214872	0.000046889289714	0.377742757980516	0.990171851109040	0	5	9	8	11	9	6	16	17	11	13	21	12	14	18	14	14	16	18	16	17	9	21	11	30	24	22	25	20	21	25	24	24	27	23	29	25	28	28	28	28	29	29	30	35	35	30	32	32	37	37	35	33	39	35	39	39	44	42	43	35	40	46	48	50	51	58	54	46	48	55	54	59	48	66	0	1	7	1	3	1	1	13	2	2	7	18	2	5	8	6	6	4	13	13	3	2	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	39	41	21	26	36	41	46	41	37	45	47	49	40	62	43	49	41	61	62	59	58	63	63	52	62	62	58	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
71500	-570.170218346396950	-566.957540539460638	-3.212677806936311	0.000132328292969	0.000039672793833	0.299805830958700	0.975350914294979	-3	5	7	9	11	1	5	15	16	9	13	22	12	14	18	13	8	16	19	18	14	12	21	12	32	22	20	25	21	26	26	24	25	23	24	25	30	26	25	31	28	26	35	28	33	34	27	28	31	35	37	37	37	36	32	38	42	44	42	42	34	37	47	48	47	49	52	58	47	50	57	56	64	54	68	0	6	7	2	3	1	1	13	2	6	7	18	2	5	8	2	6	4	13	13	3	6	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	39	41	21	26	36	41	46	41	37	45	47	49	40	62	43	56	41	61	62	59	58	63	63	52	58	62	58	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
72000	-569.214778476584115	-565.789621203870070	-3.425157272714035	0.000135028115066	0.000047497336776	0.351758867057374	0.977342324404181	-3	5	7	8	11	10	3	15	13	14	9	20	9	15	17	14	15	12	16	14	14	14	20	16	26	17	20	22	24	21	26	24	23	23	22	24	24	28	25	28	28	29	26	29	30	35	31	27	32	33	38	34	34	32	43	42	37	45	32	39	33	40	45	42	50	49	54	51	47	52	55	53	61	54	70	0	1	7	1	3	2	1	13	6	1	7	18	1	5	8	6	2	4	13	13	3	1	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	39	41	21	39	36	41	46	41	37	45	47	49	40	62	43	49	41	61	62	59	58	63	63	52	62	58	62	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
72500	-569.893913368875701	-567.759967664662440	-2.133945704213239	0.000121359710167	0.000034863848209	0.287276956755152	0.986384254184915	-1	4	7	8	12	7	4	14	13	11	12	23	11	15	16	9	15	17	14	16	14	15	19	16	26	21	20	23	24	13	22	19	24	19	24	24	24	25	25	24	29	29	35	26	35	32	24	29	32	38	35	36	36	39	36	43	39	45	42	40	37	42	45	45	49	49	54	43	56	52	58	55	61	55	67	0	1	7	2	3	1	1	13	2	2	7	18	6	5	8	1	6	4	13	13	3	6	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	39	41	21	26	36	41	46	41	37	45	47	49	40	62	43	49	41	61	62	59	58	63	63	52	58	58	62	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
73000	-576.729975219914536	-572.465727705165364	-4.264247514749210	0.000141724762769	0.000033730980175	0.238003433669795	0.998604117927415	-5	1	10	11	12	7	6	15	14	11	11	19	12	16	19	14	12	17	15	18	14	13	20	11	30	18	23	25	22	24	27	21	24	23	21	26	30	24	23	29	28	25	31	30	32	34	33	28	33	34	36	35	37	38	43	41	32	46	38	42	33	39	45	46	46	49	51	47	52	55	57	54	64	44	71	0	1	7	6	3	2	1	13	6	6	7	18	2	5	8	1	6	4	13	13	3	6	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	39	41	21	26	36	41	46	41	37	45	47	49	40	62	28	56	41	61	62	59	62	63	63	52	58	58	58	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
73500	-586.113336163502936	-583.846973838691383	-2.266362324811543	0.000122070496812	0.000030854997470	0.252763757625902	0.991086602636011	-7	0	6	3	12	3	-2	9	13	8	11	16	6	13	16	16	10	11	18	20	17	12	20	16	30	22	19	24	19	22	22	21	24	25	20	27	23	25	24	27	29	32	33	27	35	32	29	33	34	39	34	37	35	40	34	38	36	42	39	40	35	38	46	42	51	49	53	45	50	45	57	56	56	62	65	0	1	7	1	3	2	1	13	6	2	7	18	2	5	8	6	6	4	13	13	3	6	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	39	41	21	26	36	41	46	41	37	45	47	49	40	62	43	49	41	61	62	59	58	63	63	52	58	58	62	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
74000	-572.532086067705677	-570.262955177084336	-2.269130890621367	0.000123844200079	0.000050268979811	0.405904998208977	0.986178798265264	-2	2	10	5	13	8	8	12	13	6	11	20	6	15	17	14	3	12	17	18	16	13	21	20	22	20	19	25	19	23	21	23	25	20	24	26	23	25	22	30	29	29	34	28	28	35	25	27	33	37	37	37	35	34	43	42	42	45	40	38	37	41	44	43	50	48	51	44	53	54	59	54	57	53	62	0	1	7	2	3	2	2	13	2	1	7	18	2	5	8	2	1	4	13	13	3	6	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	39	41	21	26	36	41	46	41	37	45	47	49	40	62	43	49	41	61	62	59	62	63	63	52	58	62	58	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
74500	-570.355823779560637	-568.766638358917476	-1.589185420643171	0.000116234865262	0.000036103856367	0.310611246336705	0.996382169397880	-2	5	7	3	11	5	4	15	16	12	8	21	10	15	17	13	14	11	14	19	15	13	20	15	27	19	19	22	17	20	29	23	23	22	22	25	24	31	24	29	28	24	34	31	32	33	26	33	34	35	37	37	36	36	30	43	35	44	38	43	38	41	46	42	50	50	56	49	51	50	58	58	59	50	67	0	1	7	1	3	1	1	13	2	1	7	18	6	5	8	1	2	4	13	13	3	6	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	26	41	21	26	36	41	46	41	37	45	47	49	40	62	43	49	41	61	62	59	62	63	63	52	58	62	62	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75000	-568.690417330594414	-566.263621747801608	-2.426795582792801	0.000124762685938	0.000040351139402	0.323423138081297	0.994074382899352	-1	9	7	12	8	7	4	11	13	16	13	20	7	14	17	13	15	15	14	21	14	12	21	21	25	21	22	26	17	17	27	18	24	22	24	26	30	23	26	25	27	29	34	30	30	33	29	33	33	35	35	36	39	35	35	42	34	45	40	40	35	40	45	45	42	49	53	56	55	51	52	55	62	55	68	0	6	7	6	3	1	1	13	2	2	7	18	1	5	8	2	6	4	13	13	3	6	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	39	41	21	39	36	41	46	41	37	45	47	49	40	62	43	49	41	61	62	59	62	63	63	52	62	62	62	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
75500	-574.677188281528174	-569.702415282148195	-4.974772999379949	0.000149183749679	0.000037920853125	0.254188899307729	0.981409921595141	-5	3	7	14	12	6	4	9	11	11	9	21	7	15	16	9	11	18	14	15	18	13	21	16	31	18	18	24	21	25	23	22	25	24	23	25	22	22	28	29	27	31	34	27	32	35	29	25	32	35	37	36	25	39	36	38	42	42	41	39	34	37	45	48	48	49	55	47	49	49	57	55	57	58	65	0	1	7	6	3	2	1	13	6	6	7	18	1	5	8	6	6	4	13	13	3	6	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	39	41	21	26	36	41	46	41	37	45	47	49	40	62	43	49	41	61	58	59	58	63	63	52	58	58	62	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
76000	-575.436595617284070	-574.185223106005196	-1.251372511278846	0.000112929788381	0.000035754200018	0.316605569981457	0.999147157701428	-4	0	10	6	12	8	4	13	15	13	13	19	5	15	18	15	10	11	17	20	14	15	22	12	27	17	20	23	22	21	25	20	26	22	21	28	30	22	21	28	29	28	27	26	28	33	23	33	36	39	37	33	33	36	29	39	35	44	36	39	32	39	43	42	47	48	47	49	49	49	53	55	60	53	66	0	1	7	2	3	1	1	13	6	6	7	18	2	5	8	6	6	4	13	13	3	6	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	39	41	21	39	36	41	46	41	37	45	21	49	40	62	28	49	41	61	62	59	62	63	63	52	58	62	58	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
76500	-574.674424508972493	-570.591735042232131	-4.082689466740343	0.000141706643920	0.000051605680995	0.364172628516908	0.990990459885626	-1	7	9	8	13	2	6	14	12	13	13	15	9	16	19	13	15	12	16	13	16	17	23	15	30	20	18	20	21	25	23	24	25	26	24	29	29	23	27	28	27	30	27	30	28	36	26	33	34	34	38	37	37	34	34	44	37	44	36	40	33	39	41	42	49	49	55	51	49	55	49	56	64	48	68	0	6	7	6	3	1	1	13	2	6	7	18	1	5	8	2	2	4	13	13	3	6	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	26	41	21	39	36	41	46	41	37	45	21	49	40	62	43	49	41	61	62	59	58	63	63	52	58	58	62	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
77000	-566.180469033520581	-562.854134078342440	-3.326334955178184	0.000132824158843	0.000034600823727	0.260500981360296	0.998446450993431	-4	3	10	8	13	1	6	15	8	13	11	20	11	15	18	12	11	12	14	18	17	9	22	20	32	21	21	23	17	16	22	23	24	24	24	27	25	27	29	28	28	32	33	28	31	32	31	32	34	37	38	37	36	36	40	40	36	44	34	41	35	39	42	48	50	45	51	54	49	54	55	55	61	47	66	0	1	7	6	3	1	1	13	6	2	7	18	1	5	8	6	6	4	13	13	3	2	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	26	41	21	26	36	41	46	41	37	45	47	49	40	62	28	49	41	61	62	59	58	63	63	52	62	58	58	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
77500	-568.149559689391594	-564.821085101102312	-3.328474588289282	0.000133658042947	0.000041842893076	0.313059297842685	0.997869972036215	-3	2	10	7	12	6	7	14	12	8	11	20	10	15	18	12	8	16	17	20	19	16	21	20	28	14	23	22	21	24	29	22	24	22	22	28	25	25	22	29	28	29	28	30	31	34	24	32	35	37	36	39	37	34	33	44	40	42	34	41	34	39	48	39	51	51	55	50	54	53	50	57	59	54	70	0	1	7	2	3	1	2	13	6	1	7	18	1	5	8	6	1	4	13	13	3	6	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	39	41	21	26	36	41	46	41	37	45	47	49	40	62	28	49	41	61	58	59	62	63	63	52	58	58	58	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
78000	-573.358330915601073	-570.746023264920836	-2.612307650680219	0.000126436187966	0.000038973137722	0.308243536513844	0.989612169463212	-4	6	8	10	12	7	2	15	12	12	13	22	11	16	17	15	3	15	19	20	17	17	19	20	31	25	24	26	23	25	21	21	21	22	22	27	28	28	28	28	27	32	32	27	30	36	27	33	32	31	38	33	35	38	40	42	39	46	38	39	34	40	44	45	50	47	53	56	51	51	57	54	62	50	73	0	1	7	1	3	1	1	13	2	2	7	18	2	5	8	6	1	4	13	13	3	2	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	26	41	21	39	36	41	46	41	37	45	47	49	40	62	43	49	41	61	62	59	58	63	63	52	62	58	58	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
78500	-580.833632456233545	-578.433108078288797	-2.400524377944764	0.000125471370474	0.000062721644557	0.499888096542643	0.964155796843470	-1	2	9	12	13	10	4	12	12	13	10	21	10	15	15	13	16	14	18	15	20	13	18	10	31	20	20	22	16	23	31	27	24	25	19	24	26	24	24	29	28	29	32	30	30	31	32	28	34	33	34	36	37	34	39	45	37	41	35	39	32	38	45	40	46	49	53	53	49	51	54	52	64	55	71	0	1	7	2	3	1	2	13	6	2	7	18	2	5	8	6	6	4	13	13	3	6	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	39	41	21	39	36	41	46	41	37	45	47	49	40	62	43	49	41	61	58	59	62	63	63	52	62	58	58	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
79000	-579.831485679129628	-578.075016141218953	-1.756469537910635	0.000117727860302	0.000034969995344	0.297040948969626	0.961589404197668	0	9	8	8	11	5	5	11	15	12	8	23	9	14	16	12	8	14	12	17	17	12	20	20	31	22	18	22	17	22	23	20	24	24	22	22	27	28	27	31	27	30	31	24	28	31	32	26	37	37	37	37	36	30	36	43	41	43	38	43	33	39	46	46	48	50	50	49	46	50	52	54	62	47	65	0	6	7	1	3	1	1	13	2	6	7	18	1	5	8	1	6	4	13	13	3	2	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	26	41	21	26	36	41	46	41	37	45	47	49	40	62	28	49	41	61	58	59	62	63	63	52	62	58	58	66	68	49	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
79500	-575.214013958442138	-571.915655581616193	-3.298358376825949	0.000132863056306	0.000036988573051	0.278396222995970	0.979130888666092	-3	6	7	4	9	1	2	14	11	15	10	23	7	13	19	13	7	12	19	16	11	14	21	17	27	18	21	23	20	20	26	24	26	24	22	26	28	30	21	28	29	28	27	26	29	32	29	29	31	36	34	34	32	37	40	39	33	45	33	40	36	38	43	42	48	47	57	56	49	56	55	55	62	58	67	0	1	7	6	3	1	1	13	6	2	7	18	1	5	8	2	6	4	13	13	3	2	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	39	41	21	39	36	41	46	41	37	45	47	49	40	62	28	49	41	61	62	59	62	63	63	52	62	58	58	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
80000	-571.953797035722118	-569.653791340937573	-2.300005694784538	0.000123845231778	0.000044567067653	0.359860989499540	0.997322225311577	-4	6	10	9	13	2	7	15	15	15	12	23	10	16	17	12	8	16	17	19	20	7	21	22	29	20	22	25	19	22	29	24	23	20	24	28	28	26	22	27	30	29	32	32	29	33	32	27	36	34	35	36	37	34	40	44	35	44	38	43	38	40	46	45	46	50	52	47	52	43	51	56	57	62	61	0	6	7	1	3	1	6	13	2	2	7	18	6	5	8	1	6	4	13	13	3	6	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	26	41	21	39	36	41	46	41	37	45	47	49	40	62	43	49	41	61	62	59	58	63	63	52	62	62	58	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
80500	-573.300918879609412	-570.563805874898776	-2.737113004710610	0.000128414998593	0.000049732301722	0.387277983624520	0.990374219145953	-3	2	11	9	14	6	5	15	6	6	11	19	6	16	19	11	15	14	19	12	16	15	22	25	27	18	22	20	19	25	27	26	24	25	23	27	33	29	26	30	29	28	27	30	31	32	32	31	36	34	37	37	37	39	39	40	41	44	35	40	37	42	44	46	49	47	56	50	54	53	53	53	60	51	62	0	1	7	6	3	1	1	13	2	2	7	18	2	5	8	6	6	4	13	13	3	6	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	26	41	21	26	36	41	46	41	37	45	47	49	40	62	43	49	41	61	62	59	62	63	63	52	62	62	58	66	68	49	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
81000	-581.681624508691243	-576.419034883173708	-5.262589625517558	0.000152718203628	0.000044608679577	0.292097985160920	0.999259317024604	1	9	6	5	9	7	4	14	18	10	13	20	8	14	16	16	17	15	19	15	17	15	21	15	28	19	20	21	19	23	23	27	25	22	22	24	30	23	23	30	32	29	28	30	28	35	27	30	33	40	36	35	35	32	21	37	40	46	34	41	37	41	45	40	52	49	58	48	53	46	52	55	53	56	67	0	1	7	1	3	1	1	13	6	1	7	18	1	5	8	2	1	4	13	13	3	2	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	39	41	21	26	36	41	46	41	37	45	21	49	40	62	43	49	41	61	62	59	58	63	63	52	58	62	58	66	68	49	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
81500	-583.804437297557342	-579.602203048196429	-4.202234249360966	0.000142385281467	0.000044455002823	0.312216279413742	0.987606651008710	-4	8	6	10	9	4	2	15	11	11	13	21	9	11	18	13	12	13	16	15	17	16	20	8	30	22	17	23	18	23	27	24	23	23	22	23	20	28	27	29	29	31	36	28	29	31	24	33	29	38	34	33	29	33	37	35	42	43	26	36	34	39	45	44	48	51	51	41	49	53	49	55	60	60	70	0	1	7	6	3	1	1	13	2	2	7	18	1	5	8	2	6	4	13	13	3	2	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	26	41	21	39	36	41	46	41	37	45	47	49	40	62	28	49	41	61	62	59	62	63	63	52	58	58
