step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70
76500	-389.485238960230390	-388.001177479904413	-1.484061480325959	0.000107462247407	0.000032920050067	0.306340606687073	0.713476158506059	-1	2	1	3	5	5	5	6	6	7	6	8	8	4	9	7	8	10	9	8	7	9	10	9	9	9	11	9	11	13	10	13	11	13	10	12	10	12	12	13	14	11	12	16	13	12	14	13	15	15	16	14	13	16	16	17	17	18	17	16	18	18	19	17	19	21	24	20	23	23	0	1	1	1	2	3	2	14	5	5	6	11	21	4	5	8	9	28	20	3	0	13	13	8	12	9	15	20	12	22	13	18	22	23	13	31	0	19	18	22	29	25	33	35	31	37	29	19	30	43	35	46	46	38	52	50	53	55	38	46	64	55	56	53	57	57	69	61	66	66	1	2	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	2	2	1	1	3	2	1	2	3	1	1	3	1	1	2	1	1	2	2	2	1	1	1	1	3	2	2	1	1	1	1
77000	-398.595365098932746	-396.959267039904830	-1.636098059027937	0.000130609819677	0.000029436676607	0.225378740122947	0.631259208169343	-1	1	4	3	5	5	6	5	4	6	7	9	8	4	7	9	8	9	9	9	7	10	9	9	10	8	11	7	11	13	10	13	11	11	11	11	10	12	12	13	13	12	12	14	13	13	15	14	16	14	15	12	14	15	16	17	17	18	16	18	19	19	19	20	19	20	23	22	22	24	0	1	1	2	2	1	3	14	4	5	3	28	21	4	8	8	9	3	3	11	0	13	21	14	12	14	24	3	28	22	13	11	22	31	13	21	0	18	12	22	29	25	33	35	31	37	39	12	30	43	35	37	46	48	52	50	53	52	48	55	55	58	56	53	57	57	69	46	58	61	1	1	2	1	2	3	2	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	2	2	1	2	1	1	2	2	1	2	1	1	2	3	1	2	1	2	1	1	1	2	2	2	2	2	1	1	1	1	1	1	2	1	2	3	1	1	1	1	1	2	1	1	1	5	2	2
77500	-378.910861139065219	-377.274100496863014	-1.636760642202230	0.000091030784394	0.000020493528712	0.225127453847107	0.786682422857889	-2	1	3	3	5	4	6	5	7	5	6	8	8	8	9	8	7	9	8	9	6	10	9	9	9	10	8	9	10	12	11	12	12	11	11	10	10	11	11	13	15	12	13	16	13	12	14	14	16	14	15	14	15	16	17	15	17	19	18	19	19	19	17	19	18	20	22	22	24	23	0	1	1	2	2	3	5	4	4	4	6	11	21	8	27	8	4	11	11	12	0	23	13	17	12	9	17	11	20	22	23	29	22	23	23	13	0	18	12	30	28	20	33	35	23	37	39	19	30	43	45	37	46	48	53	50	53	46	48	52	55	55	56	53	53	57	64	61	67	53	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	2	3	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	2	1	2	2	2	1	1	2	2	2	1	1	1	3	2	2	1	1	2	2	2	2	1	2	1	3
78000	-377.246373376870906	-375.502983083649156	-1.743390293221739	0.000083353703847	0.000015914113852	0.190922695899951	0.647353180381904	0	2	4	4	4	5	6	5	6	7	7	8	8	7	10	8	9	7	9	10	7	9	10	9	9	8	10	7	11	13	11	11	11	13	10	11	8	11	13	13	15	12	12	15	14	12	15	13	16	14	14	15	14	17	16	16	17	19	18	18	19	18	19	19	19	21	22	21	24	23	0	1	1	2	2	3	5	2	5	7	6	28	21	8	14	14	10	6	11	28	0	13	13	14	12	14	24	6	28	22	21	18	22	13	13	13	0	19	20	22	20	20	33	35	13	37	39	38	30	43	31	46	46	48	46	50	46	46	38	52	55	55	56	57	53	64	53	61	67	68	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	2	3	2	1	2	1	2	1	1	2	2	2	1	1	2	3	2	1	2	1	2	2	2	2	2	3	1	2	4	4	1	1	1	2	1	2	1	3	2	1	1
78500	-364.614570531421350	-363.092604470801234	-1.521966060620121	0.000099795864763	0.000027966815128	0.280240220322065	0.744603209337093	-1	2	2	3	4	3	5	5	7	6	7	10	7	7	9	8	9	8	8	10	6	9	10	10	9	9	10	9	10	12	9	12	11	12	11	10	10	11	13	14	14	13	12	15	14	12	12	13	17	14	15	14	15	16	16	16	18	18	17	19	18	18	18	18	19	20	22	21	23	24	0	1	1	2	2	3	5	4	4	5	6	25	21	8	8	8	9	6	6	19	0	13	13	14	11	8	26	19	28	23	13	18	22	31	31	13	0	19	20	30	39	12	33	35	34	37	28	38	30	43	35	46	46	38	52	50	53	55	48	61	46	55	56	53	64	64	64	64	67	55	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	2	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	2	1	3	1	1	2	1	1	2	1	2	1	3	1	1	2	1	1	2	1	1	3
79000	-367.882709219989749	-366.164900998213284	-1.717808221776475	0.000110547489143	0.000021905746224	0.198156886179811	0.717323742960561	0	1	3	3	6	5	4	5	7	6	7	9	8	7	9	8	8	10	9	9	7	9	9	7	9	9	11	8	10	12	11	13	11	12	10	11	11	11	11	13	14	11	12	15	14	13	15	13	16	14	15	13	15	16	15	16	17	18	18	18	20	19	19	19	18	19	23	22	24	23	0	1	1	2	7	3	2	4	10	7	6	11	21	4	8	8	9	11	6	6	0	13	13	8	28	16	15	6	28	22	23	18	22	23	13	23	0	19	29	22	42	28	33	35	21	37	28	19	40	43	45	37	46	38	52	50	53	55	54	55	55	60	56	53	57	57	64	61	67	64	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	2	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	2	1	2	1	2	4	1	3	2	2	1	1	1	1	3	1	1	2	1	1	1	3	1	1	2	1	1	2	1	1	2
79500	-401.609431502410416	-399.817488350929864	-1.791943151480574	0.000104212565639	0.000018601342396	0.178494237059250	0.555834349511820	-1	2	4	3	4	5	5	6	7	7	7	8	8	5	9	8	8	10	8	9	6	9	9	8	9	10	9	8	11	14	11	12	11	12	10	10	11	12	12	13	14	12	12	14	14	12	14	13	16	13	15	14	13	17	16	15	15	19	16	19	19	20	20	20	18	20	23	21	24	23	0	1	2	2	2	3	5	14	4	5	6	3	21	4	14	4	14	25	6	12	0	13	13	8	6	8	5	6	12	22	23	18	22	13	13	23	0	6	29	22	42	25	33	35	21	37	48	6	30	43	35	46	46	48	46	50	53	52	32	55	52	55	56	57	53	53	66	52	67	55	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	3	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	1	1	2	1	1	1	3	1	2	1	2	1	2	3	1	1	4	1	1	2	1	1	2	3	1	1	2	2	2	2	2	2	3	3	3	2	4	1	5
80000	-387.619831177026981	-386.166216776646536	-1.453614400380472	0.000088758007540	0.000029516472052	0.332549962198267	0.595703708624188	-3	0	5	3	6	4	4	6	6	7	8	9	8	6	9	8	9	9	9	9	7	10	9	9	10	10	11	7	10	13	11	12	12	12	11	9	10	11	13	11	15	12	12	15	13	12	14	13	17	15	15	14	14	17	16	17	18	18	17	18	20	20	19	20	18	21	23	21	24	22	0	1	6	2	7	2	2	1	4	5	3	28	21	7	8	4	9	6	11	28	0	36	13	14	12	24	15	3	28	40	36	29	22	13	13	13	0	11	20	22	39	20	22	35	31	37	29	19	30	43	35	46	46	38	46	50	53	52	38	55	58	58	56	65	55	57	64	61	67	68	1	2	1	2	1	2	2	5	2	1	2	1	1	1	1	2	1	3	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	2	1	1	2	2	1	1	3	1	1	4	3	1	2	2	3	1	1	1	1	1	1	2	1	1	1	1
80500	-378.940786440042075	-377.526683377678353	-1.414103062363723	0.000113969825175	0.000043182017894	0.378889919568207	0.666145590180908	0	2	4	4	5	5	3	5	5	7	7	9	8	7	9	9	8	8	9	8	7	9	10	9	10	9	10	10	9	14	11	10	11	11	11	11	10	11	12	13	14	11	12	16	13	12	13	13	16	14	15	14	14	13	16	16	17	19	18	18	19	19	19	19	17	20	22	22	24	22	0	1	1	2	2	3	2	4	4	5	6	20	21	8	8	8	9	11	6	6	0	13	13	4	19	14	16	29	11	40	21	18	22	13	13	13	0	19	32	34	12	29	33	35	13	37	25	38	30	43	35	46	46	38	52	50	53	57	25	55	52	52	56	57	55	65	53	55	67	64	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	1	1	2	1	1	1	1	1	1	3	1	1	2	1	2	1	1	1	1	2	1	1	2	2	1	1	1	1	1	2	1	2	1	2	1	2	1	3	1	2	2	2	2	1	1	4	3	1	1
81000	-365.054945699652194	-363.640302990773023	-1.414642708879174	0.000078092978762	0.000029527711088	0.378109678442183	0.641453557932428	-1	0	3	4	4	5	6	5	7	6	7	10	8	6	9	8	9	10	9	10	6	9	9	9	8	10	10	9	11	13	10	12	11	11	10	12	9	11	11	12	14	13	12	16	14	12	14	12	16	13	14	14	13	17	17	16	17	18	18	16	20	19	19	17	18	19	22	22	23	23	0	1	1	2	2	3	5	4	14	5	6	25	21	4	8	14	4	6	6	25	0	13	13	14	11	16	15	6	20	22	23	18	22	23	13	23	0	19	11	22	20	39	33	35	31	37	20	38	40	43	35	46	46	48	52	50	53	52	48	52	58	55	56	53	64	64	57	52	67	68	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	3	2	2	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	2	2	1	1	2	2	2	2	1	1	1	2	1	1	2	2	2	2	2	2	1	1	1	2	2	1	1	2	3	1	1
81500	-395.377711334268952	-393.684613190958714	-1.693098143310236	0.000098736602050	0.000020307092855	0.205669350910643	0.687001735087419	-1	2	3	4	6	4	5	5	7	6	8	7	9	7	9	7	9	10	9	10	7	9	8	10	9	9	11	9	10	12	10	12	11	11	11	12	10	12	13	13	12	12	13	15	12	11	15	13	16	15	16	14	15	16	16	17	17	18	17	17	19	19	18	19	18	18	21	21	22	24	0	1	1	2	2	3	3	4	4	2	6	3	23	8	9	8	9	28	11	28	0	23	21	8	3	14	26	12	11	22	21	25	22	13	13	21	0	25	29	22	29	29	33	35	13	37	39	38	30	43	44	46	52	48	46	50	53	46	48	52	46	52	56	53	57	53	64	62	67	68	1	1	2	1	1	1	1	1	1	3	2	2	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	2	3	2	1	1	2	2	1	2	2	2	1	1	1	2	3	1	1	1	3	1	1	2	1	2	1	1	2	4	2	1	4	3	1	2	1	2	1	1	1	2
82000	-375.439490033187610	-373.922076894895270	-1.517413138292340	0.000090176776903	0.000025527615364	0.283084140288746	0.739585196890583	0	2	4	4	4	5	5	5	7	7	6	10	8	7	9	9	9	9	9	10	6	9	8	9	8	10	10	10	10	13	10	12	11	12	10	11	10	11	12	14	15	11	13	15	14	12	14	13	16	15	16	14	14	16	16	17	17	18	17	19	19	20	19	19	18	20	22	21	24	24	0	1	1	2	2	3	5	4	4	5	6	25	21	8	14	14	8	11	6	6	0	13	21	4	6	14	15	25	11	33	23	18	22	23	13	21	0	19	29	30	20	19	33	35	23	37	20	38	40	43	44	46	46	38	46	50	53	52	48	55	52	61	56	53	55	65	66	61	64	61	1	1	2	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	2	3	1	1	1	3	2	1	1	1	2	1	1	2	1	2	1	3	1	1	1	1	2	1	1	2	2	1	2	1	2	1	1	1	1	3	2	2	2	3	3	1	3	1	1	2	1	1	1	1	2	2
82500	-345.838468345592275	-344.361998785859612	-1.476469559732643	0.000116975597178	0.000036537062746	0.312347734288762	0.776369589757181	0	2	3	3	4	5	6	5	7	6	7	9	9	6	8	8	8	9	8	10	6	9	10	9	10	7	10	9	10	13	8	13	11	12	11	12	11	10	12	13	13	12	12	16	12	12	11	14	16	14	14	14	15	17	17	16	17	19	18	18	19	20	18	19	19	21	23	21	23	23	0	1	1	2	2	3	5	4	4	5	6	6	31	8	14	14	9	11	11	28	0	31	31	16	28	8	15	11	28	22	21	18	22	31	13	21	0	19	28	22	29	12	33	35	22	37	29	38	30	43	34	46	46	48	52	50	53	55	54	52	55	55	56	53	57	55	66	61	64	68	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	3	1	1	1	1	2	2	1	2	1	1	1	2	2	1	1	1	1	2	2	1	1	1	1	2	1	1	1	2	1	2	1	1	2	1
83000	-398.625348174253475	-397.063566435603832	-1.561781738649618	0.000084219688146	0.000021725454875	0.257961711254761	0.622238121831028	0	1	2	3	3	4	5	5	6	7	8	9	9	8	9	8	8	10	7	6	6	9	9	10	9	10	10	10	10	14	8	12	11	13	11	10	10	10	11	13	14	13	13	16	13	12	14	14	15	15	13	14	14	16	17	17	16	18	18	19	19	19	18	18	18	20	22	20	24	23	0	1	1	2	2	3	5	4	4	5	19	20	21	8	14	9	9	11	6	6	0	31	31	14	20	16	15	6	12	33	21	18	22	13	31	23	0	25	20	22	29	28	33	35	13	37	42	38	22	43	35	46	46	48	52	50	53	52	48	64	52	55	56	37	53	53	66	55	67	68	1	1	1	2	1	1	1	2	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	4	1	1	2	1	2	1	2	1	1	1	2	2	2	2	1	2	2	1	1	2	3	1	1	1	2	2	1	1	1	2	2	1	2	1	1	3	3	3	2	1	1	1
83500	-345.286884464007812	-343.631993137905113	-1.654891326102689	0.000083045363309	0.000018142839452	0.218469023788503	0.718058863154613	0	2	2	3	4	4	6	5	7	6	7	9	8	7	10	9	7	8	8	10	7	10	9	8	9	9	9	8	10	12	10	13	11	12	10	11	10	10	12	14	15	13	12	15	12	13	14	13	16	14	12	15	14	16	16	16	17	18	18	18	19	18	19	19	18	20	22	21	24	22	0	1	1	2	2	3	5	4	4	5	6	28	21	8	27	8	8	11	11	28	0	13	13	8	11	9	14	11	28	22	13	18	22	13	23	31	0	6	29	30	20	20	33	35	23	37	38	19	40	43	35	46	46	48	46	50	53	55	54	55	52	55	56	57	57	53	57	55	67	66	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	3	1	1	2	1	1	2	2	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	2	2	1	1
84000	-362.245311088502092	-360.754059297163110	-1.491251791338982	0.000089932626675	0.000027062670241	0.300921603669332	0.692440643979127	-1	2	3	4	6	5	5	6	7	5	7	8	8	7	9	9	9	9	8	9	6	9	9	10	9	9	10	10	11	12	10	12	11	11	11	11	10	11	12	14	13	12	12	15	14	12	13	13	16	15	16	13	14	17	17	17	17	17	17	19	19	19	19	20	18	20	23	22	24	23	0	1	1	2	2	3	3	4	4	2	6	6	21	8	14	4	9	11	6	11	0	13	13	8	12	8	15	20	20	22	23	18	22	23	13	23	0	19	28	30	29	12	33	23	23	37	12	38	40	43	35	46	46	48	52	50	53	52	48	55	58	58	56	57	53	57	64	61	67	62	1	1	2	1	1	1	1	1	1	2	1	2	2	1	1	3	1	1	2	1	1	1	1	2	1	2	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	4	2	1	2	1	1	1	3	1	1	2	2	1	2	2	2	1	1	1	1	2	2	2	1	2	1	2
84500	-349.834232507816637	-348.249525244604001	-1.584707263212607	0.000081927604599	0.000020224790449	0.246861732959560	0.774171482520761	-2	1	4	3	4	5	5	5	6	6	7	9	8	7	8	8	8	9	8	8	7	10	9	9	7	10	10	10	11	12	9	12	11	12	11	12	10	12	13	14	14	12	12	14	12	12	15	14	16	15	15	13	14	16	16	17	17	19	18	18	18	18	19	18	19	20	22	21	23	23	0	1	4	2	2	3	5	4	4	7	6	25	21	8	8	8	9	25	3	25	0	13	13	14	6	15	15	20	20	22	13	18	22	21	31	13	0	19	38	30	28	18	33	35	31	37	39	38	40	43	44	46	46	48	52	50	53	55	38	55	55	55	56	53	64	53	66	61	67	68	1	1	1	1	2	1	1	1	2	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	3	1	2	1	2	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1	2	1	3	1	2	1	1
85000	-389.036887064251630	-387.460234583864121	-1.576652480387501	0.000079838654455	0.000020010669121	0.250638857295861	0.656077180560436	-1	1	3	4	4	4	4	6	7	6	8	9	7	7	9	9	8	7	8	10	6	10	8	9	10	10	10	10	11	14	8	12	11	12	10	11	10	11	12	13	13	12	12	16	12	12	14	13	16	14	15	14	14	17	16	16	17	18	15	18	19	18	20	19	19	21	23	20	24	22	0	1	1	1	2	3	2	7	4	4	4	18	21	8	4	8	9	6	6	11	0	23	13	14	18	16	15	18	20	22	13	18	31	23	31	31	0	19	20	22	28	28	33	35	23	37	39	12	40	43	36	46	46	48	52	50	53	52	38	55	55	52	56	53	53	64	64	62	67	68	1	1	2	3	1	1	2	1	2	1	2	2	1	1	2	1	1	2	3	1	1	1	1	1	2	1	1	2	1	2	1	2	1	3	1	2	1	2	1	2	1	1	1	2	2	1	1	2	2	1	2	1	1	2	1	1	2	2	2	1	3	2	2	2	3	1	2	1	1	1
85500	-345.652681253187041	-344.118221122737793	-1.534460130449241	0.000091520399388	0.000024964539664	0.272775685321974	0.660912878335305	0	1	2	3	5	5	6	6	6	7	7	10	8	7	10	9	8	9	8	10	7	9	9	9	9	9	11	8	11	11	10	12	11	13	10	11	11	11	12	14	14	12	12	15	13	13	14	14	16	14	14	14	14	16	17	16	18	18	18	19	19	19	20	18	19	21	22	21	24	23	0	1	1	2	2	3	5	4	4	5	6	6	21	8	8	14	9	11	6	28	0	13	13	14	6	8	24	6	28	22	23	18	22	23	13	23	0	19	20	30	12	29	33	35	23	37	39	32	40	43	45	46	46	48	46	50	53	52	48	55	55	55	56	53	64	57	64	55	67	68	1	1	1	1	1	2	1	1	2	1	1	3	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	2	1	2	1	1	1	2	1	2	1	1	1	3	2	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1	3	2	1	2	2	2	1	1
86000	-397.835115140245478	-396.299023759229271	-1.536091381016231	0.000082085764751	0.000022313836978	0.271835647092901	0.654540768036324	0	2	3	3	3	4	4	5	6	6	6	9	7	6	7	8	8	8	8	8	5	9	8	10	9	10	9	9	11	13	11	12	11	12	10	11	10	11	12	12	15	11	12	13	13	12	15	13	15	14	16	14	14	17	16	17	17	18	18	19	17	19	19	19	18	21	22	21	23	22	0	1	2	2	2	3	5	4	4	5	6	6	21	8	8	14	4	6	6	6	0	23	13	8	11	14	15	18	28	22	13	11	22	21	13	13	0	19	29	22	29	12	33	35	31	37	32	38	30	43	34	46	46	48	52	50	53	52	25	55	52	58	56	53	57	64	66	61	67	61	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	2	2	2	2	1	1	1	2	3	2	1	1	1	2	2	2	1	5	1	2	1	1	1	2	2	1	1	2	2	1	2	2	1	2	2	1	1	3	2	1	2	2	4	1	2	1	1	2	1	2	1	2	1	2
86500	-399.899910002995910	-398.467310906950217	-1.432599096045672	0.000100132162651	0.000035531420373	0.354845230862109	0.562111045180556	-1	0	2	3	5	4	5	5	7	7	7	10	7	7	9	9	8	9	8	9	5	10	9	9	8	10	11	7	10	14	9	12	11	12	11	10	10	12	13	13	14	12	13	15	14	12	14	13	16	14	15	14	13	16	16	16	17	19	18	18	18	20	19	18	18	20	23	22	24	21	0	1	1	1	2	3	2	2	7	5	6	25	21	8	14	14	4	11	6	28	0	13	13	14	28	24	15	6	20	40	13	18	22	31	13	21	0	11	29	36	42	12	33	13	13	37	29	11	30	43	34	46	46	38	52	50	53	55	38	55	55	58	56	53	57	52	64	61	67	61	1	1	2	3	1	1	2	3	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	2	1	2	2	1	1	1	1	3	3	1	2	2	2	1	2	1	1	3	1	1	1	2	2	2	1	1	2	2	1	3	4	2	1	2
87000	-380.828498230907257	-379.443464288416749	-1.385033942490532	0.000078924250890	0.000034157356720	0.432786581242026	0.709331590213595	-1	1	4	3	5	5	5	5	5	7	7	9	9	7	8	8	8	9	9	9	6	8	8	10	10	9	10	8	11	11	11	12	11	12	11	11	10	11	12	14	14	10	12	14	13	12	14	14	17	14	15	14	14	16	16	16	17	18	18	18	18	19	19	19	18	19	22	20	24	22	0	1	1	1	2	3	2	4	4	7	6	11	23	8	8	14	4	3	11	28	0	21	21	8	12	14	15	6	20	22	23	19	22	21	13	23	0	28	29	30	39	18	33	35	31	37	32	20	22	43	44	46	46	48	52	50	53	52	38	55	55	55	56	53	53	57	57	61	67	58	1	1	3	2	2	1	2	1	2	1	1	1	1	1	1	1	2	3	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	3	1	2	1	2	1	1	1	1	1	2	1	1	1	2	4	1	1	1	1	1	2	1	2	2	3	1	1	2	2	1	2	1	2	2	1	2
87500	-385.691215171420708	-384.287510818596672	-1.403704352824051	0.000103937991928	0.000041069567173	0.395135276440739	0.724690492930858	0	2	4	4	3	5	5	5	7	6	7	9	8	7	9	6	9	9	8	9	7	9	10	8	9	9	11	8	10	12	11	10	10	11	11	10	10	11	12	11	14	13	12	14	13	12	15	12	16	14	14	14	14	16	17	16	17	17	18	17	19	19	19	20	19	20	22	21	23	23	0	1	1	2	2	3	5	3	4	5	6	3	21	16	14	8	4	11	11	28	0	13	13	8	6	8	15	6	28	40	23	18	22	23	13	13	0	11	25	22	32	25	33	35	13	37	25	6	30	43	35	46	46	38	37	50	53	52	19	52	57	55	56	53	53	55	64	61	67	61	1	1	2	1	1	1	1	1	2	2	1	3	1	1	1	1	3	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	2	1	3	4	2	1	2	1	1	2	4	1	2	1	5	1	2	1	2	2	2	2	1	1	1	2
88000	-367.028183286144667	-365.662790630014399	-1.365392656130243	0.000072941335361	0.000036883881774	0.505665019584776	0.698135484665484	0	2	2	4	4	4	6	5	5	6	7	9	8	7	10	8	8	10	9	8	7	9	10	7	10	9	9	10	11	13	11	12	12	13	10	11	11	11	12	11	13	12	13	15	13	13	15	13	16	14	16	15	14	17	17	16	16	18	18	19	19	20	20	19	18	19	21	21	23	22	0	1	1	2	2	3	5	4	4	5	6	11	21	8	8	14	9	12	11	6	0	13	13	8	20	8	16	20	28	40	23	18	22	31	13	13	0	19	29	22	28	12	33	35	31	37	29	38	30	43	35	46	46	48	46	50	53	46	48	52	58	58	56	57	57	57	64	58	67	61	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	2	1	3	2	1	3	1	2	1	2	1	1	2	2	1	1	3	3	1	1	1	2	2	1	1	1	1	1	2
88500	-379.675514081046003	-378.117206481292783	-1.558307599753219	0.000079561112220	0.000020665410546	0.259742605015716	0.638707505375958	0	1	2	3	5	4	6	5	5	4	7	9	8	8	9	7	9	9	9	7	6	10	9	9	8	10	10	8	11	12	10	13	11	12	10	11	9	11	12	14	14	11	12	13	13	12	14	14	17	14	15	14	15	16	15	17	16	18	18	18	19	18	19	19	19	21	21	21	23	22	0	1	1	2	2	3	5	4	4	2	6	25	21	8	16	8	9	11	11	6	0	13	13	14	6	16	14	20	20	22	23	18	22	13	13	13	0	11	20	30	39	25	33	35	13	37	28	38	40	43	44	37	46	38	46	50	55	55	48	55	52	55	56	53	57	64	64	64	67	52	1	1	1	1	2	1	1	1	1	1	2	1	2	2	1	1	3	1	1	1	1	1	1	1	2	2	1	1	2	1	1	2	1	2	1	2	1	1	3	1	1	2	1	2	3	2	2	2	1	1	1	2	2	2	2	1	1	2	2	1	3	1	1	3	2	1	1	1	1	4
89000	-404.160667593119967	-402.770901511052557	-1.389766082067430	0.000071382640815	0.000030110008354	0.421811353717611	0.616024742233572	0	1	3	3	3	4	5	6	6	5	8	9	8	8	10	8	8	9	8	7	6	9	7	9	10	8	9	8	11	11	10	12	12	13	10	11	10	12	13	14	14	12	11	15	12	12	14	13	17	14	14	14	15	15	16	15	18	18	19	17	19	18	18	19	17	21	21	21	23	22	0	1	1	2	2	3	5	4	4	5	6	6	23	8	27	8	9	6	6	6	0	13	21	8	12	8	4	20	28	22	23	25	43	13	23	13	0	19	28	30	29	25	22	35	36	37	39	29	40	43	45	37	52	38	46	50	53	55	48	52	62	52	56	53	53	57	64	61	67	55	1	1	2	1	1	1	1	2	2	1	2	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	3	1	2	1	2	1	1	2	2	2	1	2	3	2	2	1	1	2	1	2	1	1	1	1	1	3	1	3	4	1	2	1	3	1	1	3	1	2	1	2	1	1	1	2
