step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71
49000	-207.603155940322580	-216.653999320773920	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992081255767115	1	3	6	5	6	10	16	17	17	17	15	18	19	17	21	21	19	22	19	19	22	20	22	21	23	21	21	22	21	22	20	19	23	21	22	23	22	30	23	24	24	21	23	23	25	23	24	22	25	22	25	23	27	27	25	27	27	27	25	24	29	28	29	30	29	30	34	37	35	36	38	0	1	4	1	2	3	6	11	11	11	6	8	7	11	32	32	8	27	10	8	22	12	22	20	18	20	17	16	13	7	14	11	23	22	24	16	15	65	21	19	48	17	26	24	30	32	31	12	36	32	21	34	55	45	52	59	31	55	60	18	54	51	60	62	30	65	38	64	67	67	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
49500	-220.156948281721469	-229.207791662172809	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986434755871026	1	3	6	7	6	11	16	16	17	13	15	18	21	18	19	23	20	19	18	20	21	19	22	21	21	19	16	21	20	22	22	22	23	22	20	22	22	30	23	26	23	21	25	22	23	23	24	23	23	24	23	24	24	24	21	27	26	27	26	29	28	29	25	30	30	32	33	38	36	36	37	0	1	1	5	2	5	6	10	27	6	10	11	17	7	12	32	18	12	27	19	26	12	20	17	15	9	11	15	7	21	26	25	20	18	14	20	42	26	31	39	42	29	30	10	42	26	23	55	55	36	21	16	46	32	22	63	45	43	50	56	58	57	21	40	56	61	60	66	66	67	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
50000	-219.219883979582562	-228.270727360033902	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995828166579021	0	2	5	6	6	11	17	16	16	17	15	18	20	17	19	23	14	22	16	20	19	19	22	21	20	19	21	21	21	22	19	22	24	21	21	22	22	25	20	24	23	24	23	23	25	23	25	22	23	24	23	23	27	26	24	25	26	28	29	27	29	30	29	29	27	32	34	32	35	37	35	0	1	2	3	3	3	17	17	17	9	17	11	26	9	7	12	6	34	11	10	8	10	25	12	15	7	15	13	21	39	7	27	16	31	21	13	28	27	8	29	36	27	25	35	32	24	50	27	32	41	36	29	50	49	28	27	55	56	53	16	53	40	54	56	23	63	57	64	67	71	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
50500	-224.717875302048725	-233.768718682500065	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994689064940672	1	3	5	6	5	10	17	15	17	16	16	19	20	14	21	22	17	21	18	20	21	19	19	20	22	20	19	17	20	22	17	22	23	22	21	21	21	27	21	25	24	24	23	23	24	22	24	24	22	23	25	23	28	26	22	27	26	28	28	28	28	29	29	30	29	31	33	32	34	33	35	0	1	1	5	2	2	10	6	11	14	8	9	10	6	27	26	8	27	17	27	29	7	9	17	36	22	11	14	10	24	8	15	15	13	31	20	29	40	26	24	34	50	39	15	49	35	34	13	26	32	24	49	54	25	36	35	16	42	43	41	40	54	40	53	38	54	64	66	63	66	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
51000	-208.726257922120851	-217.777101302572191	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986615374882490	1	4	3	7	6	12	16	13	17	16	15	18	20	18	20	22	19	20	19	19	23	18	21	21	21	21	20	21	22	21	24	21	23	21	22	21	20	30	22	26	23	22	24	21	22	24	23	23	25	23	26	24	28	27	26	28	27	28	27	29	24	28	27	29	31	28	31	35	34	31	36	0	1	1	5	2	5	11	6	7	11	6	8	22	7	20	44	22	19	22	7	29	10	10	18	20	13	20	12	27	27	39	18	30	20	13	19	14	62	13	39	23	18	39	18	15	32	14	15	47	30	43	32	63	55	41	31	43	46	49	66	50	54	46	55	38	31	64	69	67	66	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
51500	-231.439976934548923	-240.490820315000263	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994891836872684	1	3	6	2	2	5	15	16	16	13	14	17	19	17	21	21	20	21	18	21	23	20	19	21	22	20	22	22	19	20	23	20	23	21	21	24	21	30	23	25	21	24	25	23	23	24	24	24	23	23	25	21	26	25	25	22	26	25	26	27	26	28	29	31	29	32	33	37	36	33	34	0	4	6	1	1	2	11	11	11	3	10	7	14	9	30	14	14	13	9	19	30	11	8	29	17	29	19	29	8	19	16	29	28	17	29	21	30	63	28	33	32	20	39	52	25	33	24	34	56	20	21	22	44	50	48	41	26	21	13	54	43	17	48	38	45	57	38	67	70	63	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
52000	-222.368733746074241	-231.419577126525581	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985624223742422	1	4	7	6	7	10	16	17	17	14	17	16	19	17	21	21	20	21	19	21	22	20	21	18	19	21	19	23	22	22	24	21	23	20	21	23	19	30	22	25	19	24	25	22	25	23	22	24	23	23	22	23	27	25	20	27	27	28	24	28	28	29	26	30	30	28	32	35	33	37	34	0	1	2	2	2	4	10	12	10	6	7	10	9	12	25	34	11	41	8	25	55	8	19	14	11	55	14	32	55	32	39	17	23	37	10	55	11	61	35	29	14	25	59	15	52	39	23	21	32	27	23	44	43	37	41	59	54	53	44	43	48	58	43	32	56	63	65	64	64	67	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
52500	-237.454630373338802	-246.505473753790142	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998082470630325	1	3	6	6	5	9	11	14	15	16	17	19	19	17	16	23	19	20	17	21	20	20	22	21	23	18	19	22	21	22	23	21	12	22	21	24	21	30	21	22	22	24	19	19	25	20	25	24	24	24	22	24	26	26	26	28	28	25	26	28	30	27	26	29	29	31	33	36	35	38	38	0	1	2	5	2	4	6	7	7	9	10	10	11	8	8	46	11	12	9	26	43	17	20	26	34	10	15	37	27	32	18	44	6	37	44	51	19	45	46	39	13	30	11	14	22	14	16	28	18	37	22	35	31	45	45	30	34	35	48	52	60	21	50	45	40	60	61	61	67	69	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
53000	-230.683216390023262	-239.734059770474602	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.968801266032124	1	2	7	6	5	12	17	17	14	16	14	17	21	17	20	22	16	21	18	19	23	19	21	21	22	19	21	21	21	21	24	22	23	21	21	22	21	30	20	24	23	24	25	23	25	23	23	22	25	21	25	24	26	27	25	26	28	27	27	28	28	28	29	27	30	29	33	27	32	26	35	0	1	4	5	2	3	11	17	6	11	6	17	20	17	14	8	11	26	10	10	37	7	19	8	29	7	12	14	15	26	34	50	15	26	39	19	20	55	17	32	28	27	40	35	48	15	35	20	32	20	25	25	55	42	33	34	52	55	49	52	30	44	57	49	55	59	56	42	66	16	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
53500	-219.950395089632281	-229.001238470083621	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985980647505935	1	3	5	7	5	11	15	17	16	17	14	19	21	15	20	23	17	18	18	21	23	20	20	21	23	21	19	22	21	21	19	19	23	22	21	25	20	29	23	25	23	22	24	24	24	24	24	23	23	24	21	25	25	26	26	24	28	24	28	28	25	28	26	27	31	29	33	37	30	38	33	0	1	2	3	2	4	11	14	6	11	6	8	23	11	18	30	7	10	9	19	51	18	31	27	24	19	17	15	19	37	9	19	28	15	32	29	19	57	42	29	15	35	21	42	48	37	21	35	28	42	22	16	41	44	28	34	61	34	52	55	58	63	53	61	57	57	49	67	59	68	46	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
54000	-224.630737084882128	-233.681580465333468	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986278970618063	1	3	5	4	6	11	16	15	17	17	16	19	21	17	20	23	18	19	19	20	22	19	21	21	23	20	22	19	16	22	23	22	24	22	22	24	20	26	23	25	23	22	22	24	24	23	24	19	25	23	26	24	28	27	25	25	25	29	27	28	28	30	24	30	29	31	29	36	33	38	36	0	1	2	2	3	1	8	6	11	29	8	11	20	7	10	34	29	7	14	17	29	29	10	22	30	12	20	14	8	14	23	15	39	26	26	26	18	25	37	36	34	23	23	43	41	20	32	14	30	30	43	30	48	44	30	32	16	60	49	44	21	67	31	59	61	64	63	64	66	68	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
54500	-216.607608103429044	-225.658451483880384	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995550239511147	1	3	5	7	5	11	14	17	17	16	15	18	21	17	20	23	20	21	19	21	21	19	21	19	22	18	22	20	22	21	23	22	23	22	20	24	19	28	22	25	19	20	24	23	25	23	25	23	21	23	23	25	27	26	23	27	28	27	28	28	28	29	28	31	28	30	33	31	29	36	34	0	1	2	3	2	4	6	11	7	7	7	8	35	10	10	18	22	37	10	22	19	14	17	12	28	10	49	9	13	42	20	30	20	22	24	33	8	46	21	39	12	22	46	17	36	15	31	34	42	27	28	28	32	36	49	47	53	45	58	54	40	60	58	36	47	60	66	61	41	71	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
55000	-211.356712448402249	-220.407555828853589	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998273221341235	1	3	4	4	4	8	16	16	17	17	14	17	19	18	20	22	20	21	18	21	23	20	19	18	23	19	20	21	22	21	24	21	24	21	22	24	22	28	23	26	24	24	24	22	22	23	25	23	25	23	23	24	27	26	26	26	27	28	26	29	29	30	28	31	30	28	34	37	25	35	38	0	1	1	2	2	2	11	11	7	8	1	7	8	12	14	19	14	12	12	14	15	24	12	7	18	14	14	22	27	13	29	23	46	7	10	16	27	55	20	31	21	13	17	15	27	29	45	30	25	28	20	35	34	47	36	33	36	54	31	59	38	53	53	61	58	53	64	70	42	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
55500	-219.570745624048925	-228.621589004500265	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990849256234339	0	4	5	3	7	11	17	14	15	17	16	19	19	16	19	23	18	21	19	18	21	18	21	20	21	20	19	22	20	19	24	22	22	22	20	22	21	26	22	26	24	21	25	24	24	24	24	23	22	23	17	25	26	22	26	28	25	28	29	23	28	27	30	30	28	28	31	34	35	37	37	0	4	4	1	2	5	9	6	8	9	9	17	51	8	10	42	10	29	51	10	15	51	30	30	13	30	22	27	12	10	37	29	19	29	20	30	35	36	13	23	54	13	45	7	21	25	54	23	26	7	9	44	60	29	52	40	45	40	66	28	53	52	65	62	53	57	59	64	59	68	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
56000	-241.900512367839980	-250.951355748291320	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.960050260184169	-3	3	6	5	6	6	16	15	17	17	15	14	18	17	20	23	20	18	19	19	22	18	22	21	23	20	22	19	21	19	23	21	22	20	21	22	22	27	21	26	24	24	23	22	23	23	24	21	24	24	25	20	25	26	26	26	28	28	28	28	28	29	27	30	26	25	32	38	35	36	31	0	1	1	1	4	4	12	12	11	8	12	5	7	7	13	48	13	7	13	7	19	10	39	17	24	14	24	9	34	7	33	52	15	10	13	39	39	21	20	27	45	33	21	26	37	32	35	18	17	48	50	20	37	43	41	51	53	31	66	32	53	63	25	60	50	25	64	70	59	60	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
56500	-223.293756577495856	-232.344599957947196	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999171441768800	1	3	7	5	5	12	16	16	14	15	17	13	20	17	18	22	20	19	18	21	22	20	21	22	23	21	21	23	21	21	21	21	24	19	22	23	20	29	23	26	22	19	23	24	24	22	22	20	24	23	24	24	25	25	22	28	21	25	27	27	27	30	30	29	25	30	32	33	36	36	37	0	1	5	1	1	3	9	10	6	9	9	6	18	6	10	18	15	9	8	42	30	18	48	17	20	22	10	35	22	37	34	42	43	15	31	24	19	60	21	44	31	14	57	43	46	27	48	7	26	16	32	50	45	50	34	40	48	28	55	13	40	61	56	59	41	56	66	62	66	68	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
57000	-230.939730375753157	-239.990573756204498	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998117798585758	-1	3	6	7	6	11	16	16	17	17	15	18	20	18	20	22	17	20	16	18	22	20	21	19	22	21	22	21	20	21	23	20	22	19	20	25	22	29	23	21	24	24	24	23	24	19	21	23	22	19	26	24	26	27	23	26	28	25	27	27	28	28	30	27	30	32	33	31	35	38	36	0	1	2	3	2	3	11	11	19	7	6	7	24	8	14	26	19	7	11	17	15	24	50	9	7	24	34	19	34	13	26	14	18	14	46	44	26	54	30	34	14	33	44	50	37	10	32	35	35	8	23	49	44	36	47	55	59	25	56	45	58	25	53	56	38	56	68	36	60	67	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
57500	-235.735460314164584	-244.786303694615924	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993591515063280	0	3	6	6	5	10	17	16	14	15	17	18	20	17	18	22	19	21	17	20	16	19	21	20	22	15	20	23	22	19	22	20	24	21	20	21	22	28	22	27	23	24	24	23	23	22	21	22	25	22	26	24	23	24	22	27	26	22	25	25	28	29	29	30	24	29	33	35	33	33	30	0	1	1	5	2	4	10	26	6	9	8	14	22	8	26	22	12	24	8	17	26	15	20	17	24	9	9	30	32	7	32	15	35	15	17	24	24	51	32	42	39	32	50	39	18	24	10	24	41	7	54	48	18	16	15	65	34	34	28	41	49	65	57	66	55	51	63	69	64	71	38	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
58000	-208.859763352781812	-217.910606733233152	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999756321704830	-1	3	5	7	6	12	17	17	16	17	15	18	19	15	19	23	19	22	19	19	20	19	21	22	20	21	22	22	21	21	23	21	22	22	22	24	21	30	21	25	24	23	24	23	25	24	25	24	23	23	26	24	28	26	26	27	27	28	27	28	28	29	25	31	28	30	31	36	35	32	38	0	1	2	5	2	4	11	9	11	9	6	7	7	4	8	30	9	26	10	12	17	12	22	17	12	20	8	21	15	14	28	21	29	37	13	29	9	55	10	48	27	27	33	28	49	39	25	49	18	30	16	31	57	16	41	45	40	45	48	56	55	48	50	62	28	59	62	67	70	38	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
58500	-223.344056144587910	-232.394899525039250	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986812954212669	1	3	6	4	6	11	17	15	17	16	16	19	18	17	21	23	20	20	18	20	22	19	20	22	22	18	19	23	21	22	20	22	24	21	22	25	22	27	21	22	24	23	24	24	23	23	20	24	24	23	21	22	27	26	24	26	27	28	27	27	29	29	29	26	30	31	33	35	34	36	37	0	1	4	2	4	5	10	4	10	8	8	11	9	10	17	30	12	19	9	9	47	11	13	39	22	10	7	18	11	29	14	12	52	9	18	16	27	36	47	39	15	40	46	40	52	34	27	30	37	37	20	47	50	41	15	43	41	33	25	36	59	45	57	43	62	38	63	69	65	49	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
59000	-225.399928217636159	-234.450771598087499	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.976679477419427	-3	4	3	5	6	9	15	14	16	16	17	18	19	17	20	18	20	22	18	21	22	19	22	21	23	20	22	23	22	19	24	21	23	20	21	23	22	25	23	27	20	22	18	24	21	21	24	23	23	24	25	22	27	26	25	23	27	25	27	27	29	29	28	30	31	30	34	38	33	36	32	0	3	1	3	4	5	8	6	7	8	8	11	43	9	16	10	11	46	10	19	14	14	35	41	29	19	41	20	34	11	23	17	21	43	19	27	22	42	37	58	16	41	14	33	34	30	56	46	20	28	49	24	58	48	18	29	55	21	48	26	57	59	27	53	63	40	65	69	61	69	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
59500	-203.937431942542332	-212.988275322993672	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994398464350300	1	4	7	5	6	11	17	15	16	17	17	18	19	18	20	21	20	20	19	18	20	20	21	20	23	21	21	22	22	21	24	19	23	19	22	25	22	30	23	27	22	23	22	23	24	24	25	24	23	21	25	25	24	23	24	28	27	27	26	27	28	27	29	29	30	31	33	37	36	35	37	0	1	5	1	4	4	9	6	8	8	8	9	7	7	19	19	7	14	12	10	19	13	24	12	28	15	15	50	27	34	26	10	26	11	23	33	26	39	29	51	14	41	22	17	28	23	48	42	13	20	39	44	29	26	21	60	47	45	16	46	25	52	40	57	62	63	66	69	66	67	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
60000	-218.869009785265291	-227.919853165716631	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.980764000269583	1	3	5	4	6	11	15	14	16	17	17	18	20	14	18	22	20	20	18	16	21	20	20	21	22	21	21	23	19	17	23	19	22	21	19	25	22	30	22	27	24	23	24	23	25	24	22	22	22	22	25	22	26	26	25	25	28	29	29	29	30	27	29	30	31	27	34	32	36	36	37	0	1	2	2	2	4	8	6	8	6	7	20	32	6	20	27	12	12	11	7	17	12	11	32	18	23	19	37	14	9	27	8	24	17	12	42	23	59	19	45	16	21	52	13	21	49	27	24	26	19	52	27	45	55	25	25	54	56	57	40	57	36	62	66	64	53	38	58	68	64	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
60500	-232.025756807196558	-241.076600187647898	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.948777905036473	-1	2	3	5	7	11	15	17	17	16	17	16	20	17	21	18	19	20	18	16	21	19	21	18	23	18	22	20	22	22	24	22	23	21	18	24	22	29	21	25	22	23	21	23	23	23	25	24	24	22	25	25	25	25	24	28	27	27	24	28	28	30	25	31	26	29	33	37	32	36	35	0	1	1	2	3	5	6	12	7	6	7	7	26	10	35	14	11	26	8	6	17	14	16	20	19	10	34	19	21	15	18	11	34	22	20	41	13	58	22	29	28	34	28	43	21	29	45	32	41	23	42	55	31	27	41	54	41	49	39	32	52	63	25	38	22	59	66	71	58	67	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
61000	-222.269908049959582	-231.320751430410922	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994268493976140	0	4	7	7	5	12	17	16	15	14	16	16	20	16	20	21	18	22	19	20	19	19	21	21	21	21	21	22	19	21	24	22	24	21	21	23	18	28	23	23	23	23	23	22	24	23	25	22	25	22	23	24	24	27	25	25	27	29	27	27	29	29	30	28	30	30	32	33	32	32	34	0	1	5	2	2	4	8	10	3	6	9	10	37	9	19	20	11	34	37	17	9	11	17	13	15	17	20	7	8	17	35	27	32	21	13	16	9	52	30	25	30	24	48	34	34	48	26	20	25	21	15	24	40	51	31	36	43	57	36	49	64	56	62	57	52	54	66	65	58	64	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
