step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77
56500	-450.137721718027422	-456.993209668986822	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.640784680980999	2	0	3	4	2	6	4	6	4	5	4	6	7	6	6	6	8	6	8	8	10	8	7	9	10	11	10	8	12	11	12	13	16	13	13	13	14	13	15	14	14	16	14	16	15	16	17	18	15	18	18	18	19	17	18	18	20	17	20	20	18	18	20	20	20	23	21	24	20	22	23	22	21	24	26	25	28	2	0	1	2	2	11	1	3	2	5	5	11	10	3	5	11	18	7	12	9	13	14	3	13	15	25	20	23	17	22	19	31	21	28	22	8	25	27	28	34	25	29	28	0	24	43	39	44	0	54	41	21	56	26	41	34	48	31	56	52	33	49	62	47	48	73	64	59	46	65	0	55	55	67	68	71	69	1	1	1	2	1	2	1	2	3	2	1	1	1	1	1	1	1	2	1	2	2	1	2	1	1	1	2	1	2	2	3	1	4	2	3	4	2	2	3	1	3	2	3	1	3	1	1	1	1	1	2	3	1	3	2	2	1	4	1	1	1	2	1	1	1	1	1	2	2	1	1	2	2	2	2	1	4
57000	-472.511897172303406	-479.367385123262807	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.652368575664329	1	-1	3	5	1	5	6	5	3	6	3	7	6	6	6	4	9	7	6	8	10	8	7	9	10	11	10	9	11	10	12	13	16	14	11	13	12	13	13	15	12	16	15	16	16	16	18	17	14	18	15	19	20	18	18	18	19	17	20	20	20	18	20	20	20	21	21	24	23	22	21	22	22	23	25	24	25	2	0	1	11	2	2	1	3	5	16	5	16	6	3	16	11	18	7	6	9	13	8	8	13	10	25	20	23	18	22	14	41	21	28	22	37	25	20	23	39	19	17	28	0	21	39	34	44	0	26	41	33	43	31	25	43	48	26	23	33	45	49	62	46	48	55	46	39	47	65	0	54	66	67	68	71	74	1	1	1	1	1	3	2	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	2	2	2	1	1	1	2	1	3	1	2	2	2	1	1	2	2	1	3	3	2	1	2	1	3	1	1	4	2	1	2	3	4	1	1	4	5	2	2	2	1	2	1	1	2	4	2	1	1	1	1	2	1	2	2
57500	-446.038322873446816	-452.893810824406216	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.552292134886921	2	0	3	3	2	6	5	5	3	5	5	6	7	7	7	6	9	6	7	7	9	8	7	9	11	11	10	10	10	11	10	14	14	13	13	13	14	12	14	15	14	17	16	15	14	15	17	17	15	17	17	19	18	18	16	18	18	19	21	21	21	20	21	20	19	22	22	23	23	23	23	22	23	24	26	24	27	2	0	1	2	2	5	1	3	5	5	2	5	6	8	16	10	18	7	11	9	5	3	8	13	12	31	20	23	18	22	19	31	24	28	30	25	6	20	28	34	31	29	39	0	24	28	46	44	0	41	41	11	39	55	26	43	48	32	34	52	45	49	62	39	57	55	47	59	67	65	0	31	41	67	59	71	74	1	1	1	1	1	2	2	1	1	2	2	2	1	1	1	1	2	1	1	2	3	2	1	1	2	1	1	1	2	2	1	2	2	2	1	2	5	2	2	1	2	3	1	1	2	2	1	1	1	1	2	8	2	1	2	1	1	2	4	1	3	3	1	3	1	3	2	1	1	2	1	5	3	2	2	1	2
58000	-454.945319348662224	-461.800807299621624	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.540244973757833	1	0	3	4	2	6	4	5	4	4	5	6	5	5	6	6	8	6	7	8	10	9	7	9	10	10	11	10	12	12	12	13	14	11	12	14	15	13	14	15	13	15	16	15	16	16	17	17	16	17	15	19	19	17	17	18	19	18	20	20	21	18	20	20	20	21	21	22	22	21	24	22	21	23	26	26	27	2	0	1	2	2	2	1	3	5	5	5	5	5	3	10	10	18	7	11	9	13	3	8	13	22	19	20	23	17	8	26	31	24	23	22	25	36	20	28	34	26	17	40	0	33	34	46	44	0	31	26	13	56	41	31	39	48	31	28	45	60	49	62	47	57	55	39	59	67	65	0	33	54	64	59	71	67	1	1	1	2	1	3	2	1	1	1	2	2	2	1	1	1	1	1	1	2	3	3	1	1	1	2	2	2	2	2	1	1	2	2	2	2	1	3	2	2	2	4	1	1	1	3	1	2	1	2	2	7	1	2	2	2	1	3	4	2	1	1	1	2	1	3	4	1	1	1	1	5	2	2	2	1	2
58500	-450.753551499080345	-457.609039450039745	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.562339608011328	1	0	2	3	2	6	5	5	4	6	4	5	6	6	6	6	8	6	7	8	10	9	8	9	10	11	11	9	11	11	12	13	14	13	14	14	16	13	12	14	15	16	16	15	16	13	15	17	16	18	18	19	19	18	16	19	19	18	20	22	18	20	21	20	20	23	22	23	22	22	24	22	23	23	26	25	27	2	0	1	1	2	5	4	3	5	5	5	5	12	3	11	11	7	7	6	9	13	14	8	13	16	25	20	23	18	14	26	26	21	28	22	25	36	27	28	23	19	29	23	0	6	28	28	44	0	55	31	33	43	26	26	43	48	55	53	33	45	49	62	47	48	55	34	34	53	65	0	41	54	64	68	71	67	1	1	1	1	1	2	1	2	1	2	1	2	1	2	1	1	2	1	1	2	2	1	2	2	2	1	2	1	2	2	1	1	2	2	2	2	1	2	2	2	4	2	3	1	4	2	3	1	1	1	3	2	1	3	2	2	1	1	1	3	1	2	1	3	1	3	3	5	1	2	1	3	3	3	2	1	2
59000	-439.767224428887914	-446.622712379847314	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.552169809424636	2	0	3	4	3	5	5	4	5	4	4	6	6	5	6	6	8	6	7	8	10	8	7	8	10	12	10	10	11	11	12	13	15	13	14	13	16	14	13	14	14	17	17	15	16	15	17	17	16	17	16	19	19	17	16	18	19	18	20	21	20	19	21	20	21	23	22	24	23	23	22	22	20	23	27	25	27	2	0	2	2	2	5	1	3	5	5	5	11	5	8	10	10	18	7	11	9	13	3	3	13	12	25	20	23	18	22	25	26	21	28	30	12	36	27	23	39	19	29	39	0	21	28	34	44	0	26	41	33	46	55	26	43	48	26	53	41	52	49	62	53	57	73	64	59	64	65	0	32	58	64	59	71	74	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	1	1	2	1	1	1	2	2	1	1	2	2	2	3	2	1	4	1	5	3	2	1	2	2	2	1	1	2	1	1	2	1	2	1	1	3	1	4	1	2	1	1	1	2	1	2	1	1	1	6	1	2	3	1	2
59500	-449.687711221659015	-456.543199172618415	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.639933554506120	1	-1	3	4	3	6	4	5	4	6	5	7	6	6	7	5	8	6	7	6	8	9	7	9	10	10	10	9	11	11	11	13	15	13	13	13	15	13	13	15	15	16	16	14	17	14	17	16	16	17	16	19	19	17	17	18	18	18	19	21	20	20	21	21	19	22	19	23	24	22	24	22	23	23	26	26	28	2	0	2	2	2	5	1	3	3	4	5	6	11	3	10	2	7	7	11	9	13	14	4	13	3	3	20	23	7	22	19	26	13	23	30	25	36	27	28	34	32	29	39	0	24	23	46	44	0	41	31	33	43	41	26	46	48	51	56	52	45	49	62	67	57	55	47	59	64	65	0	55	66	67	59	71	74	1	1	3	3	2	2	1	1	1	1	1	1	1	2	1	4	2	2	1	2	1	1	2	2	4	2	2	2	3	1	2	2	3	3	2	2	1	2	2	1	1	2	1	1	3	4	1	1	1	1	2	2	2	1	3	2	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	5	1	2	3	1	3
60000	-470.092176964468820	-476.947664915428220	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.546688055881326	1	0	4	4	3	5	5	3	4	6	4	6	7	5	7	5	8	7	7	8	9	8	7	9	10	11	11	9	10	12	12	12	14	13	14	13	15	13	15	13	14	16	15	15	16	16	17	17	15	18	17	19	20	18	18	18	19	19	20	21	20	20	21	19	19	22	20	23	22	22	23	21	22	22	26	26	28	2	0	8	2	1	11	2	1	5	11	2	5	11	8	11	11	7	7	5	9	13	3	14	11	10	25	20	23	17	22	5	25	21	28	25	25	36	27	23	31	26	29	28	0	24	28	43	44	0	31	25	45	43	51	41	43	48	26	56	52	45	49	62	43	48	32	64	59	67	65	0	50	58	67	59	71	67	1	1	1	2	1	1	3	1	1	2	2	1	3	1	1	1	1	1	2	2	1	2	1	4	3	1	2	1	1	2	5	1	3	2	3	2	1	1	3	1	2	3	3	1	4	2	1	1	1	2	4	2	2	1	2	1	1	4	1	1	2	3	1	2	1	6	1	1	1	2	1	1	1	1	3	1	4
60500	-442.368491976730411	-449.223979927689811	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.621482941272677	2	0	3	4	3	7	4	5	5	6	4	5	5	6	7	6	6	6	8	8	10	9	7	8	10	12	10	10	10	12	12	13	16	13	13	11	15	13	13	14	14	16	16	15	16	16	17	17	15	16	17	19	19	16	18	18	19	19	21	20	21	19	20	19	21	21	21	23	23	22	23	22	20	22	25	25	28	2	0	1	2	2	12	1	3	5	5	1	11	11	3	16	11	7	7	15	9	13	8	14	16	16	19	20	23	18	22	19	25	21	28	22	25	36	27	28	39	31	18	28	0	25	34	43	44	0	32	54	24	46	31	50	43	48	51	64	45	33	49	62	47	57	31	34	59	74	65	0	66	55	64	59	71	74	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	3	2	1	1	2	2	1	2	2	1	2	2	3	1	2	1	2	2	2	1	1	5	3	1	2	2	1	1	1	1	1	5	2	2	1	1	1	2	1	2	3	2	1	2	1	4	4	1	1	1	1	1	2	3	2	2	4
61000	-498.673889058351392	-505.529377009310792	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.471563475617697	2	-1	4	5	3	6	5	5	4	5	3	6	7	6	5	6	9	7	7	8	10	8	8	9	10	11	10	10	12	10	11	14	15	13	14	12	15	13	14	14	13	16	17	14	16	16	16	16	15	17	18	19	19	16	16	18	19	18	21	21	21	19	20	21	20	20	22	23	23	22	22	21	22	24	26	25	28	2	0	1	1	2	11	1	3	1	11	1	11	1	3	2	15	7	7	11	9	19	14	5	11	16	25	20	23	17	5	5	31	41	28	22	5	41	20	28	28	5	17	34	0	24	23	34	44	0	54	33	24	46	26	26	43	48	54	34	33	52	49	62	43	57	52	59	59	59	65	0	41	51	28	59	71	74	2	1	1	1	3	2	1	1	1	1	1	2	3	1	4	1	2	1	2	2	1	1	3	4	2	1	2	2	3	3	4	1	2	1	4	5	2	2	2	3	5	5	2	1	3	4	1	1	1	1	2	5	1	2	3	1	2	1	3	4	1	2	1	2	1	1	1	1	1	1	1	4	2	5	4	2	2
61500	-515.070871354500810	-521.926359305460210	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.519235670701884	1	-1	3	3	3	6	6	5	4	5	4	7	6	6	6	5	8	7	7	7	9	9	7	10	10	11	9	9	11	11	11	14	13	13	13	14	15	13	13	15	14	16	16	15	16	13	15	16	15	17	17	19	19	16	15	18	19	18	20	22	21	19	20	21	20	23	21	23	22	21	22	23	22	21	26	25	27	2	0	1	2	2	2	1	3	5	5	5	11	16	3	10	2	7	7	11	16	16	8	8	6	15	25	20	23	17	14	12	12	10	28	22	2	31	20	28	39	19	18	46	0	33	28	34	44	0	32	41	21	39	26	19	47	48	54	39	45	45	49	62	46	57	50	43	64	56	57	0	26	50	47	59	71	74	1	1	1	1	2	3	2	1	1	1	1	2	1	2	1	3	1	1	2	1	3	2	1	3	1	1	1	1	2	2	2	4	2	1	2	8	2	3	3	1	2	3	1	1	2	2	1	1	1	2	2	4	2	2	3	2	2	1	3	2	3	2	1	4	1	3	3	1	2	1	1	7	1	5	3	3	4
62000	-458.233784015606716	-465.089271966566116	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.488545073886098	1	0	3	4	2	4	5	5	5	6	5	7	6	6	6	5	9	6	8	7	10	9	8	9	11	11	10	10	11	11	11	13	16	14	13	14	16	13	14	14	14	16	16	14	16	16	18	17	15	17	16	19	19	17	16	17	19	17	20	19	20	18	20	19	21	23	19	22	22	22	22	22	22	24	27	26	27	2	0	1	2	2	5	4	3	5	5	5	6	5	3	16	6	7	7	6	9	13	14	3	13	10	6	20	23	18	22	12	26	25	28	30	6	36	20	23	23	25	7	28	0	24	28	43	44	0	26	31	33	39	51	32	28	48	41	46	45	52	49	62	56	57	73	47	59	64	65	0	50	51	67	56	71	74	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	3	1	3	2	3	3	2	2	3	1	2	1	2	2	1	4	1	2	3	4	2	4	2	1	4	2	1	1	1	3	2	1	2	1	2	4	1	2	2	2	1	2	1	1	1	1	1	1	2	1	1	3	3	2	5	3	1
62500	-472.083356519505003	-478.938844470464403	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.624410488064299	1	-1	3	4	2	6	4	6	5	5	3	7	6	6	7	6	8	6	7	9	9	8	7	10	9	11	8	10	11	12	11	13	14	14	13	13	16	13	14	14	14	17	16	15	17	14	18	18	14	17	15	17	18	18	18	18	20	18	20	22	20	18	20	19	20	21	21	21	23	22	23	20	23	23	25	26	28	2	0	1	2	2	10	5	3	11	11	2	10	11	3	10	5	7	7	5	27	13	8	8	25	10	19	9	23	18	22	19	31	21	28	22	26	36	27	28	28	25	18	23	0	33	28	34	44	0	26	31	33	34	50	31	39	48	51	39	45	24	49	62	47	48	50	64	59	64	65	0	41	66	64	59	71	43	1	1	1	2	1	1	1	2	1	1	2	1	2	1	1	1	2	1	1	1	2	1	1	1	2	3	2	2	4	2	2	2	2	2	1	2	2	2	2	2	3	6	4	1	2	3	2	1	1	2	2	1	2	1	3	2	1	1	3	2	4	2	1	1	1	1	1	1	2	1	1	3	2	3	2	2	7
63000	-462.349560024541290	-469.205047975500690	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.581738999185067	2	0	3	5	3	5	4	5	5	4	5	6	4	6	6	6	9	7	8	9	9	9	7	9	10	11	8	10	11	10	10	13	16	13	14	11	15	12	15	15	14	16	17	15	15	16	18	17	16	18	16	18	20	18	17	18	19	19	20	22	21	18	20	20	21	20	20	23	23	23	22	21	19	24	27	25	28	2	0	1	1	2	10	1	3	5	5	5	5	5	3	10	10	7	7	12	27	13	3	8	13	11	12	9	23	18	8	19	25	24	28	22	19	36	20	28	34	31	18	28	0	21	28	39	44	0	26	41	45	46	51	19	39	48	26	39	45	33	49	62	47	57	41	47	43	67	65	0	41	50	43	59	71	67	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	2	3	1	2	2	3	2	2	2	3	1	2	3	2	3	1	2	2	2	1	2	4	4	1	3	2	1	1	1	4	1	2	2	1	3	1	1	3	2	4	2	1	1	1	1	2	1	2	1	1	1	3	1	3	3	2	4
63500	-452.600574065039950	-459.456062015999350	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.586888047418130	1	0	3	4	2	7	6	5	5	3	5	7	6	7	6	5	8	7	8	9	8	10	5	9	10	11	8	9	11	9	12	13	16	13	13	12	15	12	14	15	14	16	14	14	16	17	16	18	16	16	18	19	18	18	17	18	19	18	20	21	18	18	20	20	20	22	21	23	23	22	23	20	19	23	26	25	27	2	0	1	2	2	15	1	3	5	5	5	16	5	8	10	10	7	7	12	27	13	14	3	21	6	11	9	23	18	14	11	26	21	28	30	25	26	27	28	39	31	29	28	0	24	39	34	44	0	26	41	33	43	55	26	34	48	19	56	52	33	49	62	56	57	55	64	59	64	65	0	45	51	67	59	71	74	1	1	1	1	1	1	2	1	2	1	2	1	3	1	1	1	1	1	1	1	1	2	1	1	2	3	1	2	2	1	3	1	4	2	2	1	3	3	2	1	1	3	4	1	5	1	2	2	1	2	2	1	2	1	3	3	1	5	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	4	2	3
64000	-448.339947004348005	-455.195434955307405	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.646454333831344	2	-2	3	5	2	5	5	6	5	4	6	6	7	7	6	5	8	7	8	9	10	8	7	10	10	12	8	9	11	12	12	14	15	13	12	12	15	12	14	14	14	15	16	16	16	15	17	18	15	17	17	19	18	17	17	19	19	18	21	21	20	19	21	19	20	22	22	23	23	22	23	22	22	22	26	26	26	2	0	1	1	2	2	5	3	5	5	10	10	16	3	16	10	18	7	6	27	13	14	6	13	16	13	9	23	17	22	25	31	24	28	22	25	36	20	28	34	31	29	39	0	13	28	43	44	0	26	41	45	43	41	26	43	48	51	56	45	45	49	62	47	57	55	34	59	67	65	0	51	51	43	59	71	74	2	1	1	1	1	3	1	1	2	2	1	2	2	2	1	1	1	2	2	1	2	1	1	2	2	2	2	1	1	2	1	1	2	2	2	1	2	2	2	1	1	2	1	1	4	2	1	1	1	2	2	2	1	1	2	1	1	1	1	2	2	1	1	2	1	2	3	1	1	1	1	2	3	3	2	2	2
64500	-447.269102119137585	-454.124590070096986	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.642129370359820	2	0	3	4	2	6	5	5	5	5	5	6	5	6	7	4	8	6	8	8	9	9	7	9	10	12	11	10	12	11	11	13	15	13	14	13	15	13	13	14	15	14	16	15	16	15	16	17	16	17	18	19	17	17	17	19	20	18	20	22	21	18	21	20	19	20	22	23	21	23	23	22	21	22	26	25	28	2	0	1	2	2	5	1	3	5	16	5	11	5	3	16	5	7	7	12	9	13	3	3	13	19	31	20	23	17	8	12	26	21	28	22	11	36	27	28	34	26	29	46	0	21	39	39	44	0	41	54	33	46	41	19	43	48	55	56	33	45	49	62	47	48	58	69	59	64	57	0	50	41	47	59	71	74	1	1	1	2	1	2	1	2	2	1	2	1	2	1	2	1	2	1	1	1	2	4	2	3	1	1	2	1	2	3	2	1	2	2	2	2	1	1	2	1	1	1	1	1	5	1	1	1	1	1	1	2	1	1	4	1	2	1	1	3	2	1	2	2	1	1	1	2	1	2	1	2	3	2	4	2	3
65000	-457.637663214129645	-464.493151165089046	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.514368348905834	1	0	4	4	2	7	5	6	4	5	6	6	6	7	6	4	8	7	8	7	10	9	7	9	9	11	10	9	11	12	10	13	15	13	13	13	15	13	13	14	13	16	16	15	16	17	18	17	15	16	17	19	20	15	17	19	19	17	21	21	20	17	20	20	21	22	21	23	23	23	23	22	23	23	26	26	27	2	0	1	5	2	5	3	3	5	5	5	5	16	3	10	5	7	7	12	16	13	14	8	13	6	16	20	23	17	22	6	26	13	28	22	12	25	20	23	39	31	17	28	0	24	28	43	44	0	31	31	24	46	41	31	43	48	41	46	52	33	49	62	47	57	55	64	59	47	65	0	52	55	67	68	71	74	1	1	2	1	1	2	1	1	1	2	1	2	1	1	1	2	1	2	1	1	2	1	1	2	1	2	1	1	1	2	1	1	6	2	2	3	4	3	3	1	2	5	2	1	4	3	1	1	1	2	3	5	1	1	3	2	1	3	2	1	2	1	2	2	1	3	1	1	3	1	1	2	4	1	2	2	1
65500	-444.620281158813100	-451.475769109772500	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.653656794816795	0	-1	4	4	2	5	5	5	4	6	4	6	7	6	7	5	7	6	7	8	9	9	7	9	9	11	10	9	12	11	12	14	15	13	13	11	15	13	15	14	14	15	16	15	17	17	18	16	16	17	18	18	20	17	18	19	19	18	20	21	20	20	21	20	20	22	22	23	24	22	23	23	20	23	27	26	28	2	0	1	2	2	11	3	3	5	16	5	11	5	3	16	11	18	7	5	9	13	3	3	13	4	19	20	23	18	22	19	31	25	28	30	25	36	27	28	28	19	29	28	0	24	39	39	44	0	41	41	33	46	31	33	39	48	50	56	52	45	49	62	46	57	54	64	39	74	57	0	51	55	67	68	71	74	1	1	2	2	2	1	1	1	2	1	2	1	3	1	2	1	1	1	2	2	2	2	2	1	3	2	1	1	3	1	2	2	3	2	1	1	2	2	3	3	3	2	3	1	5	1	2	1	1	1	2	2	1	3	1	2	2	1	1	1	2	2	1	1	1	3	1	3	1	1	1	1	1	1	2	2	2
66000	-435.450475786256220	-442.305963737215620	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.601852485023377	2	0	4	4	3	5	5	6	4	4	5	7	7	5	7	6	8	7	7	8	9	8	7	10	11	9	11	10	10	11	12	14	14	13	14	12	15	13	15	15	15	16	16	16	16	17	17	18	14	18	17	18	19	16	18	19	20	18	19	19	20	20	21	18	21	22	21	23	23	23	23	23	23	23	27	24	25	2	0	1	2	2	5	5	3	5	5	2	6	5	3	16	10	7	7	11	9	13	8	14	13	12	12	20	23	18	22	19	31	24	28	30	25	36	27	34	34	31	29	34	0	21	34	43	44	0	54	26	33	39	31	54	46	48	26	47	45	52	49	62	47	57	54	46	59	47	65	0	51	54	67	59	71	74	1	1	1	2	2	1	1	2	1	1	3	1	2	1	1	1	2	1	1	2	1	1	1	2	2	1	2	2	2	2	2	2	2	1	2	1	2	1	1	1	2	2	2	1	3	2	1	1	1	1	4	2	2	2	1	1	2	6	1	1	1	3	1	1	1	3	1	2	3	1	1	3	3	1	4	1	2
66500	-438.812270551711549	-445.667758502670949	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.596819938075174	2	1	4	4	2	6	5	5	5	5	3	7	6	5	4	6	8	7	7	7	8	7	6	9	9	11	10	10	12	11	11	12	16	12	12	13	16	13	14	15	14	17	16	15	16	16	17	17	16	18	18	18	19	16	18	17	19	18	19	21	20	20	21	18	20	21	21	23	23	22	23	23	21	24	26	25	26	2	0	1	2	2	11	1	1	15	15	5	5	5	3	5	15	7	7	6	9	13	14	3	21	11	25	20	23	17	22	25	31	24	28	8	26	36	27	34	39	31	29	28	0	24	34	46	44	0	54	26	33	56	31	41	39	48	54	39	61	33	49	62	47	57	54	46	59	67	65	0	55	55	67	59	71	74	1	1	2	2	1	1	2	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	2	2	2	2	3	2	1	1	4	1	3	1	2	1	1	1	2	3	2	1	2	3	1	1	1	1	3	1	1	3	2	2	1	1	3	1	2	1	1	1	1	2	3	3	1	1	1	2	2	2	4	1	1
67000	-454.909409998646481	-461.764897949605881	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.593860712732868	1	0	3	4	3	6	4	5	5	4	3	6	6	5	6	5	8	6	6	8	9	9	6	10	9	11	10	9	11	10	12	13	16	13	13	12	16	12	14	14	14	16	16	15	16	17	17	17	16	18	17	18	19	17	15	19	19	19	21	20	21	19	20	20	21	22	21	23	23	22	22	23	21	23	27	26	27	2	0	1	5	2	11	1	11	5	2	1	11	2	11	10	10	18	7	11	9	13	8	5	21	12	19	20	23	18	14	19	31	24	28	22	26	36	20	34	28	31	29	28	0	21	39	39	44	0	54	41	24	46	26	31	39	48	51	53	25	52	49	62	46	57	51	64	43	67	65	0	73	54	64	59	71	74	1	1	1	1	2	2	1	2	1	2	1	2	3	1	1	1	1	1	1	2	2	2	2	1	1	2	1	2	2	2	2	1	3	2	2	1	2	2	1	3	2	3	3	1	3	2	2	1	1	1	1	4	1	3	2	2	2	1	1	4	2	2	1	1	1	2	1	3	1	1	1	1	3	2	3	2	2
67500	-443.120029856614565	-449.975517807573965	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.567334134874399	1	0	2	4	3	6	5	6	4	6	5	6	7	5	6	4	8	6	7	8	10	10	7	9	11	11	10	9	11	11	11	13	15	14	13	14	15	12	13	14	15	16	13	16	16	17	17	18	15	17	16	19	18	18	18	18	19	18	21	21	20	19	20	19	20	22	22	24	24	21	22	23	21	22	27	26	27	2	0	1	2	2	11	4	3	5	16	5	16	11	3	2	5	7	7	16	12	13	8	3	13	10	19	20	23	17	8	19	26	13	28	14	6	36	27	28	43	26	17	23	0	13	34	34	44	0	26	41	33	46	41	50	46	48	51	34	13	45	49	62	47	57	50	64	59	74	48	0	66	54	64	68	71	74	1	1	1	2	1	1	1	2	1	1	2	1	1	1	3	1	1	1	2	1	2	2	3	2	3	2	1	1	2	3	2	1	3	2	3	3	1	1	2	1	2	3	3	1	4	1	1	1	1	3	1	2	1	2	1	1	1	1	3	5	2	2	1	1	1	3	2	1	1	1	1	1	1	2	2	2	2
