step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78
44500	-507.004359123011909	-505.054970601095988	-1.949388521915926	0.000178944534213	0.000026269024854	0.146799816880617	0.648766763304018	0	5	6	7	8	8	10	11	10	9	11	10	12	12	11	12	13	12	12	13	14	13	15	15	16	14	14	16	16	16	14	15	14	17	17	15	18	19	20	20	19	21	21	18	21	22	25	22	23	23	23	24	24	26	25	26	26	26	26	26	23	28	27	28	29	28	29	30	31	30	32	31	34	32	33	33	38	42	0	0	2	2	2	3	5	3	5	4	5	4	8	9	5	4	9	12	15	8	5	11	20	22	7	19	19	22	20	26	17	8	0	19	26	17	27	34	36	35	37	17	40	31	34	34	43	43	42	38	43	49	0	51	46	34	61	51	52	55	0	50	56	58	63	63	63	58	66	66	67	56	70	70	69	69	72	77	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	2	2	1	2	2	1	1	1	3	1	1	1	1	1	1	2	1	3	2	1	2	1	2	2	1	4	1	2	2	3	1	1	1	2	1	1	1	2	1	5	2	2	1	1	1	2	1	1	1	1	1	2	1	1	2	4	2	1	1	1	3	2
45000	-538.185568825674068	-536.592779614264487	-1.592789211409622	0.000151694203273	0.000036891310446	0.243195254993793	0.573402389692414	-1	5	7	8	7	6	10	10	9	9	10	10	12	12	14	12	12	12	13	12	11	13	13	16	15	13	14	16	15	15	15	16	14	16	18	15	18	19	21	20	17	20	21	19	23	23	24	22	23	23	24	23	24	26	26	26	26	25	26	26	23	27	27	28	29	29	29	30	30	28	32	32	34	34	34	34	38	41	0	0	6	2	2	2	4	4	5	4	5	4	4	2	19	8	9	2	11	8	9	11	13	31	12	17	17	17	7	17	17	17	0	27	19	22	19	34	36	38	31	44	41	31	38	43	43	43	42	38	46	44	0	46	48	16	61	43	52	48	0	50	56	54	63	70	63	64	70	63	67	56	69	71	71	66	72	77	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	2	4	1	2	1	2	1	1	2	1	1	2	3	1	2	3	1	1	2	1	2	1	4	1	2	1	2	2	2	2	2	1	2	2	1	2	1	2	2	8	2	2	2	3	1	3	1	2	1	1	1	1	1	1	2	3	2	2	1	2	2	2
45500	-506.644837522212299	-504.747430210686048	-1.897407311526253	0.000164526222914	0.000025678595258	0.156076002982220	0.628928805575762	-1	5	6	7	8	8	9	10	10	8	10	9	12	9	13	11	12	12	13	12	14	14	15	15	15	14	15	14	15	14	15	16	14	16	18	17	18	19	19	18	18	21	20	20	22	22	24	22	23	23	24	22	24	25	25	25	25	25	27	27	23	26	26	28	28	28	27	31	31	30	31	31	33	31	33	35	36	41	0	0	2	2	2	3	4	4	5	4	14	10	8	5	11	10	11	12	11	8	14	11	3	15	12	17	19	11	7	19	17	26	0	15	27	22	32	40	31	34	19	44	41	31	38	43	43	43	52	38	46	44	0	46	51	21	61	46	52	55	0	26	56	58	63	63	63	48	70	66	67	56	70	66	74	73	56	77	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	2	1	2	1	3	2	4	1	3	1	2	2	3	1	2	1	1	1	1	1	1	1	2	2	2	1	1	2	2	1	2	1	1	2	1	1	1	1	1	6	2	2	1	1	1	4	1	1	1	1	1	5	1	1	1	3	2	1	1	1	3	3
46000	-523.001820102936563	-521.163277035169813	-1.838543067766754	0.000154907123659	0.000026010612453	0.167911015574433	0.588195412497017	0	6	7	8	7	8	9	11	11	10	9	11	12	11	12	12	12	12	12	13	13	13	14	15	16	14	13	16	15	16	15	15	14	16	16	17	18	20	21	19	18	20	21	21	21	23	24	23	23	24	22	23	23	26	25	26	26	24	26	26	23	28	27	27	29	28	29	30	30	30	31	31	32	32	34	35	37	41	0	0	2	2	2	3	4	4	4	7	4	7	4	5	11	8	11	12	11	8	14	17	8	22	18	14	11	22	10	19	17	15	0	27	26	31	30	40	28	34	26	31	34	31	34	51	46	51	44	45	43	42	0	58	51	25	61	43	52	48	0	50	56	47	63	63	63	51	66	66	67	56	69	63	74	73	56	77	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	1	1	1	2	1	2	2	3	2	3	3	2	2	1	1	1	1	1	1	3	1	2	2	2	3	2	1	1	1	1	2	1	2	1	1	3	7	2	2	2	2	1	2	1	1	2	1	1	4	1	2	1	3	1	2	1	2	5	3
46500	-508.603585800997109	-506.685723842724883	-1.917861958272230	0.000167290130012	0.000025479310014	0.152306116400963	0.687395973338210	0	5	6	7	7	8	10	11	11	8	10	10	12	10	13	13	11	12	13	12	13	14	14	15	14	13	14	16	14	15	16	15	13	15	17	16	17	20	20	19	18	20	20	20	22	23	23	22	22	24	23	23	23	26	26	26	25	26	26	27	23	28	27	28	28	28	29	30	30	31	29	30	34	33	34	34	38	39	0	0	2	2	2	3	10	4	7	4	5	5	12	6	17	13	11	7	11	12	9	17	8	15	18	11	11	22	8	26	22	9	0	9	34	22	32	32	31	22	34	31	41	36	40	43	43	43	42	40	43	49	0	47	48	29	61	48	49	55	0	50	56	47	63	63	63	58	66	66	63	56	70	69	74	70	56	77	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	2	2	1	1	2	2	1	1	1	2	1	2	1	1	1	1	2	1	1	1	4	2	3	2	2	1	3	2	2	1	1	1	2	1	1	1	1	2	5	2	2	3	1	1	2	1	2	1	1	1	2	1	2	1	1	2	1	1	1	5	1
47000	-532.171556609722529	-530.300350399896729	-1.871206209825752	0.000152670195750	0.000024603259397	0.161152995685218	0.671494740009909	-1	5	6	8	8	8	9	9	10	10	10	10	12	10	14	12	12	11	12	13	13	14	15	15	14	14	14	15	15	16	15	14	13	16	17	16	18	19	19	18	19	21	19	20	22	23	24	23	24	23	24	22	22	25	25	26	26	26	25	26	24	27	27	26	28	29	30	30	30	30	31	32	33	33	35	35	37	41	0	0	2	2	2	3	5	4	5	7	5	4	8	5	19	8	5	12	11	13	14	11	13	17	18	19	19	17	12	26	17	19	0	15	15	22	30	35	36	32	34	44	15	36	40	43	43	43	52	37	43	44	0	51	48	29	61	47	49	55	0	40	56	54	63	65	65	51	56	66	67	56	70	56	74	66	56	77	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	2	3	1	1	1	2	1	2	2	2	1	1	2	2	1	1	1	1	2	2	1	1	1	1	2	2	1	2	2	2	2	2	2	1	2	2	1	1	1	1	3	2	2	1	1	1	5	1	1	1	1	1	2	2	1	1	2	2	3	1	4	3	2
47500	-528.048533842539769	-526.209106689089595	-1.839427153450159	0.000165914042651	0.000027827330748	0.167721371278520	0.665033406319371	0	5	6	7	7	8	8	11	10	9	10	10	13	11	13	13	13	12	12	11	14	13	14	15	15	13	15	15	15	15	15	16	14	16	17	16	18	19	19	20	17	19	21	21	22	23	24	22	23	22	23	21	24	25	25	25	25	25	26	27	23	28	27	29	29	28	29	29	30	31	31	32	33	32	34	34	38	42	0	0	2	2	2	3	2	10	5	7	5	7	9	9	19	4	14	7	11	4	18	14	20	17	18	19	15	17	12	15	17	27	0	15	15	31	34	34	24	41	32	36	39	42	38	43	43	43	52	38	48	42	0	46	43	9	61	46	52	47	0	40	56	55	63	63	63	55	65	66	67	56	66	69	69	74	72	77	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	4	1	3	1	4	2	1	1	2	2	1	1	1	2	1	2	1	1	2	2	1	1	1	3	1	1	2	1	2	2	1	2	1	1	1	1	1	1	1	2	5	2	1	2	2	1	2	1	2	2	1	1	2	1	2	1	4	2	1	2	1	3	2
48000	-526.207623252132635	-523.781581915038601	-2.426041337094053	0.000185017787164	0.000017004156502	0.091905523046231	0.617476490231061	-2	5	6	7	7	7	9	11	8	10	10	11	12	11	11	13	12	10	13	11	13	13	14	15	14	13	15	15	15	15	16	15	15	17	17	17	18	18	20	19	19	20	20	20	23	23	25	23	22	21	23	24	24	25	25	27	26	26	27	25	24	27	28	28	29	28	30	30	30	30	32	32	32	33	33	34	37	41	0	0	2	2	2	3	4	7	5	7	9	18	4	9	11	20	11	7	15	4	20	14	16	17	18	15	15	17	12	19	24	15	0	28	27	24	27	26	31	19	34	22	32	24	40	43	46	43	42	34	43	49	0	48	51	40	61	46	49	48	0	50	56	54	63	56	63	48	66	66	67	56	70	69	69	69	56	77	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	2	1	2	2	2	1	1	2	1	1	1	2	2	3	3	3	2	4	2	1	2	2	1	1	2	1	1	1	1	1	1	4	2	2	3	1	1	3	1	2	1	1	1	3	1	1	1	3	1	2	1	2	5	2
48500	-501.890612009145002	-500.126361737973923	-1.764250271171077	0.000155421028392	0.000028813293456	0.185388642411859	0.731257957508328	0	5	6	8	7	8	10	11	10	10	11	10	13	10	14	13	12	12	12	13	13	14	14	15	16	13	15	16	16	16	16	16	14	16	17	17	18	20	20	20	16	19	22	18	22	21	24	22	23	21	23	24	22	24	25	25	25	26	25	25	24	26	27	28	28	29	29	29	30	30	32	32	32	34	34	33	39	41	0	0	2	2	2	3	4	7	6	4	9	4	8	5	26	4	11	12	11	8	9	17	13	22	10	19	19	17	7	27	17	26	0	15	27	31	27	41	28	35	15	44	46	36	40	41	43	46	50	26	46	49	0	48	48	29	61	48	49	47	0	45	56	58	56	63	63	58	66	66	67	9	70	73	73	70	72	77	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	3	1	1	1	1	1	1	1	1	2	1	1	2	3	1	1	2	1	1	1	1	1	2	2	2	1	1	1	1	1	2	1	1	1	6	1	1	1	1	1	4	1	3	2	1	1	2	1	1	1	1	1	1	1	1	1	11	2	1	1	1	3	1
49000	-534.617225948367263	-533.037026002073162	-1.580199946294109	0.000146379680870	0.000036442646269	0.248959733022928	0.518045667307305	0	4	6	8	7	7	9	11	10	10	11	10	12	12	13	11	13	13	12	12	13	13	15	15	16	13	15	16	15	14	15	15	14	16	18	17	18	20	18	19	19	21	21	19	23	20	25	22	22	22	23	24	24	26	24	26	25	25	26	25	23	28	27	29	29	29	29	31	31	29	32	31	34	33	33	34	40	41	0	0	2	3	2	2	5	5	5	6	9	2	9	10	19	3	11	16	9	3	5	11	13	17	18	19	15	15	21	19	11	15	0	14	19	21	19	27	31	34	35	44	46	31	50	41	43	46	44	40	48	49	0	46	48	21	61	43	49	43	0	50	56	47	63	56	63	64	65	63	63	21	70	69	66	69	72	77	1	1	1	1	2	2	1	1	2	2	1	3	1	1	1	2	2	2	1	4	4	1	2	1	2	1	1	1	1	1	2	1	1	2	3	3	4	3	2	2	1	1	1	2	1	1	2	1	2	2	1	1	1	2	1	6	2	2	2	2	1	3	1	2	2	2	2	1	1	1	3	8	2	2	3	1	4	1
49500	-528.555996025443505	-526.768035283122572	-1.787960742320952	0.000131908015004	0.000023671677807	0.179455947439688	0.561650537038282	0	4	6	6	7	7	8	10	10	7	10	10	11	11	13	13	12	11	12	11	12	14	14	15	15	14	14	16	15	16	15	15	14	16	18	16	18	19	21	19	19	18	20	20	21	22	24	23	23	24	23	24	24	25	26	24	25	24	26	26	23	27	26	29	29	28	29	30	30	30	31	31	34	33	34	34	39	40	0	0	2	2	2	3	4	7	4	4	5	10	8	11	19	9	9	2	11	8	8	17	8	17	12	19	19	22	7	15	17	26	0	11	27	31	9	34	36	32	34	31	34	42	38	43	46	41	42	45	46	49	0	48	58	21	61	46	49	48	0	50	56	55	63	63	63	64	66	66	67	9	70	69	69	70	72	77	1	1	1	1	2	1	1	1	2	1	2	2	1	1	1	1	1	4	1	1	2	1	2	1	2	1	1	1	3	2	2	1	1	2	2	1	3	2	4	3	2	1	4	2	1	1	1	2	2	2	1	1	1	1	1	5	2	1	2	2	1	1	1	1	2	1	2	1	1	1	1	9	2	2	2	2	6	1
50000	-526.314580234953269	-524.492141212511456	-1.822439022441834	0.000174264362722	0.000029875036481	0.171435146084919	0.647298527142108	-1	5	7	8	8	8	7	10	9	9	10	10	12	11	12	12	12	12	13	13	12	14	14	15	14	13	15	15	15	15	16	15	15	16	17	16	18	20	20	19	18	21	21	18	21	23	24	22	23	23	24	24	24	25	26	25	26	24	26	26	24	27	27	28	29	27	29	30	31	29	31	30	34	33	34	33	39	41	0	0	2	2	7	7	2	7	5	7	9	9	8	9	11	8	11	12	11	13	9	26	16	17	12	15	26	11	18	15	17	15	0	26	19	22	15	22	36	32	34	22	41	36	22	43	38	43	42	40	43	49	0	46	47	38	61	43	52	47	0	45	56	58	66	56	63	55	66	66	66	37	70	69	71	69	72	77	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	3	1	2	2	1	1	1	2	1	3	2	3	1	1	2	1	1	3	1	2	1	1	2	1	1	1	1	2	3	2	1	1	1	1	2	1	2	1	2	1	2	2	1	2	5	2	1	1	1	4	1
50500	-510.293351467392938	-508.510416654188759	-1.782934813204172	0.000142566861616	0.000025759485273	0.180683540204104	0.625810544704723	0	5	7	8	7	8	9	10	10	10	9	10	12	12	13	12	12	12	12	12	12	13	14	14	16	13	15	15	15	16	16	15	15	16	17	17	18	19	20	18	18	20	21	19	23	22	25	22	23	23	23	24	24	26	26	25	25	25	25	26	23	26	26	28	29	28	29	29	31	29	30	32	33	33	35	32	38	40	0	0	2	2	2	3	4	6	3	7	5	7	8	9	11	4	11	12	11	8	5	11	8	17	18	19	26	22	18	19	24	15	0	26	27	31	27	34	36	26	34	44	38	22	38	43	43	40	44	40	43	49	0	46	58	9	61	43	49	46	0	34	56	54	63	63	63	46	70	66	66	56	66	69	73	66	56	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	2	2	1	2	1	2	1	2	2	1	1	1	2	1	1	1	2	2	2	1	1	1	3	3	1	2	2	2	1	1	1	1	2	1	8	2	2	1	2	1	4	1	2	2	1	2	3	1	1	1	5	2	2	1	2	6	1
51000	-544.742501827348406	-543.065533653646753	-1.676968173701683	0.000216545167476	0.000045666036958	0.210884581217256	0.541201147800023	0	5	6	9	7	7	8	9	9	10	10	10	13	10	14	12	13	12	11	13	14	12	13	15	15	12	14	15	14	14	16	15	15	17	18	17	18	21	19	20	19	20	22	21	20	22	25	22	23	23	23	22	24	24	25	25	26	26	25	27	25	28	27	28	28	28	30	28	30	31	30	31	33	34	34	35	39	40	0	0	2	2	2	3	2	6	7	4	9	4	8	5	26	7	26	12	9	8	22	11	4	17	12	11	11	27	16	19	22	15	0	15	32	28	19	30	22	23	34	34	34	36	35	45	46	38	52	45	48	42	0	46	40	38	61	51	52	47	0	40	56	58	63	56	65	58	66	66	65	38	71	70	66	66	38	72	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	2	1	3	1	3	1	1	1	1	1	1	2	1	1	3	4	3	3	1	2	4	2	1	1	2	1	1	2	1	1	1	1	2	2	1	1	2	2	1	4	1	1	1	1	1	1	1	2	2	6	1	2	3	3	6	3
51500	-594.237717143958548	-592.301447135013973	-1.936270008944611	0.000235028280643	0.000035030525099	0.149048127329239	0.491982738059094	0	4	6	8	7	8	10	11	10	10	8	11	12	11	13	11	12	12	12	12	13	12	15	15	15	14	12	15	15	16	16	15	14	17	18	16	17	20	19	19	18	21	22	19	21	22	25	23	23	23	23	22	25	26	22	25	26	24	26	26	23	25	26	28	29	28	28	30	31	29	30	31	32	33	34	32	39	41	0	0	2	5	3	2	4	6	6	4	5	6	5	3	14	4	11	6	11	8	8	5	14	9	10	14	11	26	26	26	6	11	0	31	15	19	30	26	24	34	14	22	32	36	36	38	46	38	52	35	46	44	0	55	38	45	61	48	42	55	0	40	56	51	63	56	63	55	70	56	65	14	66	69	74	69	23	72	1	1	1	1	1	3	1	1	1	1	1	2	3	4	1	2	1	1	2	1	1	2	3	3	2	2	3	1	1	1	4	3	1	1	2	3	1	3	2	1	5	5	3	1	4	1	2	2	1	2	1	1	1	2	1	2	2	1	2	2	1	2	1	3	2	2	1	4	1	2	1	5	2	1	1	1	10	5
52000	-629.654603419793489	-627.859752412762759	-1.794851007030731	0.000252560010697	0.000044904680360	0.177798061682569	0.428745650487468	-1	4	6	8	7	8	8	11	10	9	10	10	13	10	13	13	13	12	12	11	13	13	14	15	16	13	14	15	15	15	16	15	14	16	17	17	17	20	21	20	17	20	20	20	22	23	24	22	23	24	23	22	24	24	24	25	26	26	25	26	23	26	27	28	29	28	29	29	31	31	31	31	31	33	34	34	38	41	0	0	2	3	3	2	2	6	6	5	2	4	10	6	14	11	4	12	9	5	6	19	16	4	12	8	19	21	18	26	22	19	0	26	27	22	21	24	13	27	27	31	11	36	35	38	37	43	38	27	43	42	0	51	48	46	61	51	52	46	0	38	56	54	63	56	63	48	66	66	67	13	63	70	70	65	16	72	1	1	1	1	1	2	2	1	2	1	3	1	2	1	2	1	3	1	1	2	2	1	1	3	2	1	1	1	2	1	2	2	1	2	2	2	2	3	3	3	1	1	4	2	2	3	3	1	1	4	1	1	1	1	1	1	2	2	3	1	1	3	1	3	1	1	1	4	2	2	1	7	3	1	2	3	10	5
52500	-605.045872853223500	-603.296289457529497	-1.749583395694028	0.000170641652091	0.000032293448976	0.189247165507368	0.515413151386090	0	5	7	9	7	7	10	11	9	10	11	10	11	12	13	11	13	11	12	11	12	13	15	15	14	14	14	14	15	15	15	14	15	17	18	17	18	18	20	18	18	19	21	19	21	23	24	22	24	23	24	23	24	26	24	25	26	25	27	26	25	26	26	28	28	28	29	30	29	27	31	31	33	34	35	33	40	38	0	0	2	5	2	2	4	5	5	5	9	2	4	9	19	6	21	6	11	10	8	11	7	17	7	19	15	19	18	15	22	19	0	26	17	28	15	27	22	19	34	22	38	36	35	48	43	43	42	45	46	44	0	51	48	16	61	46	49	46	0	19	56	54	63	56	63	54	70	63	67	23	56	76	76	69	72	72	1	1	1	2	1	1	1	3	1	2	1	4	1	2	1	2	1	2	1	1	1	2	3	2	2	1	1	1	2	1	1	1	1	1	2	2	3	3	3	5	1	2	2	1	2	1	2	1	2	1	1	2	1	2	1	10	1	2	1	2	1	5	1	1	1	2	1	3	1	1	1	5	3	1	2	2	5	4
53000	-580.642217415800133	-578.467524488585354	-2.174692927214817	0.000196093985776	0.000022676215680	0.115639526578479	0.484625788907528	1	5	7	8	7	7	9	11	10	10	10	10	12	10	14	11	12	13	13	12	14	13	14	14	15	14	15	15	12	15	16	12	14	16	16	16	18	18	20	20	18	19	20	20	23	22	25	22	24	22	23	23	24	26	25	26	26	22	27	27	23	27	27	27	29	28	29	29	30	31	30	31	33	32	34	34	39	39	0	0	2	2	2	2	6	2	5	4	5	7	7	3	19	12	11	4	32	3	9	32	16	17	23	19	19	22	10	26	11	11	0	26	19	17	17	34	24	34	34	36	38	22	35	43	43	41	52	40	43	42	0	55	48	24	61	43	49	47	0	45	56	55	63	63	63	48	66	66	65	56	66	65	66	74	56	56	1	1	1	2	1	1	1	3	1	1	2	1	2	1	1	1	2	4	1	2	1	1	2	2	1	1	1	1	1	1	3	2	1	1	2	2	3	2	4	2	1	2	2	3	3	2	2	2	1	2	2	2	1	1	2	7	2	2	2	2	1	2	1	1	2	1	1	4	1	2	1	2	2	1	3	1	6	3
53500	-525.417692482365851	-523.401009756851863	-2.016682725513987	0.000132776018729	0.000018075266949	0.136133521115131	0.564043429540245	0	5	6	7	7	7	8	11	10	9	10	10	11	8	14	12	13	12	13	13	13	12	15	14	15	12	15	15	15	16	15	15	14	15	17	15	19	21	21	18	18	19	19	21	21	22	24	22	24	23	23	23	25	26	25	26	26	26	25	26	23	25	27	28	28	29	29	29	31	30	31	32	32	33	34	32	38	39	0	0	2	3	2	3	4	4	14	7	14	10	4	5	26	4	11	12	26	13	9	11	16	22	12	11	19	22	12	26	24	11	0	26	19	17	26	30	36	34	34	22	34	42	37	43	46	43	44	34	43	44	0	46	46	17	61	46	52	43	0	40	56	54	63	63	63	58	66	66	67	56	70	73	73	70	56	56	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	2	1	1	1	1	2	1	2	1	1	2	2	3	1	3	1	1	3	1	3	3	4	2	1	4	2	2	1	2	1	1	1	4	2	1	1	2	1	8	2	2	1	2	1	3	1	1	1	1	1	2	1	1	1	3	2	1	1	1	7	6
54000	-533.807442783237207	-532.009779538274984	-1.797663244962239	0.000170433414800	0.000030188796368	0.177129563492019	0.552249485842488	0	5	6	7	7	7	9	11	9	7	10	10	12	11	13	11	13	12	12	13	13	14	14	16	16	14	14	16	16	15	15	16	14	16	15	16	18	19	20	20	19	20	21	20	22	23	24	23	22	23	23	22	25	25	25	25	26	26	26	27	23	26	26	28	28	28	28	30	30	31	31	31	34	33	35	34	38	39	0	0	2	2	2	3	10	12	5	2	9	10	4	9	19	4	9	12	11	8	14	11	7	17	18	19	15	22	18	15	22	27	0	19	19	31	32	24	24	26	34	22	41	31	38	43	48	43	44	34	43	42	0	43	46	4	61	47	52	55	0	40	50	58	63	63	63	64	65	66	66	56	65	69	69	65	56	56	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	2	2	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	3	2	2	2	2	1	1	2	4	1	1	1	3	1	10	2	2	2	1	1	3	1	1	2	2	1	1	1	2	2	4	3	2	2	4	6	8
54500	-632.488149721971809	-630.869783853712761	-1.618365868259094	0.000254126602372	0.000059040873651	0.232328583861567	0.526258444568580	0	5	7	7	7	8	8	12	11	10	10	10	11	10	13	12	13	12	11	12	14	13	14	15	14	13	14	15	14	16	15	15	14	17	18	16	19	21	20	19	18	20	22	19	21	21	24	20	22	24	22	24	24	25	26	27	26	25	25	24	24	27	26	29	28	26	29	30	30	31	30	32	32	32	34	35	39	41	0	0	2	2	2	3	4	7	5	7	5	7	14	2	19	13	19	12	11	4	19	14	20	17	12	19	15	22	9	15	17	15	0	26	27	22	35	17	31	26	27	36	45	34	37	40	46	41	42	26	46	42	0	46	50	63	61	48	49	38	0	38	29	47	66	50	66	54	65	69	56	68	66	69	69	70	57	68	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	3	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	1	3	3	3	2	2	1	1	2	1	2	1	2	5	1	2	1	2	2	1	1	3	2	2	1	2	6	3	1	1	1	3	1	1	1	1	3	1	2	2	6	6
55000	-617.520603022288469	-615.842712824339515	-1.677890197948940	0.000244985690582	0.000051588929994	0.210579360254371	0.630364759617720	0	5	6	9	7	7	9	12	9	8	10	10	11	10	13	13	12	13	13	12	12	14	14	16	16	13	15	16	14	15	16	16	15	17	17	17	17	21	21	19	19	21	21	20	21	23	24	21	22	23	23	23	24	24	25	27	26	25	25	27	23	26	28	28	28	26	30	29	30	30	31	31	34	32	34	33	39	42	0	0	2	2	2	3	10	11	5	6	6	4	11	6	11	13	4	12	14	12	3	21	26	22	12	9	19	22	11	26	30	15	0	27	32	22	32	40	36	34	24	24	40	31	40	43	41	34	42	32	40	42	0	51	46	66	61	43	42	55	0	36	29	62	56	31	65	47	65	65	67	63	65	69	70	69	63	63	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	3	2	2	2	3	1	1	1	3	2	1	1	2	2	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	1	3	2	1	3	2	1	1	1	1	1	2	3	2	1	1	4	7	1	1	4	1	3	1	2	1	1	2	1	2	1	5	5
55500	-649.596836442532322	-647.979259678944231	-1.617576763588059	0.000357089314365	0.000083076243594	0.232648360653734	0.588421471453989	0	5	7	7	8	7	8	11	9	10	11	10	12	11	14	12	10	12	13	13	13	11	14	16	16	13	14	14	16	15	16	15	15	17	18	17	17	20	21	19	18	21	20	21	22	21	24	22	24	23	22	23	24	25	24	25	25	25	26	25	24	28	27	28	28	28	29	30	31	30	30	32	34	34	35	34	38	40	0	0	2	2	6	2	2	17	5	4	9	6	7	9	16	7	6	10	11	8	12	17	18	27	30	17	17	18	5	11	22	5	0	19	28	29	22	11	24	34	30	37	19	37	11	40	37	35	39	31	35	44	0	24	48	47	38	46	49	15	0	60	38	46	56	38	65	51	70	65	67	60	67	69	76	70	57	63	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	2	2	1	1	2	1	3	2	2	4	1	1	2	1	3	4	2	1	1	2	4	2	4	1	2	2	1	3	2	1	1	3	1	1	2	2	1	6	1	2	3	3	1	4	1	3	1	1	1	3	3	1	1	2	7	4
