step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107
5000	-1546.305674782008055	-1552.244872001093199	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.477120282235648	0	2	5	3	3	6	6	5	8	7	8	6	8	8	9	10	8	10	9	10	11	9	11	11	12	12	9	9	14	14	11	15	14	13	11	13	15	13	14	14	13	13	14	16	14	14	14	16	16	16	16	16	15	15	18	18	17	19	18	18	16	15	18	19	18	18	20	17	17	17	20	19	19	22	20	19	22	20	21	22	20	21	21	21	22	23	23	24	24	26	25	27	26	29	28	28	31	30	29	35	38	38	36	42	44	49	54	0	1	2	2	0	2	2	4	10	5	7	8	10	8	10	11	12	9	14	13	27	6	0	17	19	20	7	17	36	20	27	29	23	23	27	22	31	21	31	7	35	24	38	33	35	41	41	41	37	38	39	45	21	47	42	43	39	23	23	47	39	21	51	65	40	37	57	38	39	34	37	63	69	56	34	44	67	37	43	75	70	81	67	43	79	49	84	58	83	77	83	88	83	91	92	0	94	96	59	0	99	99	0	84	0	0	0	1	1	2	1	1	3	3	1	1	2	1	1	1	2	1	1	1	1	1	1	1	3	1	2	2	1	1	1	1	2	1	1	1	1	1	2	2	1	2	4	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	2	2	3	3	2	1	2	2	1	3	1	1	2	1	2	3	1	1	2	2	2	1	3	3	1	2	1	1	5	1	3	1	3	2	2	2	2	2	3	1	1	2	1	6	1	5	5	1	13	1	1	1
5500	-1680.325078701506527	-1686.264275920591672	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.668980342686726	0	3	5	4	5	7	7	6	7	7	7	6	8	8	10	10	9	10	10	10	11	10	11	11	13	11	12	11	13	13	12	14	13	13	12	14	15	13	13	14	13	15	14	16	14	15	15	16	17	16	15	16	16	16	19	19	18	18	17	17	17	18	16	18	18	19	19	17	19	19	20	19	20	21	21	18	21	19	21	22	20	21	22	21	22	23	24	24	23	24	23	26	27	29	28	29	32	31	30	36	39	38	39	42	44	51	54	0	1	2	2	0	3	3	4	5	5	2	4	5	2	13	11	4	9	7	13	11	17	0	17	19	15	16	17	17	20	16	24	23	23	21	22	21	21	31	35	35	24	38	34	16	41	41	41	43	38	39	40	43	47	42	50	37	34	34	54	37	68	37	52	52	37	50	50	27	59	61	51	27	69	34	44	57	57	56	70	70	58	78	38	79	56	91	75	83	84	83	88	89	93	88	0	94	96	69	0	99	99	0	27	0	0	0	1	2	1	1	1	1	2	1	1	1	2	1	2	3	1	2	2	1	1	1	2	1	1	1	2	1	1	1	2	2	1	1	1	1	1	2	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	1	1	2	2	3	2	1	1	1	1	1	1	1	2	2	1	4	1	2	1	3	1	4	1	2	1	1	1	1	2	1	4	1	2	1	1	1	2	1	1	2	1	3	1	2	1	6	1	5	3	1	18	1	1	1
6000	-1627.159050056982778	-1633.098247276067923	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.526465400848502	-2	3	5	4	4	5	7	5	7	8	7	7	7	8	10	9	9	9	9	10	12	11	10	11	12	13	11	12	14	13	13	15	14	12	12	13	14	13	12	14	14	14	13	15	14	14	16	15	17	16	16	16	15	16	18	18	16	19	17	18	17	17	18	18	17	19	19	16	18	20	20	18	19	21	19	19	21	20	19	21	19	21	23	22	22	24	23	23	24	25	25	26	25	29	28	28	31	31	29	36	38	39	39	41	45	51	53	0	1	1	2	0	2	2	4	5	5	3	8	5	8	13	11	12	13	4	13	7	17	0	17	14	20	11	22	36	20	39	42	23	23	27	22	21	16	16	35	35	17	16	34	35	35	41	41	38	27	39	40	43	41	24	43	43	59	44	47	57	68	51	52	40	50	57	37	38	34	50	51	56	56	33	59	67	79	38	59	59	59	50	50	69	71	78	82	78	84	87	88	89	83	92	0	94	96	70	0	99	99	0	79	0	0	0	1	3	3	1	1	1	2	1	2	2	1	1	2	2	2	1	1	1	2	1	2	1	1	1	2	2	2	1	1	2	1	1	2	1	1	1	1	2	1	1	1	3	2	2	1	1	2	1	2	3	2	1	1	1	2	3	1	1	2	1	1	1	1	1	2	2	2	1	2	3	2	1	1	1	2	2	1	1	4	1	2	2	4	3	2	2	2	2	2	1	1	1	1	2	2	1	2	2	4	1	5	5	1	22	1	1	1
6500	-1494.362257807277729	-1500.301455026362873	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.535856556112878	-1	1	3	2	3	7	5	7	6	7	7	6	7	8	9	10	10	9	10	10	10	9	11	10	11	12	11	11	12	13	11	14	13	13	12	13	15	13	14	13	14	15	13	15	11	15	16	15	17	16	15	16	15	15	18	18	18	19	17	18	16	18	19	17	17	18	20	18	19	19	18	18	20	20	21	20	19	20	21	21	20	22	22	21	23	23	24	24	24	25	24	26	26	30	27	28	32	31	29	34	38	38	39	42	46	50	54	0	1	2	2	0	3	3	4	5	5	7	4	5	12	9	11	8	13	12	15	11	12	0	12	12	20	16	22	17	9	16	22	23	23	11	24	43	21	31	45	35	24	16	34	21	41	41	35	61	31	21	40	43	41	42	50	38	59	44	47	38	61	51	40	52	49	66	21	50	59	61	51	68	68	59	70	57	57	69	70	70	76	78	57	79	68	83	82	83	57	83	88	89	91	92	0	94	96	68	0	99	99	0	12	0	0	0	1	1	1	1	1	2	1	2	2	2	2	3	2	1	2	1	1	1	2	1	2	2	1	2	3	1	1	1	1	3	1	2	1	1	2	1	2	2	2	1	1	2	2	1	1	1	1	2	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	2	2	1	1	2	1	1	1	1	2	1	1	1	2	1	2	1	1	1	2	2	1	2	4	1	1	1	2	7	1	5	3	1	20	1	1	1
7000	-1581.359014673015963	-1587.298211892101108	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.610941681499857	-1	3	5	4	5	4	6	6	7	7	7	7	8	8	9	9	9	10	10	10	11	9	11	11	13	12	11	11	11	13	12	14	13	13	12	12	13	14	13	13	13	14	15	14	14	14	15	15	18	15	14	17	15	16	17	18	18	19	18	17	16	16	18	19	17	18	19	17	17	18	19	19	20	21	20	20	20	20	21	22	19	21	22	20	22	24	24	25	23	23	24	26	26	29	29	29	31	30	29	35	37	36	39	42	45	50	53	0	1	2	2	0	2	2	2	5	5	2	4	10	8	9	11	12	13	12	13	11	12	0	22	8	20	16	22	22	20	21	22	23	23	21	29	27	27	31	35	35	24	21	34	35	35	41	21	21	39	31	40	21	41	42	21	50	23	44	47	21	38	51	65	40	50	66	50	43	44	43	63	53	61	70	81	56	57	61	70	44	59	57	57	79	69	78	82	83	84	83	88	83	91	92	0	94	96	59	0	58	99	0	58	0	0	0	1	2	1	1	1	1	2	2	1	1	2	2	1	1	1	1	1	1	2	1	2	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	3	1	1	2	2	2	1	2	1	4	2	1	3	2	2	1	2	1	1	1	1	2	1	1	2	2	1	1	1	1	2	2	2	2	2	1	1	4	2	2	1	2	1	1	2	3	2	1	1	1	5	1	6	4	1	20	1	1	1
7500	-1449.759690437696236	-1455.698887656781380	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.583277823323751	-1	3	5	4	4	5	5	6	6	8	7	6	8	7	10	9	9	9	11	10	11	11	11	12	11	12	11	12	11	12	12	13	13	13	12	14	14	14	14	13	13	15	13	15	15	15	15	15	17	16	15	16	16	14	18	18	17	20	16	17	18	17	19	18	18	18	19	17	18	19	19	19	20	20	20	19	21	21	21	21	21	22	23	21	23	23	22	24	23	24	25	26	28	29	28	28	31	30	30	35	39	39	39	41	44	49	54	0	1	2	2	0	2	2	4	5	5	7	4	9	4	13	11	12	13	14	13	11	17	0	12	14	20	16	22	17	20	21	17	23	23	27	29	27	16	31	35	35	24	16	34	35	41	54	41	27	21	21	40	43	41	42	49	50	33	23	47	43	43	51	52	52	21	57	43	43	44	50	21	62	56	44	44	67	67	50	75	58	58	79	66	79	79	67	82	78	84	83	88	91	87	92	0	94	96	59	0	99	99	0	32	0	0	0	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	4	2	1	2	1	1	1	1	3	1	2	1	2	1	3	1	1	1	2	2	2	1	1	1	1	4	2	1	2	2	1	1	1	1	2	3	1	3	2	2	1	2	3	1	2	2	2	1	4	2	2	3	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	1	1	10	1	6	4	1	18	1	1	1
8000	-1441.716753341167305	-1447.655950560252450	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.512269748159060	-2	3	5	4	5	7	5	7	7	6	7	7	9	8	9	10	9	9	11	10	10	10	11	12	11	13	13	11	13	12	12	14	13	14	12	13	15	12	14	13	13	14	15	16	15	14	16	16	16	16	14	18	14	14	18	17	18	19	17	17	17	17	19	19	16	18	20	16	18	19	19	19	20	19	20	18	21	17	21	21	20	22	23	20	23	23	22	24	24	25	24	27	27	29	29	29	31	30	29	35	39	38	39	41	45	50	53	0	1	1	2	0	7	2	4	5	5	7	2	10	2	9	11	12	9	8	15	11	12	0	17	14	20	21	17	28	20	21	22	23	23	16	17	21	11	16	38	35	24	31	34	35	41	54	41	21	31	21	50	27	41	42	27	78	76	44	47	37	43	51	65	40	39	57	39	27	59	39	31	43	69	59	34	78	43	69	70	34	75	87	63	69	79	50	82	87	77	87	88	83	87	92	0	94	96	2	0	99	99	0	63	0	0	0	1	3	3	1	1	1	1	1	2	1	1	2	2	3	1	2	1	1	2	1	1	2	1	1	1	2	2	2	1	1	2	2	1	1	1	3	2	3	3	1	1	1	2	1	2	1	1	1	2	3	3	2	1	1	2	3	1	1	1	1	1	2	4	1	2	2	1	1	2	2	2	3	2	1	2	2	3	1	2	1	4	1	1	1	3	1	2	1	1	2	1	2	2	3	1	1	1	1	11	1	5	4	1	21	1	1	1
8500	-1446.095335357462318	-1452.034532576547463	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.548944556909245	-2	3	5	4	4	5	4	5	6	8	7	6	9	8	8	9	9	10	11	10	11	9	11	10	12	12	12	11	14	12	13	12	14	13	14	13	14	12	13	14	13	14	14	15	14	15	15	15	17	17	15	17	15	15	19	18	17	19	17	17	15	17	18	18	18	18	19	17	19	17	20	19	18	21	19	19	21	20	20	21	20	21	22	21	22	24	24	25	23	25	23	26	27	29	28	28	32	30	30	34	38	37	39	42	45	50	54	0	1	7	2	0	2	2	4	5	5	7	4	9	4	9	11	12	13	12	15	16	12	0	12	19	20	11	22	28	20	38	22	23	23	27	17	31	11	38	38	27	36	21	34	38	41	41	41	35	21	27	40	27	41	42	27	27	44	34	47	21	61	38	35	52	43	27	27	35	34	50	51	35	62	34	70	69	50	73	59	70	76	78	69	50	79	91	82	83	84	83	88	91	87	92	0	94	96	10	0	99	99	0	2	0	0	0	1	3	1	1	1	1	1	1	1	2	2	2	2	2	1	1	3	1	3	2	1	2	1	2	1	2	3	1	2	1	1	2	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	1	1	3	1	2	1	1	2	3	2	2	2	1	2	2	4	2	1	2	3	3	3	2	1	2	3	2	3	1	1	1	1	2	2	1	1	1	2	2	1	2	1	2	1	1	2	4	1	1	1	1	10	1	3	3	1	19	1	1	1
9000	-1399.494413187308737	-1405.433610406393882	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.610884944846391	-1	2	5	3	4	7	6	6	6	7	8	5	8	8	10	9	9	9	10	9	10	10	11	12	13	11	13	11	12	12	12	15	14	13	12	13	13	13	14	13	14	13	14	15	14	14	15	16	18	16	16	18	15	15	18	17	16	19	17	17	18	17	18	19	17	18	19	17	19	20	20	19	20	19	17	19	21	20	21	21	17	21	22	22	22	23	24	25	23	25	24	26	28	28	28	29	30	31	29	35	37	36	38	42	44	50	54	0	1	2	2	0	3	2	4	5	5	7	4	9	3	13	11	14	13	14	9	16	17	0	17	19	20	21	17	22	9	21	22	34	23	21	29	21	21	31	35	35	17	21	34	35	35	41	41	38	21	39	40	27	41	42	43	37	44	44	37	62	43	51	50	40	57	49	50	50	75	21	63	27	56	23	59	38	56	27	59	44	76	67	67	69	77	83	82	78	84	83	88	87	91	92	0	94	96	75	0	99	99	0	75	0	0	0	1	1	2	1	1	1	3	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	2	2	1	3	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	4	1	2	2	4	1	3	2	3	2	1	1	2	2	1	1	1	2	1	2	1	1	2	1	1	1	2	1	8	1	4	3	1	17	1	1	1
9500	-1660.071227034048661	-1666.010424253133806	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.531339516461563	-1	2	4	3	5	6	7	7	7	8	7	5	9	9	10	8	10	10	9	10	10	10	10	12	12	12	13	10	12	11	13	12	13	12	11	13	14	13	14	14	13	15	14	14	12	14	16	15	18	14	16	16	15	15	18	18	17	19	17	15	17	16	18	18	17	17	18	16	18	17	20	19	20	21	19	19	20	19	21	21	20	22	22	22	23	22	22	23	24	26	24	27	27	30	29	28	32	30	29	35	38	38	40	41	45	49	53	0	1	2	2	0	3	6	3	5	5	3	4	9	12	9	11	12	9	12	9	16	14	0	17	12	20	16	8	28	13	21	22	23	23	16	12	16	11	31	35	35	24	21	34	35	35	60	41	43	21	37	40	43	35	42	43	43	44	44	41	53	27	51	52	40	50	62	27	38	44	61	63	50	61	33	59	57	66	66	59	44	81	67	67	69	69	78	82	83	84	83	88	83	91	92	0	94	96	1	0	99	99	0	69	0	0	0	1	1	1	1	1	1	1	1	1	1	1	2	1	3	2	1	3	2	2	1	1	1	1	1	3	1	2	2	1	1	1	2	2	2	1	4	3	3	1	2	1	2	2	1	1	3	1	1	2	2	1	1	1	2	2	1	2	2	1	1	1	2	1	1	1	2	1	2	3	1	2	1	3	2	3	1	2	2	2	2	3	1	2	3	2	2	1	1	1	2	1	2	2	3	1	1	2	1	8	1	6	4	1	12	1	1	1
10000	-1465.675490772169951	-1471.614687991255096	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.559844598780022	-2	1	5	4	4	6	6	7	8	6	6	6	8	9	10	8	9	10	10	10	11	10	10	12	12	12	13	12	13	13	11	15	13	14	14	11	14	13	13	13	13	15	13	15	14	15	16	15	18	16	14	17	15	15	18	18	18	19	17	17	18	17	18	19	15	18	19	17	17	19	19	19	20	21	21	19	22	20	21	22	20	21	22	21	22	23	22	23	24	26	25	25	27	30	29	29	32	31	29	35	39	38	39	41	45	50	54	0	1	2	2	0	2	3	2	5	5	3	4	5	4	13	11	4	9	6	13	6	12	0	17	8	20	31	22	17	20	16	22	23	23	21	22	31	31	21	21	21	24	31	23	41	41	27	41	37	37	21	65	43	41	24	43	21	59	34	47	37	38	39	52	40	37	62	27	43	34	49	63	43	56	23	59	67	27	69	81	44	70	57	67	79	79	78	82	83	84	87	88	91	91	92	0	94	96	75	0	99	99	0	6	0	0	0	1	2	1	1	1	3	1	3	2	1	1	1	2	2	1	1	2	1	2	1	3	2	1	2	2	1	2	1	3	1	2	2	1	2	2	1	2	1	2	1	1	1	1	3	1	1	2	1	1	1	2	2	1	1	3	2	2	1	2	1	1	2	2	1	1	3	1	2	2	2	1	1	3	2	6	1	2	2	3	1	2	1	2	2	1	1	1	1	1	3	2	1	1	3	2	1	1	1	5	1	5	4	1	20	1	1	1
10500	-1697.695806177142231	-1703.635003396227376	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.653349229164139	0	3	5	4	4	5	5	6	7	8	6	7	8	7	10	8	10	10	11	10	11	9	11	12	13	13	10	11	13	14	13	15	14	13	12	13	14	13	14	13	14	13	14	15	12	13	15	15	18	16	16	16	16	15	17	19	18	18	15	17	18	17	18	19	17	18	16	17	18	19	18	19	20	21	20	17	22	20	19	20	20	19	22	21	20	23	23	24	23	25	25	26	28	29	28	29	32	31	29	36	39	38	40	42	44	51	53	0	1	1	2	0	2	2	4	5	5	7	4	5	2	13	11	22	13	14	9	27	14	0	17	19	20	16	22	22	20	21	42	34	23	27	22	38	35	21	21	35	17	27	34	21	35	35	41	37	43	21	35	43	35	24	68	67	59	34	41	39	50	51	65	40	67	38	27	53	58	27	51	68	49	59	59	67	61	50	44	34	44	78	71	79	79	83	82	83	84	87	88	89	91	92	0	94	96	61	0	99	99	0	80	0	0	0	1	2	2	1	1	1	1	1	3	2	1	2	1	2	1	1	1	1	2	2	1	1	1	1	2	1	1	1	2	3	1	1	1	1	2	2	1	1	1	1	1	2	2	2	1	1	2	1	3	1	2	2	1	2	3	1	1	1	2	2	2	1	1	2	2	1	2	3	1	1	3	2	1	2	2	1	3	1	2	3	2	2	1	2	1	2	1	1	1	2	1	1	2	2	1	1	1	1	4	1	5	4	1	14	1	1	1
11000	-1218.029275870776019	-1223.968473089861163	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.548845026460576	-1	2	5	3	5	7	6	4	8	6	8	6	8	8	10	9	8	10	11	10	12	10	11	11	12	13	10	12	11	12	13	15	14	13	12	14	14	13	13	13	13	14	14	15	15	14	15	15	17	15	16	16	16	16	17	18	17	19	18	17	16	17	18	19	15	18	20	18	18	19	19	18	19	21	20	20	22	20	21	21	20	21	22	20	21	23	24	23	24	23	24	26	26	29	29	28	31	31	30	35	38	37	40	41	45	48	53	0	1	2	2	0	3	2	4	5	5	7	8	5	12	9	11	12	9	14	13	27	17	0	17	19	20	16	22	22	20	16	22	23	23	27	29	27	27	27	35	35	24	27	34	35	41	41	41	43	27	43	40	21	47	42	57	21	34	44	47	50	38	51	52	40	57	66	43	31	59	61	50	39	56	44	59	67	57	50	70	59	75	78	50	50	79	83	76	83	84	78	82	87	87	92	0	94	96	73	0	99	99	0	102	0	0	0	1	2	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	2	3	3	1	1	1	2	2	3	2	1	1	2	2	1	1	1	2	1	2	3	1	1	1	1	2	1	2	3	2	1	1	2	1	2	1	1	1	2	2	1	2	2	3	2	3	1	1	2	3	2	1	1	1	3	3	1	1	2	1	1	2	2	1	3	2	1	1	2	7	1	5	3	1	2	1	1	1
11500	-1147.212618158659552	-1153.151815377744697	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.672664598019865	-1	1	6	3	4	7	7	6	7	7	8	6	9	9	9	10	9	9	11	10	10	10	11	11	13	12	13	12	14	13	12	14	13	14	11	13	14	11	14	12	13	12	12	14	14	15	16	15	16	15	16	18	15	15	18	18	17	18	18	17	18	16	19	19	16	18	19	17	18	20	19	18	20	21	21	19	18	20	22	21	18	21	21	20	21	23	23	25	23	25	25	26	28	30	28	28	31	31	30	35	36	36	40	42	44	51	54	0	1	2	2	0	2	2	4	5	5	3	4	9	3	10	11	8	9	14	9	11	17	0	14	19	20	38	17	17	20	38	22	23	23	21	22	21	21	31	35	35	24	38	23	35	41	41	41	27	21	31	65	38	41	42	50	37	34	34	54	53	38	72	52	27	57	57	38	62	81	62	51	57	56	34	58	50	57	69	81	44	76	78	53	27	79	83	75	83	84	87	88	89	91	92	0	94	96	85	0	99	99	0	103	0	0	0	1	1	2	1	1	3	3	2	1	2	1	2	1	2	1	2	2	1	1	2	1	1	1	1	1	1	2	1	2	1	1	2	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	2	1	3	2	2	2	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	3	1	1	2	2	1	2	1	1	2	5	1	1	1	1	3	1	1	3	2	1	1	1	1	8	1	3	3	1	1	1	1	1
12000	-1267.648877515141066	-1273.588074734226211	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.691781120432973	-2	2	4	4	5	6	4	6	6	7	7	6	8	8	9	9	9	10	10	10	10	10	11	11	11	12	11	12	14	13	12	13	13	12	13	13	14	14	13	14	13	15	11	16	15	15	15	14	17	16	16	16	15	16	18	19	17	18	17	17	15	17	18	18	16	18	19	17	18	18	19	17	20	21	20	19	21	20	22	21	20	21	21	22	22	24	24	24	23	25	21	26	25	30	28	29	32	31	29	36	37	37	38	41	46	49	54	0	1	2	2	0	3	2	4	5	5	7	4	9	8	9	11	12	9	14	15	11	17	0	17	14	20	16	22	36	15	27	22	34	23	43	22	43	27	21	39	43	24	21	23	41	41	41	41	39	27	31	40	38	47	42	39	37	44	34	47	27	50	39	52	40	37	68	27	61	59	62	51	62	68	58	59	56	68	73	70	70	76	78	67	57	79	91	82	83	84	57	88	87	91	88	0	94	96	68	0	99	99	0	101	0	0	0	1	2	1	1	1	1	1	2	1	1	2	1	1	1	2	1	2	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	3	1	1	2	1	2	2	1	1	1	2	2	2	1	1	1	2	3	1	1	2	1	2	1	2	1	1	2	1	4	2	1	1	1	3	2	1	1	1	2	1	2	1	1	1	2	3	2	2	2	1	2	2	1	1	4	1	1	1	1	5	1	4	3	1	2	1	1	1
12500	-1210.823111815785296	-1216.762309034870441	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.705565386154701	-1	3	5	4	5	6	6	6	7	8	7	6	9	8	9	8	8	10	10	11	10	10	11	10	12	13	13	11	14	14	13	12	14	13	13	13	14	12	12	14	11	14	15	16	15	14	14	15	17	15	15	16	16	15	18	19	17	19	17	18	15	16	18	17	18	18	19	18	18	19	17	18	21	21	20	19	20	20	21	21	21	21	22	21	23	23	24	24	23	25	25	27	26	30	26	29	31	31	29	35	38	37	40	41	45	50	54	0	1	2	2	0	2	3	4	5	5	2	4	9	8	9	11	12	13	14	15	16	17	0	17	19	20	21	22	22	20	39	22	23	23	41	22	38	11	21	35	21	24	21	33	35	41	41	41	43	27	39	40	50	47	42	43	61	44	44	47	21	21	61	52	52	57	57	61	62	59	61	51	71	56	59	59	57	67	61	75	58	76	78	43	79	62	89	82	78	84	87	95	89	91	88	0	94	96	61	0	99	99	0	102	0	0	0	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	2	1	1	1	1	3	1	1	1	2	1	1	1	1	1	2	1	2	2	1	1	1	2	1	1	2	1	2	2	3	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	3	1	1	1	1	2	2	3	1	1	1	2	1	1	1	3	1	1	1	1	8	1	4	2	1	2	1	1	1
