step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68
64000	-397.576568332105580	-396.215422664442372	-1.361145667663184	0.000135728594472	0.000079795042088	0.587901483827440	0.572013126565314	-1	1	1	3	5	6	4	6	6	7	9	8	9	11	9	9	11	10	11	10	10	11	12	12	13	12	11	12	13	14	13	13	13	13	14	15	15	16	13	15	16	17	17	17	18	15	18	17	18	20	18	19	20	21	21	22	21	22	22	22	24	23	24	24	25	24	27	31	0	1	1	2	4	5	4	3	4	7	10	8	7	15	6	12	13	4	4	7	5	20	18	16	27	20	11	12	14	33	27	19	14	22	22	39	27	37	15	29	40	14	38	15	43	22	33	31	37	45	34	48	48	36	15	19	0	51	48	50	60	54	52	57	45	0	55	67	1	1	1	1	1	1	1	2	2	2	1	1	2	1	1	1	1	3	3	4	3	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	3	1	4	1	2	2	2	1	2	2	1	1	3	5	6	1	2	2	1	2	1	2	1	2	1	3	1
64500	-414.951074001259769	-413.567945074277134	-1.383128926982634	0.000152856709625	0.000066889080529	0.437593355847564	0.529236190993625	0	1	2	3	5	7	5	5	5	7	9	9	9	11	8	10	10	10	11	10	12	10	11	12	11	12	11	12	12	12	13	14	13	14	13	14	14	16	15	17	16	16	18	17	14	16	19	18	18	20	20	20	18	20	21	21	21	23	22	19	23	22	24	24	24	24	30	31	0	1	2	1	3	1	4	2	4	7	7	2	10	15	6	4	13	11	11	15	11	10	15	17	13	13	13	8	11	19	15	27	15	29	16	12	24	16	20	41	14	23	34	38	24	16	33	41	38	39	41	60	38	44	49	5	0	26	47	5	48	47	59	62	62	0	31	61	1	1	1	2	1	3	1	2	1	1	2	3	1	2	1	3	1	1	1	1	1	2	1	1	1	1	1	3	1	1	3	3	2	1	1	1	1	3	3	1	3	1	2	1	1	3	3	1	2	2	3	1	1	2	1	8	1	5	1	5	3	1	1	1	1	1	7	3
65000	-434.647806200667674	-433.281860324662830	-1.365945876004846	0.000141708048868	0.000071154570194	0.502120879951775	0.480846282382417	0	1	2	2	4	5	6	6	7	7	10	9	9	12	10	9	11	9	10	11	8	11	11	12	12	13	10	13	12	13	13	13	13	14	14	15	16	16	14	15	17	16	19	16	18	18	17	17	17	21	18	20	20	21	22	21	19	20	21	22	20	23	22	23	24	25	29	31	0	1	2	1	4	1	2	2	5	3	1	6	2	7	7	4	8	10	18	9	8	13	13	23	21	13	10	11	15	3	16	7	16	17	14	8	32	34	14	31	38	34	17	23	26	42	34	35	30	41	40	51	39	53	54	22	0	26	49	24	44	59	61	53	58	0	24	56	1	1	1	1	1	3	3	2	2	2	4	3	4	4	1	4	2	1	1	1	1	1	1	1	1	2	1	1	1	5	2	4	2	1	1	5	1	2	1	1	1	1	4	2	3	1	1	2	2	2	2	1	3	1	1	5	1	3	2	6	2	1	1	2	2	1	8	6
65500	-451.296650598408974	-449.934623999141763	-1.362026599267229	0.000153915147792	0.000093223383526	0.605680369108914	0.448728192274886	-1	1	0	2	3	8	6	5	6	7	10	9	8	10	10	9	11	11	9	12	10	10	12	13	13	11	12	13	13	11	14	14	11	14	12	14	14	16	15	17	17	17	18	18	16	17	18	18	17	20	19	19	20	22	21	20	21	22	21	21	23	23	21	24	24	24	30	32	0	1	1	2	3	2	8	1	4	8	12	8	4	6	16	6	16	6	6	21	10	7	14	30	7	16	4	30	11	12	17	6	7	12	22	33	26	16	24	25	19	34	33	36	33	24	17	35	17	42	31	22	47	52	52	35	0	48	14	31	58	48	33	54	51	0	61	65	1	1	1	1	1	4	1	2	3	1	1	2	3	1	1	1	1	1	1	1	2	3	1	1	4	1	3	1	2	1	2	2	3	3	1	2	2	5	1	3	4	1	4	1	2	3	2	3	3	2	2	4	1	2	1	5	1	2	5	3	1	2	6	1	3	1	4	3
66000	-441.175290708016291	-439.751907627140554	-1.423383080875757	0.000168482787716	0.000061695536955	0.366183025527410	0.583071078284211	-2	1	1	3	4	7	5	6	5	7	9	8	6	12	9	9	10	10	11	12	11	11	10	11	12	12	12	12	12	13	12	13	13	12	13	13	15	15	15	17	16	14	16	17	16	17	18	18	18	21	20	20	20	20	21	20	20	22	22	22	21	24	23	22	24	25	30	31	0	1	1	3	2	1	4	3	5	13	4	8	5	11	8	6	9	13	6	6	11	6	10	23	21	21	8	15	16	34	16	21	16	12	24	24	20	28	27	25	19	24	20	26	42	38	33	18	34	14	18	46	44	46	44	26	0	50	38	26	44	53	57	54	55	0	60	65	1	1	2	1	1	4	1	2	1	1	3	2	1	1	2	1	2	2	2	3	1	2	2	1	1	1	2	2	2	1	1	1	1	2	1	1	2	1	1	2	2	2	2	2	1	1	2	4	4	3	5	2	1	1	2	2	1	1	3	4	1	3	1	1	1	1	4	3
66500	-387.012811929243128	-385.603987799774018	-1.408824129469117	0.000155586277284	0.000060185663482	0.386831438690484	0.601421177789580	-1	1	2	2	4	7	6	6	7	8	9	7	8	12	10	8	10	10	11	11	11	10	12	12	12	12	13	12	10	13	13	14	13	14	13	14	15	16	16	16	16	16	18	18	16	18	18	18	18	20	18	21	20	21	21	19	20	22	20	22	23	23	24	24	25	24	30	32	0	1	2	2	3	3	5	5	5	8	7	5	7	11	16	8	7	4	16	5	11	10	17	15	3	22	15	6	10	8	23	10	16	33	22	30	36	34	31	26	30	30	30	45	37	45	33	41	34	51	41	56	48	57	51	31	0	17	41	5	55	34	36	58	54	0	60	67	1	1	1	1	1	3	1	1	2	1	1	2	1	2	1	1	2	4	1	4	1	1	2	1	4	1	2	2	1	3	1	3	2	1	1	1	1	1	2	2	3	2	3	1	1	1	2	1	2	1	1	1	1	1	1	3	1	6	1	9	1	3	5	1	3	1	3	1
67000	-406.180502409377425	-404.720074839478400	-1.460427569899040	0.000093885570277	0.000030621167168	0.326154137184299	0.505489713104552	0	1	2	2	5	6	4	7	5	7	9	8	9	11	10	9	11	10	10	12	12	10	10	13	12	13	12	12	12	13	13	14	13	11	13	15	15	16	14	16	15	16	19	17	16	17	19	19	19	20	19	21	21	21	20	21	20	22	21	23	22	24	23	24	24	23	30	31	0	1	1	2	1	9	4	2	4	7	9	3	10	23	16	1	12	8	10	7	13	13	12	23	13	11	13	12	19	12	21	5	16	16	29	12	23	34	3	31	22	15	12	38	30	30	38	46	34	44	45	32	49	45	24	5	0	41	44	56	43	60	48	66	52	0	56	67	1	1	1	1	3	1	1	3	2	1	1	3	1	1	1	3	1	2	2	5	2	1	1	2	1	4	2	1	1	3	1	5	1	1	1	4	3	2	5	1	2	5	6	1	2	2	2	1	3	1	1	3	1	2	3	9	1	3	2	1	1	1	2	1	2	1	4	1
67500	-459.325708534374371	-457.880308471766114	-1.445400062608280	0.000108071440025	0.000102962955280	0.952730483247183	0.447578860656923	0	1	2	3	5	8	5	7	7	7	10	8	8	10	9	9	10	10	9	12	12	9	11	11	10	12	12	12	12	13	14	13	13	14	13	14	13	16	15	17	17	16	18	14	16	18	15	18	18	19	20	20	20	21	21	21	20	23	20	22	24	21	23	23	25	25	30	31	0	1	2	1	3	2	2	2	7	1	3	7	2	10	10	12	13	19	12	24	16	7	4	2	12	23	7	9	14	12	20	6	15	33	24	9	23	6	30	16	14	33	39	20	34	28	9	14	38	36	40	28	36	51	48	15	0	55	43	35	52	49	57	54	49	0	50	35	1	1	1	1	1	3	2	3	1	3	5	1	3	2	1	1	1	1	1	1	1	2	5	5	1	1	2	2	1	2	1	1	1	1	1	3	1	3	1	4	4	1	2	1	1	3	5	3	1	3	2	4	3	1	1	5	1	1	1	5	3	2	1	1	4	1	7	7
68000	-447.351106618636663	-445.989455874726445	-1.361650743910220	0.000148488624818	0.000088995704070	0.599343580556197	0.473965380135915	-1	1	1	2	4	7	5	6	7	7	7	9	9	11	10	10	10	10	10	10	10	10	11	13	11	12	13	12	12	13	13	14	13	14	13	13	15	17	16	16	15	17	18	16	15	18	19	18	19	21	20	20	20	21	21	22	19	22	21	22	23	23	23	25	24	25	30	31	0	1	1	1	2	8	4	2	2	3	7	2	7	19	10	13	9	7	11	11	13	5	15	22	8	18	21	16	16	23	26	29	29	18	23	22	17	36	18	23	9	28	16	25	36	45	33	24	29	47	41	46	28	29	49	39	0	19	53	9	49	48	60	61	54	0	5	52	1	1	1	1	1	1	3	2	4	3	1	4	2	1	1	1	1	3	2	1	1	3	1	2	3	1	2	2	1	1	1	1	1	3	1	2	2	2	4	2	3	2	4	3	1	1	3	3	5	1	2	1	4	5	1	4	1	7	1	8	2	3	1	1	1	1	13	5
68500	-434.697305762492533	-433.331950485403411	-1.365355277089132	0.000139294881695	0.000070471088155	0.505912976104616	0.512163276926556	-1	1	2	2	4	4	6	6	6	7	8	7	7	11	10	9	10	10	10	9	12	11	11	10	11	11	11	13	12	12	14	13	13	14	13	14	15	16	14	17	14	16	18	17	18	17	16	19	18	19	20	20	20	20	21	22	19	21	21	20	23	23	23	24	24	24	30	28	0	1	1	1	4	1	4	1	5	2	8	8	4	3	12	12	4	7	10	3	24	9	13	11	15	12	16	26	17	19	21	19	23	33	27	14	28	34	29	35	17	20	34	29	36	42	31	24	31	40	41	57	49	57	40	14	0	31	8	9	60	54	58	53	58	0	65	56	1	1	2	2	1	2	2	3	1	2	1	1	3	4	2	2	4	2	1	5	1	2	2	1	1	3	1	1	1	1	1	2	1	1	1	2	1	1	1	2	2	2	3	2	2	1	1	5	2	1	2	1	1	1	3	6	1	4	7	7	2	1	2	2	1	1	2	2
69000	-391.587857493818660	-390.204402762760026	-1.383454731058620	0.000126718012225	0.000055344510659	0.436753305133751	0.499592950431952	-1	1	0	3	5	7	5	7	6	7	10	8	8	12	10	10	9	8	9	10	11	11	11	12	13	12	11	13	13	14	14	14	13	13	14	15	14	16	15	16	17	16	18	17	16	18	17	18	18	20	19	19	19	22	20	22	20	21	21	22	23	22	24	24	25	23	30	30	0	1	1	1	4	4	2	2	4	7	13	6	7	11	12	12	4	9	12	8	7	10	18	27	23	22	18	4	26	12	16	14	23	12	14	28	23	28	22	27	39	30	38	30	33	12	33	39	38	53	41	44	38	48	14	52	0	41	42	9	45	27	42	66	66	0	60	60	1	1	1	2	1	2	1	4	1	1	1	1	1	1	1	1	2	1	1	2	2	2	2	1	2	1	3	4	1	3	2	1	1	2	1	2	2	1	2	2	1	1	1	2	2	3	2	1	1	1	1	1	2	2	3	2	1	2	2	10	3	4	3	1	1	1	4	3
69500	-425.356869025226047	-423.991783497788106	-1.365085527437966	0.000131060745084	0.000066544436514	0.507737358517553	0.557010214664262	-2	0	2	1	4	7	5	6	7	7	9	9	9	11	11	10	8	9	10	12	10	11	12	12	12	13	12	12	13	13	14	13	12	13	11	15	15	16	15	17	16	17	18	17	16	17	18	18	16	20	19	20	19	20	21	22	20	22	21	22	23	24	23	25	24	25	28	32	0	1	1	1	2	4	4	3	1	7	6	3	10	10	13	12	8	7	5	11	4	8	11	35	11	11	13	19	15	16	22	5	19	8	12	8	21	36	12	41	39	36	23	37	36	36	5	31	39	32	23	42	42	42	42	48	0	41	43	50	57	60	48	51	58	0	31	64	1	1	2	1	2	2	3	2	3	1	1	3	1	2	1	1	1	1	3	2	3	2	1	1	1	2	2	1	2	2	2	4	1	5	2	3	2	1	3	1	1	1	3	1	1	1	6	2	1	3	3	2	1	1	1	2	1	3	2	1	2	1	2	4	1	1	7	3
70000	-429.499648421539916	-428.100998379099281	-1.398650042440630	0.000208809482515	0.000084364564495	0.404026500514218	0.653510245329336	-2	1	1	2	3	7	6	6	5	8	8	8	6	12	10	10	11	9	10	10	12	11	10	13	11	12	13	12	12	13	13	13	13	14	14	15	15	16	15	16	14	16	17	16	17	17	18	18	19	21	19	20	20	21	22	21	21	22	20	22	23	24	24	24	24	23	29	30	0	1	1	3	4	7	5	2	5	7	9	8	1	12	18	12	12	10	10	10	23	20	11	19	20	10	21	4	23	13	26	25	23	16	22	30	35	35	21	22	23	37	40	27	39	37	23	44	38	44	39	51	49	46	49	17	0	40	47	50	52	53	60	60	54	0	44	56	1	1	2	1	1	1	1	2	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1	2	1	1	1	4	1	3	1	2	2	2	2	2	1	1	2	2	2	1	1	1	1	1	5	1	1	2	2	1	1	2	1	3	1	3	1	1	1	2	1	1	1	1	6	5
70500	-433.277265938661969	-431.907658548405493	-1.369607390256490	0.000165874044145	0.000080088344296	0.482826259583124	0.469222342552368	-1	0	1	2	4	7	4	6	5	8	8	8	8	11	11	9	9	9	10	11	10	9	12	12	12	12	12	11	12	12	12	13	13	13	13	14	15	15	16	17	16	16	17	17	16	16	18	19	19	20	19	21	20	22	21	21	21	23	21	21	23	22	22	24	25	24	28	30	0	1	1	2	4	8	1	2	7	1	5	9	4	19	16	12	6	3	10	11	6	7	8	21	18	8	21	16	13	4	28	27	15	27	31	33	34	34	21	36	30	15	34	38	35	16	33	38	43	45	14	49	47	19	48	22	0	55	47	22	56	31	49	62	62	0	29	56	1	1	1	1	2	1	3	3	1	5	2	2	2	1	1	1	1	3	1	1	2	3	3	1	2	2	1	1	2	6	1	1	1	1	1	1	1	1	4	3	2	3	2	1	2	2	2	2	1	2	4	1	1	6	1	6	1	1	2	5	1	6	1	1	1	1	6	3
71000	-433.676297785654015	-432.301655424645332	-1.374642361008701	0.000126882992435	0.000058734215154	0.462900614389905	0.410377598655781	-1	0	2	1	5	7	4	6	6	7	9	7	8	10	10	9	9	10	10	12	11	11	11	10	13	12	12	12	11	11	12	13	12	14	12	13	15	17	16	14	17	15	18	18	16	18	19	19	19	21	20	20	19	21	22	20	19	22	21	20	23	23	22	24	22	24	29	30	0	1	2	1	7	4	3	3	7	7	10	2	4	3	8	12	8	9	13	14	11	1	16	17	11	29	21	8	19	18	17	5	17	30	16	24	28	34	27	35	22	6	23	31	22	28	46	27	26	47	40	42	41	9	52	45	0	14	48	22	57	54	43	34	45	0	48	65	1	1	1	1	1	3	1	2	1	2	1	3	3	3	2	1	2	3	2	1	1	7	1	1	2	1	1	4	1	1	1	4	2	2	2	1	2	1	2	2	3	3	4	3	3	5	1	3	4	1	3	2	1	6	1	2	1	9	1	3	2	1	2	5	2	1	4	4
71500	-433.714835718573738	-432.350373622942698	-1.364462095631047	0.000166853197230	0.000085465019389	0.512216851747524	0.495118279833996	0	1	2	3	4	8	5	7	7	7	9	9	9	12	10	9	10	10	9	11	11	10	11	11	13	11	12	12	10	11	14	14	13	13	14	13	16	17	12	16	16	16	19	17	17	18	15	19	18	20	18	20	21	20	22	21	20	22	21	23	23	23	22	23	23	25	28	31	0	1	2	1	4	1	2	7	3	7	7	3	10	20	2	10	6	10	5	15	13	6	16	6	11	13	10	22	9	6	39	34	6	8	34	24	31	47	26	12	9	39	16	17	12	47	6	37	33	51	13	27	49	37	49	17	0	43	47	19	59	35	54	55	32	0	45	44	1	1	1	2	1	3	2	1	3	1	2	3	1	1	4	1	2	1	4	1	1	1	1	2	2	1	2	1	2	3	1	1	3	3	1	1	1	1	1	4	5	2	6	3	5	1	3	1	2	1	5	5	2	2	3	7	1	2	4	7	1	4	2	1	5	1	5	6
72000	-445.058717849943662	-443.696713330427144	-1.362004519516541	0.000165598793315	0.000100243054031	0.605336862814624	0.387232263806226	0	1	2	2	3	5	3	6	6	5	10	8	9	11	10	10	11	8	10	12	12	11	11	12	12	13	12	12	13	13	13	13	14	12	13	14	15	16	15	14	15	16	19	18	17	17	18	18	17	20	19	21	20	21	21	20	18	23	21	22	23	22	23	23	25	23	30	32	0	1	1	1	1	2	2	1	2	4	10	10	18	16	8	12	12	8	8	11	3	19	15	15	11	25	1	14	28	16	28	6	34	12	24	5	16	27	20	9	23	16	42	49	39	26	24	27	32	47	37	51	39	57	50	11	0	50	33	42	59	56	47	27	38	0	62	24	1	1	2	1	2	2	1	4	2	2	2	1	1	1	1	1	1	1	2	1	5	1	1	1	1	1	5	1	1	1	1	4	1	2	1	4	2	2	1	4	3	5	2	1	1	1	3	3	2	1	3	1	2	2	1	5	1	1	3	4	1	1	2	4	4	1	3	9
72500	-433.110314291271891	-431.746998361019905	-1.363315930251987	0.000163869869140	0.000085496062047	0.521731435412259	0.451725693133192	-1	1	2	3	4	6	5	6	6	8	9	8	7	11	11	8	11	9	10	11	10	10	10	12	11	11	10	12	12	14	13	13	13	14	13	14	13	14	15	16	16	16	18	18	16	17	17	17	16	20	18	21	20	21	20	19	21	21	20	22	23	23	23	22	23	25	30	32	0	1	2	2	4	3	4	3	5	9	10	7	2	11	27	7	11	12	18	9	10	6	9	22	4	21	16	22	17	28	11	25	15	33	9	25	25	28	33	5	15	30	45	38	38	39	33	14	9	45	41	34	34	36	38	40	0	7	15	45	56	44	55	50	58	0	60	23	1	1	1	1	1	2	1	2	1	1	1	2	3	1	1	2	1	1	1	3	1	2	2	1	3	1	1	1	1	1	2	1	1	1	4	2	1	1	1	7	2	2	1	2	1	1	2	3	3	2	1	3	3	4	3	1	1	5	5	4	1	3	1	1	1	1	3	11
73000	-443.759921960525162	-442.399015441492281	-1.360906519032868	0.000157103726171	0.000090890705885	0.578539466248599	0.409239652159170	-1	0	2	2	4	6	4	4	6	7	9	7	8	12	11	9	9	11	10	10	11	10	11	12	13	12	12	10	12	12	13	13	13	14	13	12	15	17	16	17	15	15	18	17	18	18	19	19	17	19	20	20	20	21	21	22	20	23	21	22	23	24	23	25	24	25	28	32	0	1	1	2	2	4	2	3	8	7	7	6	8	18	11	12	5	10	10	7	19	16	11	19	27	13	21	8	19	3	18	9	24	29	28	3	27	29	36	23	17	22	39	23	11	16	46	40	6	45	22	7	41	44	49	30	0	53	38	48	50	60	50	46	59	0	53	55	1	1	2	1	3	2	2	1	1	1	2	1	2	1	1	1	3	1	1	3	1	1	1	2	1	2	1	2	1	4	1	3	1	1	2	4	1	2	2	4	3	2	1	4	4	4	1	1	5	1	7	9	3	2	2	4	1	1	2	2	2	1	2	4	2	1	4	7
73500	-441.067772026169507	-439.706639817681832	-1.361132208487665	0.000174514895871	0.000102527909421	0.587502338460649	0.431990423858164	-1	0	2	2	5	7	6	6	7	6	8	8	7	12	11	10	11	10	10	11	10	10	11	12	11	12	12	12	13	13	12	13	12	13	14	14	15	15	15	16	16	17	19	17	17	18	19	18	18	18	19	20	19	22	21	21	21	20	22	22	22	23	23	24	23	25	30	32	0	1	2	2	4	5	2	1	4	2	8	4	3	17	13	11	10	10	11	12	11	10	6	13	1	7	21	7	21	33	17	15	19	16	7	30	14	6	18	24	28	38	49	20	12	28	17	27	29	27	44	41	21	33	45	35	0	41	46	37	46	51	49	63	55	0	55	26	1	1	1	1	2	1	3	3	3	3	1	3	2	1	2	1	3	2	1	1	1	2	2	2	7	3	1	2	2	1	1	1	1	1	5	1	2	3	2	1	2	1	1	4	3	4	3	3	3	2	1	3	5	5	3	2	1	2	2	4	2	2	1	1	1	1	4	9
74000	-415.137273858530023	-413.773495783488215	-1.363778075041822	0.000134825278624	0.000069792786336	0.517653566511483	0.535583119379896	-1	0	2	1	4	7	6	6	6	8	10	8	9	10	9	9	10	9	11	12	11	11	11	13	13	12	11	11	13	13	13	13	14	14	13	14	15	15	15	16	14	16	18	17	17	19	18	18	18	20	20	21	19	21	22	21	19	21	21	21	22	23	23	24	25	24	27	31	0	1	4	1	3	3	3	4	5	6	13	7	10	12	12	6	12	6	15	11	13	18	17	19	21	21	13	17	26	19	16	10	22	12	20	9	31	22	11	26	26	22	42	40	24	15	42	17	22	49	41	49	47	45	54	45	0	14	53	5	32	43	53	62	66	0	60	54	1	1	1	1	1	3	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	4	1	4	1	5	1	3	3	3	1	2	1	1	2	5	1	3	2	1	3	2	1	2	1	2	1	4	1	8	4	3	2	1	1	1	2	4
74500	-428.658381389621184	-427.293837169259291	-1.364544220361885	0.000128655518737	0.000081641989103	0.634578212457428	0.440093260392711	-1	1	0	2	4	7	6	7	6	7	10	7	7	12	11	8	11	10	10	9	11	10	11	13	13	12	13	12	13	14	14	13	11	14	13	14	15	17	16	16	16	16	17	18	16	18	17	18	19	21	19	20	21	22	22	21	20	21	22	22	23	24	24	24	25	25	29	31	0	1	1	2	2	2	5	7	5	5	3	3	4	19	20	1	6	16	13	13	13	16	7	13	21	6	13	12	21	9	26	21	12	28	8	17	27	8	19	17	7	36	30	45	14	43	30	38	30	35	26	38	45	49	52	9	0	51	31	22	56	40	55	55	52	0	53	17	1	1	1	1	2	3	1	1	1	2	6	5	2	1	1	4	3	1	1	1	1	1	3	3	1	3	3	2	1	4	1	1	2	1	3	1	1	6	4	3	6	1	2	1	1	1	2	1	2	3	2	1	3	1	1	10	1	1	4	7	1	4	1	1	2	1	5	11
75000	-414.073199394847165	-412.707119490124114	-1.366079904723060	0.000141187257084	0.000091436739788	0.647627425279026	0.586982384822819	-1	1	1	2	5	7	5	7	7	7	10	9	8	12	10	10	10	10	10	12	10	10	12	12	11	11	11	13	13	13	11	12	13	14	13	15	15	17	15	16	16	15	18	17	16	18	18	18	17	20	18	20	21	22	21	21	20	22	20	22	23	23	23	24	25	25	29	30	0	1	1	1	3	4	4	7	7	7	13	7	10	22	10	13	6	10	12	22	13	12	18	17	21	12	18	12	23	24	10	7	12	31	14	32	34	36	33	37	35	16	14	23	34	34	31	39	19	27	37	51	34	57	40	26	0	53	17	52	50	59	60	58	51	0	47	56	1	1	1	1	2	3	2	1	1	1	2	2	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	2	1	1	3	4	2	2	1	2	1	1	1	1	2	3	2	2	1	1	4	1	3	5	3	1	3	1	3	5	1	1	4	2	1	2	1	1	4	1	5	3
75500	-450.594615517637465	-449.100786258775997	-1.493829258861459	0.000182066674747	0.000054444942695	0.299038485603468	0.579687679587991	-1	1	2	3	5	8	5	7	6	7	8	7	8	11	11	9	10	9	10	10	11	10	11	13	12	12	12	13	9	13	13	12	12	13	14	15	16	16	15	15	16	16	17	17	17	19	18	16	18	21	19	20	19	22	22	21	20	22	20	22	23	24	23	24	24	24	31	29	0	1	2	2	3	4	4	3	4	9	7	2	3	11	13	2	3	10	18	13	17	13	19	23	19	23	29	8	10	16	15	21	8	15	29	24	9	33	30	5	5	12	35	42	25	42	16	35	33	45	44	44	43	38	53	17	0	31	33	22	51	55	56	50	51	0	68	65	1	1	1	1	2	1	1	2	1	1	3	3	3	2	2	3	3	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	3	1	3	1	3	1	1	3	5	3	2	1	2	2	6	1	3	2	1	1	1	3	2	6	1	5	3	7	2	1	2	1	2	1	1	2
76000	-431.425668371227118	-430.064767768701813	-1.360900602525323	0.000133683360590	0.000075064010681	0.561506012040210	0.437673954755835	-1	0	1	2	4	8	5	6	7	8	10	9	8	12	10	10	11	10	10	11	11	11	12	13	12	12	13	12	13	12	13	14	14	14	13	14	16	17	15	16	17	17	19	18	18	18	19	18	18	21	19	20	20	21	21	20	20	22	21	22	24	24	23	25	24	25	28	30	0	1	2	3	4	1	5	2	5	7	10	1	7	11	8	8	16	10	13	13	11	19	12	22	7	16	20	15	9	8	12	6	25	14	7	16	29	16	19	9	19	20	39	31	23	28	15	33	30	32	27	48	38	11	48	42	0	51	31	56	54	58	55	59	59	0	48	65	1	1	1	1	1	6	1	3	2	1	1	5	2	1	1	1	1	1	1	2	1	1	2	1	3	1	1	2	3	3	2	3	1	1	4	2	1	3	3	4	3	4	3	2	2	3	4	2	3	3	3	1	1	4	2	1	1	2	4	1	2	1	1	2	2	1	3	3
76500	-428.831844710106054	-427.462838550613355	-1.369006159492711	0.000114547846751	0.000076578584835	0.668529239154633	0.498566219080916	-1	0	1	2	5	7	5	6	6	8	9	8	7	12	11	9	10	10	10	9	12	11	12	13	12	12	13	13	12	12	13	13	13	13	14	15	15	17	16	16	15	16	16	17	17	18	18	16	17	20	19	21	18	21	22	21	20	22	21	22	23	23	24	23	24	24	30	31	0	1	1	3	4	1	3	7	7	9	3	8	7	17	7	12	13	7	9	13	10	16	6	6	13	13	13	5	17	3	25	21	8	16	30	33	35	35	28	26	9	36	14	37	17	17	30	32	35	43	45	49	21	28	52	14	0	50	38	56	49	42	59	56	59	0	15	53	1	1	2	1	2	3	2	1	1	2	3	1	1	1	4	1	1	2	2	1	2	1	2	4	2	2	4	4	1	5	1	1	5	1	1	1	1	1	2	2	4	1	2	1	4	4	3	1	2	2	1	1	4	4	1	4	1	1	2	1	2	3	1	1	2	1	7	6
