step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56
78500	-277.405238704920805	-284.260726655880205	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.654956756016248	0	2	1	3	4	4	4	3	6	7	8	8	10	10	10	11	12	12	13	11	13	16	18	19	22	21	21	20	21	21	22	20	24	25	24	24	26	24	26	26	27	25	26	24	26	27	27	28	28	29	29	29	31	29	30	33	0	1	1	3	4	4	0	3	7	3	5	8	12	12	12	12	15	13	14	13	18	21	22	23	23	23	32	23	24	23	32	23	27	30	31	28	25	29	44	32	35	26	44	31	44	33	37	39	45	46	47	47	37	47	48	54	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	2	1	1	2	1	1	2	2	1	1	1	3	1	1	2	2	2	2	2	1	1	3	2	2	1	1	1	1	1	1	1	1	1	1	2	2	1	2
79000	-276.303119199286527	-283.158607150245928	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.719885752126243	0	2	3	2	4	4	4	6	5	7	8	8	11	9	12	9	11	10	11	11	14	16	18	19	21	21	20	22	22	21	21	21	23	25	24	25	26	26	25	25	26	26	26	25	26	29	27	28	29	28	28	30	30	31	31	34	0	1	4	1	4	4	0	6	7	6	8	8	18	10	12	12	16	16	14	16	20	21	21	23	23	23	23	30	24	24	27	27	32	30	31	32	26	29	31	27	35	26	44	31	39	50	37	44	45	40	25	47	47	47	49	54	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	2	1	2	1	2	1	2	2	1	1	2	1	1	1	1	2	2	3	2	2	2	2	1	2	1	1	1	1	1	1	2	2	3	2	2	2	1	1
79500	-280.548416000595353	-287.403903951554753	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.698561210775135	-1	1	2	3	5	4	4	6	7	8	9	8	10	9	12	11	11	11	12	12	14	16	18	19	21	20	22	22	22	21	22	21	23	23	24	23	25	25	26	25	25	23	26	24	27	27	27	27	28	28	30	29	30	31	31	31	0	1	1	3	4	3	0	3	7	8	8	8	11	6	16	13	13	13	18	13	20	21	22	23	22	23	23	32	24	24	25	23	32	24	31	32	26	34	44	36	35	26	44	32	43	27	37	39	39	36	52	47	52	53	45	47	1	1	1	1	1	1	1	2	2	1	2	2	1	3	1	1	1	1	1	1	1	1	1	1	3	1	2	1	2	1	1	2	2	2	1	1	2	1	2	1	1	2	1	1	1	2	2	1	1	2	1	1	1	1	2	2
80000	-287.318355790116470	-294.173843741075871	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.732012804127573	-1	1	0	4	5	4	4	6	6	6	9	8	10	8	11	9	12	13	12	12	14	16	18	19	21	20	21	22	21	21	22	22	23	24	24	25	25	25	26	26	27	24	26	24	27	29	26	26	29	28	29	28	30	30	31	33	0	1	1	1	4	1	0	4	7	4	12	6	16	6	13	14	13	13	14	16	20	21	22	23	23	23	26	23	24	24	27	27	25	30	31	27	26	29	44	25	35	28	44	32	44	36	42	44	45	36	37	47	47	52	49	53	1	1	1	3	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	2	2	2	1	2	1	1	1	1	2	2	1	1	1	2	2	2	2	2	1	1
80500	-290.826624164459588	-297.682112115418988	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.697561647066064	0	2	2	3	4	4	2	6	5	7	7	8	10	10	11	9	12	11	13	12	14	16	16	19	21	20	21	22	23	20	22	20	23	24	25	23	26	26	24	25	26	24	26	24	27	27	25	26	28	29	29	29	31	29	29	32	0	1	1	3	3	3	0	6	7	6	8	8	16	16	16	8	18	13	14	16	20	21	20	23	23	23	32	24	30	23	32	23	32	25	44	27	42	29	31	33	35	25	39	27	36	36	42	39	43	46	26	47	52	47	39	54	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	2	2	1	1	1	2	1	2	2	2	1	1	1	2	1	1	1	1	2	2	2	2	1	1	1	1	3	2	1	2	2	2
81000	-292.375649791611295	-299.231137742570695	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.633286481633754	0	1	2	3	5	5	5	6	7	8	7	7	9	8	12	11	11	13	13	13	14	16	17	18	19	20	21	21	22	20	22	20	23	25	24	24	25	25	24	26	26	25	26	24	27	28	26	27	27	29	30	28	30	30	31	34	0	1	1	3	3	4	0	6	7	6	8	5	12	12	13	13	13	16	14	17	18	20	21	23	23	25	32	23	30	24	27	23	32	24	31	27	26	29	32	36	35	26	39	32	31	40	37	39	44	46	52	47	52	47	48	54	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	2	1	3	1	1	1	2	1	1	1	1	2	1	2	1	2	1	3	1	2	2	2	2	1	1	2	1	2	1	1	1	2	2	1	1	1	1	2	2	2
81500	-289.401836263716177	-296.257324214675577	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.651576336366856	0	1	3	4	5	2	4	6	6	6	7	8	10	10	12	9	11	11	12	12	13	17	17	18	21	20	19	21	22	22	21	21	24	22	24	25	26	26	25	23	25	25	27	24	26	28	27	28	28	27	29	29	31	30	30	34	0	1	6	6	4	1	0	4	7	3	4	8	16	11	13	11	16	11	14	18	18	21	21	22	24	23	23	22	24	24	27	27	27	24	31	32	26	29	31	27	35	26	44	31	44	36	42	44	39	32	37	47	47	51	49	53	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	3	1	1	1	2	2	1	1	2	1	2	2	2	1	1	3	2	2	2	2	2	2	2	1	2	2	1	1	2	1	2	1	2	2	1	3	1	1	3
82000	-295.726124823515590	-302.581612774474991	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.580415731993312	-1	1	3	3	4	1	4	6	7	7	8	8	9	9	11	10	12	12	13	12	13	16	17	19	21	19	22	22	22	21	22	20	23	25	24	24	27	25	24	25	26	25	25	25	26	29	26	27	29	28	29	29	31	28	27	33	0	1	6	1	3	1	0	3	7	3	4	8	11	12	11	11	13	13	14	8	20	21	22	22	23	23	32	32	24	24	32	23	27	30	25	25	42	29	31	25	36	26	31	39	39	36	42	39	45	27	54	47	37	47	43	53	1	1	1	1	1	1	1	1	2	2	2	1	1	1	2	1	1	2	2	3	1	2	1	2	2	1	1	1	2	1	1	1	1	2	2	2	1	2	1	2	2	3	2	1	1	2	1	1	2	3	1	2	2	1	1	1
82500	-295.250802924695449	-302.106290875654850	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.644562984445195	-1	1	1	4	5	5	5	6	7	8	7	8	10	9	10	9	11	12	12	12	14	16	19	19	21	21	21	22	23	21	20	22	23	24	24	25	26	25	24	25	26	25	26	25	26	28	27	27	29	28	29	29	31	30	30	33	0	1	1	3	4	3	0	5	7	6	6	11	8	6	16	12	15	12	14	13	16	21	22	21	24	23	23	23	30	24	21	31	27	30	31	27	26	30	32	33	35	26	39	39	35	33	37	39	45	36	47	42	42	47	49	51	1	1	1	1	1	2	1	1	2	2	1	1	3	2	1	1	1	2	2	1	2	1	2	2	1	1	1	2	1	1	2	2	2	2	2	1	2	2	1	1	1	2	2	1	1	2	1	2	2	2	1	2	3	2	1	2
83000	-270.191219269943929	-277.046707220903329	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.775991770790991	0	2	2	4	4	4	4	7	6	8	6	8	9	9	11	11	10	12	13	12	13	16	18	19	21	20	20	21	23	22	21	21	23	23	24	24	26	25	25	25	26	25	27	25	27	27	27	26	29	28	29	28	30	29	31	33	0	1	1	3	3	3	0	11	7	6	3	11	12	12	13	13	13	13	14	16	20	21	22	23	23	23	23	23	24	24	27	27	27	24	31	32	25	29	31	28	35	26	48	31	39	36	30	36	45	37	52	47	51	52	44	47	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	2	2	2	1	1	2	2	2	2	4	1	2	2	1	2	1	2	1	1	2	1	1	2	1	1	1	1	3	2
83500	-294.203773252094777	-301.059261203054177	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.664098487370438	0	1	2	3	5	4	5	6	6	7	9	8	9	8	12	8	10	12	11	12	13	16	18	19	22	20	22	21	23	22	22	21	24	24	24	24	26	26	23	25	26	24	26	24	27	28	27	27	29	29	28	28	31	30	30	31	0	1	1	3	6	4	0	6	7	6	8	8	16	4	17	8	13	13	11	16	20	21	20	23	32	23	23	23	30	24	23	23	27	30	31	27	26	29	23	27	35	23	44	31	44	36	37	32	45	36	47	47	47	51	39	51	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	2	1	3	1	1	3	1	1	1	2	1	1	1	2	2	1	2	1	1	3	2	3	1	1	2	1	2	1	2	1	2	1	2	1	1	2	1	2	1
84000	-293.257025622357787	-300.112513573317187	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.639229341900390	0	1	2	3	4	3	4	6	6	7	8	8	9	8	12	10	11	13	12	12	13	15	17	19	21	21	21	22	22	20	21	20	24	24	24	24	26	25	26	26	26	25	26	25	27	29	27	27	27	28	29	29	31	30	30	33	0	1	1	1	6	3	0	6	7	4	8	8	12	8	16	13	13	13	14	16	20	21	22	23	23	23	32	32	30	23	32	23	27	29	32	27	26	34	25	32	35	23	44	33	35	36	42	44	44	25	47	47	47	47	39	47	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	1	1	1	1	1	2	1	1	2	1	2	1	2	2	1	2	1	2	1	1	2	1	3	1	1	2	2	1	2	1	3	2	2	2	2	1	4
84500	-287.296287707759518	-294.151775658718918	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.692769675622004	-1	2	3	2	5	4	4	5	6	6	8	8	10	9	11	10	11	12	13	11	12	16	18	19	21	21	22	23	23	21	22	21	23	25	24	24	25	26	25	25	26	24	26	23	26	29	27	27	28	29	28	29	28	31	30	33	0	1	4	1	3	4	0	4	7	6	8	8	12	8	11	8	13	13	14	16	20	21	22	23	23	23	32	26	24	24	32	23	27	30	31	32	26	29	44	32	27	26	31	31	44	40	37	44	45	33	47	47	47	52	49	54	1	2	1	2	1	1	1	2	1	1	2	2	1	2	2	3	1	1	2	1	1	2	1	1	1	2	1	1	3	2	1	1	1	2	1	2	2	1	1	2	2	2	3	1	2	2	1	2	1	2	1	2	1	2	1	1
85000	-277.977143995584299	-284.832631946543700	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.751490696559181	0	1	2	4	3	5	5	6	7	7	8	7	9	9	11	10	11	12	12	12	14	16	18	20	21	21	21	23	22	22	22	20	23	24	24	25	27	26	25	25	26	24	26	24	25	28	27	28	27	28	29	28	29	31	30	34	0	1	1	5	3	3	0	6	7	3	8	8	12	12	13	13	11	13	14	16	18	21	22	23	23	23	32	26	24	24	32	23	27	24	31	27	26	34	44	28	35	26	44	31	44	27	25	43	45	25	37	47	42	51	45	54	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	2	1	1	1	2	2	2	1	1	1	1	1	1	1	2	1	2	4	1	1	1	1	2	1	1	1	3	3	1	1	2	1	1	3	1	3	1
85500	-291.631188527634038	-298.486676478593438	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.739867822374011	0	2	2	3	3	3	3	6	6	5	7	7	8	9	11	10	12	12	12	12	14	15	18	19	20	21	21	22	22	22	22	20	23	24	24	24	27	25	24	26	26	26	26	23	27	29	27	27	28	28	29	28	30	30	30	33	0	1	1	3	3	3	0	4	7	6	8	8	12	12	13	13	13	16	14	15	20	21	22	23	23	23	22	25	24	24	32	23	32	24	31	32	42	29	44	36	35	26	44	27	43	48	26	39	45	36	37	26	51	52	49	51	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	2	3	1	1	2	1	1	1	2	1	2	1	1	1	1	1	2	2	2	1	2	3	2	1	2	1	3	1	2	2	2
86000	-276.834144398498950	-283.689632349458350	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.670306605177769	-1	0	3	2	5	5	4	6	6	6	8	8	10	9	12	11	12	12	11	12	13	15	18	19	21	20	21	23	22	20	22	22	20	24	24	25	26	25	25	23	26	25	27	24	26	28	28	26	28	29	30	29	31	30	31	33	0	1	4	1	4	3	0	6	7	4	8	8	12	8	13	13	13	13	14	16	20	21	21	23	23	23	23	26	30	24	25	33	23	30	31	27	26	34	44	25	35	26	45	31	39	36	42	44	45	46	42	42	47	37	49	51	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	3	1	2	1	2	2	1	1	1	2	1	2	1	2	3	1	1	1	1	2	1	1	1	1	2	2	1	1	2	2	2	2	1	2
86500	-302.493622959444053	-309.349110910403454	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.621156977911568	-1	1	2	4	5	5	3	5	6	7	9	7	9	10	11	11	11	12	11	12	14	15	17	19	21	19	19	23	23	21	22	21	23	24	24	24	25	25	26	24	27	25	26	25	27	29	28	26	28	28	30	30	31	29	30	33	0	1	1	1	4	4	0	1	7	3	12	8	12	8	13	13	13	16	14	12	20	21	22	22	24	23	23	25	30	24	27	27	27	23	31	32	28	34	31	31	35	28	44	31	48	34	42	31	48	33	37	42	37	42	45	37	1	1	2	2	1	1	1	3	2	3	1	1	1	3	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	2	3	1	1	1	1	2	1	2	1	1	2	1	3	2	2	1	2	2	2	2	2	1	3
87000	-261.222821258406498	-268.078309209365898	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.706477007726972	0	2	2	4	4	4	4	6	6	6	8	8	10	10	12	9	11	12	13	11	13	16	17	19	21	19	20	22	22	22	21	22	22	24	24	25	25	25	25	25	26	25	23	25	26	29	27	27	28	29	29	30	31	28	29	33	0	1	1	3	3	3	0	4	7	3	8	6	16	12	13	12	16	12	14	16	20	21	21	23	23	23	22	27	25	24	27	27	27	24	31	32	26	34	43	31	35	25	31	43	39	36	42	39	45	36	47	47	47	47	49	53	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	2	1	1	1	2	1	2	1	2	1	1	1	1	1	1	2	2	2	3	1	1	2	1	2	1	1	1	2	1	1	1	2	1	2	2	1	1	1
87500	-294.624569188084365	-301.480057139043765	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.741018987961950	-2	0	3	4	5	2	4	5	6	6	8	8	11	10	11	10	11	13	11	12	14	16	18	19	21	20	20	20	23	21	22	21	22	24	23	24	23	25	25	25	27	25	26	25	26	27	27	28	28	28	29	30	31	28	31	33	0	1	6	6	4	1	0	3	7	6	8	8	11	4	12	11	16	13	11	16	20	21	22	23	23	23	23	23	25	24	27	23	27	32	31	27	25	29	31	32	35	26	31	31	44	27	42	44	45	36	47	47	51	47	49	51	1	1	1	1	1	2	1	1	1	1	2	1	1	4	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	3	1	2	1	2	1	1	2	2	2	2	2	2	1	2	1	2	1	2	1	2	1	1	1	2
88000	-280.344984359712612	-287.200472310672012	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.784333498060131	1	2	2	3	3	4	5	6	6	6	8	8	10	9	10	11	12	13	12	13	14	17	18	19	20	21	22	23	22	21	21	20	22	25	24	24	26	25	26	26	26	24	25	25	24	27	27	27	29	28	29	28	30	30	30	33	0	1	1	3	3	3	0	6	7	4	8	8	8	8	12	15	13	12	14	16	20	21	22	23	23	23	32	23	25	24	32	23	32	28	31	32	36	29	43	33	45	26	45	31	31	27	26	43	48	46	47	42	47	51	49	51	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	2	2	1	3	1	1	1	1	2	1	1	2	1	1	1	2	1	2	1	3	2	2	3	1	1	1	1	2	2	1	1	1
88500	-286.286322898334902	-293.141810849294302	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.778197900019759	-1	1	1	3	4	5	4	6	6	7	8	7	10	10	11	9	10	13	12	10	12	15	18	19	21	21	21	23	22	21	21	20	22	24	23	24	26	24	25	25	25	26	27	23	27	28	25	28	27	26	29	30	30	31	30	32	0	1	1	3	4	3	0	6	7	6	8	8	16	12	16	12	16	17	14	16	20	21	21	23	23	23	32	30	30	24	32	23	32	24	31	32	27	29	44	27	35	47	44	31	36	50	26	44	39	36	26	42	42	51	49	52	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	2	1	1	2	1	1	2	1	2	1	1	3	2	2	1	1	2
89000	-299.498870304501793	-306.354358255461193	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.670254520620170	0	2	2	3	5	5	4	6	6	8	8	9	10	10	11	10	11	13	11	12	13	16	18	19	21	21	22	22	21	18	19	20	23	22	25	24	23	24	23	25	27	25	25	26	24	25	28	27	28	28	29	30	30	30	30	33	0	1	1	3	4	4	0	3	7	3	8	4	12	8	12	12	13	13	14	16	20	21	22	30	23	23	32	23	24	22	22	23	27	30	39	27	25	29	31	36	35	37	39	43	39	39	28	43	44	46	42	47	42	42	48	52	1	1	1	1	1	1	1	2	1	3	1	3	1	2	1	1	1	1	1	2	1	1	1	1	2	2	1	2	2	1	2	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	3	1	1	2	2	1	2	2	1	2
89500	-287.884631515395995	-294.740119466355395	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.629400727460030	-1	1	1	4	3	4	4	5	6	7	8	8	10	10	12	11	11	12	12	12	14	16	18	19	22	21	20	21	22	22	22	21	23	24	25	24	26	26	25	26	26	25	27	24	26	27	26	28	28	28	30	28	30	30	31	33	0	1	1	3	3	3	0	4	7	6	8	8	11	11	13	13	13	13	12	13	20	21	22	23	23	23	23	23	24	24	27	27	32	24	31	27	26	34	44	33	35	28	44	31	44	33	26	44	44	36	42	42	52	52	48	53	1	1	1	1	1	2	1	1	1	1	1	2	1	2	2	1	1	1	2	1	1	1	1	1	2	2	1	2	2	2	2	1	1	2	1	2	2	1	1	2	1	2	2	1	1	2	2	2	3	2	1	2	2	2	2	2
90000	-298.301131892326964	-305.156619843286364	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.667345486890512	0	2	2	3	5	4	3	5	7	7	7	7	10	10	12	11	11	12	12	13	14	15	18	19	21	20	19	22	21	21	22	21	23	24	24	24	25	24	25	25	26	23	26	24	26	26	27	27	28	26	29	28	30	30	30	33	0	1	1	3	3	3	0	3	7	6	3	8	12	8	13	13	13	13	14	16	20	21	22	22	24	23	23	27	24	23	27	27	28	25	31	27	42	30	44	32	35	26	31	31	39	27	46	39	45	32	47	47	52	47	49	51	1	1	2	1	2	1	1	2	2	1	2	2	1	4	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	2	1	1	2	1	2	1	2	1	2	1	2	3	1	1	5	1	1	1	3	1	1	2	1	2	1
90500	-306.208392755323587	-313.063880706282987	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.640800342497383	0	2	2	3	4	5	1	6	7	8	9	7	10	10	12	9	11	12	13	12	13	16	17	19	21	21	19	23	23	21	21	22	23	24	24	25	26	25	24	25	25	24	27	25	26	29	28	28	28	27	30	29	29	30	29	34	0	1	1	3	3	1	0	3	7	8	8	8	16	8	13	8	13	13	14	13	20	20	22	23	23	23	23	25	25	24	27	27	27	30	31	27	26	29	31	39	35	23	44	33	39	25	26	39	45	33	37	42	37	53	43	54	1	2	1	1	1	3	1	2	3	1	2	1	1	2	1	2	1	1	2	1	1	2	1	1	2	1	1	1	1	2	1	2	3	2	1	2	2	1	1	1	1	4	1	1	1	4	4	2	1	2	2	2	1	1	2	2
91000	-276.291687129263664	-283.147175080223064	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.756788087035359	0	2	2	3	4	4	3	6	7	7	8	7	10	9	12	9	12	13	12	12	14	16	18	19	21	19	20	23	23	21	22	21	24	24	24	23	24	26	24	25	26	25	27	25	26	29	27	26	29	26	29	29	30	30	30	33	0	1	1	3	3	3	0	6	7	6	8	8	16	11	13	12	13	11	14	16	20	21	21	23	24	23	23	23	24	24	32	27	36	30	31	27	26	29	31	25	35	37	39	39	44	37	42	39	45	27	42	47	42	47	48	51	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	2	2	2	1	3	1	1	1	1	2	2	1	1	1	1	2	1	2	2	1	1	4	1	1	1	1	1	2	1	1	1	3	2	1	3	2	2	2
91500	-274.262768059226005	-281.118256010185405	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.723070703045679	0	1	1	3	4	4	4	6	5	7	8	8	10	8	11	10	12	12	12	12	12	16	17	18	19	21	20	21	21	21	21	22	23	23	22	24	25	24	24	26	26	26	26	26	27	28	27	28	28	28	29	29	30	30	29	31	0	1	1	3	3	3	0	6	7	6	8	6	12	8	12	8	13	13	14	13	16	21	22	23	23	25	25	23	24	24	27	27	27	30	31	27	28	29	31	32	35	37	39	39	39	36	42	39	43	27	47	47	47	51	45	52	1	1	1	1	1	2	1	1	1	2	1	2	1	1	2	3	2	1	2	1	1	2	1	1	1	1	1	2	2	2	1	2	1	1	1	2	2	1	1	2	2	1	1	2	2	2	1	2	1	3	1	1	1	1	1	1
92000	-282.126288352554525	-288.981776303513925	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.664612760400245	0	1	2	3	4	4	4	6	6	7	9	8	10	9	10	9	11	12	12	12	13	16	18	19	22	20	19	22	22	21	21	21	23	24	25	24	25	26	25	25	27	25	27	23	26	28	27	26	29	28	30	28	30	30	29	32	0	1	1	3	4	4	0	4	7	8	12	8	8	12	16	8	13	14	14	16	16	21	22	23	23	23	23	23	24	24	27	27	32	30	32	32	25	29	44	25	35	26	44	31	39	35	42	39	48	36	52	47	52	47	39	53	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	2	1	2	2	2	1	1	2	2	1	2	2	2	1	1	1	2	3	1	3	2	1	1	1	2	2	1	1	1	1	1	2	2	1	1	1	2	2	2
92500	-297.307720052555965	-304.163208003515365	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.626006426440555	-1	0	2	4	4	3	4	6	6	6	7	8	11	9	12	11	12	10	12	13	14	16	17	19	20	21	21	22	22	21	22	21	23	24	24	24	26	25	25	25	25	26	26	26	24	29	27	27	29	27	30	29	31	30	29	33	0	1	1	6	3	3	0	6	7	6	8	8	12	8	18	12	16	11	14	16	20	21	22	23	23	23	23	25	25	24	32	23	27	22	31	32	25	30	45	36	32	34	39	39	31	40	42	32	48	32	47	42	47	42	48	37	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	2	2	2	1	1	1	1	2	1	3	1	1	3	3	1	1	2	1	1	1	1	3	1	3	1	3	2	1	2	2	1	3
93000	-283.409516904752252	-290.265004855711652	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.729592713251938	0	2	2	3	4	4	4	6	7	7	8	8	9	9	11	11	11	13	13	12	14	14	17	18	21	21	22	23	23	22	22	21	22	24	23	23	25	26	24	26	26	25	25	26	26	28	27	26	27	29	29	28	30	31	30	34	0	1	1	3	4	3	0	6	7	6	8	8	12	12	13	13	13	16	14	16	20	15	22	22	23	23	32	26	30	24	32	23	26	29	31	27	26	34	31	36	35	25	32	39	39	27	37	39	45	30	47	42	47	53	49	53	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	2	1	1	1	1	2	2	2	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	2	2	1	1	2	1	1	1	3	1	2	2	1	2	2
93500	-287.863345112459001	-294.718833063418401	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.734540899993397	0	2	3	2	4	5	4	5	7	6	5	7	10	9	12	10	9	11	12	13	13	16	18	19	21	21	20	22	22	22	21	21	23	24	23	24	25	25	24	26	25	25	27	25	26	28	27	27	28	27	29	29	31	30	30	32	0	1	4	1	4	3	0	3	7	4	1	8	17	12	16	17	11	13	14	16	17	21	22	23	23	23	23	25	24	24	27	27	32	24	31	27	26	30	31	42	35	26	44	39	39	27	37	44	45	32	47	47	47	47	49	53	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	3	1	1	1	2	2	1	1	2	1	1	1	2	2	1	1	1	2	1	2	2	1	1	1	1	3	2	1	1	5	1	2	1	4	1	1	2	2	1	1
94000	-283.266443043881907	-290.121930994841307	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.734115562933341	0	1	2	3	4	4	4	6	7	7	8	8	9	9	12	11	11	12	12	13	13	16	18	20	20	21	22	23	21	22	22	21	23	25	24	23	26	26	25	25	23	25	27	24	26	28	26	28	28	29	28	27	29	31	30	31	0	1	1	3	3	3	0	4	7	3	4	8	12	11	13	13	13	13	14	16	16	21	22	23	23	22	32	26	24	24	32	25	31	30	41	27	26	29	44	26	31	26	39	31	39	40	26	44	45	48	47	42	42	51	49	51	1	1	1	1	1	1	1	1	2	3	2	2	1	1	2	1	1	2	2	1	1	2	1	1	1	2	1	2	1	1	1	1	1	2	1	1	3	2	1	2	1	2	1	1	1	2	2	2	1	1	1	2	2	1	1	1
