step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57
76500	-289.316146526258649	-296.171634477218049	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.793717589669031	-1	1	2	4	4	3	6	6	4	7	6	6	5	7	6	7	7	10	10	8	8	9	8	9	7	9	8	11	11	9	10	11	11	11	14	13	14	13	14	14	17	14	15	16	16	18	18	19	20	18	22	21	22	20	24	22	26	0	1	2	3	3	3	4	5	6	5	5	6	3	9	4	3	13	16	10	6	14	14	15	11	12	14	14	20	24	27	25	27	27	20	33	18	33	33	32	36	38	38	40	42	43	41	45	44	46	45	48	49	50	50	51	52	55	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	2	1	1	2	1	2	1	1	1	2	1	1	1	2	1	2	2	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1
77000	-283.004221673771724	-289.859709624731124	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.769823309102118	0	2	1	4	3	4	5	6	5	6	7	7	7	6	7	5	6	10	11	8	8	10	8	9	9	9	9	9	11	10	11	10	11	13	14	13	13	14	13	14	17	16	15	18	18	18	19	20	20	20	22	22	23	23	24	24	26	0	1	1	2	3	5	4	5	6	16	6	9	9	6	4	3	6	8	18	13	14	21	15	11	14	14	14	20	24	14	25	27	27	28	33	24	33	30	33	36	38	38	36	41	43	41	43	41	46	45	48	49	50	50	51	52	51	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	2	1	2	2	1	3	1	1	1	2	1	2	1	1	1	1	1	2	1	1	2	2
77500	-277.771680031299979	-284.627167982259380	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.784006134014644	0	2	2	4	3	4	6	6	5	6	7	7	6	7	6	6	7	9	12	8	8	9	8	9	9	8	9	9	9	10	10	12	11	12	13	13	14	12	15	14	16	15	15	17	16	18	19	19	20	19	21	22	23	22	23	24	24	0	1	1	2	3	3	2	5	6	4	8	6	4	6	4	5	9	16	18	12	14	14	15	11	20	14	12	20	11	27	25	27	27	28	27	24	35	33	32	36	38	38	36	42	43	41	45	44	46	45	48	49	50	50	51	52	51	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	2	1	1	2	1	2	2	1	1	1	1	2	1	1	1	1	1	3	2	1	2	2
78000	-280.182667448381267	-287.038155399340667	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.715491296138719	0	3	2	4	4	4	5	6	5	6	7	5	7	7	6	8	6	9	12	6	8	9	9	9	10	10	9	11	11	10	11	11	11	13	13	13	15	14	14	14	16	16	16	17	17	18	19	18	19	19	21	21	21	22	23	22	25	0	1	1	2	3	3	4	1	6	5	5	6	9	9	4	3	12	5	16	6	14	21	15	11	8	22	14	18	24	27	18	27	27	28	24	24	32	33	35	36	38	38	36	42	43	41	45	44	46	43	48	49	50	50	51	52	55	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	3	1	3	2	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1
78500	-282.727549114116414	-289.583037065075814	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.710204374730042	1	2	2	5	3	5	4	6	4	5	6	7	6	7	8	7	7	9	10	8	8	9	8	9	9	9	8	10	10	9	12	10	11	14	15	13	13	13	14	15	16	15	16	18	17	19	18	18	21	19	20	22	23	22	23	23	25	0	1	1	1	3	9	2	5	3	5	6	13	9	6	16	5	6	16	10	6	14	14	16	16	8	14	16	21	24	27	25	27	27	33	32	24	14	33	32	36	38	38	36	41	43	41	45	42	46	45	48	46	50	50	51	52	55	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	2	2	2	2	2	1	2	1	2	1	2	1	1	2	1	2	1	1	1	1	2	2	2	1	1
79000	-278.730282470155998	-285.585770421115399	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.768263437959510	0	3	2	4	3	5	5	6	4	5	6	6	6	7	6	7	6	9	11	8	8	9	9	9	9	9	8	11	10	9	11	12	11	13	14	13	13	13	14	14	17	15	16	17	16	19	19	18	21	19	21	22	22	21	23	24	25	0	1	1	2	3	9	2	5	3	3	5	9	6	13	4	3	6	16	10	13	14	21	16	16	16	21	14	20	24	14	25	27	27	28	22	24	27	32	33	29	38	38	40	42	40	41	45	44	46	45	48	49	50	50	51	52	55	1	2	1	1	1	1	1	2	1	2	2	1	1	1	1	2	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	3	1	1	3	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1
79500	-289.875993162717918	-296.731481113677319	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.817636248472493	0	2	3	5	3	4	5	6	5	5	6	7	6	7	7	5	6	10	10	8	8	10	8	10	8	10	9	10	9	10	11	11	12	13	15	13	13	13	14	14	16	15	16	17	17	17	18	19	20	19	21	22	21	22	23	23	25	0	1	1	2	1	3	1	3	6	5	16	9	9	9	4	3	6	23	10	15	14	21	15	11	13	21	14	12	11	27	25	27	27	28	32	24	32	27	32	36	33	38	40	38	43	38	45	44	41	45	48	46	50	50	51	52	51	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	1	2	2	1	2	1	2	1	1	2	2	1	3	1	2	2	1	2
80000	-290.702750245913421	-297.558238196872821	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.772484195280532	0	2	3	5	2	3	4	6	5	6	6	5	7	7	8	6	7	10	12	7	9	9	8	9	8	9	9	10	11	10	11	11	11	13	14	13	14	13	12	14	17	15	15	17	17	19	18	19	21	19	21	22	21	23	24	24	26	0	1	5	6	1	5	2	2	6	3	3	6	12	12	4	3	4	23	18	12	14	14	8	23	20	14	14	13	18	21	25	27	21	18	33	24	27	39	27	36	38	38	36	42	43	41	45	41	46	45	48	49	50	53	51	52	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	1	1	1	2	1	1	2	2	1	1	2	2	2	1	2	1	3	1	2	1	1	1	1	1	1	1	1	1	2	1	2	2	1
80500	-287.769016190413993	-294.624504141373393	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.708828198910602	0	2	2	5	4	5	5	5	4	6	6	6	6	7	8	7	6	9	11	8	8	9	7	9	8	10	9	10	10	9	12	10	12	14	14	12	14	13	15	14	16	15	15	18	16	18	18	19	20	19	21	22	22	22	24	24	24	0	1	1	3	3	9	5	3	3	5	8	9	9	8	4	5	9	8	10	13	14	14	4	11	14	14	14	20	11	14	25	27	32	22	33	29	27	27	33	36	38	38	40	42	43	41	45	41	46	47	48	49	50	50	48	52	48	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	2	2	1	1	2	1	1	1	2	1	1	2	2	2	1	1	2	1	1	2	2	2	1	2	1	1	2	1	1	2	2	1	1	1	1	1	2	3	1	2
81000	-287.438688044231355	-294.294175995190756	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.780311258990921	0	2	2	5	4	4	6	6	4	7	7	5	7	6	7	6	7	8	10	8	9	10	9	9	10	9	9	11	10	10	11	11	12	14	14	13	14	13	14	15	17	15	16	17	17	19	19	19	21	19	22	22	20	21	22	24	25	0	1	1	5	3	3	4	5	3	5	16	9	12	4	4	5	3	8	10	14	14	14	15	11	20	14	14	14	24	27	22	27	32	28	27	24	32	33	33	24	38	38	40	42	43	41	45	44	46	45	48	49	50	53	48	52	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	2	2	1	1	1	1	2	2	1	1	1	1	1	1	2	2	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2
81500	-271.529158408859928	-278.384646359819328	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.869638500102561	0	2	2	4	4	4	5	6	5	7	7	6	7	7	6	7	6	10	11	7	8	10	9	10	10	9	9	10	10	10	8	12	11	12	14	13	15	13	15	14	16	15	16	17	17	18	18	19	20	20	20	22	22	23	23	24	26	0	1	1	2	3	3	4	5	6	5	8	6	12	6	4	5	9	16	10	8	14	21	15	11	31	20	14	20	11	14	20	27	27	20	27	29	33	22	32	36	38	38	40	41	43	41	45	44	46	47	48	49	50	50	51	52	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	2	2	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1
82000	-258.732536301638277	-265.588024252597677	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.848263465176748	0	2	2	5	4	3	3	5	4	6	7	6	6	7	7	8	6	10	9	8	8	9	9	9	10	9	9	11	11	10	12	11	11	14	14	13	14	13	13	15	16	15	16	17	17	19	19	19	20	20	21	21	22	21	23	23	25	0	1	1	2	3	3	2	3	6	8	8	6	9	8	4	5	6	16	10	13	14	14	15	16	20	14	14	20	24	27	25	27	27	28	33	24	33	32	27	36	38	38	40	42	43	41	45	44	46	47	48	49	50	50	51	52	55	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	2	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
82500	-316.282542456454507	-323.138030407413908	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.710103126002373	0	3	3	5	4	4	4	5	5	7	6	6	6	6	7	7	7	10	11	8	8	9	7	8	8	10	9	10	11	10	12	11	11	13	13	13	13	13	12	15	17	16	14	16	15	18	19	18	20	19	20	22	21	22	23	24	23	0	1	1	3	2	2	1	5	6	8	7	6	6	6	4	5	13	12	10	14	14	14	4	11	6	14	21	20	11	27	28	27	27	28	32	24	21	32	26	36	38	38	36	38	43	38	45	42	41	45	48	49	50	47	51	52	51	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	1	2	4	1	1	1	1	2	2	3	2	1	1	1	2	2	1	1	1	3	2	2	2	2	1	1	1	2	2	1	2
83000	-301.047241532000044	-307.902729482959444	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.717676575385770	0	2	2	4	4	5	5	7	4	6	7	5	7	7	8	5	7	9	11	9	8	10	6	9	8	9	9	11	10	10	11	11	12	14	15	13	14	13	13	14	16	15	17	17	16	17	19	19	21	18	21	23	23	22	23	24	25	0	1	1	2	3	9	4	5	3	5	5	9	9	6	23	3	12	16	16	13	14	21	4	11	12	14	14	20	24	26	25	27	27	28	32	24	32	27	32	36	38	38	36	41	40	38	45	44	38	45	48	49	45	50	51	52	51	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	2	4	1	1	1	1	1	1	2	1	2	1	1	1	1	2	2	2	2	2	2	1	1	2	1	2	1	1	3	2	1	4	1	1	1	3	2	2	1	2
83500	-329.582002372962108	-336.437490323921509	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.580593493492933	0	2	2	5	4	3	6	5	5	7	4	6	5	6	7	7	7	10	11	8	9	9	9	9	9	10	8	10	11	10	10	11	9	12	14	13	15	12	14	15	17	15	16	18	17	18	19	20	18	19	22	21	22	21	24	24	26	0	1	1	2	3	3	2	3	6	5	3	13	6	6	8	5	9	16	10	9	14	14	15	4	4	21	14	20	8	16	25	27	27	20	22	24	27	33	38	36	37	38	40	42	43	42	45	44	38	45	48	46	50	50	51	49	51	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	2	2	1	1	1	3	1	1	2	1	2	2	2	4	2	2	1	1	3	1	1	1	2	2	1	4	1	1	2	2	1	2	3	2
84000	-292.243032485072035	-299.098520436031436	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.685881494178884	0	3	2	6	4	5	4	5	4	6	6	7	6	7	7	8	6	10	12	8	9	10	8	9	9	10	8	10	10	9	10	11	11	12	14	13	12	13	14	14	16	15	16	17	18	19	18	19	21	19	21	20	22	21	23	23	26	0	1	1	2	3	9	2	3	3	8	8	6	9	6	2	11	6	16	18	9	14	21	4	11	12	14	14	13	24	20	20	27	27	28	21	24	27	37	32	24	33	38	40	42	36	41	43	44	41	45	48	46	50	50	51	52	55	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	2	2	1	1	1	2	1	2	1	2	1	1	1	2	2	1	3	2	2	1	1	3	2	1	1	1	3	1	1	1	2	1	1	1	2	1	1	2	1
84500	-290.451559235952118	-297.307047186911518	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.733460819350344	0	2	1	5	3	3	5	6	4	5	6	6	6	7	6	6	5	8	11	8	8	10	9	9	10	9	9	10	11	9	12	11	10	14	14	12	14	13	14	14	17	15	16	16	17	18	18	19	19	19	21	21	21	22	24	23	24	0	1	1	5	3	3	2	5	6	5	5	6	9	13	4	5	9	8	18	8	14	21	15	11	16	14	13	20	8	14	25	27	27	14	33	24	32	32	32	36	38	38	36	42	43	41	45	44	46	43	48	49	50	45	51	52	51	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	3	1	1	1	1	2	2	2	2	2	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	2	2	1	2
85000	-299.519061874149315	-306.374549825108716	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.726114051629285	0	3	2	5	4	3	5	5	5	5	7	6	7	7	7	7	7	11	11	8	9	7	9	9	7	9	9	10	10	9	11	11	12	13	14	12	14	13	15	14	16	15	16	17	17	19	19	19	20	19	21	22	20	22	23	23	25	0	1	1	2	3	3	2	5	6	5	8	6	9	6	4	10	6	4	10	6	22	12	15	11	9	14	12	12	24	22	25	27	27	20	12	24	27	27	32	36	32	38	40	42	43	41	45	44	46	45	48	49	50	50	51	46	51	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	2	3	3	1	1	1	1	1	2	2	2	1	1	2	1	2	3	3	1	3	2	2	1	2	1	1	1	1	2	2	1	1	2	1	1	1	2	1	2	2
85500	-304.211598839568751	-311.067086790528151	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.731742497923227	1	3	2	5	4	3	5	5	4	6	6	6	6	7	7	7	7	9	11	7	6	9	8	8	9	9	8	10	10	9	11	11	10	14	12	13	13	14	13	14	17	15	16	16	16	18	19	18	20	18	20	23	21	22	23	21	25	0	1	1	1	3	3	2	3	6	3	3	6	9	21	8	8	12	24	18	9	9	21	15	4	20	21	21	12	24	27	25	33	27	20	27	18	33	32	32	36	38	38	40	38	36	38	45	41	46	45	48	56	50	50	51	49	55	1	1	1	2	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	2	1	2	1	2	1	2	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	2	2	3	1	1
86000	-288.819559871496665	-295.675047822456065	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.790607984254833	0	2	2	4	3	4	5	5	5	4	6	7	6	8	7	7	6	11	10	7	7	9	9	9	10	9	9	10	10	10	12	10	11	13	15	13	14	13	13	15	16	15	16	17	15	18	18	20	19	20	21	22	22	22	23	21	25	0	1	1	3	3	3	4	5	6	5	8	6	9	21	9	5	6	24	16	9	13	21	15	11	20	21	14	20	16	27	25	27	27	5	14	24	33	32	33	36	38	38	40	42	36	38	45	44	46	47	48	56	50	47	51	49	51	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	2	2	1	1	1	1	5	3	2	2	2	1	1	2	1	1	1	1	2	2	2	1	1	1	1	1	2	2	1	2
86500	-270.527580557365638	-277.383068508325039	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.766872671073966	1	2	2	4	4	5	5	6	4	6	7	7	6	8	7	7	7	11	11	8	7	10	7	9	10	9	9	8	9	9	12	11	11	13	15	13	13	13	14	15	15	15	16	18	17	18	18	20	20	19	22	23	23	21	24	22	26	0	1	1	1	3	9	4	5	3	2	8	6	6	21	2	8	6	15	10	9	6	21	4	5	20	21	12	13	11	21	25	27	27	20	37	24	33	33	33	36	38	38	36	41	43	41	45	44	46	43	48	56	54	50	51	49	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	2	2	1	2	1	2	1	1	1	1	1	1	2	1	1	3	1	2	1	1	2	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1
87000	-278.779727214916818	-285.635215165876218	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.673921197293399	1	2	2	5	4	5	5	7	3	6	7	7	6	7	6	7	7	10	10	7	8	8	9	10	9	9	10	10	11	10	11	12	12	13	14	12	13	13	15	14	15	15	16	17	17	17	19	19	20	19	21	22	22	23	24	24	25	0	1	1	5	3	9	2	3	1	5	4	13	6	6	2	5	13	5	10	6	14	14	15	11	20	21	21	20	11	14	25	27	27	28	27	18	27	27	32	36	38	38	40	42	43	38	45	44	46	45	48	49	50	50	51	52	51	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	2	2	1	1	1	2	2	2	1	1	1	2	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	2	2	1	2	1	1	1	2	2	2	1	3
87500	-312.413281354717924	-319.268769305677324	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.678251974983391	0	3	1	5	4	5	5	5	3	6	7	5	7	6	7	6	6	11	10	7	7	10	9	8	9	9	7	10	11	10	11	11	10	13	12	14	14	13	14	12	16	15	15	15	17	18	19	19	19	19	20	21	22	21	23	23	25	0	1	1	2	3	9	1	3	3	2	8	9	12	7	4	5	2	19	10	9	14	14	15	11	20	14	5	12	11	16	25	27	27	28	33	40	35	22	33	29	35	38	40	38	43	41	45	41	41	45	48	49	47	50	51	52	55	1	2	1	1	2	1	3	2	1	2	1	1	1	1	1	2	1	1	2	2	1	2	1	1	1	1	1	3	2	2	1	2	2	2	1	1	1	2	2	1	3	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1
88000	-279.888175829901513	-286.743663780860913	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.743315366848951	1	2	3	5	4	5	3	6	4	7	6	6	6	6	6	7	6	8	11	8	8	7	8	9	10	9	9	11	11	9	12	11	11	13	13	13	12	13	15	13	16	14	15	18	17	19	18	19	20	19	21	21	22	21	23	23	25	0	1	1	1	3	9	1	3	3	4	3	6	9	9	2	13	9	16	10	6	14	14	4	11	20	21	14	12	24	21	25	27	27	28	33	24	33	32	33	24	38	38	40	41	43	41	45	41	46	45	48	49	50	50	51	46	55	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1
88500	-272.011863449689940	-278.867351400649341	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.814633846896414	0	2	2	5	3	4	4	5	5	7	6	5	6	6	7	7	6	10	11	8	8	8	8	8	10	9	9	10	9	9	12	12	12	12	14	13	13	14	14	14	17	15	16	18	18	18	18	20	19	20	21	23	22	22	23	24	25	0	1	1	2	3	3	2	3	6	3	8	6	6	12	4	8	6	20	10	9	14	14	15	11	20	22	14	13	24	20	20	27	27	28	33	28	33	32	33	36	38	38	40	42	43	35	43	44	46	45	48	49	45	50	51	52	55	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1
89000	-304.599958436956229	-311.455446387915629	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.737385171524119	1	2	2	4	4	4	5	7	5	7	5	6	6	7	6	8	7	10	10	8	8	9	8	10	9	9	9	11	10	9	11	11	11	13	13	13	15	13	14	15	17	15	15	18	18	19	17	19	20	19	20	22	22	22	23	24	24	0	1	1	2	3	3	2	5	6	5	3	6	6	6	2	8	15	8	10	12	17	21	3	8	20	14	14	20	11	14	25	27	27	13	27	18	35	33	35	24	38	35	36	42	47	41	43	44	44	45	48	49	50	50	51	49	51	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	2	1	1	1	1	3	1	1	1	2	1	3	1	2	2	1	3	2	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2
89500	-291.590140116429268	-298.445628067388668	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.742120665646978	1	2	3	5	4	4	5	5	5	6	6	5	6	7	8	7	7	11	10	8	6	10	7	9	9	8	9	11	11	9	12	11	11	13	14	13	14	13	14	15	16	15	16	17	17	18	16	19	20	19	21	22	22	21	23	24	25	0	1	2	1	3	3	2	3	6	3	3	6	6	12	23	8	9	24	10	13	4	14	4	11	20	13	14	13	24	21	25	27	21	28	22	11	32	33	22	36	38	38	36	42	47	41	40	44	41	47	48	49	50	50	51	52	55	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	2	1	1	3	1	2	2	1	1	1	2	2	1	2	1	1	1	1	2	2	1	1	2	1	1	2	2	1
90000	-285.168656025784401	-292.024143976743801	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.755505511114402	0	2	2	4	4	4	6	6	5	5	7	6	6	7	7	8	6	11	10	9	8	6	9	9	10	10	9	10	11	8	12	11	11	12	15	13	13	13	15	15	16	16	15	17	17	18	18	19	20	19	20	22	22	21	24	24	25	0	1	1	2	3	3	4	5	6	3	5	6	6	22	4	5	9	28	8	9	22	6	15	11	20	22	14	9	24	22	25	27	27	28	33	20	27	32	37	36	38	38	36	42	43	38	40	44	46	47	48	46	50	50	51	49	51	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	3	1	1	1	2	1	2	1	2	1	2	1	1	1	1	2	2	2	1	1	1	2	1	2	1	1	2	2	1	1	1	1	2	2	1	2	2	2
90500	-301.423795104626777	-308.279283055586177	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.665658654887574	0	3	1	5	4	5	5	7	4	6	7	6	6	6	7	5	6	10	11	8	8	10	8	10	9	9	8	11	10	10	11	10	9	13	15	13	14	12	12	14	17	15	15	18	17	19	19	19	20	19	21	22	23	22	23	24	25	0	1	1	2	3	9	2	5	3	3	12	6	6	9	10	5	9	23	10	12	14	14	15	11	9	21	12	20	11	27	25	27	27	28	32	24	33	32	13	36	38	38	36	42	43	41	45	44	41	45	48	46	50	50	51	46	51	1	1	1	1	2	1	1	1	2	3	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1	1	1	2	2	1	2	1	1	2	1	2	1	3	1	2	1	1	2	1	1	2	1	2	1	1	2	2	2	1	3	2
91000	-270.395697669760636	-277.251185620720037	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.888052744805204	0	1	2	4	4	5	5	7	4	6	6	7	6	7	5	7	7	10	11	8	8	9	8	8	9	9	9	10	10	10	12	12	11	14	12	12	14	14	14	14	16	15	16	17	17	16	17	19	20	19	21	22	21	21	23	23	25	0	1	1	2	3	9	2	5	3	5	5	6	6	13	4	5	6	16	10	13	14	14	15	11	20	14	14	20	24	27	25	27	27	28	27	29	32	35	35	36	38	38	36	38	40	38	43	44	46	45	48	49	50	50	51	52	55	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	2	1	2	1	1	1	1	2	2	1	1	1	1	2	1	2	1	1	1	1	1	1
91500	-313.089548053499925	-319.945036004459325	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.732418463242673	0	3	3	5	2	3	4	6	4	4	6	6	6	7	7	8	5	10	11	7	9	8	9	8	9	9	10	11	11	10	12	12	11	11	14	12	13	14	14	14	16	16	14	18	17	18	19	19	21	19	20	20	23	22	23	23	25	0	5	5	1	1	5	1	5	6	5	5	9	9	7	4	8	6	16	24	13	22	14	15	11	20	22	14	21	24	14	34	27	27	12	27	8	14	32	37	36	38	38	36	42	43	38	45	38	38	45	48	46	54	50	51	52	51	1	1	1	2	1	1	3	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	2	1	2	1	2	2	2	2	2	1	1	1	1	1	1	1	2	1	2	3	1	1	1	1	2	2	2	3
