step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68
62000	-404.009428443333377	-402.027135586774932	-1.982292856558453	0.000637085116494	0.000090091279814	0.141411685002644	0.436453851795618	1	5	8	6	7	7	8	7	11	9	9	9	10	9	10	11	12	10	11	10	13	12	12	11	13	12	12	14	12	12	13	15	15	16	14	12	16	14	16	17	17	14	17	19	17	16	18	16	19	19	18	18	16	20	18	18	19	18	19	21	17	19	19	21	19	20	19	21	0	1	2	2	2	2	2	4	14	8	6	8	7	4	1	10	4	3	15	14	7	18	4	10	3	1	11	16	15	6	5	24	4	18	5	7	13	24	18	24	27	11	38	34	19	15	6	18	16	61	25	40	15	34	2	37	19	21	15	22	26	1	61	67	61	46	14	18	1	2	1	1	1	1	1	1	1	1	1	1	1	2	5	1	4	2	1	1	2	1	3	1	2	5	1	1	1	2	3	2	5	4	3	1	4	1	3	3	2	2	3	2	4	3	5	2	3	1	2	1	3	3	4	1	2	4	3	4	4	8	1	1	1	2	4	6
62500	-451.929579689410843	-450.140615650212567	-1.788964039198275	0.000278300148614	0.000049874935780	0.179212752950653	0.576398770180367	1	4	8	6	8	8	6	9	10	9	10	9	10	10	8	11	10	10	11	9	13	13	12	12	13	12	13	12	12	13	13	13	15	16	14	15	16	14	14	14	17	14	17	19	17	17	19	17	17	19	18	19	17	19	18	18	19	18	20	20	16	20	19	21	20	21	21	20	0	1	7	2	4	4	2	15	7	3	10	4	5	4	7	6	1	8	12	4	17	24	8	7	19	12	16	3	11	18	11	9	16	25	24	19	3	19	30	4	27	12	27	43	27	12	25	22	24	39	37	24	4	16	12	53	48	16	33	63	15	21	48	58	54	11	27	43	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	4	1	2	1	2	1	2	2	1	3	1	1	1	1	1	2	2	2	1	2	4	2	1	4	3	1	1	1	2	3	2	2	2	1	1	3	6	4	4	1	1	3	2	1	4	2	1	1	1	5	5	1
63000	-397.029071677986337	-395.618423202390488	-1.410648475595845	0.000149646913750	0.000057467544729	0.384020914895523	0.479391776998160	-1	5	8	6	9	7	7	9	11	9	9	8	11	8	8	11	12	9	10	11	12	13	12	11	13	13	12	14	12	13	15	12	15	16	15	15	18	15	13	14	18	16	15	20	16	15	18	18	17	20	17	19	18	18	19	18	20	18	19	20	17	19	19	21	19	20	20	21	0	1	4	1	3	2	4	3	6	6	6	4	3	4	7	4	1	4	2	15	15	24	15	8	4	18	6	20	18	27	39	14	10	18	14	12	27	3	11	20	49	18	11	52	11	18	18	25	12	41	13	2	36	16	18	27	4	11	15	49	27	4	42	53	31	61	45	54	1	3	1	3	1	1	1	1	2	1	1	1	1	1	1	2	6	1	3	1	2	1	2	1	3	3	3	1	1	1	1	2	3	4	4	3	3	4	2	1	1	3	4	1	3	3	5	3	4	1	3	5	2	2	5	3	7	4	6	2	4	5	2	2	2	1	2	1
63500	-338.462491544660168	-336.957286276453658	-1.505205268206536	0.000315166119981	0.000091735625154	0.291070706330741	0.407862854331087	0	4	7	6	8	8	9	9	11	9	9	8	12	10	9	10	12	11	10	11	11	12	13	13	12	12	11	12	12	14	15	15	15	16	13	15	14	14	15	16	17	16	17	18	17	17	18	16	19	19	19	19	18	19	17	19	19	18	19	20	17	20	19	20	19	20	18	21	0	1	2	2	2	3	4	4	15	3	2	4	12	2	3	3	12	7	4	3	6	1	2	13	3	1	3	16	12	27	29	37	14	16	3	7	2	22	21	30	32	22	40	61	21	25	4	15	24	30	45	4	24	2	12	22	11	16	15	44	13	15	45	47	45	47	32	53	1	2	2	1	2	1	1	1	1	1	2	1	3	2	1	2	1	1	2	2	1	6	5	1	3	8	1	1	3	1	2	1	2	3	3	3	4	1	2	1	1	3	1	1	3	4	3	4	4	3	1	6	2	7	4	3	5	4	6	2	3	5	1	1	1	1	1	1
64000	-417.732590518616291	-416.329313165961992	-1.403277352654304	0.000447679946855	0.000177217681490	0.395857984560512	0.450123779013436	1	5	8	5	8	6	10	9	11	10	8	9	12	10	10	10	11	11	7	11	11	13	9	12	13	12	10	14	12	12	14	15	14	15	15	15	16	11	14	15	17	14	16	19	16	17	18	19	17	19	18	16	17	18	17	18	19	19	19	20	17	20	20	20	20	21	19	20	0	1	4	1	2	2	4	11	12	3	2	19	2	2	8	8	2	12	4	23	10	20	1	14	16	10	11	21	17	23	13	22	10	11	25	31	10	12	14	27	43	4	15	14	10	21	12	19	21	52	34	10	21	27	4	46	3	15	3	22	12	51	53	56	54	57	4	44	1	2	1	2	1	1	2	1	2	1	2	1	4	3	1	1	3	1	1	1	1	1	5	1	2	1	1	3	1	2	1	1	2	3	1	1	2	1	2	3	1	5	2	6	3	5	6	4	3	2	3	3	4	5	5	1	4	3	4	3	3	1	2	1	2	1	7	1
64500	-344.317301650572119	-342.373398080492905	-1.943903570079190	0.000299854257966	0.000044298255702	0.147732621847893	0.417824306395370	0	5	7	6	8	7	9	9	10	9	10	8	11	11	8	11	10	10	10	11	12	12	12	11	13	11	11	13	12	13	14	14	14	14	15	15	17	14	15	14	17	16	17	20	16	16	19	19	17	19	19	18	17	18	18	18	19	18	20	20	18	20	16	21	20	20	19	21	0	1	2	2	4	2	2	3	4	6	12	4	12	4	6	18	4	15	12	15	18	17	11	5	14	2	8	3	12	13	14	29	28	11	5	20	1	13	18	15	24	31	28	50	13	11	12	18	9	29	42	35	38	9	2	25	15	2	9	37	30	1	26	42	50	51	56	41	1	2	1	1	1	1	2	1	2	1	1	1	2	1	1	1	3	1	1	2	1	1	1	1	1	3	1	3	2	1	2	1	1	3	3	2	4	1	3	2	2	2	2	1	3	3	7	4	3	3	1	2	1	5	4	2	6	8	5	1	3	9	2	2	1	1	1	2
65000	-310.245364076007888	-307.901648055758756	-2.343716020249123	0.000277044840838	0.000027360662930	0.098758969295301	0.544148023913415	0	4	6	6	8	7	10	9	11	10	8	8	12	9	10	11	11	11	11	9	13	13	12	12	13	12	13	13	11	12	14	14	16	15	15	15	17	14	14	17	17	16	17	19	17	15	17	18	18	19	18	19	16	18	18	15	20	19	19	20	16	21	19	20	19	20	21	22	0	1	1	1	4	1	6	3	1	11	4	4	10	1	8	11	4	6	20	12	10	24	10	6	17	18	16	3	3	10	14	8	4	11	21	21	36	21	27	21	19	14	9	45	16	39	19	38	21	34	61	27	16	9	21	22	18	27	36	22	9	9	47	32	35	55	39	63	1	2	3	2	1	3	1	1	4	1	1	1	1	3	1	2	2	2	1	1	2	1	1	2	1	1	1	4	4	1	2	2	5	4	1	1	1	1	1	3	3	4	2	1	3	1	3	2	4	3	1	3	2	3	4	1	5	3	2	3	3	6	1	3	2	1	4	2
65500	-342.810194433057688	-341.449142209528247	-1.361052223529467	0.000101965027264	0.000059641902449	0.584925087054726	0.396769207096174	1	4	6	5	8	7	9	9	9	9	9	7	12	9	9	10	10	11	9	10	12	12	13	11	12	12	10	12	13	13	14	12	15	13	15	15	17	13	15	16	17	15	18	19	17	17	18	19	18	19	17	19	18	20	19	18	19	18	17	20	18	21	19	17	20	20	20	21	0	1	2	1	4	1	3	3	2	4	6	4	3	4	1	6	12	11	2	11	16	27	25	7	10	15	15	27	3	3	29	17	3	27	12	34	27	10	22	1	36	3	3	43	12	4	6	3	3	40	26	12	3	20	9	40	12	15	15	42	1	34	28	29	58	42	35	47	1	2	1	2	1	3	1	2	2	2	1	1	4	2	3	3	2	1	3	1	1	1	1	1	2	2	1	1	3	3	1	1	3	1	4	1	4	2	1	4	1	3	6	1	6	7	4	6	3	2	2	7	5	5	5	1	7	4	2	3	9	5	3	2	1	3	2	3
66000	-359.212196268822368	-357.593629727926213	-1.618566540896174	0.000296095672049	0.000068767453385	0.232247411485672	0.326320113548126	0	4	6	6	8	8	9	7	11	10	9	7	11	10	8	10	12	9	9	11	11	12	11	11	13	13	11	14	12	13	13	14	15	15	15	15	16	15	16	16	16	16	17	20	18	16	19	17	18	18	18	17	16	18	18	19	19	19	19	20	18	21	20	20	18	20	21	21	0	1	2	2	3	3	1	1	15	4	12	1	11	3	1	15	16	6	3	1	4	8	11	18	8	12	7	16	4	27	24	11	31	24	30	31	9	10	30	1	15	21	24	45	21	2	21	18	25	13	38	15	21	9	41	54	4	11	42	54	16	41	46	32	34	25	12	56	1	3	1	1	1	1	3	3	2	2	1	5	1	2	3	1	1	1	2	6	2	2	1	1	3	3	1	3	3	1	1	2	1	1	2	1	3	3	1	7	4	2	3	1	4	6	4	3	3	3	2	5	4	3	2	1	7	6	3	1	5	4	2	2	1	4	6	2
66500	-312.703812203556822	-311.322215589987650	-1.381596613569156	0.000338995340172	0.000149717901513	0.441651798035648	0.528463602285835	1	4	8	5	9	7	10	9	10	9	9	9	10	11	9	11	10	11	10	9	12	12	12	12	14	12	12	13	13	12	14	14	15	15	15	14	15	14	14	16	18	17	17	20	17	15	17	16	19	18	18	17	17	18	19	19	20	18	17	20	16	20	19	21	18	21	20	21	0	1	4	1	3	2	12	4	3	6	1	4	4	12	3	11	3	15	11	6	16	17	1	18	16	15	4	12	27	17	26	26	15	18	9	22	15	18	13	16	61	28	11	42	24	18	12	25	42	19	23	3	37	21	1	29	39	40	2	22	9	18	42	56	25	44	18	56	1	2	1	2	1	2	1	2	1	1	4	2	2	1	1	1	1	1	1	1	1	1	4	1	2	2	3	3	1	1	1	1	3	2	3	1	2	1	3	2	1	1	3	2	2	3	4	1	1	3	4	5	1	2	10	2	3	1	7	5	2	4	1	1	2	1	4	1
67000	-370.567910412154504	-368.988614219666943	-1.579296192487587	0.000248958155420	0.000062086464916	0.249385141895932	0.522890368329288	0	5	7	6	8	7	9	10	9	10	10	9	11	11	9	9	10	10	10	9	11	11	11	13	14	12	13	12	11	12	14	13	16	14	15	16	17	12	15	16	16	16	17	18	16	16	19	16	18	19	18	16	17	18	19	19	19	18	19	20	18	20	19	19	18	20	20	21	0	1	4	2	2	2	3	9	3	7	20	3	9	3	6	6	2	15	4	6	20	3	2	2	19	20	21	20	2	12	30	21	20	9	18	34	24	3	16	25	34	2	24	53	10	28	10	11	22	36	22	30	12	28	5	43	43	22	9	43	10	27	46	46	46	44	11	51	1	3	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	2	2	4	2	2	1	1	3	1	1	1	5	2	3	1	2	2	3	1	1	5	3	1	3	2	5	4	3	1	4	2	2	3	4	2	1	4	6	2	4	2	1	1	1	1	6	1
67500	-363.916487286741699	-362.503995541443203	-1.412491745298478	0.000379827149658	0.000144810319113	0.381253207527054	0.478257043103638	1	4	7	5	8	6	9	9	9	9	9	8	10	11	9	11	10	9	10	10	12	11	12	12	13	13	11	12	13	14	14	15	15	16	16	16	15	14	13	16	18	16	16	18	18	15	20	17	18	19	19	17	17	18	19	17	19	19	19	20	18	19	18	19	20	20	19	21	0	1	4	2	3	2	3	4	4	3	4	2	11	18	2	8	9	12	15	18	8	19	18	18	23	22	15	18	3	27	5	30	15	8	38	14	18	24	16	2	40	18	39	37	18	12	45	9	3	42	39	4	2	31	4	46	20	28	36	61	1	9	34	53	54	40	39	49	1	1	1	1	1	1	1	2	2	1	2	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	2	1	2	3	1	2	4	1	1	6	1	3	2	2	3	3	1	4	4	2	3	6	5	1	6	1	4	4	1	1	8	3	1	2	1	3	3	1
68000	-387.669184341697303	-386.081697676275553	-1.587486665421749	0.000130653668126	0.000172716762399	1.321943462255514	0.375089863937560	1	4	7	5	8	7	9	9	10	10	10	8	12	11	8	11	12	10	10	10	12	12	13	12	14	13	13	14	10	13	13	14	16	15	16	14	17	15	15	16	17	14	18	17	17	15	18	16	18	19	18	17	16	19	19	18	19	17	20	20	17	20	20	20	19	20	20	22	0	1	4	1	4	4	4	1	5	2	12	4	12	12	6	4	2	3	12	6	16	18	15	12	18	2	8	11	12	5	18	7	4	1	24	24	16	25	17	16	11	20	24	20	20	10	20	3	24	61	30	2	16	1	1	52	16	15	41	49	3	4	11	52	34	15	5	40	1	1	1	2	1	1	2	3	1	4	2	2	2	2	1	2	4	2	1	1	1	1	4	3	2	5	1	3	1	3	1	2	5	6	2	1	3	1	1	3	3	3	3	3	4	2	3	4	2	1	3	7	2	8	10	1	6	4	1	1	3	3	5	1	2	6	5	3
68500	-314.219883104600854	-312.747011261465673	-1.472871843135209	0.000251868779831	0.000079415634838	0.315305592423795	0.494312551871240	1	4	8	6	8	7	10	10	10	10	9	8	10	10	10	11	11	8	9	11	12	13	12	12	14	11	12	13	12	13	15	15	15	14	15	16	16	14	14	16	17	16	16	19	17	15	18	16	18	19	18	17	18	20	18	19	19	17	20	20	18	19	19	21	19	21	18	21	0	1	2	2	4	4	18	3	6	18	3	2	12	4	18	14	4	2	5	19	10	26	3	13	8	3	26	11	15	7	22	29	3	15	20	28	18	18	17	18	28	3	6	46	16	18	28	3	10	23	48	18	12	4	24	35	28	4	36	61	16	10	45	57	31	59	9	24	1	1	2	1	1	1	1	1	2	1	1	3	1	2	1	1	2	2	1	1	1	1	2	1	2	1	1	2	1	2	1	2	3	2	2	1	2	4	1	4	2	4	4	2	3	3	4	3	4	3	1	3	4	6	3	2	3	6	2	1	4	3	1	1	2	1	4	5
69000	-341.292429774711707	-339.568050491464248	-1.724379283247448	0.000431138062256	0.000084610256036	0.196248634586924	0.487184000207002	0	5	7	6	6	7	8	9	11	9	10	8	12	10	10	9	11	10	11	11	12	13	12	13	13	13	12	13	11	13	14	14	15	16	14	15	17	15	14	17	17	16	18	19	17	15	19	17	16	20	19	17	17	19	17	18	19	19	18	20	16	21	19	19	16	21	21	21	0	1	4	2	2	2	4	4	7	4	2	5	16	4	3	2	3	7	16	10	15	17	20	11	9	16	10	11	11	14	22	10	11	21	11	26	26	11	26	31	11	15	39	48	19	4	20	16	20	30	41	21	14	32	27	40	40	53	3	64	18	4	13	43	7	30	39	48	1	2	1	1	1	1	1	1	1	1	3	1	3	2	2	1	2	1	1	1	1	1	1	1	1	3	1	1	1	1	1	3	2	3	1	1	2	4	1	2	4	3	3	1	4	6	4	4	2	3	1	2	2	3	3	1	1	1	5	1	2	10	4	1	4	5	5	3
69500	-385.545470123334155	-383.552697342481679	-1.992772780852497	0.000384295974300	0.000053711762941	0.139766655215574	0.437428274534806	1	4	7	6	7	8	10	9	10	8	10	8	11	11	9	11	10	10	10	10	13	12	10	13	12	12	12	11	13	14	14	15	15	16	15	15	18	14	12	13	17	17	17	20	17	16	20	18	19	19	19	17	18	19	18	17	20	17	18	20	18	20	20	20	20	20	20	22	0	1	1	2	2	2	10	2	6	4	6	4	20	10	4	8	4	6	3	8	26	20	3	15	12	4	9	6	8	25	10	11	22	2	12	26	3	13	9	15	36	2	16	43	3	22	46	14	27	21	7	30	1	3	1	32	12	15	16	16	2	15	45	37	54	16	4	48	1	2	3	1	1	2	1	3	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	2	1	1	2	1	3	2	1	6	2	1	5	2	1	2	1	6	2	2	4	2	2	4	4	2	6	1	10	5	9	1	7	4	4	6	5	6	1	1	1	5	7	3
70000	-305.727251687179944	-303.914003735463837	-1.813247951716135	0.000149647932152	0.000025965075112	0.173507744064283	0.401689095571286	0	4	8	6	8	7	9	8	10	10	9	9	10	10	8	10	11	11	10	11	11	13	12	11	13	12	11	12	12	13	15	14	15	15	15	15	18	15	14	16	17	17	17	18	16	15	19	18	18	19	18	19	16	20	17	18	17	18	19	21	17	21	19	21	20	20	19	21	0	1	4	1	1	4	15	4	15	8	4	8	2	15	4	6	4	1	15	14	7	24	11	11	24	4	14	15	10	15	13	21	11	11	14	30	18	3	15	16	35	3	11	39	24	39	53	16	30	33	32	15	36	18	11	57	30	55	11	50	24	2	43	55	56	53	20	55	1	2	2	3	4	1	1	1	1	1	1	1	2	1	1	2	4	6	1	1	1	1	1	1	1	3	1	2	1	3	3	1	3	5	2	1	4	4	3	3	1	5	5	2	3	1	2	4	2	2	2	5	1	5	4	1	3	1	4	1	3	9	1	1	1	2	3	2
70500	-420.332772936659978	-418.956021894648131	-1.376751042011846	0.000219649829377	0.000100132550825	0.455873565254545	0.335051519890269	0	4	7	6	8	7	9	9	10	9	10	9	10	10	9	10	11	11	10	11	13	13	11	12	12	12	12	14	13	14	12	14	16	15	16	15	17	13	16	16	17	17	17	18	17	15	19	18	17	18	17	19	18	19	16	19	19	18	17	19	19	20	17	20	19	18	20	21	0	1	4	2	4	1	2	4	4	2	8	2	3	3	5	8	10	14	1	14	4	18	9	16	6	11	13	13	3	21	14	24	12	12	30	22	10	2	34	31	19	10	9	37	1	15	14	12	12	59	13	2	31	11	11	25	12	11	12	38	20	21	3	22	58	9	4	64	1	2	1	1	1	3	2	2	3	2	1	3	2	1	1	1	1	1	5	1	4	1	1	1	2	2	1	3	4	1	1	1	4	3	1	1	5	4	1	2	5	4	3	1	8	3	5	6	4	1	3	8	5	6	3	3	5	5	5	3	2	4	6	3	1	4	7	1
71000	-290.667188403197542	-289.303707233734940	-1.363481169462600	0.000126329476606	0.000065720291397	0.520229270026778	0.555664322548514	1	5	7	6	8	7	10	9	11	9	10	8	11	10	8	10	10	11	9	10	13	12	12	12	14	11	12	13	11	13	14	14	14	15	16	15	17	14	14	13	18	17	16	20	16	15	19	19	18	20	19	17	17	20	16	17	20	18	19	21	18	20	20	20	20	20	20	21	0	1	2	2	4	2	4	12	10	12	15	3	3	4	3	5	15	10	3	5	26	19	10	3	24	12	29	3	12	29	20	23	4	15	9	9	36	10	40	2	56	25	4	47	25	25	1	9	18	40	21	9	38	4	36	36	41	55	11	59	36	9	59	51	38	34	24	39	1	2	1	1	1	1	2	1	2	1	1	1	2	2	1	1	2	1	1	1	1	1	1	2	2	2	1	2	1	1	2	1	3	3	4	1	1	2	1	4	1	1	4	1	1	1	9	7	2	4	4	3	2	6	1	1	1	1	4	1	2	6	1	1	3	1	3	3
71500	-441.824074195291814	-440.088504681152813	-1.735569514138975	0.000256487295761	0.000049522466412	0.193079607569540	0.439277511441174	1	5	8	4	7	7	8	9	10	9	9	8	12	10	9	10	11	10	10	10	12	12	11	12	13	13	11	14	13	14	14	15	14	15	12	15	18	13	15	16	16	14	17	19	15	16	20	18	18	19	17	17	18	18	17	18	18	19	18	19	17	20	18	19	17	20	21	21	0	4	4	1	1	2	4	1	11	5	4	5	12	2	6	12	12	6	11	12	11	17	3	27	9	11	14	2	12	5	2	25	9	20	3	22	30	7	21	19	38	3	39	46	16	12	9	33	11	22	10	28	20	12	2	46	38	41	7	56	16	4	32	9	38	59	16	34	1	1	1	2	2	1	2	4	1	1	3	1	2	2	1	1	1	1	1	1	1	1	1	1	2	3	1	4	3	4	4	1	2	2	2	2	3	1	1	3	2	3	1	1	2	3	6	1	4	3	3	1	4	3	5	1	2	2	5	1	4	6	2	4	2	2	6	4
72000	-329.989490899773557	-328.541632481710053	-1.447858418063515	0.000240182670308	0.000081239738140	0.338241464448369	0.392102069331198	0	5	7	6	8	7	10	9	10	10	8	8	10	10	7	9	11	9	10	10	12	12	12	12	13	12	11	14	13	14	13	14	15	16	15	14	16	14	14	16	17	16	16	19	16	16	18	18	17	18	16	18	15	20	19	18	19	19	17	20	18	20	18	20	20	20	21	22	0	1	2	2	2	2	12	12	3	18	15	4	2	6	2	1	11	15	4	18	8	18	12	18	10	11	9	2	15	24	27	25	18	16	2	7	7	3	3	3	42	11	12	20	3	4	7	16	39	29	35	2	2	11	12	51	14	37	9	39	43	39	42	40	48	30	3	27	1	2	1	1	1	1	1	1	1	1	1	1	4	2	1	4	3	1	2	1	1	2	1	1	2	2	1	5	4	1	1	1	4	4	6	2	4	3	3	4	1	5	4	4	5	5	4	6	2	2	1	7	5	5	6	1	5	1	3	2	1	3	1	2	1	2	7	5
72500	-422.026294944108031	-420.547326776534760	-1.478968167573255	0.000200723418502	0.000062291812136	0.310336544687252	0.430084252345608	1	4	7	5	7	7	8	9	10	8	10	9	10	11	9	11	10	11	11	9	13	12	13	12	13	12	13	14	12	13	15	13	15	15	15	14	15	15	15	16	17	14	17	18	16	16	19	18	18	19	17	18	18	19	18	19	18	18	19	20	18	19	19	20	17	18	20	19	0	1	2	1	4	2	1	4	3	2	7	3	10	3	3	7	10	17	3	6	16	9	9	3	26	12	14	3	2	29	30	20	9	3	10	14	21	3	26	12	27	12	36	28	9	18	5	25	3	55	5	30	45	35	3	53	3	2	22	58	10	12	52	55	24	37	24	23	1	1	1	2	2	1	3	3	1	2	1	1	1	2	1	3	1	1	3	2	2	1	2	2	1	2	1	5	4	1	1	2	4	3	3	1	1	4	2	5	3	2	2	3	3	2	6	2	6	1	4	2	2	2	6	1	5	7	4	1	4	5	1	1	1	3	5	4
73000	-326.701058130358206	-325.264928235716297	-1.436129894641913	0.000493223926582	0.000173015318879	0.350784521095513	0.475838667593906	0	4	6	5	7	8	9	9	11	10	10	8	12	10	10	10	8	10	10	11	12	12	12	13	12	13	12	12	12	13	15	15	15	15	15	14	17	15	13	15	18	16	17	18	15	15	19	18	19	19	19	16	17	17	19	19	19	18	19	20	18	20	20	21	19	20	20	21	0	1	2	2	3	3	4	4	1	17	17	3	16	12	12	4	3	5	3	12	11	20	10	27	14	16	16	3	15	8	9	10	15	9	16	19	24	3	28	15	35	21	27	52	9	27	11	25	2	54	46	2	4	9	9	54	30	9	22	59	22	15	59	50	41	44	57	61	1	2	1	1	1	1	2	3	5	1	1	2	1	1	1	3	1	2	2	1	1	1	1	1	1	1	1	3	1	2	2	3	2	2	4	3	2	4	1	3	1	2	2	1	2	1	3	3	7	1	2	6	5	2	4	1	2	3	5	1	4	4	1	1	1	1	1	2
73500	-392.361507020697786	-390.670741855792869	-1.690765164904905	0.000340057801741	0.000070190556442	0.206407722694184	0.385300137886635	0	5	7	3	9	6	8	8	11	9	9	8	11	10	9	10	11	9	9	10	12	12	12	11	13	12	11	12	13	13	15	14	13	15	16	15	17	15	16	17	17	16	17	19	16	16	19	19	15	19	18	18	17	19	17	17	19	16	19	20	18	21	19	21	19	21	20	19	0	4	2	1	2	4	2	2	16	2	8	4	15	7	3	2	18	12	4	2	14	15	11	6	9	20	16	12	20	28	30	2	2	4	32	8	24	9	29	18	28	10	11	14	21	2	49	12	27	61	30	3	32	9	25	8	1	24	38	31	27	32	36	54	29	31	58	38	1	2	2	2	2	2	2	1	1	2	1	3	1	1	1	3	1	1	3	2	1	1	2	4	1	1	1	3	2	1	1	5	3	7	1	3	4	1	2	4	3	2	4	6	2	5	3	6	2	1	2	6	1	3	1	4	9	2	2	2	5	6	2	1	3	4	2	2
74000	-320.444294555265685	-319.031525562386662	-1.412768992879002	0.000346511526746	0.000131966462679	0.380842922943071	0.406114705339553	0	5	8	6	8	8	10	8	10	9	9	8	11	10	9	11	11	11	10	9	13	13	11	11	14	12	13	13	12	14	14	15	15	15	16	14	17	14	16	16	16	16	17	20	17	15	19	19	17	20	18	19	17	19	17	18	20	18	17	20	18	18	19	19	18	20	20	21	0	1	4	2	4	4	12	4	15	5	4	4	12	4	2	20	3	6	12	12	23	16	12	20	16	12	11	16	3	21	24	36	3	27	12	24	16	18	38	5	38	15	10	42	4	28	21	19	13	34	34	22	9	3	36	18	15	25	16	43	37	9	31	61	10	45	25	48	1	3	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	2	1	1	1	1	2	1	2	2	2	1	2	1	1	1	3	1	5	1	3	1	1	4	1	3	3	3	5	1	2	6	3	3	2	2	3	5	2	3	5	3	3	1	1	4	3	1	4	1	5	2
74500	-348.731482685891763	-347.327193990262288	-1.404288695629457	0.000186143511194	0.000073369244474	0.394154187825466	0.389162580012762	1	4	7	5	9	7	8	10	11	8	10	9	11	11	8	10	11	9	11	10	11	13	12	13	14	13	12	13	11	14	14	14	16	15	12	15	16	14	15	17	17	17	16	19	16	16	19	19	18	19	19	19	16	19	18	18	19	18	20	20	17	20	20	20	19	21	17	22	0	1	1	2	15	4	3	15	12	2	6	6	3	20	4	7	1	4	18	10	5	16	4	5	21	10	29	21	3	21	27	16	20	3	20	38	4	10	15	11	19	25	15	24	21	28	30	40	20	67	12	42	15	5	3	38	10	20	22	53	25	10	53	39	40	51	5	27	1	1	3	1	1	1	1	2	1	2	2	1	1	1	2	2	4	2	1	1	2	1	4	2	1	3	1	2	2	2	1	2	3	5	1	1	4	3	3	4	3	1	3	3	2	1	2	1	3	1	4	1	4	4	5	1	6	3	3	1	2	4	2	2	1	1	4	6
