step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82
38000	-477.354434526763100	-484.209922477722500	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.420466756126377	1	3	3	2	4	4	4	4	7	5	5	6	6	6	6	8	7	9	6	7	7	8	11	8	9	9	9	10	7	10	10	10	9	10	10	9	10	11	10	11	11	11	11	9	11	11	12	12	14	13	14	14	12	11	13	14	14	14	18	16	14	18	15	15	15	16	17	17	17	16	18	20	20	20	20	21	20	22	21	23	22	23	0	4	1	1	1	3	4	1	2	3	1	1	7	8	8	19	13	1	3	1	6	5	36	10	17	1	19	9	5	36	24	13	19	1	21	10	16	16	8	15	3	19	12	20	6	36	21	36	25	7	45	30	26	25	42	15	54	43	70	53	44	16	56	46	40	49	46	70	51	38	69	17	71	36	69	71	71	9	62	50	60	71	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	4	2	2	1	2	1	2	1	3	1	1	2	1	1	3	1	4	2	2	1	1	2	3	4	3	3	2	4	1	2	1	2	6	2	2	2	1	1	3	2	2	1	2	3	6	1	4	3	2	3	1	2	3	1	8	1	7	2	2	2	7	1	6	3	2
38500	-409.798014505085462	-416.653502456044862	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.609954963392157	0	2	2	2	4	2	5	4	7	5	6	6	7	6	8	8	8	9	7	8	8	7	10	8	9	8	10	10	8	9	7	11	9	8	11	9	11	10	9	10	10	11	10	11	10	12	10	11	15	12	14	14	13	11	12	12	15	13	16	15	14	17	16	17	15	16	18	17	16	16	20	18	18	20	21	22	20	22	21	23	23	23	0	1	1	1	1	1	5	3	11	2	10	2	11	10	7	4	9	14	2	19	1	12	36	5	20	2	21	14	13	13	1	14	10	1	21	14	19	15	10	30	19	26	5	38	31	16	19	36	42	33	23	13	42	25	38	33	51	14	23	26	1	15	52	36	36	14	17	69	60	60	59	69	59	28	59	71	64	67	49	78	64	75	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	2	1	2	3	1	4	1	1	2	1	3	1	2	1	1	3	2	1	4	2	1	2	1	2	1	1	1	3	1	1	2	1	1	2	2	2	4	1	1	1	1	1	2	3	5	6	4	1	4	3	5	6	1	1	1	3	1	1	4	3	1	1	1	2	1	3	1
39000	-439.511331946127314	-446.366819897086714	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.561284476201217	1	2	3	3	5	3	5	4	6	5	6	5	6	6	7	8	7	9	8	5	8	7	10	7	8	9	10	10	9	11	6	10	11	11	8	9	11	11	8	10	11	11	10	11	9	10	12	13	14	11	14	13	13	13	12	13	15	14	17	15	14	17	16	16	15	16	17	17	18	16	19	19	19	22	19	21	21	22	21	22	23	23	0	1	1	1	2	1	6	3	10	2	10	4	12	20	2	1	9	2	13	2	15	31	13	4	12	20	17	9	1	12	1	1	46	29	10	21	1	45	10	25	18	2	16	26	17	39	27	32	44	40	56	41	38	10	38	37	3	13	65	27	33	33	55	52	53	33	22	49	68	23	67	65	31	37	17	67	72	67	70	58	78	66	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	3	1	4	1	2	1	1	2	3	2	3	2	2	4	2	2	5	1	1	1	1	6	1	1	1	2	4	1	1	1	2	1	1	1	1	1	1	2	3	1	1	6	5	1	1	1	3	1	1	1	2	4	2	1	3	1	2	6	7	5	3	1	2	3	4	1	3
39500	-478.637419760675414	-485.492907711634814	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.516253020132872	0	1	3	2	5	4	5	4	8	5	6	6	6	6	6	7	8	9	8	7	8	8	10	8	9	8	9	10	10	11	9	10	11	10	10	9	11	11	10	10	11	12	10	11	9	11	12	13	14	12	14	13	14	12	12	13	15	13	18	16	15	16	18	16	15	17	17	16	18	16	21	16	20	21	20	18	20	20	21	23	23	22	0	1	1	2	8	2	6	4	3	3	2	8	8	2	1	5	14	7	8	7	7	15	10	12	13	12	24	31	11	12	21	21	35	24	45	7	8	35	7	16	34	20	36	28	14	15	43	33	42	24	9	37	54	13	1	35	52	39	49	36	2	9	70	53	39	2	38	33	27	44	43	21	68	63	59	2	60	67	75	63	77	74	1	1	1	1	1	2	1	1	2	1	2	1	1	2	3	1	1	2	2	1	2	1	3	1	1	1	1	1	2	2	1	1	1	1	1	2	3	1	3	1	1	2	1	1	2	2	1	1	1	2	3	1	2	4	5	1	2	1	2	2	7	4	1	1	2	9	3	2	5	2	7	5	2	1	1	6	1	2	1	3	1	1
40000	-475.655038852904170	-482.510526803863570	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.435307886376367	0	2	2	2	3	4	5	4	8	4	6	6	6	5	6	8	8	9	5	7	8	7	11	9	10	9	9	10	9	8	9	10	10	9	11	9	11	11	11	10	10	11	9	12	8	9	12	13	13	12	14	14	14	11	13	13	14	13	17	15	16	15	17	15	15	14	17	18	17	16	18	18	20	20	20	22	21	21	21	21	22	22	0	1	1	1	1	2	1	5	8	3	7	2	10	3	2	19	11	45	10	7	10	5	31	15	21	15	2	9	1	1	9	7	16	7	3	17	17	22	40	2	22	21	21	33	11	3	41	30	41	39	56	39	46	45	35	21	46	19	60	2	10	29	53	29	58	24	30	53	33	32	25	64	64	40	30	67	72	7	27	71	75	49	1	2	1	1	1	1	2	1	3	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	3	1	4	4	1	3	1	2	4	1	1	3	1	4	1	2	1	2	1	3	1	3	2	1	1	1	3	2	2	3	2	4	1	5	8	2	2	4	1	2	3	1	3	2	4	1	2	5	7	3	2	6	6	1	1	6
40500	-433.814179193089785	-440.669667144049185	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.449795525967713	1	3	2	3	4	4	3	5	7	5	5	5	6	6	6	7	7	9	7	6	9	7	10	7	8	9	8	10	9	8	9	10	10	11	10	9	10	11	10	9	12	9	10	12	11	12	12	12	15	12	13	13	13	11	12	14	14	14	18	15	15	15	17	17	15	15	17	17	18	16	20	19	19	22	21	22	18	20	21	22	23	24	0	3	1	1	1	1	1	7	1	5	1	6	4	1	7	8	10	16	12	5	19	11	7	11	12	12	1	19	27	1	14	40	12	22	17	9	10	36	1	8	18	19	2	27	42	18	42	12	52	28	1	46	27	11	9	47	14	19	63	51	28	51	62	28	46	27	51	51	64	58	67	65	57	36	40	67	60	58	63	67	76	78	1	1	1	1	1	1	1	1	4	1	2	1	2	2	1	1	1	2	1	1	1	1	4	1	2	3	3	1	1	5	2	1	3	3	2	1	4	1	4	2	1	1	2	2	1	1	2	5	1	1	6	1	3	2	3	1	4	3	1	1	2	1	1	2	1	3	3	2	1	1	3	3	3	7	6	2	1	2	2	2	1	1
41000	-475.994366069197554	-482.849854020156954	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.524667534793190	0	2	1	4	4	3	5	4	7	5	6	7	7	6	4	8	9	10	7	7	7	7	11	9	9	10	9	10	9	11	8	9	10	9	11	9	9	11	11	11	12	10	10	12	12	11	12	13	14	13	15	14	14	11	13	15	14	14	17	14	14	17	16	16	15	15	16	18	18	15	21	20	19	19	20	21	20	19	21	23	21	23	0	1	1	1	2	2	2	6	4	3	2	8	6	3	1	1	21	36	11	6	10	1	25	31	5	7	1	15	14	20	7	12	17	7	29	4	19	16	9	26	42	12	34	6	43	24	28	17	26	22	33	48	26	25	22	33	47	9	26	42	27	70	53	60	41	7	1	61	40	52	78	41	57	51	28	24	67	67	53	46	56	75	1	1	1	1	1	1	2	1	2	2	2	1	2	2	2	3	1	1	1	2	2	4	1	1	4	2	4	3	1	2	2	1	1	3	2	2	1	1	3	1	1	2	1	4	1	1	1	3	2	4	3	1	1	1	3	2	1	2	4	2	2	1	1	1	1	5	5	1	3	1	1	4	4	1	5	5	2	2	3	7	2	2
41500	-422.364938601075778	-429.220426552035178	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.410065604234682	0	3	3	4	5	3	5	2	7	5	7	6	5	5	7	8	7	7	6	8	8	7	11	8	9	9	9	11	8	10	9	11	9	11	11	10	10	12	7	11	9	10	7	11	11	11	11	12	15	12	13	14	12	12	12	15	14	14	17	14	15	16	17	17	16	15	17	17	17	17	21	19	20	21	19	21	20	23	22	20	22	24	0	1	1	1	2	1	8	1	7	4	8	3	2	3	13	8	10	2	13	3	15	10	31	12	22	13	8	14	19	9	8	19	15	8	2	5	12	18	8	6	18	22	5	33	31	17	13	5	54	16	32	54	33	2	42	16	53	7	24	44	7	8	50	44	27	2	48	49	66	20	70	8	67	36	59	1	64	1	75	13	70	70	1	1	2	2	1	2	1	1	1	1	3	2	1	1	1	4	1	2	1	4	1	1	2	1	1	2	3	3	1	1	3	2	1	4	5	2	3	2	3	3	1	2	1	1	1	2	4	4	2	2	1	2	2	5	1	3	1	3	4	2	3	5	2	4	5	4	4	1	1	4	2	6	2	6	1	11	2	7	1	5	2	4
42000	-509.090726682463810	-515.946214633423210	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.497100800801925	1	3	2	4	4	3	5	5	7	6	7	7	7	7	5	9	8	9	7	7	8	8	8	8	9	9	9	11	9	11	6	10	10	9	8	9	10	11	10	10	10	9	10	10	10	11	11	12	15	11	11	14	13	13	12	15	14	13	17	15	16	17	17	16	15	17	17	17	18	16	20	19	20	19	17	21	19	21	22	22	22	24	0	1	1	1	1	3	3	4	8	4	2	8	7	6	2	10	31	2	1	2	20	5	2	7	19	2	9	12	14	24	8	20	36	11	1	5	14	29	35	27	16	15	18	19	24	13	15	35	35	43	26	55	41	9	24	38	16	9	60	53	22	9	21	26	16	8	9	57	64	57	2	64	70	45	8	8	59	25	76	8	74	74	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	2	4	2	1	2	3	2	1	3	1	2	1	1	1	1	1	2	3	2	1	1	1	1	1	2	1	2	1	2	2	2	3	1	1	1	1	3	2	2	2	3	1	1	2	3	4	4	4	5	5	1	2	1	9	2	3	4	3	6	1	7	1	10	1	3
42500	-441.602627161318424	-448.458115112277824	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.466921903742650	0	2	2	4	4	3	5	4	7	4	6	6	6	6	7	8	7	8	6	6	9	8	10	9	10	8	9	10	8	10	9	9	9	10	10	9	10	12	10	10	11	8	10	11	9	12	12	11	14	11	14	15	13	12	13	14	14	15	17	15	16	17	18	15	14	16	15	17	16	15	20	18	20	22	21	22	19	21	22	23	22	24	0	1	1	1	3	1	1	6	14	3	1	8	2	3	2	20	2	13	2	2	12	14	8	11	19	7	26	36	19	9	13	3	11	10	7	14	7	34	22	29	26	7	5	11	22	33	9	12	22	45	23	35	27	24	1	32	55	14	57	19	65	7	55	55	25	22	50	67	34	45	22	49	77	52	49	49	42	68	72	58	16	76	1	1	1	2	1	1	3	1	1	1	3	1	2	3	1	1	2	1	2	2	1	1	4	1	2	2	1	1	1	1	2	4	3	2	3	2	2	1	1	1	1	1	3	2	1	1	1	2	3	2	2	2	2	2	6	2	1	5	2	6	1	5	2	1	2	4	2	1	3	5	6	1	1	3	5	4	6	2	2	6	6	1
43000	-431.410827688958591	-438.266315639917991	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.604438509739222	1	3	2	2	5	3	4	4	6	6	6	6	6	7	7	6	8	9	7	6	7	8	10	7	9	9	9	11	9	10	8	9	10	9	9	10	11	11	10	10	9	12	10	10	10	11	12	11	14	13	13	14	13	13	12	14	12	15	16	16	16	17	18	16	14	16	17	16	17	14	17	18	19	20	18	21	20	22	21	22	23	23	0	1	1	1	4	1	6	4	4	8	2	1	2	13	9	8	14	2	20	5	7	19	2	7	15	10	1	13	14	29	24	2	24	13	14	15	12	21	14	22	24	26	35	11	2	22	13	15	26	28	39	57	26	2	32	55	48	50	50	27	44	53	62	38	40	26	39	54	58	39	12	36	66	51	52	71	67	74	73	77	78	76	1	1	1	1	2	1	1	1	3	1	1	2	1	1	1	1	1	3	1	1	1	1	4	2	1	1	3	2	1	1	1	3	1	1	1	2	2	2	2	1	1	2	1	2	2	2	4	2	3	2	3	1	2	5	2	1	1	1	2	5	5	2	1	3	2	3	3	1	1	3	3	4	1	3	4	2	2	2	1	1	1	1
43500	-383.687958599848798	-390.543446550808198	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.515689514564611	1	2	3	3	4	3	4	3	7	5	7	6	5	5	7	8	9	9	8	8	8	7	11	8	9	9	10	10	9	10	10	11	10	11	10	9	11	11	10	9	11	10	9	11	11	10	12	13	14	11	13	13	13	12	13	14	14	15	17	12	15	18	17	14	15	17	18	17	17	16	19	19	20	18	21	22	20	20	21	23	22	22	0	1	1	2	2	1	6	1	8	8	2	4	2	3	1	13	24	10	2	13	14	13	24	9	9	1	25	13	9	25	14	24	11	1	13	16	20	25	9	22	33	8	24	40	21	19	46	10	60	14	44	10	2	44	7	32	60	21	65	28	25	52	65	48	33	52	51	34	49	45	24	57	74	2	17	67	30	46	49	50	73	61	1	1	2	1	1	1	1	1	1	1	3	2	2	1	4	1	1	3	3	2	2	1	1	1	1	2	1	2	2	1	3	1	1	6	2	1	1	1	2	1	1	2	1	1	2	1	1	2	1	3	1	4	5	1	6	3	1	4	1	1	2	4	1	1	3	2	3	3	1	3	4	3	1	7	4	2	4	4	3	7	1	4
44000	-466.627166143349427	-473.482654094308828	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.413612598444073	0	2	2	2	4	3	4	5	8	5	6	6	7	7	6	8	8	8	7	6	8	7	10	8	8	10	8	10	9	9	10	10	10	10	11	9	10	12	10	11	10	12	10	10	10	10	12	12	14	12	13	14	13	13	12	15	15	15	16	15	14	17	17	13	14	17	18	16	17	16	19	19	20	21	19	22	19	22	22	22	21	23	0	1	1	1	1	2	6	3	15	1	2	3	20	7	2	1	4	4	1	2	5	10	12	8	15	1	2	22	8	8	2	10	21	36	19	15	14	37	13	30	19	27	8	15	14	8	43	39	39	33	23	30	5	22	24	42	47	41	45	64	35	53	48	47	44	2	41	35	15	14	16	9	64	50	53	63	25	26	57	67	17	69	1	1	1	1	2	1	1	1	1	3	2	2	1	2	2	5	3	3	3	2	2	1	2	1	1	5	2	2	2	2	3	2	1	1	2	1	2	1	1	1	1	2	2	2	2	2	1	1	2	1	1	2	5	5	2	1	2	1	2	1	1	2	2	1	2	5	4	3	6	5	5	4	4	7	2	2	4	5	3	2	8	3
44500	-429.237955017743843	-436.093442968703243	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.424675221848486	0	2	2	4	4	2	4	4	6	5	7	6	7	6	6	9	9	10	8	8	8	8	10	8	9	9	8	11	8	10	8	10	9	10	10	10	10	11	9	10	9	12	11	10	11	11	12	12	15	12	14	13	14	11	12	14	14	15	17	15	15	17	18	16	15	16	14	17	16	15	20	19	20	22	20	21	19	20	21	23	20	23	0	1	1	1	2	1	6	2	7	3	2	5	9	10	2	22	10	8	4	14	4	5	1	8	7	13	1	39	14	5	8	24	1	21	2	7	15	14	7	11	21	33	25	21	41	21	1	41	55	33	47	30	24	25	2	14	35	48	67	15	33	47	67	24	48	51	1	60	67	38	35	64	58	25	65	67	56	58	63	38	52	71	1	1	1	2	1	2	1	1	1	2	1	1	1	1	2	1	2	2	2	1	1	1	5	2	2	1	4	2	1	2	2	1	4	1	4	3	2	2	3	3	1	1	1	1	1	2	4	1	2	2	1	1	3	2	5	4	1	1	2	4	3	3	2	4	2	1	7	1	1	2	5	1	2	6	2	5	3	3	1	6	4	2
45000	-405.376447756587140	-412.231935707546540	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.429268591071956	1	3	2	4	5	3	4	5	7	3	6	5	6	5	6	9	8	9	7	6	9	8	10	7	9	8	9	11	10	9	9	10	11	9	10	9	9	10	10	9	11	11	9	12	11	11	12	12	12	12	15	13	12	12	13	14	14	14	16	15	16	16	17	16	15	16	18	17	17	15	21	18	19	21	21	22	20	20	21	22	23	23	0	1	1	10	1	1	2	3	5	1	7	7	14	2	12	17	14	17	4	12	9	7	1	12	26	2	19	30	5	10	8	24	8	12	24	24	1	2	7	20	43	1	8	23	34	7	45	30	29	14	29	38	22	24	26	44	50	36	27	33	38	14	65	24	54	55	24	51	47	9	68	48	35	36	68	49	45	67	41	24	41	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	4	4	1	1	2	2	1	3	3	2	1	3	2	2	1	5	3	3	2	1	4	2	1	1	3	1	2	1	2	2	1	2	3	2	1	1	2	3	2	2	5	1	4	2	2	3	1	2	3	2	3	5	4	4	6	4	1	5	8	4	1
45500	-457.577517545514979	-464.433005496474379	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.482900893240815	0	3	2	4	4	1	5	5	7	5	7	6	6	6	8	5	7	8	8	7	9	7	11	8	9	9	9	10	9	10	9	11	10	11	10	9	10	11	11	9	10	11	10	11	10	8	12	13	15	12	13	13	12	12	12	14	15	13	17	16	15	17	17	16	15	16	16	17	17	16	20	19	20	21	19	19	20	22	20	23	22	24	0	6	6	1	1	1	5	1	5	5	8	4	1	7	13	4	4	8	22	8	46	10	31	12	7	13	13	27	1	5	8	37	9	7	19	13	21	35	1	9	7	26	46	37	15	20	17	5	13	33	35	40	10	11	29	38	58	39	35	13	8	10	42	42	39	53	33	19	34	31	59	8	53	9	51	57	67	67	61	41	63	74	1	1	1	2	2	1	1	2	1	1	2	1	2	1	1	1	3	2	1	1	1	1	1	1	2	1	2	1	7	3	3	1	1	3	1	2	1	1	5	1	2	1	1	1	1	1	3	4	3	1	2	2	2	3	1	2	1	1	3	6	3	7	2	2	2	2	4	3	4	2	2	6	4	7	3	2	3	3	2	6	2	2
46000	-566.000812903548194	-572.856300854507595	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.478234230628154	1	3	2	3	3	4	5	4	7	5	5	7	6	6	7	8	8	9	7	7	9	7	10	9	9	9	9	9	8	11	8	10	10	9	11	10	10	11	8	10	11	11	9	11	12	11	9	13	14	13	14	14	14	11	12	13	14	15	18	15	13	17	16	16	15	14	17	16	17	17	21	20	19	20	20	22	20	21	21	21	22	23	0	3	1	1	1	1	4	1	7	4	8	14	8	4	1	1	20	15	10	8	20	11	16	39	19	13	17	14	8	1	9	8	12	7	5	26	13	4	7	47	34	2	20	15	31	8	13	45	33	28	36	27	44	2	40	23	11	35	65	48	28	53	16	9	48	36	17	30	60	55	67	56	70	24	62	69	62	68	70	69	42	71	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	2	5	1	2	1	3	3	1	3	3	1	1	1	6	1	2	2	2	2	1	2	3	1	2	2	5	2	1	5	2	1	1	3	2	4	4	1	2	5	3	1	3	2	4	2	6	2	3	1	3	2	2	4	1
46500	-464.803934542146521	-471.659422493105922	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.632934304775733	1	2	3	3	4	3	3	5	7	4	6	6	5	5	8	7	7	9	8	7	8	7	9	9	10	10	8	11	9	10	8	10	10	9	11	9	8	9	11	11	11	10	10	11	10	12	13	12	14	10	13	14	13	11	11	14	15	15	18	15	16	18	18	16	15	14	15	17	17	17	20	19	20	21	21	21	21	22	22	21	21	23	0	1	2	1	2	1	2	7	13	6	1	2	3	7	7	8	6	12	9	14	2	3	8	15	31	15	8	24	12	5	17	2	15	15	14	11	8	22	9	19	27	21	21	7	15	55	25	10	31	9	39	40	24	21	7	31	53	38	68	47	38	70	57	60	54	46	43	54	56	57	67	47	47	59	38	67	71	68	61	58	71	74	1	1	1	1	1	2	1	1	2	1	3	2	1	1	3	1	2	2	1	2	3	2	2	1	1	1	2	1	2	2	1	3	1	1	2	1	1	1	3	2	2	1	1	3	1	1	2	4	4	1	1	1	3	1	2	3	1	2	1	2	2	1	1	1	1	1	3	3	2	1	4	4	4	1	6	3	1	4	3	2	1	1
47000	-458.519214911152517	-465.374702862111917	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.545014820180123	1	2	2	3	4	2	4	5	7	6	7	7	7	6	6	6	9	9	8	7	8	5	9	9	10	10	9	11	10	10	9	9	11	10	11	9	10	12	10	11	12	12	10	10	11	10	11	13	14	11	14	15	12	11	9	13	13	15	18	16	15	16	17	16	15	17	18	18	17	16	21	20	19	21	21	20	21	22	21	22	22	23	0	1	1	1	2	1	3	1	22	6	2	15	22	7	2	4	9	8	13	7	14	4	9	21	19	9	15	32	19	16	10	21	12	19	16	16	11	10	14	32	25	26	1	21	25	23	43	53	55	39	42	27	8	19	14	36	18	24	63	56	24	19	57	53	56	56	1	69	41	53	19	17	42	67	65	58	66	14	50	69	61	79	1	1	1	1	2	1	1	2	1	3	3	1	1	1	2	1	1	2	1	2	1	1	1	1	1	2	2	1	1	1	2	1	2	1	2	1	2	3	2	1	1	1	5	1	1	1	1	1	2	1	1	3	2	2	1	3	1	3	1	2	3	5	2	2	1	3	10	1	2	2	6	4	2	1	3	2	3	7	4	5	4	1
47500	-531.787487064224365	-538.642975015183765	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.511959530553318	1	3	2	3	4	3	4	4	6	6	6	7	6	6	7	8	9	10	8	8	9	7	10	7	9	9	9	11	9	11	10	11	9	9	10	9	11	10	11	10	11	11	11	12	11	9	12	12	15	13	13	14	12	12	11	13	15	13	18	16	15	16	17	15	16	17	18	18	16	17	18	17	18	21	20	22	20	23	22	21	22	23	0	3	1	1	3	1	1	3	5	6	2	7	4	8	1	2	24	13	10	7	15	14	10	9	11	22	2	26	24	7	8	36	12	9	17	10	10	2	2	29	13	24	11	36	40	12	26	31	38	19	28	48	33	9	1	43	50	2	40	64	9	49	47	44	17	33	25	49	64	23	50	33	56	51	19	24	72	44	39	59	73	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	3	1	2	1	2	1	1	2	1	1	2	2	1	1	3	3	1	1	1	1	1	3	4	4	1	2	2	2	1	1	1	1	1	2	2	1	1	1	3	4	1	1	7	5	1	3	1	1	2	2	2	5	2	1	3	2	2	3	3	4	6	1	6	5	2	2	3
48000	-402.242457746369894	-409.097945697329294	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.476837594520506	1	3	3	3	5	4	4	5	6	6	6	6	6	5	7	8	8	9	6	7	8	7	11	8	9	8	10	10	10	9	10	10	10	9	10	9	10	12	10	9	11	11	9	10	12	11	12	11	13	13	14	14	13	13	13	13	13	15	17	15	15	16	17	16	15	17	16	16	17	16	21	20	19	21	20	19	21	23	20	23	22	23	0	1	1	1	2	1	3	7	5	2	5	4	6	3	2	1	10	2	8	2	14	8	6	13	15	12	7	15	2	10	6	14	20	7	20	15	20	46	9	10	19	26	24	16	37	17	10	12	48	41	55	41	2	22	47	45	41	38	32	38	57	46	65	52	54	47	1	36	48	38	76	63	41	48	1	46	75	67	60	74	79	76	1	1	1	1	2	2	1	1	1	1	1	2	1	2	2	3	1	3	1	2	2	1	3	1	1	1	3	1	5	1	4	2	1	3	1	1	2	1	2	2	2	1	1	1	1	2	3	2	1	1	1	2	4	4	1	1	1	1	3	1	1	2	1	1	1	4	6	3	2	2	1	2	4	5	6	3	1	3	2	2	1	2
48500	-438.451675198912710	-445.307163149872110	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.480353332533741	0	2	1	4	3	4	4	4	7	5	6	5	6	7	7	9	7	9	8	7	8	6	10	9	10	9	9	11	9	11	9	10	11	9	11	8	9	12	10	9	11	10	8	11	11	12	13	11	15	13	15	15	13	10	13	13	13	15	16	15	15	18	18	15	13	16	18	17	17	17	21	18	21	19	21	20	20	23	21	23	20	23	0	1	1	1	2	1	3	3	12	6	2	2	4	12	2	15	2	19	8	2	13	10	43	15	43	7	8	34	15	20	1	36	39	21	21	22	2	25	17	11	16	15	17	19	37	23	27	11	34	21	44	41	43	13	17	35	31	44	55	47	1	24	26	47	34	47	52	49	64	47	76	25	41	43	9	52	64	68	69	1	64	59	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	2	1	2	3	1	1	2	1	1	3	3	1	1	2	4	1	1	1	1	1	4	1	1	1	1	1	1	1	2	1	1	2	3	3	2	2	2	2	3	1	2	2	2	1	5	5	4	1	2	2	1	1	1	2	1	3	4	5	10	2	2	4	2	12	3	2
