step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74
71000	-604.313927790620596	-602.899728610378247	-1.414199180242372	0.000082040448077	0.000031072864218	0.378750542524483	0.590024724106402	-3	6	6	11	12	18	24	31	35	36	36	36	35	30	38	41	44	44	42	40	43	46	39	42	40	45	40	42	48	46	44	48	48	51	46	42	47	52	54	46	49	52	58	51	48	52	57	54	57	64	60	62	59	67	59	69	73	64	65	67	67	76	74	78	74	73	81	83	91	83	95	90	89	101	0	0	0	3	3	0	0	6	8	14	8	8	8	2	10	13	8	15	25	11	27	15	13	15	12	25	9	23	0	24	11	25	24	32	31	0	23	30	25	28	23	28	32	24	35	30	39	31	35	47	47	45	48	43	33	53	60	43	38	53	47	60	54	56	56	58	56	66	57	63	57	60	65	0	1	1	1	1	1	1	1	2	1	2	1	2	1	5	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	2	2	1	1	2	1	2	2	2	1	4	1	1	2	1	2	1	3	2	2	2	2	2	1	2	2	1	4	1	4	3	2	1
71500	-640.502895752538393	-638.854596156523712	-1.648299596014707	0.000083653389927	0.000018474216891	0.220842417832735	0.726252303893708	9	8	5	8	14	21	23	29	32	36	33	36	31	29	34	44	35	41	40	38	42	49	43	45	43	45	50	38	50	45	44	47	49	47	49	46	51	51	52	52	55	49	55	52	54	57	56	51	64	59	61	62	55	66	50	63	71	63	57	67	70	75	76	77	76	78	80	82	90	85	85	87	87	101	0	0	0	3	3	0	0	6	13	14	8	8	8	2	14	8	9	15	12	8	17	24	13	18	12	19	21	17	0	18	8	19	18	19	20	0	16	30	19	28	42	16	25	33	20	30	25	31	35	39	50	35	48	43	30	31	56	26	30	53	50	53	58	57	57	58	60	66	72	63	67	67	65	0	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	2	1	1	1	2	1	1	3	1	1	1	2	1	1	1	1	2	2	2	1	1	1	2	2	2	1	1	2	1	3	2	3	1	2	1	1	2	1	3	1	3	3	2	3	2	2	5	2	2	1	4	2	1	1	1	1	1	2	1
72000	-639.135247244034986	-637.603836583359339	-1.531410660675672	0.000077422186370	0.000021256551195	0.274553744756424	0.633061334979991	5	6	0	11	16	20	27	26	30	36	34	36	35	24	37	40	44	44	43	38	43	47	44	44	46	44	47	40	46	40	46	48	52	50	54	43	52	48	52	46	51	39	54	50	50	56	54	51	58	58	62	59	60	67	62	66	74	65	65	68	69	74	79	70	76	77	79	81	88	86	89	87	91	101	0	0	0	3	3	0	0	6	8	14	8	8	9	2	14	13	42	10	12	11	16	24	42	30	19	12	21	42	0	14	20	19	30	32	45	0	40	24	19	28	23	13	26	30	20	18	26	31	35	47	50	35	48	32	33	48	31	43	33	48	47	31	58	53	57	58	65	63	65	63	67	67	57	0	1	1	1	2	3	1	1	1	1	2	1	2	1	3	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	3	2	1	2	1	1	1	1	1	1	2	2	1	1	1	3	1	2	1	1	2	1	1	2	3	2	3	5	2	4	2	2	7	2	2	1	3	1	1	2	1	3	2	3	1
72500	-594.694530043984969	-593.130644240672154	-1.563885803312816	0.000074258306505	0.000019076699154	0.256896501580229	0.637815735515436	8	7	5	16	13	19	26	30	27	35	37	35	36	32	37	43	37	40	42	35	39	46	40	44	40	45	48	45	50	49	45	48	51	53	55	48	49	50	44	52	55	47	54	54	51	56	53	54	63	62	61	58	56	66	55	70	72	62	65	65	72	69	75	75	76	79	76	84	88	83	90	88	94	99	0	0	0	3	3	0	0	6	6	14	20	9	8	2	10	13	8	10	25	8	13	18	13	10	12	19	21	23	0	24	20	19	18	32	45	0	23	18	25	42	37	28	26	24	31	18	26	31	52	47	47	35	31	43	24	60	56	43	33	53	50	53	58	53	56	63	62	63	65	66	67	67	65	0	1	1	1	2	2	1	1	2	1	1	1	2	1	4	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	2	2	1	2	1	1	2	2	2	2	1	2	2	2	1	1	2	2	3	2	1	2	3	2	2	2	3	2	1	1	1	2	2	1	2	2	4	1
73000	-627.146311600967465	-625.385188126949743	-1.761123474017720	0.000079124605159	0.000014732894966	0.186198653838756	0.635334666772487	12	5	5	17	12	20	25	29	30	32	37	33	32	27	38	41	38	36	41	41	44	45	47	39	37	45	48	41	51	49	45	50	49	47	54	49	50	44	50	49	54	51	55	51	49	56	55	51	58	62	58	59	57	69	53	63	71	67	62	71	67	71	81	74	69	79	78	87	88	83	91	90	92	99	0	0	0	3	3	0	0	6	8	14	9	8	9	2	10	13	9	10	25	11	16	18	28	18	12	25	17	13	0	24	20	12	24	26	31	0	28	18	25	28	37	28	39	14	11	30	26	31	35	32	47	35	48	43	33	53	53	43	33	53	50	53	58	62	56	58	56	66	62	66	67	62	60	0	1	1	1	2	1	1	1	2	1	1	1	1	1	4	2	2	1	1	1	1	1	2	1	1	2	2	2	2	1	2	1	3	2	1	2	1	2	2	3	2	1	2	1	3	1	1	1	2	1	3	1	2	2	2	2	2	3	3	2	2	1	2	2	1	1	2	2	2	3	1	3	2	4	1
73500	-609.954862923374662	-607.688616868012446	-2.266246055362190	0.000123333984212	0.000013069854625	0.105971235008614	0.627930830835060	8	6	1	14	7	24	23	31	34	32	36	34	35	30	39	46	42	43	44	42	39	39	37	42	41	41	45	44	51	46	47	48	46	50	53	43	48	41	46	51	51	48	52	53	49	55	58	54	55	62	65	61	58	65	60	67	70	64	64	69	72	76	77	76	76	76	77	82	83	83	90	86	93	99	0	0	0	3	3	0	0	6	8	14	8	8	8	2	10	13	9	10	12	11	9	10	13	10	8	12	21	23	0	18	11	19	38	19	45	0	16	10	26	28	42	17	26	38	31	30	19	20	45	47	47	35	48	43	24	53	53	43	55	53	47	53	58	56	53	58	62	66	65	66	67	67	71	0	1	1	1	2	1	1	1	1	1	1	1	1	1	4	1	2	1	2	1	2	1	1	1	2	3	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	1	2	2	2	1	1	1	1	2	2	2	2	1	1	2	2	2	1	1	2	2	1	1	1	2	2	3	1	1
74000	-627.274389921096940	-625.737535407987252	-1.536854513109730	0.000110823041811	0.000030077206021	0.271398488346775	0.642884884796872	7	7	2	16	10	23	25	30	35	32	33	34	36	26	39	45	39	42	42	37	43	44	39	38	36	45	39	41	50	44	40	46	47	51	50	43	49	50	49	50	39	52	56	55	52	54	53	56	60	59	56	62	56	60	60	68	69	64	60	65	69	75	81	73	71	73	79	83	90	77	91	85	93	102	0	0	0	3	3	0	0	6	8	14	8	8	12	2	10	17	9	10	25	11	27	15	13	10	12	19	9	13	0	10	20	19	24	19	20	0	23	24	32	28	11	28	47	33	20	33	32	20	45	47	26	48	45	43	46	49	53	54	30	53	51	65	66	53	53	58	62	70	67	66	72	67	60	0	1	1	1	2	1	1	1	1	1	2	1	1	1	3	2	1	1	3	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	2	2	1	1	1	1	2	1	2	1	2	2	1	1	3	2	1	2	1	1	1	1	2	2	1	3	3	2	1	1	3	2	2	1	1	1	2	2	2	4	1
74500	-608.349907479911735	-606.564277512418585	-1.785629967493162	0.000101133679790	0.000018206418792	0.180023300147542	0.677698690511271	9	6	4	16	7	18	24	27	35	31	37	32	30	29	40	43	40	44	43	34	44	48	45	47	35	45	47	39	52	40	44	49	52	47	53	46	49	51	50	51	50	52	56	51	50	55	54	55	62	62	66	59	61	69	59	68	61	63	67	71	73	75	79	77	75	78	78	88	86	82	87	86	94	102	0	0	0	3	3	0	0	6	13	14	20	8	8	2	10	13	8	14	25	8	17	14	28	14	12	19	21	9	0	10	20	19	18	19	9	0	23	18	19	28	9	28	26	18	31	38	32	17	35	47	50	48	31	43	46	57	48	43	38	57	47	56	54	56	60	58	60	66	65	63	67	67	69	0	1	1	1	2	1	1	1	2	2	1	1	1	1	2	2	2	2	2	1	1	1	2	1	3	1	1	1	1	1	2	1	1	2	1	2	1	1	2	2	2	2	2	3	2	1	1	1	2	2	2	1	1	3	3	1	2	1	1	4	2	2	2	2	1	1	2	1	1	2	1	2	2	1	1
75000	-634.796080666568173	-633.060305434401698	-1.735775232166466	0.000110761545812	0.000021379445340	0.193022273052698	0.596543004872651	10	6	3	10	11	18	26	25	31	34	34	33	35	30	40	46	40	36	43	41	43	44	47	42	41	43	44	43	41	48	45	50	52	50	51	47	50	47	48	47	51	52	57	50	45	57	58	54	55	53	57	60	57	72	63	68	70	66	66	67	68	77	78	72	73	76	77	88	88	82	92	88	94	96	0	0	0	3	3	0	0	6	8	14	8	8	9	2	10	13	9	14	12	11	17	15	21	10	8	25	8	17	0	14	17	39	15	12	16	0	16	14	19	28	23	28	32	10	20	38	26	31	45	26	50	35	48	43	18	48	53	43	55	48	50	53	54	56	48	58	65	58	60	63	67	67	60	0	1	1	1	2	1	1	1	2	2	1	1	1	1	2	2	2	2	1	1	1	2	1	1	2	2	1	3	1	1	2	1	1	2	3	1	1	1	3	1	1	1	2	1	3	1	2	2	2	2	2	1	1	1	2	5	3	2	2	1	2	2	2	2	1	2	1	1	4	3	1	2	2	3	1
75500	-602.097121532714254	-600.391698409177025	-1.705423123537175	0.000096015510973	0.000019381080623	0.201853642468979	0.754577027898235	10	5	3	16	13	19	26	29	36	34	35	33	35	29	39	41	43	44	39	38	39	45	37	45	35	43	49	40	48	49	44	48	52	53	54	46	42	49	52	53	54	52	53	52	48	56	54	53	60	60	58	61	59	70	62	63	72	61	68	57	67	77	82	77	71	77	76	86	88	87	90	90	90	98	0	0	0	3	3	0	0	6	8	14	8	8	8	2	10	13	8	10	25	8	8	10	13	15	12	19	21	23	0	15	20	19	24	26	31	0	23	24	19	28	21	28	39	30	31	38	26	31	35	47	47	35	60	58	24	53	56	43	46	48	50	56	66	56	56	58	53	66	57	63	62	65	69	0	1	1	1	2	2	1	1	2	2	1	1	1	1	3	1	1	2	2	1	2	2	1	1	1	1	1	2	1	1	2	1	2	2	1	2	1	1	1	2	2	2	2	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	2	1	2	2	1	2	2	2	2	3	2	1	2	2	1	1
76000	-633.410408491942235	-631.672038707724596	-1.738369784217673	0.000102280676114	0.000019668774511	0.192301960235946	0.664538918920920	3	7	7	17	14	19	26	24	33	39	37	36	34	30	37	46	38	38	45	41	39	49	43	47	38	44	48	39	48	44	44	49	50	53	52	43	51	43	49	46	48	43	57	53	47	53	54	50	55	62	64	61	62	68	60	65	72	64	61	63	70	76	82	75	75	74	80	85	89	85	92	83	90	99	0	0	0	3	3	0	0	6	8	15	8	13	8	2	14	13	9	14	25	11	13	18	28	38	12	25	21	13	0	18	20	25	24	26	20	0	17	18	26	11	42	28	32	24	11	30	25	31	35	47	47	35	48	43	24	31	53	43	24	48	50	53	66	60	53	54	56	43	67	66	72	57	56	0	1	1	1	1	1	1	1	1	2	1	2	1	2	4	2	2	1	1	1	1	1	3	1	1	1	2	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	2	1	2	2	2	3	1	2	1	4	1	2	2	3	2	1	3	2	1	2	1	2	4	1
76500	-626.200606928452657	-624.503546535487772	-1.697060392964854	0.000094237910820	0.000019264796190	0.204427241884762	0.565369992580922	8	6	6	11	9	19	24	27	31	38	33	36	36	30	32	37	43	43	42	40	37	41	45	44	40	42	48	42	44	47	44	53	46	52	53	47	48	47	52	51	53	51	56	53	53	50	57	54	56	60	65	60	59	66	58	64	72	65	66	66	67	71	79	78	75	73	77	86	89	86	89	88	89	99	0	0	0	3	3	0	0	6	8	15	6	8	9	2	14	11	9	10	25	9	8	15	28	10	12	12	21	11	0	18	8	12	10	19	20	0	28	24	25	28	37	28	26	24	11	18	39	20	31	34	50	49	17	43	24	48	60	43	10	53	47	60	58	60	56	54	57	66	65	66	67	67	65	0	1	1	1	1	1	1	1	2	1	2	4	2	1	4	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	2	4	2	2	2	3	1	2	1	3	2	1	2	2	2	3	2	1	3	2	2	1	1	4	2	2	2	1	1	4	1	2	1	3	1	2	1	1	2	2	2	2	2	2	1
77000	-621.192364050459787	-619.330746476966397	-1.861617573493348	0.000118844458734	0.000019381792468	0.163085369518756	0.612491315060012	9	5	2	11	14	20	19	30	32	36	37	35	34	22	33	45	37	40	45	39	40	46	45	45	40	44	47	44	47	48	46	50	51	48	52	47	48	49	44	54	52	53	58	54	51	56	53	51	59	59	61	63	61	63	61	68	76	66	67	70	67	72	76	74	73	74	78	86	88	87	86	80	89	95	0	0	0	3	4	0	0	6	8	15	9	8	8	2	14	13	9	10	25	8	17	10	13	18	12	12	21	13	0	15	20	25	24	25	16	0	23	18	25	37	16	28	32	33	31	38	25	20	31	26	47	49	48	25	22	48	56	43	55	56	51	31	58	53	56	58	56	63	65	66	72	56	65	0	1	1	1	2	1	1	1	2	1	1	1	1	1	3	2	2	1	1	1	1	1	3	2	2	1	2	2	2	1	3	2	1	2	1	1	1	1	2	1	1	1	2	2	1	1	2	1	2	2	3	2	1	2	3	3	2	2	1	1	1	1	3	2	2	1	1	2	2	2	2	1	2	3	1
77500	-616.131472633368503	-614.507285072574518	-1.624187560794037	0.000099572395784	0.000022901428590	0.229997766044588	0.588639564661379	10	3	5	15	12	23	24	25	27	37	37	34	30	25	39	38	35	42	41	41	39	48	44	45	45	42	45	44	47	41	46	50	48	50	50	50	49	46	50	47	55	50	59	52	52	56	53	55	59	63	61	62	57	68	59	65	73	63	64	69	71	73	77	77	73	71	81	83	86	84	93	87	83	99	0	0	0	3	3	0	0	6	8	14	8	8	9	2	14	13	9	10	12	11	17	18	16	18	19	19	21	8	0	10	11	12	30	19	31	0	23	30	25	23	20	40	34	30	20	38	26	20	45	32	47	35	31	58	22	53	53	43	46	53	50	53	54	62	56	58	57	63	65	66	67	62	65	0	1	1	1	2	1	1	1	1	1	2	2	1	1	3	2	1	1	1	1	2	1	1	1	1	1	1	1	4	1	1	2	2	1	1	1	1	2	2	1	1	2	1	1	2	2	2	2	2	2	1	1	2	1	2	2	2	2	1	1	2	2	2	1	1	1	2	2	2	2	3	2	2	2	1
78000	-650.184505036887231	-648.430179513512826	-1.754325523374425	0.000116530790695	0.000021905812773	0.187983044157408	0.589289579760279	9	5	2	11	9	24	19	28	33	34	33	30	33	31	39	43	39	44	41	38	34	46	44	44	43	45	40	42	48	48	46	49	48	52	49	43	47	51	52	54	54	50	56	49	50	57	59	56	61	58	61	62	61	69	62	66	70	63	56	68	70	68	79	74	74	79	78	81	82	75	90	88	89	103	0	0	0	3	3	0	0	6	8	14	8	8	8	2	10	13	13	15	12	9	8	18	17	10	8	12	21	13	0	15	20	19	10	19	6	0	16	10	32	42	16	23	25	24	31	38	26	19	31	25	32	45	31	58	38	31	48	43	15	35	47	31	70	62	62	70	49	70	67	58	62	60	57	0	1	1	1	1	2	1	1	1	2	1	1	1	1	3	1	2	1	1	2	1	1	1	1	3	3	2	1	2	1	2	2	2	3	1	4	1	1	2	1	1	2	1	3	1	1	1	2	2	4	3	2	2	1	1	2	2	3	1	3	3	2	3	2	1	2	1	2	1	1	2	5	1	3	1
78500	-607.914254885439391	-606.261727183836342	-1.652527701602995	0.000117501357092	0.000025769696141	0.219314029883128	0.774773706656088	6	5	7	10	12	25	24	29	31	37	36	34	35	33	40	44	40	43	40	38	41	45	46	46	43	43	47	42	48	48	44	46	40	49	50	47	45	50	50	50	52	48	55	52	51	54	56	54	58	65	62	62	60	65	50	69	68	66	60	70	73	73	81	75	72	80	80	86	84	79	89	88	92	99	0	0	0	3	3	0	0	6	6	14	8	9	9	2	10	9	9	33	12	8	8	15	21	18	19	19	21	13	0	33	20	19	10	32	31	0	28	15	19	28	40	28	32	15	31	24	39	31	20	47	47	35	48	43	24	53	53	43	44	48	51	53	54	57	57	70	62	63	56	58	65	69	71	0	1	1	1	1	1	1	1	2	2	1	1	1	1	3	1	2	2	1	1	1	1	1	1	1	1	1	2	2	1	2	2	2	1	1	2	1	1	2	2	2	1	2	2	2	1	2	1	1	2	2	1	2	1	2	1	2	2	2	1	2	1	2	3	1	1	1	2	1	2	1	2	1	1	1
79000	-591.925982596570179	-589.926087067312551	-1.999895529257609	0.000080560609635	0.000011171114558	0.138667204833178	0.620616626169954	12	7	4	14	15	24	27	29	34	37	37	35	31	29	36	44	36	39	40	40	45	44	47	42	42	45	43	42	47	44	44	47	48	50	53	44	50	49	47	48	48	50	57	54	43	52	50	51	59	58	65	57	58	66	59	65	66	63	62	70	67	75	76	77	74	79	80	86	89	84	92	87	91	99	0	0	0	3	3	0	0	6	8	14	8	8	6	2	14	13	9	14	12	11	27	18	28	18	19	25	9	13	0	24	11	19	18	25	48	0	23	30	25	28	28	28	34	18	20	38	26	31	35	47	47	35	48	43	46	53	48	43	33	56	47	56	58	60	57	63	57	66	65	66	72	67	62	0	1	1	1	2	2	1	1	1	1	1	1	2	1	2	1	2	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	2	2	2	1	1	1	1	1	1	1	2	2	2	1	1	1	2	1	2	2	1	1	2	1	1	2	1	2	1	3	2	2	2	2	1	2	2	2	1	2	2	2	1
79500	-645.284469781228609	-643.881925831818421	-1.402543949410187	0.000069610767113	0.000027643197501	0.397110944860005	0.618363139125767	11	6	2	12	14	17	19	29	32	32	35	33	31	28	41	45	42	34	40	40	44	47	49	42	44	44	44	44	47	42	45	52	51	54	53	51	50	49	45	37	49	48	56	51	46	57	53	52	59	62	62	61	53	61	59	66	63	65	64	67	72	70	78	77	73	81	74	83	87	86	91	82	91	101	0	0	0	3	3	0	0	6	8	14	8	8	8	2	10	13	8	14	8	11	17	18	21	18	19	19	9	40	0	18	20	25	15	19	20	0	23	18	19	13	28	28	47	14	11	33	26	31	35	47	47	35	31	43	44	53	53	54	33	53	47	48	58	65	57	63	56	66	62	68	69	67	48	0	1	1	1	1	2	1	1	2	1	1	1	1	1	3	2	2	3	1	2	1	1	2	1	2	1	1	2	2	1	1	1	1	2	1	3	1	1	2	1	2	1	1	1	3	2	2	2	2	1	2	2	1	1	1	1	2	2	1	2	3	2	5	2	1	2	1	1	1	3	1	1	2	4	1
80000	-634.627881483137116	-633.117414017057513	-1.510467466079660	0.000088313810215	0.000025395599978	0.287560913928559	0.606351060293333	4	3	1	10	10	22	25	28	34	34	37	35	36	29	38	44	43	38	40	39	42	42	46	45	37	43	45	45	50	48	43	50	42	53	50	51	48	52	51	36	50	52	54	55	48	54	50	51	57	57	61	58	59	63	60	58	72	65	61	68	71	72	77	74	71	67	76	79	90	84	91	86	91	98	0	0	0	3	3	0	0	6	8	14	9	8	9	2	10	13	9	10	25	11	9	18	16	33	12	25	21	40	0	24	20	19	18	39	45	0	40	24	19	8	16	40	47	38	9	24	26	11	35	26	47	35	31	43	46	31	53	43	44	56	51	31	66	57	53	54	60	66	65	68	72	67	62	0	1	1	1	2	2	1	1	2	2	1	1	1	1	5	2	2	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	3	2	1	1	3	1	1	2	2	1	2	1	2	2	2	3	2	2	2	3	2	1	2	2	3	1	1	2	1	1	2	2	1	1	2	4	1
80500	-638.304956661076631	-636.824290894433034	-1.480665766643627	0.000109282981546	0.000033767295966	0.308989519580317	0.688977103481173	7	3	4	8	13	17	24	26	33	38	36	37	35	33	41	39	40	43	42	38	44	48	47	40	41	45	42	39	41	43	47	48	48	53	55	43	46	52	54	42	52	49	51	54	42	57	57	54	62	56	65	60	60	69	59	69	68	64	64	70	67	65	78	76	74	79	76	84	86	87	92	87	91	99	0	0	0	3	3	0	0	6	8	14	9	8	9	2	10	13	13	24	25	8	27	15	17	10	12	19	28	13	0	24	11	25	30	32	45	0	40	24	25	28	23	28	26	38	11	18	19	12	35	26	47	20	35	58	30	35	53	43	33	53	50	53	54	62	56	63	56	66	67	66	62	57	72	0	1	1	1	1	2	1	1	1	1	1	1	3	1	5	1	1	2	1	1	2	1	3	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	2	2	1	1	2	2	1	1	3	2	2	2	2	1	3	1	1	3	2	2	1	3	2	1	1	1	2	1	1	2	1	1	3	4	3	1	1
81000	-590.479232207717359	-588.987624426650768	-1.491607781066606	0.000067106341937	0.000020176173139	0.300659707510952	0.787463287996788	8	8	5	15	16	24	22	28	31	38	30	34	34	32	40	42	39	41	42	37	38	44	46	47	42	44	40	42	48	48	46	47	48	49	49	44	40	46	52	47	50	46	54	55	43	56	56	53	58	62	64	60	58	66	61	68	64	61	58	62	71	77	76	71	76	71	81	85	85	84	92	89	86	101	0	0	0	3	3	0	0	6	8	14	8	8	9	2	10	13	9	14	12	9	9	14	37	18	12	25	21	13	0	18	20	19	10	19	31	0	13	18	34	28	23	28	19	24	20	24	26	31	35	47	47	49	31	58	46	60	48	43	46	48	47	56	66	60	60	58	62	66	65	63	67	67	65	0	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	2	2	1	2	2	2	2	1	1	1	2	1	1	1	2	1	1	1	3	2	2	2	2	1	1	1	1	1	2	1	1	1
81500	-623.456041273366509	-621.916546510697799	-1.539494762668748	0.000123253450860	0.000033265941398	0.269898661383986	0.732782134683818	8	7	3	14	7	21	26	27	34	34	34	32	33	23	37	46	42	42	40	38	41	48	47	40	42	44	49	39	50	43	45	45	47	53	54	47	47	45	49	43	49	49	57	52	45	53	52	53	58	53	64	57	55	68	60	65	68	63	66	69	70	75	81	72	75	75	77	86	80	86	93	87	91	100	0	0	0	3	3	0	0	6	8	14	8	8	8	2	10	17	11	10	12	11	9	30	28	15	19	25	17	13	0	24	20	25	24	32	31	0	21	24	32	28	28	40	25	24	20	24	26	21	35	47	50	35	48	58	44	53	53	43	33	53	47	53	54	57	53	58	60	66	57	66	67	67	62	0	1	1	1	2	1	1	1	2	2	2	1	1	2	2	1	1	2	2	1	1	2	1	2	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	3	1	1	1	2	1	1	1	1	1	3	1	1	1	1	3	2	1	3	2	1	4	2	1	2	1	1	2	3	2	2	3	2	1
82000	-622.329759487977071	-620.406345454094890	-1.923414033882183	0.000100064974722	0.000015140873372	0.151310420197585	0.641054068787793	-5	8	3	7	7	24	15	29	31	37	34	36	35	28	37	45	40	39	42	40	38	43	44	44	44	45	49	41	52	47	47	52	49	49	55	47	42	45	50	50	55	49	49	55	47	49	58	53	52	64	59	63	57	60	61	67	74	64	65	64	71	63	79	78	73	77	79	86	90	79	87	87	89	99	0	0	0	3	3	0	0	6	8	14	9	8	9	2	14	13	9	14	12	8	9	10	28	18	12	12	21	13	0	18	20	25	38	25	49	0	21	18	19	23	28	28	26	24	20	38	32	31	45	47	19	35	31	43	33	60	56	54	30	53	50	31	58	57	56	58	53	66	57	66	67	67	57	0	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	2	1	2	1	1	2	1	2	2	1	1	2	1	2	1	1	1	1	1	1	2	1	3	1	1	1	1	1	1	2	1	1	3	1	2	1	1	1	2	1	2	2	2	3	3	1	1	2	3	1	3	1	1	2	1	1
82500	-622.372279519912581	-620.799484713407992	-1.572794806504549	0.000100937523800	0.000025486076517	0.252493577788901	0.600014261222786	9	4	3	15	12	23	21	27	30	36	33	35	33	27	39	39	38	42	41	41	45	46	43	44	43	46	46	39	51	44	47	49	47	49	51	47	48	51	50	40	55	49	53	53	49	51	55	55	58	62	62	61	58	61	59	60	68	63	63	68	67	71	77	74	76	74	77	87	91	85	93	84	85	98	0	0	0	3	3	0	0	6	8	14	8	8	9	2	10	13	9	15	12	11	9	14	28	18	19	25	9	13	0	18	20	25	24	12	31	0	16	18	25	28	23	28	39	30	20	18	34	31	35	47	47	49	31	43	22	48	56	43	38	56	47	20	58	31	56	58	60	66	65	63	72	62	57	0	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	3	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	2	2	1	2	2	1	2	2	2	2	2	1	2	1	1	2	2	2	2	2	2	2	1	3	4	2	3	3	1	3	2	2	1	2	1	2	1
