step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28
86000	-235.150263258152677	-242.005751209112049	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.506346594626181	0	-1	4	5	7	7	8	8	6	10	10	12	14	12	13	15	17	16	18	17	21	20	25	29	29	32	33	35	2	0	2	3	4	1	9	3	1	6	8	10	8	10	6	15	14	10	16	3	19	6	0	0	0	13	25	25	1	1	2	1	1	4	1	2	2	1	1	1	3	2	4	1	2	2	1	5	2	7	1	1	1	10	2	3
86500	-197.393016418658732	-204.248504369618104	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.489160864875797	1	0	5	5	6	8	8	8	8	11	11	13	13	13	13	15	15	17	17	17	21	20	24	29	30	32	34	35	2	0	2	2	1	2	3	4	4	8	3	11	11	10	11	3	14	13	16	13	22	19	0	0	0	6	25	25	1	1	3	2	3	6	2	2	1	2	2	1	1	1	1	4	1	2	1	1	1	1	1	1	1	13	2	3
87000	-211.058677740607976	-217.914165691567348	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.586054817358373	1	-1	4	5	6	5	8	8	8	10	12	13	13	12	12	16	17	16	18	17	21	20	26	29	31	31	34	36	2	0	1	3	1	2	2	4	1	8	8	11	3	10	10	12	9	12	16	18	19	19	0	0	0	9	25	25	1	1	1	1	2	3	4	1	4	1	3	1	4	1	1	2	3	2	1	1	2	1	1	1	1	11	2	2
87500	-253.002126137835859	-259.857614088795231	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.511410845778059	1	0	3	5	6	7	7	8	6	10	11	9	13	10	13	14	16	16	18	15	20	20	25	29	29	32	33	35	2	0	2	2	4	3	1	4	2	8	10	8	10	8	12	15	9	10	16	13	19	16	0	0	0	19	25	25	1	1	1	2	1	2	4	2	3	1	1	1	2	1	2	1	3	3	3	1	1	3	1	1	1	11	2	3
88000	-253.175092210052270	-260.030580161011642	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.469409652353582	1	-1	4	5	6	6	7	8	9	10	9	11	12	13	13	14	14	16	18	16	22	20	25	29	30	32	33	35	2	0	1	3	1	3	3	3	6	11	7	8	10	12	12	12	8	10	16	13	19	19	0	0	0	17	25	25	1	1	1	1	2	1	3	2	2	1	1	2	1	1	1	1	2	2	2	2	2	1	1	1	1	15	1	2
88500	-231.783497816082502	-238.638985767041873	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.441088069038799	1	0	3	6	6	6	9	9	8	11	11	12	13	11	14	15	16	17	17	17	21	21	26	28	30	31	34	34	2	0	1	1	3	1	6	2	6	3	8	6	14	6	10	12	8	14	16	14	16	16	0	0	0	12	25	25	1	1	1	2	2	2	2	4	1	4	1	4	1	3	1	1	3	5	1	3	3	3	1	1	1	12	4	2
89000	-242.865949781392885	-249.721437732352257	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.460945960834726	1	-1	3	5	6	6	8	9	9	10	11	12	13	12	14	14	16	15	18	18	21	20	24	28	30	31	35	35	2	0	2	1	4	3	6	6	6	6	9	8	11	9	10	8	14	13	13	14	19	19	0	0	0	10	25	25	1	1	2	2	1	1	1	1	2	2	1	2	1	2	1	2	1	1	3	3	1	1	1	1	1	9	2	3
89500	-233.499045525698335	-240.354533476657707	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.520964986173387	0	-1	4	5	6	7	7	8	8	10	11	11	13	11	14	15	16	17	18	18	21	19	24	30	29	30	34	36	2	0	2	1	3	4	4	3	2	3	8	8	11	8	8	9	12	13	12	11	19	19	0	0	0	10	25	25	1	1	3	3	1	1	1	3	4	3	2	2	1	1	3	4	2	2	2	3	2	1	1	1	1	7	2	5
90000	-231.013663378820098	-237.869151329779470	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.520560797155072	1	-1	3	5	7	7	9	9	8	11	12	13	12	12	14	16	16	15	18	18	20	21	25	29	30	30	34	34	2	0	1	3	4	4	6	4	1	8	8	11	10	10	8	12	15	13	16	8	19	16	0	0	0	8	25	25	1	1	1	2	1	1	1	2	3	1	2	1	1	1	2	2	1	1	1	4	1	2	1	1	1	12	3	2
90500	-235.490944885756420	-242.346432836715792	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.616175924676040	1	0	4	4	5	7	9	9	7	10	12	11	14	11	13	15	15	16	18	16	21	20	24	29	31	31	33	35	2	0	2	2	4	4	6	4	3	9	10	10	10	10	6	12	15	15	16	13	19	19	0	0	0	13	25	25	1	1	2	3	1	1	1	3	1	1	1	1	2	1	3	2	1	2	1	1	2	1	1	1	1	9	2	2
91000	-251.107053734779896	-257.962541685739268	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.438860805570727	1	0	3	5	7	8	9	7	6	9	9	12	13	11	13	14	15	16	18	16	20	20	25	29	30	31	34	35	2	0	2	1	4	9	9	1	1	8	9	11	11	8	14	4	8	6	16	11	20	19	0	0	0	17	25	25	1	1	1	1	1	1	2	2	2	1	2	2	2	2	2	4	3	5	3	4	3	1	1	1	1	9	2	2
91500	-233.258975163815961	-240.114463114775333	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.596156569914417	0	-1	4	5	7	8	8	9	7	10	12	12	12	12	13	15	16	16	19	17	22	18	25	29	30	29	34	35	2	0	1	2	4	3	9	3	3	8	10	10	8	10	6	12	12	8	16	17	19	16	0	0	0	6	25	25	1	1	1	3	1	2	1	2	1	1	1	1	2	1	3	1	2	2	2	1	2	2	1	1	1	9	2	4
92000	-249.281121635144729	-256.136609586104100	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.513777432053119	1	0	4	4	6	6	8	8	8	10	11	11	13	11	14	14	15	15	18	17	22	20	25	29	30	30	34	34	2	0	2	2	3	4	3	3	6	6	10	8	10	10	11	12	12	13	16	15	19	16	0	0	0	13	25	25	1	1	3	2	2	1	2	2	2	3	1	2	2	1	1	3	3	1	3	2	2	3	1	1	1	8	3	2
92500	-231.010350021461562	-237.865837972420934	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.449377718228772	1	-1	3	4	6	7	8	8	8	10	11	13	14	11	12	15	16	16	18	17	21	18	25	29	30	31	34	35	2	0	1	1	1	3	6	3	2	8	8	14	12	8	9	15	14	13	16	13	22	16	0	0	0	6	25	25	1	1	1	2	2	2	1	3	4	1	1	1	1	2	2	2	2	1	2	2	2	1	1	1	1	9	2	3
93000	-220.157648100505838	-227.013136051465210	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.483077505434029	1	0	4	3	6	7	9	7	9	10	11	13	12	13	13	15	15	17	17	17	21	20	25	29	30	30	33	35	2	0	1	2	3	4	1	2	4	9	9	11	10	10	8	15	12	17	16	17	19	16	0	0	0	9	25	25	1	1	1	2	1	2	4	4	3	1	1	1	1	1	3	1	2	1	1	1	2	2	1	1	1	7	2	3
93500	-228.088524960447302	-234.944012911406674	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.662830599027275	1	0	3	4	5	5	8	8	8	10	11	12	12	12	13	15	16	17	18	17	21	19	24	28	31	32	35	35	2	0	2	2	3	4	6	6	6	8	8	8	10	10	8	12	14	13	16	17	19	19	0	0	0	9	25	25	1	1	1	2	1	1	2	2	2	1	2	2	1	1	2	1	2	2	1	1	2	1	1	1	1	14	2	2
94000	-210.866548999808458	-217.722036950767830	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.476359984999853	1	0	5	5	6	7	7	8	8	10	11	12	13	12	11	16	16	15	18	17	21	20	24	29	31	31	33	36	2	0	1	1	1	1	1	6	1	2	8	9	15	10	6	12	15	13	16	13	19	19	0	0	0	10	25	25	1	1	1	1	3	3	2	1	4	5	2	2	1	1	2	3	2	1	1	1	2	1	1	1	1	13	1	3
94500	-244.004801914664398	-250.860289865623770	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.657279270661840	1	-1	5	4	5	7	8	7	5	10	11	12	13	13	13	15	16	16	17	18	21	20	25	28	30	31	34	35	2	0	1	1	4	3	4	3	4	8	10	10	12	10	10	12	14	10	16	12	16	19	0	0	0	21	25	25	1	1	2	1	1	1	1	1	1	2	1	2	1	1	2	1	1	4	1	2	2	2	1	1	1	6	2	2
95000	-220.081616806645997	-226.937104757605368	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.626639416237224	1	0	4	4	6	6	8	9	6	11	10	12	13	12	13	15	15	17	19	17	22	19	25	29	30	30	34	36	2	0	2	2	3	4	6	2	4	6	9	9	8	11	10	14	12	6	16	17	22	16	0	0	0	18	25	25	1	1	2	2	1	1	1	3	1	3	2	3	2	1	1	2	1	4	2	1	1	2	1	1	1	4	2	3
95500	-238.496614234387522	-245.352102185346894	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.569268296861909	1	0	4	5	6	7	8	9	8	10	11	12	13	12	13	16	15	17	18	15	20	20	26	30	30	31	33	33	2	0	2	3	3	3	3	6	3	8	8	9	9	10	8	15	13	13	18	13	19	16	0	0	0	7	25	25	1	1	1	1	1	1	2	1	2	1	1	1	2	1	2	2	1	2	1	1	2	1	1	1	1	12	2	2
96000	-241.894578673596669	-248.750066624556041	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.431300541995171	1	0	4	4	7	7	6	8	6	10	12	12	13	11	14	15	16	16	18	17	22	20	24	29	30	31	32	35	2	0	1	1	4	1	4	3	3	9	10	10	8	8	10	12	14	15	16	8	16	19	0	0	0	8	25	25	1	1	2	1	2	3	2	2	1	2	1	1	2	2	2	2	2	1	2	5	3	1	1	1	1	16	1	3
96500	-239.185264280789454	-246.040752231748826	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.475789112770880	1	-1	4	5	7	6	8	8	8	10	11	12	14	12	13	15	15	17	18	16	21	20	25	30	30	30	32	36	2	0	1	1	4	4	3	6	6	8	8	10	10	10	12	10	10	11	18	11	19	19	0	0	0	10	25	27	1	1	1	1	1	1	3	1	1	2	2	1	2	1	1	2	2	4	1	1	2	1	1	1	1	14	1	2
97000	-225.090273403676491	-231.945761354635863	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.356568117252770	0	-3	2	6	6	7	9	8	9	10	12	12	11	12	13	15	15	16	19	16	21	21	25	28	30	31	35	34	2	0	1	2	3	3	2	1	6	6	10	10	9	10	9	7	14	15	16	12	16	16	0	0	0	8	25	25	2	1	1	5	2	3	7	5	2	1	1	1	1	1	2	4	2	2	2	2	3	2	1	1	1	12	3	2
97500	-242.929763694159874	-249.785251645119246	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.276167717978347	1	0	3	5	6	5	9	8	9	9	12	11	12	12	12	14	16	16	18	17	21	19	26	28	29	32	34	33	2	0	1	3	6	2	6	1	3	8	10	10	9	9	10	9	13	11	18	14	19	19	0	0	0	6	25	25	1	1	1	1	1	3	3	3	3	1	2	1	2	2	2	2	1	1	2	3	2	1	1	1	1	14	2	2
98000	-217.247212635766431	-224.102700586725803	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.390949151438215	1	-1	3	4	6	5	9	8	8	10	12	10	12	12	13	15	14	16	17	16	20	19	25	29	31	32	34	35	2	0	2	2	6	3	1	6	6	9	8	8	10	12	10	12	12	13	7	13	22	16	0	0	0	19	25	25	1	1	2	2	1	1	5	2	2	1	3	1	1	1	1	3	2	2	5	2	1	2	1	1	1	7	2	2
98500	-239.681741965223665	-246.537229916183037	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.442974033842464	0	-1	5	5	5	6	8	8	7	10	11	13	13	12	14	15	16	17	18	17	21	20	23	30	30	31	34	36	2	0	2	1	2	1	4	4	1	1	8	8	8	11	10	14	14	16	13	11	16	16	0	0	0	9	25	25	1	1	3	2	2	3	2	2	3	4	1	3	3	1	2	2	2	1	2	3	3	2	1	1	1	8	1	4
99000	-227.393696257375126	-234.249184208334498	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.461042688554955	0	-1	2	5	5	5	8	6	8	9	11	11	13	12	13	15	16	15	18	17	18	21	26	29	30	32	34	35	2	0	1	1	2	1	4	4	3	8	10	8	12	12	6	12	12	9	16	13	16	19	0	0	0	6	25	25	1	1	1	3	3	3	1	1	3	2	1	2	1	1	5	2	2	2	2	2	2	2	1	1	1	11	2	2
99500	-235.049208957271077	-241.904696908230449	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.507366806705408	1	-1	4	6	7	7	8	8	8	10	12	11	13	12	10	16	16	17	18	16	20	20	25	30	30	32	35	35	2	0	2	3	3	3	4	3	6	8	8	4	10	10	8	11	12	10	11	11	17	16	0	0	0	18	25	25	2	1	3	1	1	1	1	2	1	1	3	3	2	1	1	3	3	3	4	2	2	2	1	1	1	8	2	3
100000	-266.093076632404347	-272.948564583363748	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.478971507432129	0	-1	5	5	7	7	8	8	7	11	11	13	14	12	13	15	16	17	17	17	21	21	25	28	28	32	33	34	2	0	1	2	2	4	3	4	4	8	8	8	15	10	9	12	10	13	16	12	19	19	0	0	0	9	25	25	1	1	3	2	5	1	2	2	1	1	3	2	1	1	3	1	3	2	1	2	2	2	1	1	1	9	3	2
