step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57
61000	-254.272876483880225	-252.891590934823142	-1.381285549057094	0.000080665176024	0.000035694217118	0.442498471802527	0.624192930272313	0	1	1	2	3	3	3	4	4	5	6	7	7	8	10	10	10	8	9	9	11	13	15	16	19	17	18	18	21	19	22	20	18	21	20	20	21	24	22	22	22	26	23	23	25	24	24	24	23	25	26	26	25	27	29	28	28	0	1	1	3	1	4	4	6	7	8	10	10	11	12	18	14	20	11	12	11	19	16	15	22	24	24	26	24	33	28	32	33	24	30	33	33	32	44	29	36	37	38	37	37	41	39	39	37	40	44	45	43	49	53	0	53	53	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	3	2	2	4	2	3	1	1	1	3	1	2	2	1	2	2	2	1	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	1	2	1	2	1
61500	-248.826160247317745	-247.221716848713356	-1.604443398604401	0.000056818699122	0.000013529179558	0.238111392332795	0.688100063640535	0	1	1	2	1	3	3	4	4	5	6	7	7	8	10	9	10	8	11	12	12	12	15	15	19	17	18	18	20	19	22	20	19	21	21	21	21	24	21	22	22	25	22	23	24	24	24	24	24	25	25	26	25	27	27	27	28	0	1	1	3	1	4	4	6	7	8	10	10	11	12	18	14	14	11	16	15	19	19	20	22	24	24	26	26	26	28	29	33	26	30	33	29	32	29	29	29	37	44	33	41	41	39	39	41	37	44	41	42	44	53	0	53	53	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	2	2	1	1	2	1	3	2	1	1	1	1	2	1	2	2	2	1	1	2	1	1	1	1	2	1	2	1	2	2	3	2	3	1	1	1	1	2	1
62000	-254.236488221821247	-252.855529709109987	-1.380958512711258	0.000076231344487	0.000033800777045	0.443397361965410	0.753206831227168	0	1	1	2	1	3	3	4	4	5	6	7	7	8	7	10	9	10	11	12	12	12	15	16	18	17	18	17	19	18	22	20	20	21	18	21	21	24	22	21	22	25	23	23	25	24	24	24	24	24	25	25	26	27	29	28	27	0	1	1	3	1	4	4	6	4	8	10	11	11	12	11	14	12	15	17	18	19	14	20	22	26	24	26	24	35	28	33	29	29	28	26	33	32	43	29	35	37	33	33	37	41	31	32	44	43	41	43	41	43	53	0	53	53	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	1	2	1	3	2	3	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	2	1	2	2	2	2	1	3	1	1	2	2	1	2	1	1	2	1
62500	-225.825448572807971	-224.463785625326608	-1.361662947481356	0.000044442362717	0.000024064501528	0.541476646542451	0.684710677892066	0	1	1	2	3	3	3	4	4	5	6	7	7	8	10	10	8	11	11	12	12	13	15	16	19	17	18	18	19	17	22	20	20	21	20	21	21	21	22	22	22	26	23	23	25	24	24	24	24	24	26	26	25	27	28	28	28	0	1	1	3	1	4	4	6	4	8	10	10	11	12	11	14	12	15	16	18	19	16	20	22	28	24	26	24	28	24	38	29	29	30	28	33	32	33	33	35	37	38	29	37	49	39	39	44	44	37	49	50	44	53	0	53	54	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	2	2	2	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	2	1	3	3	2	1	2	1	1	1	3	2	1	1	2	1	2	1
63000	-261.388979761359622	-259.920774538781984	-1.468205222577620	0.000084861367894	0.000027092580305	0.319256936079351	0.614894775605932	0	1	1	2	2	3	3	4	4	5	6	6	7	8	9	9	10	10	11	12	12	13	14	16	19	17	18	18	19	18	20	20	20	21	21	21	21	23	22	22	22	23	23	23	24	24	24	24	24	25	24	25	26	27	26	28	28	0	1	1	3	1	4	4	6	4	8	10	10	11	12	14	12	12	15	16	15	16	16	18	22	28	24	24	26	28	24	29	29	29	24	31	33	31	33	27	35	37	31	33	41	37	39	39	37	37	42	44	44	50	44	0	53	53	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	3	1	2	3	2	1	1	2	1	1	2	1	1	1	2	1	1	1	2	1	1	1	2	3	1	2	2	2	3	2	2	1	2	1	3	1	2	2
63500	-233.716418374104819	-232.311282441804252	-1.405135932300580	0.000046113630190	0.000018111018539	0.392747620707893	0.649176416836749	0	1	1	2	2	3	3	4	4	5	6	7	7	8	10	10	10	11	11	12	12	13	14	15	17	17	18	18	19	19	22	20	20	21	21	21	21	24	22	22	22	25	23	23	25	24	23	24	24	25	26	26	26	27	29	28	28	0	1	1	3	1	4	4	6	4	8	10	10	11	12	13	14	12	15	12	15	16	11	20	22	24	22	26	26	28	28	29	29	29	30	29	33	32	29	29	35	37	38	33	41	41	47	31	41	41	41	45	43	45	53	0	53	53	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	1	1	2	1	5	2	2	2	2	1	1	1	1	2	1	1	2	2	1	1	2	3	1	1	1	3	1	2	1	1	2	2	1	1	2	1	1	1	2	2
64000	-259.195317706584547	-257.722174958102471	-1.473142748482102	0.000074180282871	0.000023372742161	0.315080251193725	0.640851140262883	-1	1	1	2	0	3	3	4	4	5	6	7	7	8	10	10	10	11	8	12	9	12	14	16	18	17	18	18	18	19	20	20	20	21	21	21	21	24	22	22	22	26	23	23	23	24	24	22	24	24	26	25	24	26	29	28	28	0	5	5	3	1	4	4	6	7	8	10	10	11	12	10	14	19	15	10	18	12	21	18	22	24	24	26	26	26	25	29	29	24	28	31	31	31	41	32	35	37	38	29	37	41	39	39	37	41	44	45	47	43	53	0	54	54	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	2	1	2	2	2	2	2	1	1	1	1	1	2	2	1	2	1	1	1	1	2	1	1	2	2	2	1	1	2	1	2	1	2	1	1	2	1	2	2
64500	-253.150784983071901	-251.491990504518952	-1.658794478552948	0.000073723602605	0.000016004516100	0.217088090309611	0.709077080691412	-1	1	0	2	2	3	3	4	4	5	6	7	7	8	9	10	10	11	9	12	11	13	15	16	19	17	18	18	18	19	22	19	20	21	21	20	21	24	22	22	21	26	22	23	25	23	24	23	24	25	26	24	24	27	29	25	28	0	1	1	3	2	4	4	6	4	8	10	10	11	12	11	12	12	15	12	18	19	21	20	22	26	24	26	26	24	28	36	29	29	30	33	29	32	43	36	35	32	43	41	39	44	39	46	37	31	53	41	33	48	56	0	53	54	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	2	2	1	2	1	2	2	2	2	1	1	1	1	2	1	2	1	2	2	1	1	2	1	2	1	2	3	1	1	2	1	1	2	2	1	3	3	1	1	1	1	1
65000	-253.631454680356114	-252.262168796576390	-1.369285883779717	0.000050611000297	0.000024511255558	0.484306878234416	0.639810471102845	0	1	1	2	2	3	3	4	3	5	6	7	7	8	10	9	10	11	11	12	11	13	13	16	17	17	18	18	18	19	20	20	20	21	20	21	21	24	22	22	22	26	23	23	25	24	24	24	24	25	26	26	26	27	29	27	28	0	1	1	3	1	4	4	6	4	8	10	11	11	10	16	12	14	15	17	12	12	19	15	22	24	24	24	26	26	28	29	24	29	30	29	31	33	43	35	35	37	46	39	41	44	39	32	44	41	44	49	48	44	45	0	53	45	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1	2	2	1	1	5	2	2	2	2	1	1	2	1	1	1	2	2	2	2	2	1	1	1	1	1	1	2	1	1	2	2	2	1	1	2	2	1	2	1	1	1	2
65500	-239.573614984714879	-238.116274931535514	-1.457340053179376	0.000067072889662	0.000022067593935	0.329009142830060	0.729376300675208	0	1	1	2	3	3	3	4	4	5	6	7	7	8	9	10	10	11	11	12	10	13	15	16	18	17	18	18	18	19	22	20	20	21	20	21	21	21	22	22	22	26	23	23	25	24	24	24	23	25	25	26	25	27	29	27	28	0	1	1	3	1	4	4	6	4	8	10	10	11	12	13	12	12	15	15	18	14	14	20	22	26	24	26	26	26	28	38	29	29	30	29	33	33	33	33	35	33	41	31	37	44	39	39	44	41	44	49	50	41	53	0	52	54	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	2	2	2	1	1	2	2	2	3	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	2	3	1	2	1	1	2	1	1	2	2	1	2	1	1	1	1
66000	-244.065548353165042	-242.670324509544315	-1.395223843620740	0.000063504401266	0.000026069774121	0.410519170341513	0.681122080799106	0	1	1	2	3	3	3	4	4	5	6	7	7	6	9	10	10	11	11	12	12	13	15	16	19	17	18	18	18	19	21	20	20	21	21	21	21	24	21	22	22	25	23	23	25	24	24	23	24	25	26	26	26	26	29	28	27	0	1	1	3	1	4	4	6	4	8	10	14	11	10	11	12	12	15	16	15	16	16	18	22	26	24	26	26	26	28	32	29	29	30	32	32	33	33	29	32	37	44	35	41	44	39	31	32	37	49	45	50	44	41	0	53	54	1	1	1	1	2	1	1	1	2	1	1	1	1	1	3	2	3	2	1	3	2	2	2	2	2	1	1	1	1	1	1	2	2	2	1	1	1	2	2	2	1	1	2	1	2	2	3	2	2	1	1	1	1	2	1	2	1
66500	-247.136257355421407	-245.665552722708298	-1.470704632713114	0.000069460013154	0.000022027441684	0.317124064397798	0.739090620783334	0	1	1	2	3	3	3	4	4	5	6	7	7	6	10	10	10	9	11	12	12	13	14	16	19	17	18	18	18	19	22	20	20	21	21	21	21	23	22	22	22	24	23	23	24	24	24	24	24	24	26	26	25	27	26	28	28	0	1	1	3	1	4	4	6	4	8	10	14	11	10	11	10	14	13	16	18	19	16	20	22	26	24	26	26	26	27	29	29	29	30	29	29	32	39	35	35	37	38	32	37	41	39	39	41	44	37	45	53	31	53	0	53	54	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	3	2	1	2	1	1	1	2	2	1	1	1	1	1	2	2	2	2	2	2	1	1	1	1	1	1	2	2	1	2	2	2	1	2	2	1	1	2	1	2	1
67000	-229.685042524620116	-228.281250521748461	-1.403792002871652	0.000043391789460	0.000035665053339	0.821930917877375	0.759984975842310	0	1	1	3	3	3	2	4	4	5	6	7	7	6	10	9	10	11	11	12	12	13	13	16	19	17	18	18	18	19	22	20	20	21	21	21	21	24	22	22	22	26	23	23	23	24	24	24	24	25	25	26	26	27	29	27	28	0	1	1	7	2	7	3	6	4	8	10	14	11	10	16	14	14	15	12	18	19	12	15	22	24	24	26	26	26	28	29	29	29	30	33	33	33	43	33	35	37	38	31	37	37	29	39	41	41	45	45	49	45	53	0	53	54	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	3	1	1	3	2	2	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	2	1	3	2	2	2	1	2	1	2	1	1	1	1
67500	-238.208185623922560	-236.741776729551844	-1.466408894370727	0.000064376879899	0.000020653016290	0.320814185497087	0.770637563837499	0	1	1	3	3	3	2	4	4	5	6	7	7	6	9	10	10	10	11	12	12	13	14	16	18	17	18	18	19	19	22	20	20	21	20	21	21	23	22	22	22	26	23	23	25	24	24	24	24	25	26	26	25	27	29	28	28	0	1	1	7	3	7	3	6	7	8	10	14	11	10	13	13	12	15	12	18	19	19	20	22	24	24	26	26	28	28	29	29	29	30	29	29	32	33	29	35	37	50	31	37	44	40	39	40	41	49	49	44	44	52	0	50	54	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	2	2	1	2	2	3	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	2	1	1	1	1	2	2	2	2	2	1	2	1	1	1	1	2	1
68000	-236.130488443811743	-234.633120037749620	-1.497368406062130	0.000063820889883	0.000018922962877	0.296501081576046	0.723976737302973	-1	0	1	3	3	3	2	4	4	5	6	7	7	6	9	10	9	11	11	12	12	13	15	16	17	17	18	17	18	19	22	20	20	21	21	21	21	24	22	22	22	26	23	23	25	24	24	24	24	25	26	25	26	26	29	27	28	0	1	1	7	3	7	3	6	4	8	10	14	11	10	13	12	14	16	17	15	19	19	20	22	24	24	26	24	26	28	33	29	29	30	33	29	32	43	33	33	37	46	39	41	41	39	31	44	41	44	45	44	37	44	0	53	56	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	3	1	2	2	1	2	3	2	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	2	1	1	1	1	2	2	1	1	2	2	1	1	2	2	1	1	1
68500	-246.952534226939150	-245.580466706252992	-1.372067520686147	0.000048098905584	0.000033053848997	0.687205843791610	0.768613556285101	-1	1	1	3	0	3	2	4	4	5	6	7	7	6	9	10	10	11	10	12	12	13	15	16	19	17	18	18	19	19	22	20	20	21	21	21	21	24	22	22	22	25	23	23	25	24	23	23	22	25	26	26	26	27	29	28	28	0	5	1	7	1	7	3	6	7	8	10	14	11	10	13	10	12	15	15	18	19	16	20	22	24	24	26	26	26	28	29	29	25	30	29	33	29	43	33	33	37	43	33	41	41	47	35	41	37	44	45	48	35	53	0	53	54	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	4	2	2	1	1	1	2	2	2	3	1	1	1	2	1	2	1	1	2	2	1	2	1	2	1	1	2	2	1	2	1	2	1	1	2	1	1	2	1	1	2	1
69000	-247.971487698965689	-246.571619440995875	-1.399868257969827	0.000049858291823	0.000020033721973	0.401813243894852	0.642602497386145	0	1	1	3	3	3	2	4	4	5	6	7	7	6	10	10	9	9	11	11	12	13	15	16	17	17	17	18	18	19	22	19	20	21	21	20	21	24	21	22	22	24	22	22	23	24	24	23	24	25	26	26	26	27	29	28	28	0	1	1	7	2	7	3	6	4	8	10	14	11	10	18	12	12	11	12	18	16	16	20	22	24	24	24	26	26	24	29	29	29	30	33	29	32	35	33	35	37	31	32	37	41	39	39	44	44	41	49	41	49	53	0	53	54	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	2	2	2	3	1	1	1	1	1	2	2	1	2	2	1	1	2	2	1	1	1	2	2	1	1	2	3	1	2	2	2	2	2	1	1	2	1
69500	-251.698568250999301	-250.268876328219704	-1.429691922779606	0.000055234840153	0.000019790685426	0.358300764002644	0.641403004459467	0	1	1	3	3	3	2	4	4	5	6	7	7	6	8	9	10	11	11	12	12	13	15	16	19	17	18	18	18	18	21	19	20	21	20	21	19	23	22	22	22	26	23	23	25	24	24	24	24	24	26	26	25	27	29	26	28	0	1	1	7	1	7	3	6	4	8	10	14	11	10	11	14	14	15	12	18	19	16	20	22	24	24	26	26	26	26	29	24	29	30	29	35	29	41	33	36	37	38	31	37	44	31	39	44	41	44	49	49	44	56	0	45	45	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	3	2	3	1	1	3	3	3	2	1	1	1	1	1	2	2	2	2	2	1	1	1	2	1	2	1	1	2	2	2	2	1	2	1	2	2	2	1	1	1	2
70000	-250.902748402326949	-249.519028114808151	-1.383720287518810	0.000061052502615	0.000026623423851	0.436074242829678	0.646144832755037	0	1	1	3	3	3	2	4	4	5	6	7	7	6	9	10	9	10	9	12	12	13	15	16	19	17	18	18	19	19	22	20	20	21	21	21	21	22	22	22	22	26	23	23	25	24	24	23	24	25	26	26	26	26	29	26	28	0	1	1	7	1	7	3	6	4	8	10	14	11	10	13	12	12	13	12	18	12	16	20	22	26	24	26	26	24	28	33	29	29	30	29	29	32	33	29	35	37	43	33	37	38	39	39	41	37	44	44	45	49	43	0	44	54	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	4	2	2	2	2	1	1	1	2	1	2	1	1	2	2	2	1	2	2	1	1	2	2	2	3	2	2	1	2	2	2	1	2	2	1	1	2
70500	-260.807869340331081	-259.220456322332154	-1.587413017998918	0.000062805647209	0.000015426375861	0.245620840578970	0.636856362559827	0	1	1	3	3	3	2	4	4	5	6	7	7	6	9	10	10	10	11	12	12	12	14	15	19	17	17	18	20	19	22	18	19	21	21	21	20	24	22	22	21	26	23	23	25	24	24	23	24	25	26	26	26	27	28	27	25	0	1	1	7	1	7	3	6	7	8	10	14	11	10	11	12	12	15	16	18	16	19	20	22	24	24	24	26	33	28	29	26	32	30	33	29	32	35	29	33	37	31	31	41	43	39	44	41	37	41	49	38	45	41	0	44	44	1	1	1	1	2	1	1	1	2	1	1	1	1	1	3	2	2	1	1	1	2	1	2	2	2	2	2	1	1	1	2	1	1	2	1	1	1	2	2	2	1	2	1	2	2	2	1	2	2	1	2	2	1	3	1	3	2
71000	-244.483811552028243	-243.122873744649922	-1.360937807378331	0.000058513310655	0.000032739352489	0.559519742134032	0.844084094113848	-1	1	1	3	2	3	3	4	4	5	6	7	7	6	10	10	10	9	11	12	11	13	14	16	16	17	18	18	20	19	22	19	20	21	21	21	21	23	22	22	22	26	21	23	23	23	24	23	24	24	25	23	26	27	29	25	28	0	1	1	3	2	3	3	6	4	8	10	14	11	10	18	12	14	13	16	16	16	12	20	22	22	24	26	24	32	28	33	26	32	30	33	33	32	33	43	35	37	51	29	41	41	31	46	37	45	45	41	41	56	56	0	44	54	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	4	2	2	2	1	1	1	1	1	2	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1
71500	-289.269763866656376	-287.907072719966948	-1.362691146689433	0.000065329691958	0.000040171876621	0.614909934779595	0.665175571139720	0	1	1	3	2	3	2	4	4	5	6	7	7	6	10	10	9	8	11	12	12	13	15	16	19	16	18	18	21	19	22	20	19	21	21	21	21	23	21	22	22	26	23	23	23	24	24	24	24	23	26	25	26	27	29	26	28	0	1	1	7	3	7	3	6	7	8	10	14	11	10	18	17	12	11	15	15	16	17	20	16	28	22	26	24	33	28	33	26	27	30	28	33	33	36	32	39	37	38	29	41	24	39	44	43	45	32	37	37	37	53	0	48	53	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	2	2	2	2	3	1	2	2	1	2	1	2	2	1	2	2	2	1	1	1	1	1	2	1	1	4	2	1	1	1	2	2	4	4	1	1	1	2
72000	-275.993532836640668	-274.466600678819077	-1.526932157821595	0.000072361545375	0.000020059742291	0.277215504268774	0.561528660013875	0	1	1	3	3	3	2	4	4	5	6	7	7	6	10	10	9	11	11	9	12	12	15	15	19	16	18	18	21	19	22	20	19	21	21	21	21	22	22	22	22	26	23	23	25	24	24	24	23	25	26	26	26	27	28	28	28	0	1	1	7	1	7	3	6	7	8	10	14	11	10	20	12	12	20	16	11	16	14	18	22	27	22	24	24	33	24	33	28	26	30	33	25	32	37	29	35	37	29	39	37	41	39	35	37	37	48	48	47	45	53	0	50	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	4	1	2	1	3	1	3	2	3	2	2	2	1	2	2	1	1	1	1	1	3	1	2	1	2	2	2	2	1	1	2	1	1	1	2	3
72500	-262.051668504272300	-260.672263827831273	-1.379404676441022	0.000053502548182	0.000023958321322	0.447797761725539	0.623696169276441	-2	1	1	3	3	3	2	4	4	5	6	7	7	6	10	10	9	11	11	12	12	13	12	16	19	17	18	17	21	18	21	20	19	21	21	20	21	22	22	22	22	26	22	23	24	23	23	24	24	25	26	26	26	27	28	28	28	0	1	1	7	2	3	3	6	7	8	10	14	11	10	13	17	14	13	16	15	19	12	18	22	24	22	28	22	36	28	32	26	24	30	32	33	32	29	29	35	37	43	31	41	41	31	39	33	41	44	49	41	45	44	0	53	42	1	2	3	1	1	1	1	1	2	1	1	1	1	1	2	1	2	2	1	2	1	4	1	2	2	4	1	1	1	1	1	1	3	2	1	1	1	1	1	1	1	3	1	1	2	2	1	3	2	2	1	2	1	3	1	2	2
73000	-250.814026580529742	-249.130116024036823	-1.683910556492922	0.000087813474853	0.000018318589461	0.208607955578522	0.674314924002212	0	1	1	3	2	3	2	4	4	5	6	7	7	6	10	9	10	11	11	12	12	13	14	16	19	17	18	18	21	19	20	20	19	21	21	21	20	23	21	22	22	26	22	23	25	23	21	24	24	25	24	26	26	24	29	27	27	0	1	1	7	1	7	3	6	7	8	10	14	11	10	12	13	14	15	16	18	17	16	20	22	24	24	26	26	31	28	33	33	26	30	33	31	33	32	31	35	37	48	31	37	54	39	33	41	43	38	44	44	54	41	0	42	45	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	3	1	1	1	2	2	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	2	2	2	2	1	1	2	2	2	2	1	2	2	2	1	1	2
73500	-258.797918631475170	-257.311619057615133	-1.486299573860058	0.000068511022213	0.000020870298168	0.304626868690219	0.605448047037597	0	1	1	3	2	3	2	4	4	5	6	7	7	6	10	9	10	11	10	11	12	12	15	16	19	17	18	18	21	19	22	20	19	21	20	21	21	23	22	22	22	26	23	23	25	24	24	24	22	25	25	26	26	24	29	28	26	0	1	1	7	2	7	3	6	4	8	10	14	11	10	11	12	14	17	16	15	15	16	20	22	24	24	26	26	33	28	33	28	28	30	33	32	32	33	29	35	37	46	40	37	44	39	32	37	37	44	38	38	41	37	0	41	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	2	1	1	1	2	2	2	2	3	1	1	1	2	1	2	1	1	2	1	1	1	3	1	2	1	2	1	2	2	2	3	3	1	2	1	3	2	2	1	4	1
74000	-276.687070323082764	-275.156332530892826	-1.530737792189943	0.000068950160951	0.000018957831487	0.274949778589013	0.604841364419300	-1	0	1	3	1	3	2	4	3	5	6	6	7	7	10	8	10	11	9	12	12	13	15	16	19	17	18	18	21	19	22	20	19	20	18	20	21	23	22	22	22	26	23	23	25	24	21	24	24	25	26	26	26	27	29	25	28	0	1	2	7	2	3	5	6	7	8	10	10	11	12	13	12	16	13	14	15	16	21	20	22	24	24	26	26	36	28	34	33	35	30	26	33	32	33	47	35	37	44	33	37	37	47	36	31	37	44	43	38	37	49	0	44	45	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	2	2	4	2	1	3	1	3	3	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	2	2	2	2	2	1	1	3	2	2	3	4	3	1	2	2
74500	-251.038928852029755	-249.461470459037116	-1.577458392992652	0.000067802562671	0.000016967943631	0.250255196300124	0.668023037201941	0	1	1	3	2	3	2	4	4	5	6	7	7	8	9	10	9	11	10	11	12	13	14	16	19	17	18	18	20	19	22	20	19	21	21	21	20	22	22	22	22	24	22	23	24	23	24	24	24	25	26	26	26	24	28	28	28	0	1	1	7	1	7	3	6	7	8	10	10	11	12	13	14	12	15	12	15	19	19	18	22	26	24	26	26	33	28	36	33	26	30	29	29	33	29	29	35	37	31	33	37	41	39	39	41	38	38	44	45	48	43	0	53	45	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	2	3	1	2	1	2	2	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	2	2	2	2	2	1	2	2	2	2	3	1	2	2	1	2	2
75000	-251.660465654508499	-250.279041405593915	-1.381424248914581	0.000058666854438	0.000043079572872	0.734308550971710	0.713859882067354	0	1	1	2	3	3	3	4	4	5	6	7	7	8	10	10	10	11	11	12	12	13	14	16	19	17	18	18	20	19	22	19	19	21	21	21	21	22	22	21	22	26	23	22	24	24	23	24	24	25	26	25	25	27	29	28	28	0	1	1	3	2	4	4	6	4	8	10	10	11	12	13	14	12	15	16	15	16	21	18	22	27	24	24	24	33	28	29	27	26	30	29	33	32	40	40	33	37	46	32	37	44	39	39	41	41	48	46	45	45	50	0	32	53	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	2	3	1	1	2	2	1	3	3	1	1	2	1	1	1	2	1	1	2	1	2	1	1	1	2	1	1	3	1	2	2	1	2	1	1	1	1	1	1	1	4	3
75500	-246.168965641366668	-244.654461001599628	-1.514504639767038	0.000044754846031	0.000012752352882	0.284937923217885	0.612852209232082	0	1	1	2	2	3	3	4	4	5	6	7	7	8	9	10	9	10	11	12	11	13	13	16	18	17	18	18	20	19	22	20	19	21	21	21	21	24	22	22	22	26	23	23	25	24	24	24	23	25	26	26	26	24	28	28	28	0	1	1	3	1	4	4	6	4	8	10	10	11	12	11	11	12	15	16	18	16	16	20	22	24	24	26	26	33	28	33	33	24	30	29	33	32	39	29	35	37	38	29	37	44	39	32	37	37	44	31	45	41	44	0	54	53	1	1	1	1	2	1	1	1	1	1	1	2	1	1	3	4	2	1	1	2	1	2	1	3	2	1	1	1	1	1	2	1	2	2	1	2	1	2	2	1	1	2	2	2	2	1	3	2	1	2	3	1	2	1	1	2	2
76000	-236.369282366501636	-234.921470356477556	-1.447812010024091	0.000050827130664	0.000017194234076	0.338288505589376	0.705751387379142	0	1	1	2	3	3	3	4	4	5	6	7	7	8	9	10	10	11	11	12	11	13	15	16	19	17	18	18	21	19	22	20	19	21	21	21	21	24	22	22	22	26	23	23	25	24	24	24	24	25	26	26	26	27	28	28	28	0	1	1	3	1	4	4	6	5	8	10	10	11	12	11	14	14	15	14	18	16	16	20	22	26	22	26	26	33	26	32	33	26	28	32	33	32	31	29	35	37	38	29	37	37	39	39	44	41	44	49	45	44	53	0	43	53	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	2	2	2	2	1	1	2	2	2	1	4	1	1	2	2	2	1	2	3	1	1	1	2	1	1	1	1	2	2	1	2	1	1	2	2	2	1	2	1	1	3	1
