step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58
76000	-316.475529934963390	-323.331017885922790	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.541126238385654	-1	0	2	2	5	3	1	4	4	4	5	3	5	8	3	6	6	6	7	6	7	7	5	9	9	9	10	6	11	7	11	11	12	12	12	12	12	13	14	15	13	14	14	13	15	17	15	17	15	14	16	16	15	17	18	17	18	18	0	1	7	7	3	2	2	7	4	4	4	7	10	11	7	7	6	4	11	11	20	11	6	30	30	30	30	0	25	17	19	27	28	24	11	25	26	33	38	44	31	33	31	35	34	39	43	53	50	18	43	47	43	40	50	43	44	56	1	1	1	1	1	3	1	3	2	2	3	2	1	3	2	3	2	3	2	1	1	1	1	2	2	1	2	1	2	1	2	1	4	3	6	2	2	1	1	2	1	1	2	1	2	3	1	2	1	5	2	1	1	2	2	3	2	1
76500	-301.050076626598297	-307.905564577557698	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.577197251192723	-1	0	1	2	4	3	1	4	4	4	4	5	5	7	6	6	5	3	7	7	7	8	8	9	9	9	8	9	10	7	9	11	12	12	12	13	12	13	14	13	11	14	13	14	14	14	14	16	14	12	16	16	15	16	18	16	17	18	0	1	2	7	6	2	2	4	6	18	7	7	11	15	4	12	4	7	16	18	17	11	16	30	30	27	30	0	25	12	21	25	28	22	41	37	32	33	38	35	31	38	41	31	34	38	43	53	50	31	43	47	43	50	57	53	54	56	1	1	1	1	1	3	1	1	1	1	3	3	1	1	2	1	2	2	1	3	1	2	2	2	2	1	1	1	1	2	2	1	3	3	1	1	1	1	1	1	2	1	2	2	2	1	1	1	2	2	3	2	1	2	1	1	1	2
77000	-301.314008407795257	-308.169496358754657	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.678020017809546	-2	0	2	2	4	1	1	4	4	4	3	3	5	7	6	6	7	5	7	8	5	8	8	9	9	9	10	9	11	7	11	11	12	12	11	13	12	13	13	14	12	14	14	13	14	14	15	17	14	15	16	16	16	15	18	17	18	18	0	1	2	7	6	2	2	11	7	12	3	4	11	18	18	18	21	4	16	17	12	16	19	30	30	12	26	0	26	5	17	25	28	24	30	37	26	33	33	44	35	33	44	31	27	39	44	53	44	40	47	47	43	26	50	53	50	53	1	1	2	1	3	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	2	1	1	2	2	5	1	1	1	2	4	2	2	2	2	1	2	1	1	1	1	2	1	2	3	1	2	1	1	1	1	1	2	3	3	1	2	2
77500	-266.440823045272509	-273.296310996231909	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.758546451405288	0	1	2	2	5	3	3	3	3	3	5	4	5	8	6	5	7	6	7	8	7	8	8	9	9	9	10	9	11	8	11	10	11	12	10	13	11	13	14	15	13	14	13	14	15	17	15	14	15	15	16	16	16	17	18	17	18	18	0	1	2	2	6	2	4	4	4	4	4	8	10	18	7	4	18	6	16	21	18	19	19	30	30	18	24	0	32	21	35	25	28	27	20	37	32	28	33	44	35	38	12	43	30	38	48	41	44	44	48	47	48	50	54	51	50	53	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	2	1	3	1	1	3	1	5	1	3	2	1	1	1	1	1	1	2	2	1	1	2	1
78000	-284.569096125797500	-291.424584076756901	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.605400389609992	-1	0	2	2	5	3	3	4	1	4	5	5	5	8	6	6	7	6	6	8	6	7	8	7	9	9	10	9	11	10	12	11	12	12	11	12	12	13	14	12	13	14	14	14	15	15	15	15	15	15	16	16	16	17	18	17	18	17	0	1	2	9	3	4	4	4	2	4	7	7	10	11	7	11	21	11	12	10	5	10	11	21	24	12	24	0	25	24	35	25	28	30	20	25	25	28	38	20	40	33	31	20	34	39	43	43	44	44	43	47	48	50	50	48	50	53	1	1	2	1	2	1	1	1	1	1	1	2	1	3	2	1	1	1	1	2	1	3	2	1	2	4	1	1	2	2	1	2	2	1	2	2	2	2	1	2	1	2	1	4	2	1	1	1	1	1	2	1	1	2	2	2	2	1
78500	-278.307008085270013	-285.162496036229413	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.685361717374025	0	1	2	2	5	3	3	4	3	4	5	4	5	6	6	6	7	5	7	8	7	8	8	8	8	9	10	9	11	9	10	11	11	12	11	13	10	13	14	13	13	14	13	12	15	17	13	17	14	14	15	15	16	17	17	17	15	18	0	1	2	2	3	2	4	4	4	6	12	7	10	12	11	18	7	12	16	21	15	4	19	18	17	24	30	0	37	21	17	25	28	30	31	32	25	33	33	35	31	33	31	31	34	39	44	53	44	40	43	47	43	50	50	53	50	56	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	4	1	2	1	1	1	1	1	1	1	2	2	2	1	1	2	1	3	2	2	2	3	2	3	2	1	1	2	1	2	2	2	2	3	1	1	1
79000	-268.406548725707125	-275.262036676666526	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.615437536459846	0	1	2	2	3	3	3	4	4	4	5	5	5	8	6	6	6	5	7	7	7	8	8	8	9	9	10	9	11	10	12	11	11	11	12	13	12	13	13	15	11	14	14	13	15	15	15	16	15	15	16	16	15	16	18	16	18	18	0	1	2	2	2	2	4	4	6	7	7	4	10	19	12	7	11	4	18	17	17	12	11	20	11	24	24	0	25	24	41	25	28	27	21	32	32	33	33	44	19	38	35	41	27	39	43	53	44	44	43	47	43	50	54	43	54	53	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	2	3	1	4	1	2	1	1	2	1	2	2	1	3	2	1	2	2	2	2	1	2	2	4	2	1	1	2	2	1	1	1	1	2	2	2	2
79500	-280.158902158080480	-287.014390109039880	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.668153050391237	0	1	2	2	5	3	3	4	4	4	5	5	5	8	4	6	7	6	7	8	7	7	8	8	9	9	9	9	11	10	12	11	11	12	11	13	11	12	14	15	13	14	12	13	13	17	14	17	15	15	14	16	16	16	18	17	18	18	0	1	2	2	6	2	4	7	7	4	7	8	15	12	4	15	10	7	16	17	10	10	12	17	24	20	24	0	30	24	20	25	28	17	20	37	25	33	38	44	35	38	21	34	34	39	43	53	44	35	43	47	51	50	50	53	54	56	1	1	1	1	2	1	1	1	1	1	2	1	1	2	2	1	1	2	1	1	2	2	1	1	1	1	1	1	1	2	2	2	2	3	3	2	2	1	2	2	2	2	2	1	1	2	2	1	2	2	2	2	2	1	3	1	2	1
80000	-272.226840706201699	-279.082328657161099	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.568930275065656	0	1	2	2	5	3	3	4	4	3	5	5	5	7	5	6	7	5	7	8	6	7	8	8	9	9	10	9	11	10	12	11	10	12	12	12	11	13	14	15	11	13	14	13	14	17	15	17	15	15	16	16	16	16	16	17	18	17	0	1	2	2	6	2	4	6	7	4	7	4	10	12	10	18	21	7	16	21	11	18	13	11	24	24	24	0	25	24	30	25	28	24	41	32	25	33	38	35	17	33	41	35	37	39	43	53	41	44	43	47	43	50	50	53	54	43	1	1	1	1	2	2	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	2	2	2	1	1	2	1	2	2	2	2	1	2	1	1	2	2	1	3	4	2	3	1	2	1	1	1	4	1	2	1	2	1	1	1	2	3
80500	-256.176760680621101	-263.032248631580501	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.591299694401702	0	1	2	2	5	3	3	4	4	4	5	5	5	8	6	5	6	6	7	8	7	7	8	8	9	9	10	9	11	9	11	11	11	12	12	11	12	13	13	14	13	14	13	14	15	16	15	17	15	15	15	16	16	17	18	17	18	18	0	1	2	2	10	2	4	4	4	4	3	4	10	12	7	10	11	7	12	21	17	15	18	12	24	24	30	0	25	24	20	25	28	32	31	25	25	33	33	35	31	38	31	31	34	38	43	51	40	40	43	47	51	50	50	53	50	56	1	1	1	1	1	2	1	2	2	2	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	2	2	2	2	2	1	2	2	3	2	2	2	1	1	2	1	1	2	3	1	2	1
81000	-311.765650830839718	-318.621138781799118	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.582865153003099	0	1	2	2	5	3	3	3	4	4	5	5	5	8	6	6	7	5	6	8	6	7	8	9	9	9	8	8	10	9	12	11	11	12	12	13	12	13	14	14	13	14	13	14	14	16	14	17	15	15	16	16	15	17	18	16	17	18	0	1	2	2	6	2	4	4	7	7	4	7	10	21	12	18	21	8	9	17	10	18	21	27	7	27	18	0	25	27	30	25	28	30	12	32	25	33	33	35	20	33	14	41	34	39	43	43	40	40	53	47	43	44	50	53	50	43	1	1	1	1	2	2	1	1	1	1	3	1	1	1	1	1	1	2	2	1	2	2	2	1	3	1	2	1	1	1	3	1	3	1	4	2	2	1	3	2	3	3	5	1	2	2	1	3	1	1	1	2	2	3	2	1	2	2
81500	-298.990076636728645	-305.845564587688045	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.608671237484826	0	1	2	2	5	3	3	4	4	4	5	5	5	7	5	6	7	4	7	8	6	7	8	6	8	8	9	9	10	10	9	11	12	12	11	13	11	13	14	15	13	13	14	14	14	17	14	17	15	15	15	15	15	17	17	17	18	17	0	1	2	2	6	2	4	4	4	7	4	18	7	5	18	12	21	7	16	21	11	16	19	9	18	4	17	0	25	27	17	25	28	35	31	32	25	33	38	41	35	33	31	35	34	38	35	53	44	44	43	47	47	50	50	43	50	43	1	1	1	1	2	1	1	1	2	1	2	1	1	2	1	1	1	1	1	2	1	1	1	2	3	4	1	1	2	1	2	3	2	1	2	2	3	1	1	1	2	1	3	3	2	4	3	2	1	1	1	1	1	2	1	2	2	2
82000	-298.284293397337137	-305.139781348296538	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.556183277420439	-2	1	2	2	4	0	3	4	3	4	5	5	5	8	5	6	6	5	7	8	7	8	8	9	9	9	7	9	11	10	11	11	11	12	11	10	12	13	14	15	12	13	14	13	13	17	15	17	13	15	16	16	15	17	18	16	18	18	0	6	2	2	2	1	4	4	4	9	8	4	10	11	7	15	8	8	12	17	17	11	19	20	27	27	10	0	25	24	20	25	28	30	17	27	25	33	38	44	11	33	35	41	25	39	44	53	35	31	43	47	43	50	54	53	50	56	1	1	1	1	3	1	1	2	1	1	1	2	1	2	2	1	1	1	1	1	1	3	1	1	2	2	3	1	1	1	2	2	2	2	4	1	2	2	1	2	4	2	3	1	3	1	2	2	2	3	1	1	1	2	1	1	2	2
82500	-265.206130963394912	-272.061618914354312	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.655452978193692	0	1	2	2	5	3	3	4	4	4	5	5	5	8	6	6	6	6	7	8	7	8	8	8	9	9	10	9	11	10	11	11	12	11	12	11	12	13	14	15	13	14	14	13	15	16	13	17	14	15	16	14	16	17	18	17	17	17	0	1	2	2	6	2	4	6	7	7	7	7	10	7	11	12	12	7	5	17	17	18	19	11	20	24	24	0	25	26	27	25	28	27	21	25	36	28	33	44	35	38	35	35	34	39	31	53	44	35	43	47	43	50	54	53	50	53	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	2	1	2	1	1	2	1	2	1	1	2	3	1	4	2	1	3	1	2	1	1	2	1	4	1	2	1	1	2	2	1	2	2	1	1	2	1
83000	-266.470611762790611	-273.326099713750011	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.755996353473030	0	1	2	2	5	3	3	4	4	4	3	5	5	7	6	6	7	6	7	8	6	8	8	8	9	9	10	7	11	9	11	11	11	12	11	12	11	12	14	12	13	14	13	14	15	16	15	17	14	15	15	16	16	17	18	17	18	18	0	1	2	2	6	2	4	4	7	6	4	7	8	12	7	12	21	12	16	17	12	11	19	15	24	24	30	0	25	24	18	25	28	30	20	25	25	33	38	35	31	38	31	40	34	39	43	53	35	44	43	47	43	35	54	53	50	43	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	3	1	2	1	1	1	1	2	1	2	2	2	3	2	1	2	1	1	1	1	2	2	2	1	2	2	1	2	1	2	1	1	3	1	1	3	2
83500	-267.705764146108265	-274.561252097067666	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.699802893159351	-1	1	2	2	5	3	3	4	4	4	5	5	5	8	6	6	7	6	7	8	7	7	8	9	9	9	8	8	11	10	12	11	12	12	11	13	12	13	14	15	13	14	14	14	15	16	13	17	13	14	16	16	16	17	18	17	16	18	0	1	2	2	9	2	4	7	7	7	10	4	10	9	12	12	15	7	11	21	15	11	16	27	27	27	21	0	25	24	17	25	28	30	21	37	25	33	33	44	20	38	31	31	31	39	31	43	35	35	44	47	43	50	57	43	50	53	1	2	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	3	2	1	1	2	1	1	1	1	1	1	2	1	4	2	2	1	2	1	2	1	1	1	3	1	1	2	2	2	1	2	2	2	1	1	2	2	2	2	2	1
84000	-274.662329290546211	-281.517817241505611	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.637310967337965	0	1	2	2	4	2	3	4	4	4	5	5	5	7	6	5	7	6	7	8	6	8	8	8	9	9	10	8	11	10	12	11	11	12	12	13	12	13	14	15	11	14	14	13	14	17	15	17	15	14	16	16	15	17	17	16	18	16	0	1	2	2	2	2	4	4	4	2	7	7	10	16	7	4	15	7	18	17	16	12	12	21	24	24	20	0	25	24	20	25	28	27	32	25	32	33	38	44	22	33	41	31	34	39	43	53	44	44	53	47	43	50	50	53	50	43	1	1	1	1	1	1	1	1	1	3	2	2	1	2	3	2	1	2	1	1	1	3	3	2	1	1	1	1	1	2	1	2	3	1	1	3	1	2	1	2	2	3	3	1	2	1	1	1	1	1	1	1	1	2	2	1	3	1
84500	-253.101109319052540	-259.956597270011912	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.619610730311986	-1	1	2	2	5	3	3	4	4	3	4	5	4	8	6	6	4	6	7	8	7	8	8	8	9	9	10	9	11	9	12	11	11	12	12	13	12	13	13	15	13	14	14	14	15	17	15	17	15	15	16	16	16	17	18	17	18	18	0	1	2	2	6	3	4	4	4	4	7	7	10	18	12	9	7	4	18	21	17	12	16	17	24	24	30	0	25	24	20	25	28	27	20	37	25	33	33	31	35	33	35	31	34	42	43	53	44	44	43	47	40	50	50	51	50	56	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	2	2	1	1	1	1	2	1	4	2	2	1	2	1	2	2	2	2	1	3	1	1	2	2	1	1	1	1	1	1	1	2	2	1	2	1
85000	-270.171101356735619	-277.026589307695019	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.595119739562695	0	1	2	2	4	3	3	4	3	4	3	5	5	8	6	6	6	6	7	8	7	7	8	7	9	8	10	9	11	10	12	11	11	12	12	13	12	12	14	15	13	13	14	14	15	17	15	17	15	14	16	16	15	16	17	17	18	18	0	1	2	2	1	3	4	11	4	11	4	7	10	18	12	7	7	4	15	12	17	16	18	18	20	24	24	0	25	24	30	25	28	24	27	25	25	33	38	44	34	38	35	31	27	39	44	53	35	31	43	47	44	50	54	53	50	56	1	1	1	1	3	1	1	1	1	1	1	2	1	1	1	2	2	4	1	3	1	1	1	1	1	1	2	1	2	3	2	2	2	4	1	2	2	1	2	1	1	1	2	2	2	2	1	2	1	2	2	1	1	2	1	2	3	1
85500	-269.159753379787787	-276.015241330747187	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.660145098820255	0	1	2	2	5	2	3	4	4	3	5	5	4	7	6	6	6	6	7	8	7	8	8	8	8	9	9	9	10	10	11	10	12	11	11	13	12	13	14	12	13	14	13	14	15	16	14	17	13	15	16	16	15	17	18	16	18	18	0	1	2	2	2	2	4	4	7	4	9	3	10	12	12	12	11	11	16	17	17	12	19	15	5	24	24	0	25	27	20	25	28	30	20	32	32	33	38	17	31	33	40	31	30	39	43	53	40	40	53	47	43	50	54	53	50	53	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	3	2	2	1	1	4	2	1	1	2	3	2	1	1	1	1	1	2	2	2	1	1	2	1
86000	-263.249122743805287	-270.104610694764688	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.694372947938116	0	1	2	2	5	3	3	4	4	4	5	4	5	5	5	6	7	5	7	8	6	8	7	9	9	9	8	9	11	10	9	11	10	12	12	13	11	12	14	12	13	13	14	13	13	16	15	17	13	15	16	16	16	16	18	17	17	18	0	1	2	2	6	4	4	4	7	4	2	7	10	10	12	12	21	8	12	21	18	11	16	27	27	11	17	0	25	21	20	25	28	37	31	25	25	33	33	31	40	38	40	35	34	39	43	53	40	44	43	47	43	50	54	43	50	53	1	1	1	1	1	1	1	2	1	2	3	1	1	1	1	2	1	1	3	2	1	3	1	1	1	3	1	1	1	3	1	2	1	1	2	2	2	2	2	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	3	2	2
86500	-298.339685118409761	-305.195173069369162	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.634581087617977	-1	1	2	2	5	3	3	4	4	4	4	4	5	7	6	5	6	5	5	8	5	8	8	9	9	9	7	9	11	10	12	10	11	12	12	13	12	13	14	14	13	13	14	11	15	16	15	17	15	15	16	16	15	17	18	17	16	17	0	1	2	2	11	2	4	6	4	4	4	4	8	13	10	7	12	12	9	21	11	11	19	27	27	20	12	0	25	24	44	25	28	30	27	32	32	33	38	44	27	33	35	20	24	39	43	53	40	35	53	47	43	50	50	53	50	43	1	2	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	2	1	1	3	2	1	1	2	1	1	1	1	1	1	2	3	2	2	2	1	3	4	2	2	2	3	2	1	2	1	3	1	1	1	2	3	1	1	3
87000	-251.227320274285233	-258.082808225244605	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.721997422640546	0	1	2	2	5	2	3	4	4	4	4	3	5	8	6	6	7	6	7	8	7	8	8	9	9	9	8	9	11	10	12	10	12	12	12	12	12	13	14	15	10	14	14	13	13	17	15	17	15	14	16	16	15	16	17	17	18	18	0	1	2	2	6	2	4	12	12	12	7	4	10	15	11	4	11	7	16	21	18	15	16	27	21	27	21	0	32	27	41	25	28	27	41	25	32	33	33	44	20	33	44	35	30	38	43	53	44	44	43	47	43	50	50	51	54	51	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	3	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	2	2	1	2	1	1	2	2	1	2	1	1	1	2	1	2	2	1	2	1	1	1	3	1	2	2
87500	-252.666062280546811	-259.521550231506183	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.718404744259309	0	1	2	2	5	3	3	4	3	3	3	5	4	8	6	6	7	5	7	8	6	8	7	9	9	9	10	8	11	8	12	11	12	11	12	12	12	13	14	15	13	14	14	14	14	15	15	17	15	15	16	16	15	16	18	17	18	18	0	1	2	2	2	3	4	11	4	4	4	7	10	18	12	18	21	7	18	21	12	16	12	20	30	30	30	0	25	18	20	25	28	27	20	25	25	33	38	44	16	38	31	35	34	39	43	53	31	44	43	47	43	50	50	53	54	48	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	2	1	1	1	1	2	1	2	1	4	2	3	1	1	2	2	1	1	1	4	1	2	2	3	1	1	2	2	1	2	1	1	1	2	1	2	1
88000	-286.681012733946091	-293.536500684905491	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.566008292178285	-2	-1	1	1	5	3	3	4	4	3	5	4	5	7	6	6	7	6	5	8	6	8	8	9	9	9	10	9	11	8	9	11	12	12	11	13	12	13	14	15	11	14	14	14	14	16	15	17	12	15	16	16	15	17	18	17	18	17	0	1	2	2	3	4	4	4	7	4	12	7	10	18	7	19	21	12	12	17	4	16	11	21	30	21	30	0	25	17	20	25	28	27	31	37	25	33	33	31	17	38	41	49	34	39	43	53	35	44	43	47	44	50	54	43	50	43	1	1	2	1	3	1	2	2	1	1	1	1	2	1	2	1	1	1	1	1	2	1	2	2	1	2	1	1	2	1	1	2	2	2	2	1	2	1	2	2	2	1	2	2	2	1	1	2	1	1	2	1	1	2	1	3	3	2
88500	-279.923050858061970	-286.778538809021370	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.659689837773155	0	1	2	2	4	3	3	4	4	4	5	5	5	8	5	6	7	6	7	7	6	7	8	9	9	9	10	9	11	10	12	11	12	12	12	12	10	13	14	14	13	14	14	14	14	14	15	17	15	15	15	15	15	17	18	16	17	18	0	1	2	2	6	2	4	7	7	4	7	7	10	18	10	11	21	11	12	21	11	12	16	21	21	15	21	0	30	17	27	37	28	26	21	37	25	33	38	41	21	33	31	31	35	33	43	51	44	44	43	43	43	50	54	53	50	53	1	1	1	1	1	2	1	1	1	2	2	2	1	2	1	1	1	1	1	1	1	1	2	3	3	4	1	1	1	3	2	1	2	3	4	2	1	1	1	1	3	2	2	2	2	1	1	1	1	1	1	1	1	2	1	1	2	2
89000	-264.928109178551438	-271.783597129510838	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.689310718484839	0	1	2	2	5	3	3	4	4	3	4	4	5	8	6	5	5	6	7	7	7	8	8	8	9	9	10	9	11	9	11	11	11	12	10	13	12	13	14	15	13	14	14	14	15	17	15	17	14	15	16	16	15	17	18	16	18	17	0	1	2	2	6	2	4	7	4	4	7	7	10	18	4	9	4	10	9	17	17	19	16	17	24	24	30	0	25	24	21	25	28	32	14	32	25	33	33	44	35	38	20	41	34	38	43	53	41	44	53	47	43	50	54	53	50	43	1	1	1	1	2	2	1	1	2	1	1	1	1	1	2	1	1	1	2	2	2	1	2	2	1	1	1	1	2	1	3	2	2	1	1	1	2	2	3	1	2	1	4	1	1	2	1	2	1	1	1	1	1	2	1	1	2	2
89500	-283.106302762262771	-289.961790713222172	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.655638710018317	-1	1	2	2	4	3	3	4	4	3	4	5	5	7	5	6	7	6	7	8	4	8	8	8	9	9	10	9	10	10	12	11	12	12	10	13	12	13	14	15	13	14	14	13	14	16	15	16	13	14	15	16	16	17	18	17	17	18	0	1	2	2	2	4	4	4	7	4	4	7	21	12	4	4	18	11	8	21	4	18	17	12	24	24	24	0	25	17	24	25	28	27	11	25	25	33	38	31	31	33	35	20	34	39	43	51	35	44	43	47	51	50	54	53	50	56	1	1	1	1	2	1	1	1	1	1	2	2	1	2	1	3	1	2	2	1	2	2	1	2	1	1	2	1	1	2	2	2	2	2	3	2	2	1	1	3	1	2	2	4	1	2	1	1	1	1	1	1	1	3	1	1	3	1
90000	-289.509859514862569	-296.365347465821969	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.664472730811309	0	1	2	2	5	2	3	4	4	4	3	4	5	8	6	6	6	6	7	8	7	8	8	8	9	9	10	8	11	10	12	10	11	12	12	12	12	13	14	13	13	14	14	14	13	17	13	17	15	14	16	15	16	17	18	15	15	18	0	1	2	2	6	2	4	4	7	7	4	7	10	12	4	12	4	7	16	17	17	15	19	17	20	20	24	0	32	24	20	25	28	17	21	25	25	33	33	35	35	38	35	40	27	39	35	53	44	20	52	43	56	50	57	43	50	48	1	1	1	1	3	1	1	2	1	1	1	1	1	2	2	2	1	3	1	1	1	2	1	2	1	1	2	1	1	1	2	1	2	3	4	2	2	2	2	1	1	1	2	1	2	2	1	1	1	4	1	1	1	3	3	1	1	1
90500	-281.747021058867062	-288.602509009826463	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.560971773497366	0	1	2	2	5	3	3	4	4	4	3	5	5	8	6	5	7	3	7	8	7	8	8	8	9	9	10	9	11	10	12	11	12	11	12	13	12	13	14	13	13	14	14	14	15	16	15	15	13	13	16	16	16	17	15	17	16	18	0	1	2	2	6	2	4	18	7	11	4	4	10	16	7	8	12	4	16	21	5	18	12	21	21	24	24	0	27	24	24	25	28	30	20	29	25	33	38	31	20	33	31	40	35	39	35	43	35	27	43	47	48	57	50	48	44	56	1	1	1	1	2	2	1	1	1	1	1	2	1	2	2	1	2	1	2	1	2	3	2	1	2	1	2	1	1	2	3	2	3	1	3	2	2	1	1	1	3	2	2	1	3	2	3	1	1	2	1	1	1	1	2	2	2	1
91000	-275.502912951942449	-282.358400902901849	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.606066520644011	0	1	2	2	5	2	3	4	4	3	5	3	5	8	6	6	7	6	7	8	7	8	8	9	9	9	8	9	10	10	11	10	12	12	11	12	12	13	14	15	13	14	13	14	12	17	14	17	13	15	16	16	14	17	18	17	18	18	0	1	2	2	1	2	4	7	4	4	12	4	10	11	7	11	15	11	16	17	15	7	16	27	27	27	17	0	25	27	27	25	28	17	20	29	25	33	33	44	31	33	31	41	35	39	43	53	35	41	43	47	43	50	48	51	50	56	1	1	1	1	5	1	1	1	2	1	1	1	2	3	3	1	1	1	1	1	1	5	2	1	1	1	1	1	1	2	3	1	1	4	3	2	2	1	2	1	2	2	2	1	1	3	1	3	2	2	3	2	1	2	1	1	3	1
