step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61
86000	-372.095196342592374	-378.950684293551774	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.607012334521344	0	2	2	5	2	5	4	5	6	6	6	6	8	9	7	8	8	10	9	8	9	9	12	10	13	11	13	11	13	11	14	13	14	14	14	15	15	15	15	15	17	16	15	14	17	18	16	19	20	18	21	21	21	23	26	30	29	28	31	32	33	0	1	1	5	0	2	5	1	7	4	2	3	9	10	9	11	2	0	20	12	0	12	13	0	21	18	22	0	28	12	32	24	27	30	28	28	24	25	32	27	25	28	27	32	43	0	43	41	39	39	40	37	33	52	52	45	0	52	48	48	57	1	1	1	1	1	1	1	2	2	1	2	2	2	1	1	1	2	1	1	1	1	2	2	1	1	1	2	1	1	1	1	2	1	1	2	1	2	1	1	1	2	4	1	1	1	1	1	1	2	2	3	3	3	2	3	6	1	3	5	6	2
86500	-575.549480487707569	-582.404968438666970	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.532827320489886	0	3	4	6	3	6	5	6	6	6	5	6	8	8	8	9	7	10	9	8	8	10	12	11	14	11	12	13	12	12	14	14	11	15	14	14	15	15	16	15	17	14	15	15	16	16	16	17	21	19	22	21	21	22	25	30	28	31	31	33	32	0	1	5	3	0	3	5	3	3	5	1	3	9	3	5	17	3	0	17	7	0	19	12	0	28	16	33	0	21	16	30	20	19	42	17	17	24	31	27	27	36	21	28	30	31	0	35	40	24	48	18	46	31	23	53	54	0	57	54	54	56	1	2	1	2	1	2	1	1	1	2	2	1	1	2	3	1	1	1	1	2	1	1	2	1	1	1	1	1	3	1	1	3	1	1	4	3	2	1	3	2	2	3	1	2	1	1	1	1	3	1	5	3	4	3	2	5	1	1	4	3	1
87000	-486.771061830871133	-493.626549781830533	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.589145155613512	-1	1	3	5	4	5	7	4	6	6	7	5	7	9	8	9	7	9	10	7	10	9	12	11	14	12	12	13	13	12	13	15	14	14	14	14	15	15	15	14	16	17	15	14	17	18	18	18	20	19	22	22	21	24	26	28	26	30	29	33	34	0	1	1	5	0	1	12	2	5	3	5	3	5	15	20	10	3	0	7	12	0	17	20	0	29	20	1	0	10	16	27	28	27	7	23	15	24	36	26	27	16	39	28	22	43	0	38	45	37	42	32	24	23	52	52	57	0	59	29	58	58	1	1	2	1	1	2	1	2	1	1	1	1	2	1	1	2	2	1	2	1	1	1	2	1	1	2	4	1	3	1	1	1	1	4	1	3	1	1	3	1	3	2	2	2	1	1	2	1	3	1	4	5	4	1	2	1	1	1	6	1	2
87500	-515.370452129508408	-522.225940080467808	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.637762835384258	-1	1	3	5	3	4	6	4	5	6	7	6	7	8	7	9	8	10	9	9	10	9	12	11	12	10	10	14	13	13	12	14	14	14	13	14	15	15	14	15	16	15	13	16	15	17	17	18	20	19	21	22	19	22	26	28	28	31	31	32	34	0	1	2	2	0	2	9	3	5	1	4	8	7	4	9	15	10	0	10	15	0	17	26	0	12	19	12	0	21	24	9	30	27	30	24	23	24	34	43	14	33	25	10	45	31	0	32	31	24	45	35	36	42	46	51	55	0	56	51	58	60	1	1	1	2	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	2	1	1	1	4	1	2	1	1	2	1	1	1	2	1	2	3	1	2	1	2	2	4	2	4	7	2	3	2	1	1	1	5	1	2
88000	-495.678995124451546	-502.534483075410947	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.591537217800075	0	2	4	5	3	6	6	4	6	7	6	7	8	9	8	9	7	10	10	9	10	9	12	10	13	11	12	14	14	12	13	15	14	13	14	12	15	16	15	14	16	16	15	15	16	17	17	19	21	20	21	22	23	23	25	29	29	31	32	31	33	0	1	5	2	0	8	5	2	5	8	8	3	5	12	7	4	8	0	12	15	0	17	14	0	8	15	12	0	21	24	27	29	27	19	23	18	24	32	28	16	19	32	27	35	32	0	37	35	50	36	48	37	48	50	43	55	0	55	51	57	59	1	1	1	2	1	2	2	1	1	1	1	2	3	1	2	2	1	1	1	1	1	1	1	1	5	2	2	1	1	1	1	1	1	2	1	1	2	1	1	2	3	1	1	1	1	1	1	3	1	2	1	3	2	1	4	2	1	4	5	1	1
88500	-438.139288270144959	-444.994776221104360	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.607762351710691	-1	1	4	4	2	6	5	5	6	4	6	6	9	8	7	10	8	10	9	9	9	9	13	10	12	12	11	10	11	11	14	14	13	15	13	14	15	16	16	15	16	17	15	14	17	18	18	18	20	18	22	21	21	22	26	28	28	31	31	32	34	0	1	5	2	0	3	3	2	7	5	4	4	9	7	6	20	8	0	7	15	0	17	20	0	21	20	2	0	21	16	28	28	27	44	21	27	24	23	31	33	31	29	30	16	31	0	37	38	37	44	43	24	37	20	38	54	0	55	55	56	59	1	1	1	1	1	1	1	2	1	1	1	1	3	2	1	1	1	1	3	1	1	1	2	1	2	1	5	1	1	1	2	3	1	1	2	2	2	1	1	2	1	4	1	2	1	1	1	1	2	2	4	7	2	5	6	3	1	2	2	2	1
89000	-271.249864516239711	-278.105352467199111	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.667403919260657	-1	2	4	5	4	6	6	5	7	7	6	7	9	9	8	8	7	9	10	9	9	10	12	11	13	10	12	14	14	12	14	13	13	14	12	14	15	14	14	15	16	16	15	15	16	17	17	16	20	19	20	21	22	24	26	29	29	30	31	32	34	0	1	2	2	0	2	5	3	5	3	3	4	7	9	5	10	4	0	17	5	0	17	15	0	21	14	10	0	25	19	23	30	22	27	18	27	24	25	30	27	36	10	35	31	38	0	34	31	37	31	29	24	51	53	54	28	0	55	51	58	58	1	2	1	1	1	3	1	1	2	3	1	1	1	1	2	1	1	1	1	2	1	2	3	1	2	1	2	1	1	1	1	1	2	1	2	1	2	1	1	2	1	3	2	1	1	1	1	2	3	2	3	4	1	1	1	9	1	2	6	1	2
89500	-367.661235737566699	-374.516723688526099	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.722217599245461	0	3	3	5	3	6	4	4	6	6	7	6	8	8	7	9	7	10	8	8	10	9	11	10	14	11	12	13	13	12	12	14	14	14	13	14	15	16	15	15	16	16	15	16	17	18	16	18	18	19	20	21	22	23	26	30	28	31	30	32	34	0	1	1	5	0	3	5	3	7	7	4	8	7	10	9	14	12	0	6	15	0	17	20	0	29	24	19	0	21	24	19	30	27	28	11	30	24	27	35	17	33	10	29	32	41	0	32	44	47	45	29	46	40	52	54	52	0	57	51	56	56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	3	1	3	1	1	4	1	4	1	1	1	1	1	1	1	1	3	1	4	1	1	3	1	2	3	1	2
90000	-462.841926745880471	-469.697414696839871	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.577395048826058	-1	1	4	5	3	4	5	6	5	7	5	6	9	8	8	10	8	10	9	8	8	9	13	11	12	12	11	13	14	12	13	14	13	15	13	14	14	15	15	14	17	17	15	14	15	16	17	18	20	19	21	21	23	23	26	29	28	31	30	32	32	0	1	5	2	0	5	5	4	5	7	5	4	15	9	7	13	4	0	21	10	0	17	20	0	21	21	17	0	25	16	15	10	27	33	30	35	30	26	35	33	46	25	32	26	24	0	35	32	37	30	44	37	51	52	52	57	0	56	41	59	57	1	1	1	3	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	3	1	1	1	1	1	2	1	1	1	3	1	1	3	1	2	2	3	2	3	4	1	1	3	1	1	1	3	1	2
90500	-301.868753319541327	-308.724241270500727	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.701815985090811	0	2	3	6	3	5	4	4	7	7	4	6	9	7	7	9	5	10	10	9	8	10	11	11	14	10	12	14	14	12	13	12	13	15	12	14	15	15	14	15	16	16	15	15	16	18	16	18	19	20	21	21	22	20	26	29	27	29	32	32	33	0	1	1	7	0	8	5	2	7	6	5	8	5	8	4	21	2	0	20	9	0	17	15	0	21	14	8	0	1	19	22	26	26	12	14	32	24	33	32	31	43	25	32	31	36	0	31	41	37	38	48	49	51	28	50	57	0	57	54	58	56	1	2	1	1	1	1	1	1	2	1	1	1	3	2	1	1	2	1	1	1	1	2	2	1	3	2	5	1	3	1	1	1	1	4	2	1	2	1	1	2	1	1	1	1	1	1	2	1	2	2	1	1	1	3	2	1	1	1	7	1	3
91000	-365.008854020629599	-371.864341971588999	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.667110076611839	-1	2	4	5	3	4	6	5	7	5	6	7	7	9	7	9	7	10	9	8	10	10	12	10	13	12	11	13	12	12	13	15	13	14	13	13	15	15	13	16	17	16	15	13	17	17	17	18	19	17	20	21	23	20	27	28	28	30	31	32	33	0	1	1	3	0	5	6	1	5	3	6	3	5	15	6	6	11	0	11	13	0	17	15	0	21	24	22	0	12	17	23	33	22	26	16	30	24	36	18	27	40	29	35	29	43	0	30	38	37	43	39	49	50	37	53	55	0	56	42	55	59	1	1	3	1	1	1	1	3	2	1	1	1	2	1	1	3	1	1	1	1	1	2	2	1	1	1	1	1	3	3	1	1	1	1	2	1	2	1	1	4	1	3	1	1	1	1	1	1	2	1	4	1	3	3	2	1	1	1	10	3	1
91500	-335.152360560733655	-342.007848511693055	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.666084396687854	-2	2	3	5	3	5	7	5	6	7	6	6	8	9	7	10	6	11	10	9	9	9	12	11	13	11	11	12	15	12	13	14	13	14	13	15	14	14	15	15	14	15	16	14	16	17	16	18	19	19	21	22	23	22	25	29	28	31	31	32	30	0	1	2	5	0	3	9	2	5	11	6	4	9	15	4	15	3	0	22	15	0	11	20	0	21	14	17	0	25	26	24	35	22	23	24	37	12	27	33	22	30	25	33	27	38	0	41	35	37	28	25	49	51	50	39	54	0	61	53	57	57	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	3	1	1	1	1	1	1	1	2	2	3	2	2	1	2	5	2	1	1	3	2	1
92000	-406.197603767503210	-413.053091718462611	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.562831712582051	-1	3	3	5	3	5	7	6	4	6	6	5	7	8	8	9	8	11	10	9	10	9	11	10	13	12	12	13	14	12	13	15	13	13	14	14	13	15	15	16	15	15	14	15	16	17	17	18	20	19	20	21	23	24	26	30	27	29	32	33	33	0	1	1	9	0	2	11	3	5	9	5	3	6	13	13	12	2	0	14	15	0	2	15	0	21	22	22	0	25	21	16	20	27	21	27	26	24	27	26	27	33	21	18	31	15	0	42	23	37	34	25	49	25	52	49	58	0	57	45	55	58	1	3	2	1	1	1	1	2	1	1	1	1	1	1	1	2	3	1	1	1	1	4	1	1	2	2	2	1	1	1	1	3	1	1	1	1	1	1	1	2	1	1	1	1	4	1	1	2	4	3	3	1	6	1	3	1	1	1	7	2	2
92500	-318.287472786458352	-325.142960737417752	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.706045848875682	0	2	3	5	4	5	6	5	7	7	6	7	8	9	7	9	8	9	8	8	10	8	12	11	14	11	13	13	12	13	12	14	14	14	13	15	15	15	15	15	17	16	15	16	16	17	17	17	19	19	20	21	21	24	23	29	29	31	31	33	33	0	1	2	2	0	3	5	2	7	6	5	6	5	12	7	20	12	0	12	11	0	8	9	0	28	17	22	0	8	23	16	24	4	24	29	31	14	32	29	14	44	25	25	30	25	0	40	27	37	48	39	37	49	55	53	54	0	56	51	58	58	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1	1	2	3	1	1	3	5	1	2	3	1	1	1	1	1	1	1	2	2	1	3	3	1	1	1	2	1	1	5	1	1
93000	-508.414850011911426	-515.270337962870826	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.555948147629583	0	2	2	5	4	5	6	6	6	7	5	7	9	9	8	9	8	10	9	9	9	10	13	11	13	11	12	12	15	12	12	14	14	14	14	14	16	15	15	14	16	17	16	16	16	16	16	17	19	20	18	21	22	24	25	30	28	30	31	33	34	0	1	1	2	0	3	5	3	5	11	2	4	7	10	7	6	12	0	15	15	0	16	20	0	21	12	22	0	35	14	13	26	27	31	31	23	16	12	28	12	30	25	25	33	15	0	35	29	37	37	47	30	36	41	52	57	0	57	42	55	56	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	1	1	1	3	3	2	5	3	2	1	1	3	1	1	1	2	2	1	4	4	3	2	1	1	1	5	4	2
93500	-541.311401131438856	-548.166889082398257	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.589047800811360	-1	3	4	5	3	5	7	5	6	6	7	5	8	7	6	9	7	9	9	8	10	9	12	9	13	12	13	11	14	13	14	14	14	15	13	14	15	16	15	14	17	15	15	15	16	17	17	18	20	19	20	20	22	22	27	30	28	29	31	33	34	0	1	2	1	0	2	5	2	12	2	4	5	9	8	5	17	4	0	10	15	0	14	20	0	28	16	17	0	25	21	27	26	9	33	22	18	24	33	30	17	10	26	23	26	32	0	43	38	45	31	42	37	50	48	46	58	0	57	55	55	57	1	2	1	4	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	4	1	1	1	1	1	2	1	1	3	2	2	1	3	5	1	1	2	1	1	1	1	2	2	3	3	1	2	6	1	1	1	3	3	2
94000	-297.221686217514844	-304.077174168474244	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.614252643871912	-1	2	4	5	4	4	7	5	7	6	6	6	8	9	7	8	6	10	9	8	9	9	11	11	14	10	11	13	14	11	13	14	13	14	14	15	12	14	15	15	15	14	15	16	17	18	18	18	21	20	21	20	22	23	26	30	29	31	29	33	34	0	1	2	2	0	1	5	6	12	5	5	5	12	9	5	11	6	0	7	9	0	17	20	0	21	9	6	0	28	21	18	37	27	11	31	25	24	37	25	30	25	4	42	14	39	0	36	32	52	34	39	37	52	53	54	55	0	56	45	58	56	1	1	1	1	1	3	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	2	1	2	1	4	1	1	1	3	1	1	3	1	1	1	1	1	1	1	4	1	2	1	1	1	2	1	4	5	4	1	1	2	2	1	1	7	1	2
94500	-553.774409066891280	-560.629897017850681	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.517344650588808	-1	1	3	5	3	6	5	4	6	6	6	6	7	8	7	8	7	11	10	8	7	9	12	10	13	10	11	12	14	12	13	12	15	14	12	14	16	14	16	15	17	15	16	15	16	17	18	17	18	19	22	21	22	24	26	30	29	30	31	31	32	0	1	2	5	0	2	5	2	5	7	7	4	5	3	9	4	4	0	13	11	0	17	20	0	2	20	22	0	35	22	21	12	32	17	24	20	24	28	29	22	9	17	36	26	36	0	39	25	37	46	47	49	34	51	54	57	0	47	31	56	58	1	1	1	1	1	2	1	2	2	1	1	1	2	2	1	2	2	1	2	1	1	1	2	1	5	1	1	1	1	2	3	3	1	3	2	4	3	1	1	3	5	4	1	2	1	1	1	1	2	1	3	1	2	2	1	1	1	6	8	1	1
95000	-441.451156386885657	-448.306644337845057	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.442765233633768	-2	3	4	5	2	5	6	6	6	6	7	6	7	9	7	9	8	10	9	7	7	10	12	9	13	11	12	13	15	12	13	13	14	12	13	14	15	15	15	16	17	16	14	15	15	17	17	19	19	20	21	21	22	23	24	30	28	30	32	32	34	0	5	5	1	0	3	3	6	6	2	6	4	7	6	6	7	8	0	11	3	0	8	10	0	22	9	22	0	21	26	19	17	35	19	16	34	24	34	35	22	18	25	31	32	11	0	32	31	24	44	25	49	34	47	54	57	0	55	51	58	56	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	3	3	1	1	3	2	1	4	1	2	2	1	1	2	1	4	2	1	4	4	2	1	1	4	1	1	2	5	2	4	1	4	3	1	1	1	3	8	1	2
95500	-360.293007676726631	-367.148495627686032	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.624187578336934	0	2	3	5	4	5	5	5	6	6	6	6	8	7	8	10	7	11	10	8	10	9	13	10	13	12	11	14	14	12	13	13	13	13	12	15	16	15	15	15	16	16	15	15	15	16	17	18	18	19	21	22	23	23	26	29	27	30	30	31	32	0	1	2	3	0	2	5	3	5	8	2	2	9	12	9	6	6	0	7	11	0	14	13	0	21	27	22	0	25	24	24	24	27	24	20	26	24	30	22	26	33	45	27	35	29	0	32	44	37	43	42	49	38	50	50	57	0	57	27	59	59	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	3	1	1	1	3	1	2	1	1	1	1	1	1	2	1	2	1	2	2	2	3	2	2	1	2	1	1	1	2	1	1	2	2	1	3	2	4	1	1	2	6	1	1
96000	-692.789260367154043	-699.644748318113443	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.485236369676572	0	2	3	5	3	5	6	6	5	7	7	5	9	8	7	9	7	10	9	9	9	9	11	11	13	12	12	11	14	12	13	14	11	13	13	14	16	15	14	16	16	16	15	15	16	17	16	18	20	19	21	21	21	24	25	30	28	31	31	32	32	0	1	2	5	0	5	5	6	5	9	5	5	9	6	7	9	6	0	8	12	0	17	13	0	21	24	33	0	28	21	15	31	14	33	33	20	24	29	34	32	38	32	35	21	25	0	36	40	26	44	42	37	42	39	53	51	0	57	54	56	59	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	2	1	1	2	1	2	1	1	2	1	1	1	1	2	3	1	2	1	1	3	2	1	1	1	1	2	1	3	1	1	1	1	4	2	4	2	2	4	2	5	1	1	4	1	1
96500	-315.604884252298007	-322.460372203257407	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.622460675385541	0	3	4	5	3	4	7	5	5	6	7	6	9	8	7	9	7	10	10	8	8	8	12	11	13	11	12	14	14	11	13	14	14	14	12	14	13	16	15	14	16	15	15	15	17	17	17	19	20	19	21	20	22	24	26	27	28	30	31	32	33	0	1	5	2	0	1	9	1	5	6	4	4	11	5	5	10	8	0	20	15	0	17	7	0	8	16	22	0	30	8	23	31	27	24	20	30	24	34	27	27	40	26	26	36	24	0	35	45	24	46	25	48	48	51	53	55	0	55	51	56	60	1	2	1	1	1	1	1	4	1	1	2	1	1	1	2	1	1	1	2	1	1	1	2	1	4	1	3	1	1	2	1	1	1	2	2	2	1	1	2	1	1	1	1	1	3	1	2	1	4	1	4	1	2	2	2	1	1	2	4	2	1
97000	-388.703747340090217	-395.559235291049617	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.457246499251537	-1	3	3	4	4	5	7	5	5	6	6	6	9	8	8	9	6	11	10	9	9	7	12	9	13	11	12	13	15	13	13	15	13	14	13	15	12	14	16	15	16	17	14	16	17	18	17	19	19	19	21	21	22	22	24	28	29	30	31	32	34	0	1	1	3	0	5	5	3	5	5	4	2	5	22	10	7	4	0	15	6	0	17	15	0	21	15	26	0	25	22	6	12	22	27	27	14	24	23	43	11	15	12	37	36	24	0	32	45	37	46	28	46	48	49	47	39	0	57	32	58	57	1	2	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	3	4	3	3	1	1	2	2	1	1	5	3	5	1	1	3	1	1	1	5	1	5	2	1	1	3	6	1	1	11	1	2
97500	-278.212640060324816	-285.068128011284216	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.637720932397775	-1	3	3	2	3	5	6	6	6	6	5	6	8	8	7	10	6	8	10	7	10	10	12	9	13	11	12	13	14	12	14	13	13	13	12	14	16	16	15	15	15	16	16	15	15	17	17	18	20	19	19	21	22	22	25	28	28	30	31	32	34	0	4	4	1	0	2	5	2	5	2	2	5	7	10	5	24	6	0	6	7	0	17	5	0	22	22	22	0	6	24	23	22	22	9	19	23	24	25	29	33	15	25	33	23	33	0	36	38	37	26	25	49	50	52	49	55	0	56	51	59	59	1	1	1	2	1	1	2	2	1	1	1	2	1	1	2	1	1	1	3	1	1	2	5	1	1	1	1	1	3	2	1	2	1	3	1	1	3	1	1	2	3	2	2	1	1	1	2	1	2	3	2	1	1	1	2	1	1	1	6	1	1
98000	-449.918303391975599	-456.773791342934999	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.587947301618522	0	2	3	6	3	4	6	6	6	6	5	5	9	9	7	10	7	10	9	8	10	9	12	11	12	11	13	14	15	11	13	14	14	14	13	13	15	14	15	14	16	16	14	15	15	17	17	19	18	18	21	21	23	22	27	29	28	31	32	32	33	0	1	2	12	0	1	5	3	5	6	5	2	7	15	7	17	3	0	17	15	0	17	20	0	26	20	19	0	25	14	30	7	19	25	21	26	24	21	25	17	26	25	19	24	31	0	36	47	37	26	50	49	28	43	28	53	0	56	54	52	56	1	1	1	1	1	2	1	1	2	1	1	2	2	1	1	1	3	1	1	1	1	1	2	1	1	1	2	1	2	1	1	5	3	1	1	1	2	1	2	2	2	2	2	2	1	1	2	1	2	4	2	1	4	3	5	3	1	1	6	5	2
98500	-359.819143573918097	-366.674631524877498	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.563795510467463	0	2	3	4	4	5	6	5	7	5	7	7	8	8	8	9	8	11	9	6	9	10	12	10	13	11	12	13	14	12	13	14	14	13	13	14	16	15	14	15	16	16	15	15	17	17	17	17	19	18	21	21	22	24	26	29	28	30	30	32	33	0	1	1	3	0	4	5	4	7	2	6	20	5	7	20	7	2	0	9	5	0	17	20	0	3	15	22	0	25	13	21	23	34	26	24	13	24	25	34	17	23	21	39	33	39	0	28	33	24	25	31	24	48	51	53	57	0	57	54	59	59	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	1	1	1	1	2	1	5	1	1	1	1	2	2	1	1	1	2	4	3	1	1	3	2	5	1	1	2	1	2	1	3	2	3	6	2	2	1	1	1	1	2	1	1
99000	-459.711955716105308	-466.567443667064708	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.608420185801294	-1	1	3	6	3	6	6	5	6	5	6	7	8	9	7	10	8	10	10	8	10	7	11	10	14	12	13	13	13	11	13	14	15	13	13	15	15	15	15	16	16	16	15	15	17	17	16	18	19	20	19	19	21	23	26	27	29	31	30	32	33	0	1	1	10	0	8	5	3	5	3	8	10	5	8	10	7	22	0	15	15	0	11	15	0	28	13	22	0	18	17	22	21	27	23	19	27	24	18	34	11	32	44	28	20	34	0	29	44	37	23	21	37	48	40	54	49	0	59	51	55	58	1	2	2	1	1	1	1	1	2	1	1	1	2	3	1	2	1	1	1	1	1	1	2	1	1	3	3	1	1	1	3	2	1	1	2	1	1	2	1	6	1	1	1	2	2	1	1	1	2	3	4	2	1	2	1	2	1	1	5	2	2
99500	-446.322780970841791	-453.178268921801191	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.595080388067170	0	2	3	5	4	6	7	3	6	6	6	6	7	9	8	9	7	11	9	7	9	10	11	10	14	11	13	13	15	12	13	13	13	15	13	14	13	15	15	14	17	17	15	16	17	17	17	18	20	19	21	21	23	24	26	28	28	31	32	33	33	0	1	1	8	0	5	5	2	5	5	4	8	9	6	20	20	4	0	15	12	0	4	15	0	28	16	17	0	36	17	14	7	22	37	30	30	24	18	37	4	38	25	37	36	43	0	18	36	34	34	25	41	49	42	47	55	0	53	51	58	56	1	1	3	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	2	3	1	1	2	2	3	2	1	1	1	1	2	1	3	1	2	1	1	1	1	3	2	3	2	3	3	2	4	4	1	1	4	5	1	2
100000	-323.021670093018088	-329.877158043977488	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.575757383606383	-1	1	3	5	4	5	6	5	6	7	7	6	9	9	7	8	7	9	10	9	9	8	11	10	12	12	13	14	14	13	13	15	14	13	14	14	16	16	16	15	15	16	14	16	16	18	18	18	20	20	22	19	22	24	26	28	29	31	31	31	33	0	1	2	2	0	5	5	3	5	12	8	8	9	8	7	17	3	0	17	15	0	17	15	0	21	20	19	0	25	19	23	34	22	1	27	19	24	36	36	27	17	34	25	27	43	0	26	43	52	39	45	41	38	51	51	55	0	57	32	55	60	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	2	1	2	2	2	1	1	1	1	1	4	6	1	2	3	1	1	1	4	2	1	2	1	1	3	2	1	1	4	3	3	1	2	1	1	1	8	2	1
