step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45
93000	-370.397443556398798	-368.739280709796276	-1.658162846602542	0.000186474081171	0.000040522748441	0.217310353194178	0.585071443112634	-1	2	4	4	2	4	3	6	5	6	8	8	9	7	9	10	10	11	13	15	18	17	18	21	21	22	23	29	32	35	32	35	34	33	35	38	36	36	35	36	39	41	42	45	42	0	1	7	2	1	5	1	4	7	6	9	8	9	5	9	13	9	15	13	19	19	19	20	23	23	21	24	21	28	29	28	29	31	29	29	33	33	35	29	33	31	41	28	45	41	1	2	1	1	2	1	1	1	2	1	1	1	2	1	2	1	2	2	3	1	3	2	2	1	1	2	1	3	1	2	1	2	1	1	2	2	1	1	2	2	4	1	5	1	1
93500	-336.121521360392535	-334.501055257196526	-1.620466103196036	0.000163382635400	0.000037820138178	0.231481993697728	0.593374958301251	-1	1	3	3	3	4	3	6	4	7	7	8	9	8	10	8	11	11	14	15	18	16	21	21	22	19	23	28	32	35	34	36	35	34	34	38	36	36	37	37	40	41	42	44	46	0	1	1	1	2	4	2	3	4	6	4	7	16	10	11	8	6	6	8	19	22	19	20	26	19	19	23	19	28	34	29	31	31	29	29	33	35	29	30	34	36	39	42	43	44	1	1	3	2	2	1	1	2	1	2	2	2	1	1	2	1	3	3	5	1	1	1	2	1	3	2	1	6	2	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1
94000	-365.971602287163648	-364.435499746513017	-1.536102540650640	0.000181230659530	0.000049263792878	0.271829242392368	0.579452048646730	0	2	2	3	3	4	3	6	7	6	10	8	8	8	9	11	11	10	14	16	17	18	20	21	20	22	24	29	31	36	33	35	33	35	37	36	36	34	35	36	39	40	41	44	46	0	1	1	1	3	7	3	5	1	4	15	8	8	10	10	13	9	14	17	19	20	19	22	21	22	23	23	19	28	29	29	29	29	31	38	33	38	31	29	33	39	30	39	42	44	1	1	1	2	1	1	1	1	3	1	1	1	2	1	2	1	2	1	2	1	1	2	1	3	2	1	2	9	1	2	2	3	1	1	1	2	1	1	2	2	1	4	4	2	1
94500	-345.635382455199760	-344.057466916285080	-1.577915538914699	0.000138798004490	0.000034704795737	0.250038146182792	0.574065125508720	-1	2	2	5	4	3	3	7	7	5	9	8	10	8	10	11	11	11	13	16	18	17	19	20	22	21	23	26	31	35	33	36	34	35	36	38	37	34	37	37	39	41	43	44	46	0	1	1	3	1	3	3	4	3	6	5	2	8	10	6	13	14	14	12	19	19	19	20	21	26	24	23	19	28	31	29	34	31	29	29	29	29	29	30	33	37	32	42	43	44	1	2	1	1	2	1	1	1	2	1	3	3	1	3	3	1	1	2	2	1	3	2	2	1	1	1	2	7	3	1	1	1	1	2	2	3	3	2	2	2	1	2	1	1	1
95000	-350.029189705819078	-348.444221767365718	-1.584967938453350	0.000165415567336	0.000040814899400	0.246741585794737	0.572082538369025	0	1	2	3	4	4	2	6	6	6	10	8	8	9	10	11	12	10	12	14	16	17	21	19	21	21	23	27	32	34	33	35	35	35	36	38	34	35	37	37	40	42	43	45	46	0	1	1	3	1	3	1	4	5	3	9	1	2	12	10	13	11	10	13	19	19	20	22	21	24	24	26	19	28	31	29	30	30	30	38	40	29	37	30	33	36	32	42	43	44	1	1	1	1	2	1	1	1	2	2	2	4	3	1	2	1	1	1	3	1	3	2	3	2	1	1	1	10	2	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1
95500	-339.133676535879488	-337.560273434371823	-1.573403101507689	0.000171709638634	0.000043305014849	0.252199091404692	0.738411992684309	0	3	2	3	3	3	4	5	6	7	8	8	7	8	8	11	10	11	14	16	17	18	20	21	20	20	24	29	32	36	33	36	35	33	36	38	36	34	35	34	38	40	42	45	46	0	1	1	1	1	3	3	5	7	6	3	8	8	6	6	13	10	17	5	19	20	20	21	23	21	20	24	19	28	39	29	39	40	29	38	33	38	29	31	29	31	41	42	43	44	1	1	1	1	2	1	1	1	1	2	3	1	1	2	2	2	1	1	3	1	1	1	2	1	2	2	2	10	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1
96000	-328.823881341637843	-327.319351902793130	-1.504529438844715	0.000149855270691	0.000043687187961	0.291529205206379	0.540953662790560	-1	0	2	4	2	3	4	5	7	6	10	8	8	8	9	10	9	10	14	15	16	18	20	20	22	22	23	28	31	35	34	35	33	35	37	37	36	35	37	36	39	41	42	43	44	0	1	1	6	2	3	5	4	5	3	4	8	8	10	10	13	10	10	9	19	19	21	21	22	24	24	24	19	28	33	29	29	29	29	32	29	38	29	30	33	31	29	36	42	43	1	1	2	1	1	1	1	1	3	2	3	2	1	1	2	1	2	2	2	1	1	1	2	1	1	1	1	5	1	1	1	2	1	2	1	3	1	2	1	2	3	3	3	1	1
96500	-343.436333000042453	-341.711664991088298	-1.724668008954162	0.000155761914092	0.000030555130240	0.196165605813627	0.602268233374757	0	2	3	4	2	2	4	6	7	5	8	9	9	8	9	11	12	10	13	15	17	18	21	20	21	22	23	27	32	35	34	34	35	35	36	39	37	36	37	37	40	40	41	43	45	0	1	2	2	1	1	6	2	3	6	3	8	8	10	11	12	14	14	10	19	20	20	24	20	24	23	25	19	28	32	29	29	31	32	32	30	35	34	30	32	40	34	42	43	44	1	1	1	1	1	1	1	2	2	2	3	2	2	2	1	1	2	2	6	2	1	1	1	2	1	1	1	7	2	1	1	2	1	1	1	3	1	1	1	2	1	3	1	1	1
97000	-359.166234194859271	-357.744735381613168	-1.421498813246125	0.000150272080480	0.000055397563663	0.368648410845977	0.502540696251521	-1	3	3	5	2	4	2	4	5	6	9	7	9	7	10	10	11	10	14	15	17	18	21	21	21	21	24	28	31	36	33	34	35	35	37	38	36	33	37	36	39	42	39	45	45	0	1	7	1	1	5	1	5	7	6	4	4	7	6	6	8	10	10	13	19	20	19	19	21	19	21	25	19	28	32	29	31	29	31	37	40	38	29	32	33	39	36	35	43	43	1	2	1	2	2	1	2	1	1	2	2	1	4	1	4	3	3	2	4	1	1	2	3	2	3	2	1	6	3	1	1	1	2	1	1	1	1	2	2	1	2	2	2	3	3
97500	-337.242852540631873	-335.807667896089754	-1.435184644542119	0.000131928395562	0.000046420006089	0.351857580706362	0.550411993790451	-1	1	2	3	3	4	3	6	5	6	8	8	8	8	10	10	12	11	14	15	17	15	19	21	19	21	23	28	32	35	33	34	35	33	37	38	37	35	38	36	40	42	42	45	46	0	1	2	2	3	3	3	5	3	6	4	8	8	6	10	8	11	11	11	19	22	19	21	23	21	23	26	11	28	31	29	29	34	29	38	40	38	32	30	32	39	34	39	42	43	1	1	1	1	1	1	1	2	2	1	3	1	1	2	2	2	1	1	4	1	1	1	1	1	1	2	2	8	2	1	1	2	1	1	1	1	1	1	2	1	1	5	2	1	2
98000	-323.695049628528182	-322.271370971582314	-1.423678656945878	0.000197759181937	0.000072340538808	0.365801163308189	0.606031893719073	0	1	3	4	3	3	4	6	5	7	9	9	8	8	8	10	12	10	13	15	17	16	20	20	21	22	22	29	32	35	33	35	35	34	36	39	36	34	37	37	39	41	42	44	46	0	1	1	1	2	1	5	4	3	7	2	8	8	3	2	13	11	10	11	19	22	19	21	21	19	24	23	19	28	29	29	29	29	29	30	33	38	29	29	33	34	41	42	43	44	1	1	2	2	1	1	1	1	1	2	4	1	1	2	3	1	1	1	2	2	1	2	2	2	3	1	1	6	1	2	1	2	1	1	1	2	1	2	2	2	2	1	1	1	1
98500	-322.899574464586237	-321.412369065360565	-1.487205399225685	0.000144125320819	0.000043805496322	0.303940321333996	0.627848493040242	-1	2	3	4	3	3	1	5	4	6	9	8	9	8	9	11	12	9	13	15	17	17	19	20	21	20	22	29	32	35	33	34	34	35	36	39	36	35	35	36	40	41	42	46	44	0	1	7	5	2	7	1	4	3	6	14	1	8	6	10	13	15	10	12	19	19	20	21	21	26	23	25	19	28	32	29	31	29	32	38	32	29	31	32	33	32	36	41	43	43	1	2	1	1	1	1	2	1	1	2	1	4	2	3	1	1	1	1	3	2	2	1	1	2	1	1	1	8	2	1	1	1	1	1	1	3	2	1	1	1	3	1	1	2	1
99000	-360.626559048755212	-359.114395913949977	-1.512163134805231	0.000160350394533	0.000045932696525	0.286452033115362	0.550664043586703	-1	1	4	3	3	4	3	5	5	7	7	8	9	8	10	11	10	10	14	16	16	17	20	19	22	19	22	26	30	35	33	34	34	32	36	38	36	34	37	36	40	41	42	44	45	0	1	7	2	2	7	2	5	7	6	3	8	8	10	10	13	6	10	11	19	19	21	21	21	26	22	24	19	28	38	29	31	29	29	38	33	38	29	32	32	31	30	33	43	42	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	3	1	4	1	1	1	2	1	2	1	2	5	2	1	1	1	2	1	2	2	1	2	1	1	4	2	4	1	2
99500	-315.668505158786957	-313.928400425963048	-1.740104732823936	0.000148937580772	0.000028569678778	0.191823169343070	0.601408442912772	-1	2	2	4	4	3	4	6	7	6	9	8	10	8	8	8	11	10	13	15	17	18	20	20	22	21	23	28	30	35	33	34	34	35	35	38	37	36	35	37	39	39	41	46	45	0	1	1	1	1	3	3	4	7	4	9	8	16	10	6	5	18	14	5	19	20	21	21	20	23	23	23	19	28	29	29	29	29	31	31	39	30	33	29	39	39	30	42	43	43	1	2	2	2	3	1	1	1	1	1	1	1	1	1	2	2	1	1	4	1	1	1	2	3	1	1	2	8	1	2	1	2	2	1	1	2	1	1	2	1	2	2	1	2	2
100000	-359.638901380104699	-357.804087051264219	-1.834814328840463	0.000180572856619	0.000030465380856	0.168715173621852	0.709840217293624	0	2	3	5	3	3	2	6	7	5	10	9	9	7	8	11	12	10	13	15	17	17	21	21	19	21	24	26	32	35	33	35	33	34	35	37	37	34	38	37	39	41	41	45	45	0	1	7	1	1	7	1	5	4	6	4	8	8	10	10	13	10	15	5	19	20	19	19	25	21	25	24	9	28	31	29	31	29	33	38	30	35	29	30	38	40	39	40	43	43	1	1	1	2	2	1	1	1	2	1	3	1	2	1	1	1	2	1	5	1	1	2	4	1	1	1	1	8	4	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	2
