step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37
91000	-189.451596731341937	-188.011046054713034	-1.440550676628900	0.000081092840226	0.000028049613371	0.345895066602574	0.801497432422469	1	2	4	5	4	5	4	6	8	7	9	9	7	9	7	7	9	7	9	9	9	10	10	10	11	12	10	12	13	11	13	15	12	15	13	16	16	0	1	2	2	2	3	0	6	4	7	15	16	5	6	6	6	9	7	10	5	13	16	15	21	22	23	20	22	25	23	27	28	21	29	27	28	32	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	1	2	1	2	1	2	1	1	1	1	1	1	1	1	2	2	1	1	2	2	1
91500	-185.396372051038071	-183.725073301875398	-1.671298749162685	0.000067909828191	0.000014449925122	0.212781058450363	0.677908536647039	0	2	3	5	5	7	4	6	7	8	8	9	7	8	7	7	9	8	10	10	9	8	9	10	9	12	10	12	14	11	11	14	14	15	13	15	17	0	1	2	3	3	3	0	2	4	7	15	22	5	6	8	2	9	7	18	13	22	16	15	22	16	23	13	21	22	15	13	21	28	32	27	16	36	1	1	1	1	1	2	1	1	1	3	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	2	2	1	2	2	1	1	2	3	1
92000	-186.215297920100653	-184.404345168302115	-1.810952751798537	0.000055274682730	0.000009619592286	0.174032519246722	0.648056193892225	0	3	4	6	5	5	2	6	7	6	9	7	7	8	7	8	9	8	10	9	10	9	9	11	11	12	11	11	13	11	13	13	14	13	12	14	17	0	1	2	3	2	3	0	6	2	7	15	8	5	8	6	12	9	10	10	5	16	16	15	16	16	11	20	21	22	15	27	21	32	22	20	32	32	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	2	2	2	1	1	2	2	1	2	1	1	3	3	1	2	1	1	2	1	2
92500	-183.488396841042771	-182.091541751034583	-1.396855090008192	0.000064743022662	0.000026374788865	0.407376544695536	0.790132306895756	-1	3	4	5	5	5	3	6	6	5	9	6	8	7	7	8	10	9	9	9	10	9	9	11	11	11	9	12	13	12	11	14	13	14	13	14	17	0	1	1	2	2	2	0	6	2	7	15	6	5	6	3	12	13	10	10	13	16	16	15	16	22	23	13	21	22	26	27	21	21	28	31	28	36	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2
93000	-191.593338660705371	-190.209692903197833	-1.383645757507544	0.000067392158077	0.000029400794001	0.436264319755462	0.738497294111495	1	4	2	5	5	4	4	6	6	7	8	9	7	8	6	7	9	8	9	10	9	9	10	10	11	13	9	12	12	10	12	14	15	14	11	15	17	0	3	1	2	2	3	0	6	1	7	15	16	5	8	6	8	4	10	10	13	16	16	15	22	22	23	9	24	22	6	27	25	32	28	27	28	28	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	2	1	2	1	1	1	3	1	1	1	2	1	1	2	2	1	1	1	1	1	2
93500	-182.291921181145028	-180.577238037203927	-1.714683143941107	0.000097380482063	0.000019386227432	0.199077135589915	0.763404523661749	0	4	2	6	5	6	3	5	8	7	9	8	6	9	8	7	9	8	9	8	10	9	7	10	12	13	10	12	13	11	12	15	14	11	13	15	17	0	3	1	2	2	8	0	3	4	7	23	16	5	6	23	8	9	10	10	13	22	16	6	16	16	15	20	21	16	15	5	28	28	16	27	28	36	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	3	2	1	1	2	2	3	2	1	3	1	1	1
94000	-170.272719200104433	-168.694599020684137	-1.578120179420287	0.000079093224426	0.000019768649027	0.249941119109377	0.747902217986136	0	3	2	5	5	6	5	4	6	7	9	6	7	9	7	7	9	6	9	10	9	9	10	9	11	12	10	12	13	11	12	12	14	14	13	15	17	0	3	1	2	2	8	0	3	4	18	15	8	5	8	4	12	9	7	10	13	16	16	11	16	22	11	13	21	22	11	20	25	21	29	20	28	36	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	2	2	2	1	1	1	1	2	1	2	1	1
94500	-219.880443158075536	-218.513676590475114	-1.366766567600435	0.000076325166197	0.000037951982222	0.497240741334702	0.758694261079763	1	3	2	5	6	6	3	6	7	6	8	8	4	9	7	7	9	8	9	8	10	8	10	11	11	13	9	13	13	10	11	14	12	14	13	15	17	0	1	1	3	3	3	0	3	4	7	15	2	2	6	4	6	6	7	10	13	6	6	15	22	22	15	13	21	22	12	12	25	12	21	27	28	36	1	1	1	2	2	2	1	1	1	2	1	3	1	2	1	1	2	2	2	2	2	1	2	2	2	2	2	2	2	1	1	2	2	2	2	1	1
95000	-194.524257459525842	-193.065264256563125	-1.458993202962711	0.000066556086348	0.000021795241810	0.327471806203095	0.659605433213992	1	2	3	5	5	7	5	5	7	7	8	8	7	9	6	8	9	8	9	9	10	7	7	10	12	12	9	12	11	11	12	13	14	15	14	15	16	0	1	2	3	3	8	0	3	4	7	15	22	5	6	4	22	9	7	7	5	22	8	15	16	29	11	13	21	16	15	27	21	28	29	13	28	36	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	3	2	1	1	1	1	1	2	1	1	3	1	2	2	1	2	4	2	1
95500	-206.502095002550107	-205.140142292310713	-1.361952710239388	0.000054842835563	0.000033153519533	0.604518697715428	0.632351021445105	1	3	4	5	4	6	4	5	8	6	7	8	6	9	7	7	10	8	9	8	8	10	8	11	11	12	10	12	13	12	12	14	14	15	12	14	17	0	1	2	5	2	2	0	3	4	7	8	6	5	6	6	4	4	10	18	5	16	16	15	16	16	23	4	21	16	15	27	21	28	12	20	28	24	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	3	1	1	2	1	2	1	2	2	2	3	2	2	2	1	2	1	3	3	1	4
96000	-213.793694294337655	-212.348268039824632	-1.445426254513030	0.000083001571253	0.000028281366499	0.340732905075337	0.485595108037326	0	2	4	3	5	6	4	7	7	7	8	9	6	9	7	8	10	9	10	10	9	10	9	10	11	13	9	13	13	12	10	13	14	15	14	15	16	0	1	4	2	4	3	0	6	2	7	15	8	5	8	6	5	9	7	7	13	16	16	11	16	16	23	5	21	22	11	13	21	25	29	31	28	16	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	4	3	2	1	1	1	1	2	2	3	2	2	3	2	2	2	1	2	1	4
96500	-172.375553013732713	-170.685220855985250	-1.690332157747471	0.000077806173046	0.000016070502894	0.206545345500057	0.741377977737698	0	3	4	5	4	5	4	7	7	6	8	9	8	9	6	7	9	8	8	9	9	9	9	10	11	11	10	12	11	12	11	14	14	13	11	15	17	0	1	2	2	2	3	0	6	4	7	15	16	5	8	3	6	9	10	10	5	16	16	15	16	16	15	13	21	16	26	27	21	28	16	20	21	32	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	2	1	1	2	1	3	1	3	2
97000	-179.326931598722979	-177.945218591790876	-1.381713006932108	0.000081517389408	0.000035976643159	0.441337037652938	0.730931990064687	0	2	3	4	5	6	3	5	7	5	8	9	7	9	7	7	10	8	8	9	9	9	9	10	9	12	10	12	12	11	13	14	14	13	12	15	16	0	1	2	2	2	8	0	3	4	7	15	16	5	8	6	8	9	10	10	9	16	16	13	16	16	15	9	21	16	9	27	28	29	21	27	32	36	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	2	1	1	1	1	2	1	2	1	2	2	2	1	1	1	2	1	1	1
97500	-185.828532050264471	-184.462041251819784	-1.366490798444687	0.000056841779444	0.000036993819541	0.650820926137856	0.811117604134014	1	3	4	5	5	5	3	6	7	7	8	9	7	8	7	7	9	9	9	9	10	9	10	10	11	11	8	12	13	12	12	15	14	14	13	15	17	0	1	2	2	3	3	0	6	4	7	6	15	5	8	3	6	9	10	7	13	16	16	11	12	16	15	5	21	24	23	27	28	28	24	27	21	36	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	4	1	1	2	1	1	2	2	1	1	2	1	2	2	1	2	2	2	1
98000	-191.958348046734841	-190.594485031551983	-1.363863015182859	0.000070841752378	0.000044490291412	0.628023586639598	0.689897614522159	-1	3	4	6	6	6	3	5	7	7	9	8	7	8	6	7	8	8	9	9	9	10	8	10	11	11	10	12	13	11	12	15	12	15	13	15	17	0	1	2	3	2	8	0	2	4	7	15	16	5	8	8	8	9	7	7	5	16	16	15	16	16	15	13	21	22	23	27	29	21	29	27	29	36	1	2	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	3	2	1	1	2	1	2	2	2	1	1	1	2	2	1	1	1	2	2	1
98500	-199.147866037425842	-197.783352591160167	-1.364513446265682	0.000063588544005	0.000032546682265	0.511832481376285	0.734942294047094	1	2	3	5	5	6	3	5	8	7	9	8	8	8	7	7	9	8	8	10	9	9	9	10	10	12	11	11	13	11	13	15	14	14	13	15	17	0	1	2	2	2	8	0	3	5	7	15	16	4	8	4	8	9	10	10	5	5	16	15	16	22	23	4	25	22	11	27	16	28	22	13	29	36	1	1	1	2	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	2	2	1	2	1	2	2	1	2	2	1	4	1	2	3	1	1
99000	-174.699241501625238	-173.159042875262372	-1.540198626362853	0.000066630479482	0.000017957053499	0.269502090318108	0.782777681665230	1	3	4	5	5	5	4	6	6	7	8	9	7	7	7	7	9	8	9	10	10	9	9	10	11	10	10	11	13	12	12	12	13	14	14	15	17	0	1	2	2	2	3	0	6	4	7	15	16	5	4	8	6	9	10	7	13	22	16	11	22	22	23	13	21	16	11	27	28	22	29	31	32	36	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	2	1	2	2	1	1	1	1	1	2	1
99500	-178.504859927145844	-177.038958370184105	-1.465901556961735	0.000069761333455	0.000022411370959	0.321257777754084	0.739814250647190	1	3	4	5	5	6	3	5	8	7	8	8	7	8	7	7	9	9	9	9	10	9	9	10	11	13	9	12	13	11	11	14	15	14	14	14	17	0	1	2	2	2	8	0	3	4	7	6	13	5	8	2	6	9	10	10	5	12	16	15	16	22	15	5	21	22	23	27	21	32	29	31	28	36	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	2	2	2	1	1	1	2	1	2	2	1	2	1	1	2	1	1	2	1	1
100000	-186.468387064079195	-184.756830313022334	-1.711556751056855	0.000076270358149	0.000015254540873	0.200006152370345	0.727707162702421	1	2	3	5	4	7	4	5	7	7	9	9	5	8	7	7	10	9	10	8	9	10	9	10	12	13	10	12	13	11	12	14	15	11	13	15	18	0	1	2	3	2	8	0	3	4	7	15	16	5	8	8	4	20	10	10	2	16	16	15	16	24	23	20	21	22	11	27	21	28	16	20	28	36	1	1	1	1	1	1	1	1	2	2	2	1	1	2	1	1	1	1	2	3	1	1	1	2	1	2	1	2	2	1	1	2	1	2	3	1	2
