step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71
49000	-476.366186141749154	-474.794582370363116	-1.571603771386017	0.000129213306043	0.000032700322106	0.253072404908315	0.538334805207693	2	0	3	5	4	5	5	7	5	6	4	5	8	7	8	6	7	9	8	9	7	8	7	9	10	9	9	11	9	13	9	9	12	9	10	12	11	9	12	12	12	12	11	11	12	13	12	13	13	12	12	14	15	15	14	13	15	14	15	17	16	16	16	17	19	20	19	21	20	21	24	2	0	1	2	1	11	3	12	2	9	3	3	5	1	16	3	10	7	4	14	11	16	12	8	3	21	14	18	8	45	14	14	43	10	17	14	31	13	21	27	44	14	14	38	38	32	25	36	21	32	8	24	26	41	38	36	22	25	39	25	39	36	22	59	33	58	32	62	57	60	70	1	1	1	3	1	1	1	1	2	1	1	1	2	3	1	2	1	2	1	1	2	1	1	1	3	1	1	1	2	1	1	1	1	2	1	2	1	1	4	2	1	2	2	1	2	2	1	1	2	2	3	2	3	2	3	1	4	2	2	3	2	3	4	2	3	3	5	3	3	1	2
49500	-502.498497124222865	-500.827133789505012	-1.671363334717839	0.000206729017705	0.000043983512979	0.212759260730917	0.638248954826641	2	1	3	4	5	5	5	6	6	5	5	7	9	7	7	7	6	8	8	8	7	9	9	7	11	9	10	11	9	13	11	9	11	10	10	12	10	11	13	12	11	13	12	13	12	11	13	13	15	14	13	14	15	14	15	14	15	15	16	16	17	16	16	16	18	19	18	20	21	21	22	2	0	1	2	3	4	3	4	6	4	1	3	12	5	3	4	10	7	4	10	11	6	16	4	18	21	12	11	11	45	26	14	16	20	5	9	21	9	37	12	29	22	12	38	38	32	25	15	39	32	32	8	39	33	30	8	32	25	39	50	33	48	52	39	46	13	63	62	51	63	60	1	1	1	2	1	1	1	1	1	1	2	2	1	1	2	1	1	2	1	1	1	2	1	1	2	1	2	2	2	1	1	1	2	1	2	4	2	3	2	3	1	2	2	2	1	1	1	2	2	2	2	3	1	2	1	3	2	2	2	1	3	1	1	2	3	5	1	1	5	3	2
50000	-487.112969069784015	-485.481964886771948	-1.631004183012094	0.000153750181521	0.000034952071416	0.227330277406331	0.680773150883158	2	1	3	4	3	5	6	5	7	5	4	6	10	6	10	6	7	9	7	7	8	8	9	9	9	10	10	12	9	13	11	10	11	11	10	11	10	11	10	9	12	12	12	9	12	13	12	12	13	14	13	13	15	15	14	13	15	14	15	15	17	16	18	16	18	19	17	22	21	20	23	2	0	1	1	2	11	8	3	4	4	3	8	3	11	24	8	4	7	4	10	6	14	9	3	17	21	44	15	8	45	21	22	23	20	10	25	21	24	21	3	44	22	33	3	13	32	13	25	39	22	32	16	21	45	38	36	11	36	49	51	47	13	46	59	33	62	42	62	46	67	70	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	2	2	2	1	3	1	1	1	1	2	3	2	3	4	2	2	1	3	2	2	2	2	3	3	1	2	2	1	5	3	2	1
50500	-465.704732099040427	-464.281993325751557	-1.422738773288849	0.000107362705882	0.000039404255280	0.367019953127311	0.590046082632659	1	0	3	3	4	5	6	6	4	5	3	6	9	7	8	5	7	8	8	9	6	9	7	9	9	8	8	11	9	12	9	9	10	10	9	13	11	12	10	12	12	12	11	12	11	13	12	12	14	13	11	14	14	15	15	13	15	14	15	16	15	16	18	17	19	19	18	22	20	19	24	2	0	2	1	2	11	3	3	4	9	1	6	27	11	3	3	10	7	5	10	3	8	16	12	3	21	12	15	8	45	21	14	12	20	17	13	26	45	26	12	45	32	11	4	19	51	25	25	39	51	32	44	39	41	38	48	22	47	26	6	36	33	57	49	52	62	57	61	63	57	69	1	1	2	1	2	1	1	1	1	1	1	1	1	2	2	2	1	1	2	2	1	2	1	1	3	2	2	2	2	1	2	1	2	1	2	3	2	1	1	3	1	1	3	5	1	2	2	1	3	1	1	1	1	1	1	1	2	1	3	6	1	2	2	2	2	1	2	4	1	2	2
51000	-504.856331622984328	-503.227332195178292	-1.628999427806010	0.000225710509138	0.000051486380273	0.228108033025901	0.587062490903789	1	0	2	4	4	5	5	6	6	6	6	7	8	7	9	6	5	8	8	8	8	9	9	8	10	9	10	10	9	11	11	10	11	10	10	12	10	10	13	10	12	12	11	13	12	12	10	13	14	13	11	14	14	14	12	13	16	15	15	16	18	16	18	18	18	18	17	19	21	20	23	2	0	2	3	1	3	4	5	4	17	6	3	5	6	19	3	4	11	8	10	3	14	13	4	5	6	12	16	13	19	24	8	12	10	17	47	24	19	32	24	30	26	15	38	30	8	16	13	26	47	22	23	31	38	38	18	22	47	31	27	36	56	27	59	33	56	60	39	70	65	70	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	4	1	1	3	3	2	2	2	1	1	2	2	2	2	3	2	1	1	2	2	1	2	1	2	1	3	2	3	2	2	1	2	1	3	1	2	3	2	2	3	2	1	5	2	4	3	1	2	1	2	2
51500	-469.488988614002437	-467.950565989968879	-1.538422624033568	0.000186724966851	0.000050510103711	0.270505356423985	0.648700945006149	1	0	3	4	2	6	5	5	6	5	4	6	8	7	9	7	6	8	9	8	8	9	7	10	10	8	10	12	9	11	10	9	11	10	9	12	10	12	11	8	12	12	12	13	13	12	13	14	14	14	13	15	13	15	14	13	15	14	16	16	16	16	17	17	19	19	18	21	19	21	23	2	0	2	1	2	11	2	3	4	4	3	3	16	6	11	4	10	9	9	10	11	6	7	22	22	6	40	19	7	19	26	14	15	20	17	25	21	30	26	7	30	32	16	38	30	15	36	21	31	42	24	19	21	41	38	36	42	47	49	42	13	25	57	49	48	48	63	36	52	61	69	1	1	2	1	1	1	3	1	1	1	1	2	1	1	3	2	1	1	2	2	2	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	2	2	1	2	2	1	2	2	1	1	3	2	2	1	1	1	1	1	2	4	3	1	1	2	4	1	3	1	4	2
52000	-509.979091985487628	-508.462995407174390	-1.516096578313253	0.000160883228476	0.000045677905582	0.283919623038492	0.500909454313426	2	1	3	4	3	5	4	6	5	5	5	7	10	7	8	6	6	9	7	7	7	9	8	9	10	10	10	9	9	14	10	10	12	10	10	12	10	12	11	11	12	13	11	11	11	12	13	11	13	13	11	14	14	13	13	11	15	12	15	16	17	16	17	18	19	18	19	21	20	22	23	2	0	2	1	2	3	3	3	2	4	3	1	18	6	12	3	10	7	1	10	11	19	16	8	6	21	8	15	5	45	21	22	8	20	17	24	21	44	18	12	19	18	18	13	25	22	18	5	39	22	22	24	31	45	38	12	12	21	39	19	56	56	46	53	52	36	51	25	52	46	65	1	1	1	1	1	1	1	2	2	1	1	4	1	1	1	2	1	2	3	1	2	1	1	2	3	2	2	1	3	2	1	1	3	2	2	1	2	1	1	2	2	2	1	1	1	2	2	5	1	2	2	3	2	1	1	2	5	1	3	4	2	3	1	3	3	3	3	7	2	4	2
52500	-529.302463780334961	-527.840010694955026	-1.462453085379882	0.000207330717203	0.000067241160695	0.324318372128413	0.503309990199777	2	1	3	3	5	5	4	7	7	5	6	6	9	7	8	6	7	8	8	8	6	7	9	9	9	9	10	11	8	14	11	9	10	10	11	13	9	12	11	11	13	12	11	11	12	10	13	13	13	12	11	15	14	15	14	12	15	15	14	16	16	17	15	17	17	20	17	21	21	21	21	2	0	2	2	2	3	3	3	4	4	6	5	4	6	9	5	10	7	12	10	5	3	12	9	2	21	22	22	5	42	26	8	9	13	17	18	22	18	5	24	45	9	33	5	9	8	25	18	8	32	32	33	21	8	56	5	14	56	13	13	38	57	42	59	60	36	51	61	36	63	46	1	1	1	1	2	1	1	2	2	1	1	1	3	1	1	1	2	2	1	3	1	3	1	1	3	2	2	2	1	1	1	1	1	1	2	2	1	3	3	1	1	2	1	3	2	1	2	3	2	3	1	1	3	3	1	3	3	2	1	4	3	1	1	2	1	4	3	3	3	4	4
53000	-529.805882746593966	-528.372428904019785	-1.433453842574228	0.000216598986438	0.000076643309358	0.353848882761880	0.503683263095345	2	1	3	4	4	5	5	6	7	7	6	7	9	7	9	6	5	8	8	9	7	8	8	7	10	10	10	12	8	13	8	10	10	7	10	11	8	12	11	11	12	12	10	12	13	13	12	14	14	12	12	14	13	14	14	13	14	13	16	16	16	16	18	15	18	19	18	20	21	21	22	2	0	2	3	2	3	3	3	5	17	6	7	2	6	16	7	4	7	8	10	8	14	2	8	5	21	8	8	8	41	21	22	7	17	17	14	24	19	25	9	25	23	8	36	19	32	27	51	39	11	3	15	26	33	36	27	27	36	49	14	47	56	49	26	38	56	42	58	49	32	69	1	1	1	1	1	1	1	2	1	1	1	1	4	1	1	1	1	1	1	2	1	1	3	1	3	2	2	3	1	1	1	1	3	2	2	2	1	2	1	2	1	3	2	1	3	2	1	2	2	3	5	4	2	1	1	2	2	1	1	3	2	2	2	2	2	2	3	4	2	5	1
53500	-476.924860222906432	-475.454870012424124	-1.469990210482299	0.000126888269238	0.000040316179734	0.317729763173218	0.624583086159116	2	1	4	4	4	6	5	7	6	6	5	6	8	6	9	6	7	7	8	9	7	9	8	9	9	9	11	10	6	12	10	9	12	10	10	11	8	12	12	10	11	13	11	13	12	11	13	12	14	13	13	14	12	14	15	14	15	14	15	17	18	14	16	17	18	19	18	21	20	20	24	2	0	2	2	2	11	5	2	4	4	5	3	10	5	4	4	1	7	17	10	3	14	16	11	9	21	12	15	5	19	21	8	43	10	17	11	8	41	26	5	3	46	8	38	8	11	36	36	53	22	22	43	37	45	38	48	42	47	39	51	47	36	50	59	23	36	46	61	57	57	70	1	1	2	2	2	1	1	3	1	2	1	1	1	1	3	1	4	1	1	2	2	1	1	3	1	2	2	1	1	2	1	1	1	2	1	2	1	1	2	2	3	1	2	1	2	2	1	1	2	3	3	2	2	1	2	1	1	1	1	3	2	2	1	1	4	4	3	2	3	2	2
54000	-463.868709336709117	-462.342252252144931	-1.526457084564207	0.000175796431281	0.000048783769142	0.277501475921218	0.629096826976473	2	1	4	4	5	6	6	6	6	6	5	6	9	6	9	6	7	8	7	8	8	8	9	9	10	7	10	10	9	14	9	9	11	10	10	11	11	11	11	9	13	13	11	12	12	11	11	13	14	12	13	14	15	15	15	12	16	14	15	17	17	15	16	17	18	19	18	21	19	20	24	2	0	2	2	3	11	3	3	1	5	4	5	11	4	3	4	10	7	2	10	26	14	16	9	19	11	40	15	16	44	21	22	19	10	17	19	26	4	31	5	13	32	9	38	19	32	13	56	25	32	40	43	39	38	41	36	22	36	39	63	25	13	49	59	33	48	63	62	60	50	67	1	1	1	2	1	1	1	1	2	1	1	1	2	1	2	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	2	2	2	1	2	3	1	2	2	1	3	1	2	1	1	1	2	2	2	1	2	2	1	1	5	1	2	1	4	3	1	1	3	3	1	3	1	5	3
54500	-496.219349042810563	-494.589837940706445	-1.629511102104094	0.000195992559309	0.000044668467791	0.227908997913945	0.499806044678578	2	0	3	4	5	6	5	6	6	6	4	7	9	7	9	6	6	9	7	7	7	9	9	9	10	8	11	12	9	13	10	10	11	11	10	11	10	10	13	11	13	12	9	12	11	12	13	14	14	14	11	14	14	15	14	13	13	15	15	16	17	16	17	18	16	19	19	20	18	20	22	2	0	2	2	11	11	1	3	11	3	3	8	8	1	11	1	4	7	2	17	11	6	16	12	19	14	29	15	11	43	21	29	13	20	17	13	26	19	22	43	13	6	7	18	14	32	25	5	26	22	6	13	39	41	44	36	14	47	37	13	56	57	22	59	48	61	63	48	46	51	67	1	1	2	2	1	1	1	1	1	1	1	1	2	3	2	2	2	2	3	1	1	2	2	1	1	1	1	1	3	2	1	1	1	2	2	1	1	2	2	1	2	4	2	2	2	1	2	4	2	3	2	3	1	2	1	1	3	2	3	3	2	2	3	1	1	1	1	4	3	5	2
55000	-564.075829861733268	-562.565001470296693	-1.510828391436575	0.000222000436175	0.000063786054060	0.287324003319123	0.514952121333769	2	1	3	4	4	6	4	5	5	6	5	7	10	6	9	6	5	8	7	9	7	10	9	10	10	9	11	10	8	13	10	8	10	8	10	12	9	10	12	10	13	10	12	12	12	13	13	12	15	13	11	14	14	15	13	13	14	13	15	16	18	16	16	16	16	18	18	22	19	21	23	2	0	2	2	1	11	1	3	1	5	5	16	16	11	6	5	5	9	9	10	5	12	12	18	2	21	9	16	9	38	15	7	7	10	1	5	21	18	26	18	18	29	23	38	33	19	25	31	27	51	22	43	21	41	38	25	51	48	39	50	56	13	50	39	57	48	65	12	31	32	27	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2	1	2	2	1	1	1	3	2	5	1	2	2	1	3	4	1	4	4	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	3	1	1	2	2	1	2	2	3	3	2	2	1	2	1	3	5	6	6
55500	-545.464404520740345	-543.949351446096330	-1.515053074643984	0.000233202854212	0.000066366292213	0.284586106105309	0.593212761585280	2	1	3	4	4	6	5	6	7	5	5	6	8	6	8	6	6	9	8	9	7	10	9	10	9	10	9	11	9	13	11	10	11	9	9	13	9	12	13	12	12	12	9	12	12	13	11	12	13	13	11	12	15	14	14	13	15	13	16	16	18	17	15	18	18	17	18	21	20	22	22	2	0	2	2	2	11	3	5	1	4	3	5	3	5	16	5	10	12	14	10	14	14	16	9	9	9	4	29	9	32	29	1	13	17	17	18	21	13	31	32	51	18	4	9	13	9	25	13	37	51	13	23	4	41	9	13	36	23	39	29	47	54	46	59	46	30	22	60	50	60	42	1	1	1	2	2	1	1	1	2	1	1	1	3	1	1	1	1	2	1	2	1	2	1	1	2	2	2	1	1	2	1	3	1	1	1	2	1	3	1	1	1	2	2	2	2	3	1	3	1	1	2	1	6	1	2	3	1	2	2	4	2	2	1	1	2	1	2	3	4	3	5
56000	-525.114945228069359	-523.673376487250039	-1.441568740819343	0.000238119284477	0.000082103033748	0.344797918942624	0.547259991040609	2	1	3	4	4	5	6	5	5	7	6	6	9	7	9	7	5	8	8	9	8	10	5	8	11	9	9	11	8	14	10	10	11	10	9	12	11	11	12	11	12	12	11	12	12	12	12	14	14	13	12	15	14	14	15	13	16	14	15	16	17	16	18	17	18	20	17	20	21	19	24	2	0	2	2	1	5	4	4	1	2	9	4	10	9	9	9	2	5	12	10	6	26	2	16	13	6	10	29	8	38	10	26	3	10	17	13	26	27	31	27	19	1	7	38	13	9	11	13	4	40	6	48	33	42	38	36	45	25	39	33	40	36	61	59	29	60	57	36	63	62	70	1	1	1	2	1	1	1	1	2	3	1	1	1	1	2	2	2	1	1	1	1	1	3	1	2	2	1	1	1	1	1	1	3	2	2	1	1	1	1	2	2	5	3	1	2	3	3	2	4	1	4	1	2	1	2	1	2	1	2	2	4	3	1	1	4	1	1	5	2	2	3
56500	-498.377099735015292	-496.736342601438309	-1.640757133576999	0.000157193414607	0.000035152222517	0.223624015068316	0.617994221872134	2	1	3	3	4	6	5	5	7	4	5	6	9	6	9	5	5	8	8	8	7	9	6	9	11	9	10	11	7	13	11	9	11	10	9	12	10	10	12	11	13	11	9	12	12	12	12	12	13	13	10	14	12	15	15	14	15	14	16	16	17	15	18	18	19	19	18	20	20	22	22	2	0	1	1	1	2	4	1	7	4	3	1	5	1	23	3	10	7	12	10	12	14	16	12	13	21	24	16	1	45	26	11	27	10	17	29	21	19	31	14	38	51	14	38	38	51	13	5	53	8	18	43	21	30	44	36	51	48	39	40	58	40	40	59	5	48	60	62	60	67	60	1	1	1	1	1	2	1	1	1	1	1	3	2	2	1	1	1	2	2	2	1	2	1	1	1	2	1	3	3	1	1	2	1	2	2	3	1	2	1	3	1	1	2	1	1	1	2	4	1	5	1	2	3	2	1	1	2	1	3	3	1	3	2	1	8	3	1	2	2	3	3
57000	-447.426970761486416	-445.976795790222127	-1.450174971264315	0.000126608333261	0.000042529920098	0.335917226000430	0.615557696438513	2	1	4	4	3	6	6	6	6	6	5	7	8	7	8	6	7	8	9	8	7	9	8	9	10	9	10	11	10	14	11	9	12	11	11	12	10	10	12	10	12	12	11	12	12	12	13	14	15	14	13	14	13	13	15	13	14	15	16	17	17	17	16	18	19	19	19	21	20	21	24	2	0	5	1	2	11	3	3	4	4	3	5	1	11	3	3	10	7	4	10	3	21	16	18	12	14	12	15	8	45	21	11	13	20	17	25	21	13	37	7	38	32	7	38	38	32	36	36	39	22	32	33	26	41	38	19	32	7	53	46	47	36	32	59	52	62	60	56	60	63	67	1	1	1	1	1	1	1	1	1	2	1	2	3	2	2	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	2	1	2	1	2	1	2	1	1	2	1	2	3	1	1	2	1	1	1	2	2	1	2	1	2	4	2	5	2	3	2	2	4	2	1	1	1	3	2	3	2
57500	-442.958416528172620	-441.498949545870460	-1.459466982302136	0.000133395441050	0.000043624968194	0.327034926013244	0.663993140458717	2	1	3	3	5	5	6	5	7	6	6	6	9	7	8	6	5	8	7	8	7	9	8	10	11	9	9	10	9	13	10	10	11	10	9	13	11	10	13	12	12	12	11	13	13	12	11	13	15	13	13	14	15	14	15	13	14	14	16	17	16	16	18	17	19	19	18	21	20	21	23	2	0	2	1	3	3	1	3	4	17	6	3	5	11	7	3	4	7	12	10	11	7	16	7	13	21	12	15	9	41	21	4	16	20	17	25	21	19	26	27	38	22	29	41	19	23	1	25	26	42	32	43	39	38	41	25	22	47	39	32	58	25	42	37	60	62	51	61	60	67	67	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	3	2	1	2	1	2	2	2	2	2	1	1	1	3	1	4	1	3	1	2	2	1	2	1	1	2	1	2	3	1	1	3	3	1	2	2	2	1	2	2
58000	-454.598090889925857	-453.130739266661635	-1.467351623264202	0.000142644628009	0.000045645474309	0.319994345014558	0.603390368910234	2	1	4	4	4	4	6	6	6	6	5	7	8	7	10	7	7	8	8	8	8	9	9	9	10	9	11	12	9	13	11	10	11	10	10	11	10	12	13	12	10	12	9	12	10	12	12	13	12	14	12	13	14	14	14	14	15	14	15	15	17	16	17	18	18	19	19	21	18	22	24	2	0	2	2	2	1	3	2	4	4	6	6	1	11	13	11	10	7	1	10	8	4	8	12	16	21	12	15	16	45	21	14	3	20	13	5	13	45	49	19	13	22	8	41	19	32	16	36	37	32	14	33	31	41	38	48	36	47	39	46	58	5	22	59	8	61	63	62	60	69	70	1	1	2	2	1	1	1	3	1	1	1	1	4	1	1	1	1	1	3	1	1	2	1	1	1	1	3	1	1	2	2	2	3	1	1	3	2	1	1	2	1	2	2	2	1	1	4	1	1	2	2	1	2	2	1	1	3	1	1	2	2	6	3	1	5	1	1	2	2	3	1
58500	-531.877243766029551	-530.387769724639838	-1.489474041389687	0.000250866734450	0.000075821533686	0.302238293381154	0.488087658371836	2	1	2	4	3	6	4	7	5	6	5	6	8	6	8	6	6	6	8	8	8	8	9	9	10	8	10	11	10	14	10	9	11	10	10	12	9	10	12	11	13	11	12	13	13	12	13	11	14	13	13	14	14	12	13	13	16	15	16	15	16	16	16	18	18	19	17	18	20	21	23	2	0	2	1	3	11	1	16	4	4	4	2	16	11	18	9	4	2	16	10	11	14	4	6	13	12	18	21	16	40	14	22	3	10	17	25	21	19	21	4	54	22	24	38	54	32	25	12	21	33	46	27	21	38	23	11	40	22	21	31	40	55	25	52	52	25	42	23	59	42	69	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	3	1	2	2	1	2	1	1	1	2	1	2	2	2	1	4	2	2	1	1	1	2	3	1	1	1	2	1	1	2	2	3	1	1	2	3	1	2	4	2	2	4	2	2	2	3	3	1	5	4	4	2	4	2
59000	-542.263985115689934	-540.656401143972971	-1.607583971716924	0.000257173212220	0.000060893536610	0.236780246605551	0.488686142787665	2	0	3	4	3	4	5	5	7	5	5	6	8	6	8	6	7	8	9	8	7	9	8	9	9	9	10	12	9	13	10	10	11	9	9	13	9	11	12	12	11	13	12	12	12	12	12	13	13	14	13	14	14	13	14	14	14	14	15	16	17	16	16	15	18	19	19	22	20	21	23	2	0	1	1	1	3	3	3	8	4	6	3	16	6	12	4	10	7	8	10	6	18	16	9	20	21	13	19	5	43	37	18	23	17	17	29	21	12	37	27	19	11	22	38	13	32	38	25	33	32	19	13	31	4	43	54	3	43	53	32	24	23	39	42	50	62	18	60	51	51	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	2	1	1	2	1	1	1	2	2	1	1	1	2	1	1	2	2	2	3	1	2	4	2	1	2	2	1	2	2	2	2	3	2	5	1	1	6	2	1	3	3	3	2	1	1	1	4	3	2	4	3
59500	-530.764559314366238	-529.238566180431008	-1.525993133935223	0.000228953623663	0.000063599065836	0.277781433719629	0.485507707743999	2	1	3	4	4	6	5	6	7	6	5	5	9	7	9	6	7	6	8	7	7	9	8	10	10	9	10	12	8	12	10	8	9	11	11	12	10	11	13	11	12	11	12	12	13	11	13	14	15	12	11	14	12	15	14	14	16	15	14	16	17	15	17	16	17	20	18	22	20	21	24	2	0	2	1	1	2	5	3	7	4	5	3	18	7	29	3	10	7	9	10	11	14	16	12	11	21	8	15	8	26	26	4	3	20	17	25	1	19	21	19	9	11	14	38	30	16	24	25	26	22	33	42	26	44	38	25	14	25	33	12	56	27	49	59	39	62	51	62	32	32	63	1	1	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	2	2	2	2	4	2	3	2	2	3	3	1	1	2	1	2	4	2	1	2	2	2	1	1	5	2	2	7	2	2	1	1	1	3	2	2	3	5	4
60000	-535.454558929794302	-534.079861882904197	-1.374697046890147	0.000220242294049	0.000101908410112	0.462710446018880	0.504406796639018	1	0	4	5	5	5	4	6	6	6	6	6	7	6	8	7	7	8	9	8	7	9	8	8	8	9	10	11	9	13	10	9	10	10	11	12	11	12	12	12	12	13	11	13	12	12	11	13	14	14	13	14	15	15	14	14	16	14	15	17	17	16	18	16	18	19	18	20	21	21	23	2	0	2	3	2	1	2	7	3	4	6	7	8	6	7	4	3	12	7	10	11	24	16	13	11	6	18	23	3	13	4	18	16	20	17	31	21	13	21	27	9	22	4	33	2	33	25	13	26	45	38	29	39	42	25	47	30	25	43	31	47	23	58	59	57	56	46	62	67	46	46	1	1	2	1	4	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	2	2	3	1	2	2	2	2	2	3	2	1	4	3	3	1	4	1	1	2	2	1	1	4	2	1	4	2	2	3	2	4	2	3	2	1	1	2	3	1	1	5	6
60500	-513.095910882715771	-511.660359191304622	-1.435551691411094	0.000213243979546	0.000074942402217	0.351439709467209	0.560774728109813	2	1	3	4	4	5	5	6	7	6	6	6	9	4	9	7	6	8	7	8	8	9	8	9	10	9	10	11	10	12	11	8	10	10	11	13	10	10	13	11	13	11	12	12	13	12	12	14	15	13	12	14	15	15	14	14	14	14	15	16	17	17	18	17	18	19	18	20	21	21	24	2	0	2	1	1	3	3	7	7	4	6	3	11	2	16	12	4	1	4	17	12	12	16	2	18	6	22	15	13	24	21	3	16	4	10	25	21	19	6	33	43	26	5	38	44	23	25	47	22	14	13	24	26	41	50	26	39	25	13	22	60	56	13	53	23	62	60	36	67	46	39	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	3	1	1	2	1	1	3	1	2	1	2	1	2	2	2	1	3	3	2	1	1	3	1	1	1	3	1	1	3	2	1	3	5	2	2	2	1	1	2	1	2	2	3	1	2	4	1	4	1	1	3	1	5	5
61000	-546.312215461062351	-544.745569383967677	-1.566646077094662	0.000293423777580	0.000074973888157	0.255514017220109	0.558765704721893	2	1	3	5	5	5	6	7	6	5	6	7	9	6	9	6	6	7	7	8	7	10	9	9	11	9	10	11	8	13	9	10	11	9	11	12	10	10	11	12	12	11	11	11	12	13	12	12	13	13	11	13	15	14	15	12	14	14	15	17	16	14	17	17	18	19	18	19	19	20	22	2	0	2	2	2	3	3	5	1	1	6	3	16	5	16	5	3	5	2	17	14	4	16	9	6	21	29	19	3	43	21	23	24	14	29	29	26	4	15	5	13	4	18	13	42	32	42	29	17	32	15	8	21	45	42	29	2	19	25	50	47	40	25	59	49	17	46	61	32	32	14	1	1	1	3	1	1	1	1	2	2	1	2	1	1	2	1	2	1	3	1	1	2	2	2	4	1	1	2	3	2	2	1	1	2	2	2	1	2	1	3	2	3	3	1	1	2	1	2	3	1	1	3	4	1	2	1	6	3	2	2	1	1	3	1	3	5	2	1	3	3	8
