step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73
85000	-194.605170284406285	-191.775639828190378	-2.829530456215895	0.000000018545842	0.000000090026137	4.854249022315893	0.900971282503454	-1	1	1	2	5	7	3	5	5	7	7	6	7	6	8	8	8	9	7	7	9	9	11	9	9	9	10	11	9	9	9	11	10	13	11	11	11	11	11	13	11	12	15	13	12	13	13	13	13	12	16	15	15	14	12	13	15	15	15	17	15	14	14	16	16	14	16	17	18	20	20	21	23	0	1	1	3	7	8	4	7	4	14	5	5	9	7	13	20	7	13	8	14	11	14	13	11	11	8	25	21	16	11	17	21	13	27	24	21	33	30	22	37	27	26	48	27	24	16	39	42	41	35	61	44	40	44	27	28	35	42	38	47	48	27	50	63	66	42	47	57	65	69	69	68	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	2	1
85500	-173.217121879284718	-171.707167270322486	-1.509954608962226	0.000000920339691	0.000001037833386	1.127663400589906	0.942570490922214	0	2	1	2	4	6	4	6	5	6	7	6	6	6	9	8	8	8	6	7	9	8	10	9	10	9	9	11	10	10	10	9	10	13	10	12	11	10	12	13	11	12	16	13	14	14	13	12	14	12	16	13	14	14	13	13	15	14	15	17	15	16	15	15	16	17	16	16	18	19	19	21	23	0	3	1	1	4	7	4	7	7	5	5	5	7	5	11	19	8	19	7	13	20	14	22	11	11	18	9	15	24	22	27	19	14	41	17	33	38	14	35	25	27	38	40	27	42	23	39	37	48	30	49	41	55	40	31	31	40	41	46	57	48	54	42	50	55	62	40	49	66	66	66	70	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
86000	-173.022505440907963	-171.657087861677695	-1.365417579230266	0.000001550161651	0.000000783607214	0.505500321905646	0.997077372786298	0	2	1	2	4	6	3	5	5	6	7	7	7	6	6	7	8	9	6	8	8	9	11	8	9	9	8	10	10	9	11	10	9	11	10	11	11	10	13	12	12	13	15	14	13	14	14	14	15	11	16	16	15	13	10	14	13	12	15	16	16	15	13	16	17	18	17	17	18	19	19	21	22	0	1	1	3	4	8	3	7	7	8	14	15	5	5	7	8	13	15	9	19	11	12	18	12	21	11	6	26	20	13	21	27	21	17	11	29	18	25	34	22	35	37	63	41	31	58	41	45	57	16	57	62	48	37	24	57	32	24	42	48	44	54	58	41	43	51	59	59	51	67	68	69	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
86500	-200.772414240459995	-197.892669450748798	-2.879744789711186	0.000000053516353	0.000000269389180	5.033773111059889	0.919806057967308	0	2	2	3	5	7	4	5	5	5	4	6	6	6	7	7	7	8	8	9	9	9	8	6	8	10	9	9	8	8	9	10	11	12	11	10	11	11	13	12	12	13	14	11	12	13	13	13	15	13	15	15	14	14	11	12	13	14	14	16	16	15	15	16	16	17	15	18	18	18	20	21	23	0	1	1	2	4	8	3	4	4	4	1	5	11	7	5	9	4	5	2	16	17	18	13	5	8	22	16	17	16	12	24	27	27	36	31	31	22	22	38	20	36	21	41	27	44	38	55	35	21	37	55	41	57	42	31	36	34	45	46	62	53	57	55	38	43	53	47	65	60	65	70	70	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
87000	-220.729568960611516	-217.704259473286299	-3.025309487325218	0.000000321058942	0.000001789698894	5.574362404473179	0.825046701387216	-1	3	1	2	4	7	1	5	5	6	5	6	6	7	9	9	8	8	8	8	9	9	10	7	9	9	9	10	10	9	11	10	11	12	10	10	11	11	12	13	10	12	15	13	13	13	13	14	15	12	15	16	14	13	14	11	13	13	16	16	16	15	15	16	16	17	15	16	18	19	18	21	21	0	3	1	1	3	10	1	2	2	5	2	4	8	5	11	17	6	11	14	13	24	9	14	13	10	17	5	25	16	19	28	20	22	23	27	9	26	15	41	22	25	35	40	33	50	33	37	33	45	22	44	48	40	22	56	21	50	26	56	39	62	39	44	43	48	51	30	49	60	41	60	54	70	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	3	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	3	1	1	3	1	2	1
87500	-167.212162900493013	-165.431457660644043	-1.780705239848976	0.000000751691653	0.000001346544710	1.791352483771275	0.994572401815984	1	3	2	3	3	6	3	4	6	6	6	6	5	7	8	8	8	8	8	8	9	9	10	8	10	9	10	10	11	10	10	10	11	12	10	12	10	10	12	12	11	13	14	13	12	10	14	13	13	12	15	14	14	13	11	13	14	14	16	16	16	14	15	13	16	17	16	17	18	18	19	21	23	0	3	1	3	3	4	1	5	5	7	8	8	3	6	11	14	11	11	11	9	24	18	15	9	18	16	20	22	20	15	19	20	18	37	18	28	26	17	38	41	38	34	64	29	32	17	39	36	27	27	48	48	39	28	46	46	36	40	49	47	57	36	52	34	49	51	43	47	65	43	66	71	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
88000	-189.883935262163533	-188.031677241881113	-1.852258020282433	0.000000487135887	0.000000958413380	1.967445645732750	0.928326630878318	0	3	1	3	4	7	3	5	6	6	6	6	5	5	8	6	9	9	7	9	9	7	11	7	9	8	9	11	11	9	10	8	10	13	10	11	11	9	13	12	12	13	15	11	13	13	14	13	13	13	15	15	14	15	12	13	12	14	15	17	15	15	16	17	16	17	16	17	19	19	20	21	24	0	3	1	3	7	8	3	7	13	4	5	13	7	5	11	13	24	16	14	24	26	8	30	8	15	12	22	17	20	19	26	13	32	44	6	21	21	22	44	31	23	37	49	30	23	40	40	36	37	37	41	47	48	47	23	35	38	44	49	49	45	39	52	51	43	48	56	34	68	66	60	69	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
88500	-185.321643802378162	-183.552004718975098	-1.769639083403059	0.000000539160436	0.000000951260848	1.764337261951066	0.965005778382546	0	3	2	2	3	7	3	4	6	5	6	4	6	5	7	8	8	8	6	7	9	10	11	8	8	9	8	9	11	8	9	9	11	13	10	12	10	11	11	13	12	11	14	13	13	13	12	13	13	12	13	15	14	13	13	14	15	14	15	17	15	16	14	16	16	18	15	18	17	19	20	21	24	0	4	1	1	3	11	3	4	8	3	7	4	4	3	13	11	9	15	7	14	13	24	16	9	11	6	11	6	35	9	19	18	26	23	18	42	25	35	21	22	37	21	45	37	23	23	39	29	37	37	42	34	29	39	33	47	48	44	36	52	53	63	54	63	59	48	54	62	59	60	66	66	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
89000	-180.920785091285182	-178.730666940112883	-2.190118151172306	0.000000241273887	0.000000687630954	2.850001561431797	0.902244438969885	1	3	2	3	5	6	4	5	5	7	7	6	6	5	7	8	8	8	7	8	9	9	9	8	9	10	9	10	11	9	10	10	11	13	11	11	11	11	12	12	10	13	16	12	12	14	13	14	14	12	15	13	15	14	13	13	14	14	15	17	15	15	14	17	16	18	16	17	18	20	20	21	23	0	1	1	1	4	9	3	2	4	9	5	8	9	4	14	13	9	13	9	12	15	10	6	5	16	27	12	25	21	13	24	25	16	22	31	31	28	25	38	23	22	21	47	25	41	38	37	52	33	37	42	37	56	39	29	29	38	56	45	48	38	42	45	65	59	43	53	42	64	60	64	71	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
89500	-158.828263404346899	-155.628478197978040	-3.199785206368846	0.000000050148182	0.000000314101370	6.263464777918870	0.983968479947472	0	2	1	3	4	6	3	6	4	6	7	5	6	7	8	9	8	8	6	8	7	10	10	9	8	8	9	10	9	9	10	10	10	13	10	10	11	11	13	12	11	12	16	13	13	13	14	13	13	13	15	14	15	14	13	12	14	14	15	15	16	15	15	16	16	18	17	17	18	19	19	21	23	0	3	1	3	2	9	3	2	7	5	5	4	9	12	6	18	11	19	9	8	12	25	26	20	6	10	11	27	10	21	26	26	11	38	15	25	27	36	42	37	29	16	62	38	37	22	45	42	38	41	39	38	57	50	36	37	49	56	50	38	52	58	58	60	44	61	51	59	65	64	66	70	72	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
90000	-202.132114824050433	-200.141600240874737	-1.990514583175683	0.000000537983350	0.000001246500770	2.316987636949698	0.786644449484410	0	2	2	3	3	6	3	5	5	6	6	7	5	5	9	8	9	9	7	8	9	9	11	9	9	9	7	10	10	10	11	11	11	11	11	11	12	12	12	12	11	13	16	11	14	13	13	13	14	12	15	15	13	15	13	13	13	13	16	17	15	15	13	17	16	17	15	17	17	19	19	22	23	0	1	1	3	3	9	1	7	4	7	5	14	4	4	12	4	11	19	8	6	12	27	18	20	12	14	8	26	27	19	21	15	24	30	21	25	44	35	34	25	17	32	53	24	53	50	29	44	58	23	46	32	50	37	23	44	17	34	39	21	56	58	31	43	50	33	38	61	51	69	69	70	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	2	3	1	1	1	1	2	3	1	1	1	1	1	1	2
90500	-198.210403920982344	-196.338230391931489	-1.872173529050865	0.000000315438656	0.000000636230896	2.016971869119046	0.874806927334336	0	2	2	2	4	6	4	5	5	6	7	4	6	7	8	7	9	8	6	8	9	9	9	9	8	9	10	11	10	9	10	8	11	13	10	12	12	11	12	12	11	12	15	14	13	13	13	13	14	12	15	16	13	14	13	13	14	14	15	15	17	15	15	17	16	16	16	15	18	19	19	20	24	0	1	1	1	2	4	4	1	12	5	10	2	7	9	19	1	10	14	7	14	6	11	16	14	13	14	15	22	25	14	15	11	23	50	23	27	21	10	26	29	24	23	47	50	37	24	37	28	56	25	54	40	42	41	42	29	50	46	58	45	55	48	47	63	44	49	57	46	65	61	43	68	57	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	3	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	4
91000	-193.973329380895933	-192.578233231888959	-1.395096149006988	0.000001163611329	0.000000919662851	0.790352265960617	0.957523354466624	0	2	1	2	4	6	2	6	4	6	6	5	5	6	9	9	9	8	8	8	9	9	10	9	9	7	9	11	11	9	10	7	10	13	8	12	11	11	12	11	10	13	14	13	13	12	12	14	14	11	15	14	15	14	14	13	14	13	15	16	16	16	16	17	16	17	14	17	18	19	20	21	22	0	1	1	3	7	12	1	9	3	12	13	9	9	9	32	32	10	12	12	14	35	18	32	26	35	9	14	23	17	35	35	10	35	38	10	28	15	15	21	16	21	50	58	29	38	28	35	29	44	17	56	46	42	47	29	29	37	37	45	54	51	42	49	63	58	62	40	36	51	65	70	69	54	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3
91500	-167.038765841596074	-165.446544012166328	-1.592221829429738	0.000000427656017	0.000000570303056	1.333555554257255	0.986500589340457	0	2	1	2	4	7	2	4	6	7	7	5	7	6	9	9	7	8	7	8	9	9	10	9	9	9	10	10	11	9	10	11	10	12	9	12	11	12	11	10	11	12	16	14	14	12	12	13	15	12	15	16	13	13	14	12	12	14	15	17	16	15	16	16	15	17	15	17	19	20	19	22	22	0	1	1	3	2	12	1	4	8	12	12	8	12	5	17	13	9	14	12	13	19	6	35	17	6	17	18	22	16	13	15	33	20	37	6	40	21	32	27	6	15	39	58	56	48	40	33	37	53	40	48	51	50	56	47	28	35	54	42	65	55	42	59	44	42	63	47	43	68	63	63	68	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
92000	-203.232112739744622	-199.964194923251199	-3.267917816493428	0.000000372159583	0.000002435873594	6.545239474827401	0.908230610066019	0	1	1	2	4	7	2	5	5	3	6	7	5	6	7	9	8	8	7	8	10	9	11	7	10	9	9	10	8	9	9	10	10	12	11	12	12	11	12	12	10	13	15	12	14	14	14	12	14	12	14	15	11	14	13	13	14	14	15	16	17	15	14	16	17	18	16	18	19	20	17	20	23	0	1	1	2	4	9	1	4	7	1	9	14	7	5	13	19	9	6	11	15	30	14	30	8	24	15	15	15	19	6	12	12	26	32	21	22	41	22	16	41	18	35	45	53	40	40	48	21	26	33	44	34	31	50	53	28	55	41	48	63	67	58	50	51	58	64	49	64	65	71	64	68	68	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
92500	-186.762488808193638	-184.403501162386362	-2.358987645807265	0.000001827582484	0.000006089889750	3.332210613494170	0.961837695509468	0	3	2	2	4	6	4	5	6	7	5	7	7	4	8	9	9	7	8	8	8	9	10	9	8	8	9	9	8	9	9	10	11	12	10	12	10	11	11	12	12	12	14	13	14	13	11	12	15	11	16	16	14	13	13	13	13	14	15	16	16	15	15	16	16	18	15	18	18	18	19	21	23	0	4	1	1	2	11	2	14	7	9	5	6	8	4	10	9	26	7	11	10	6	13	29	13	6	13	13	13	12	21	12	12	22	23	19	32	15	16	28	22	47	32	41	50	33	39	30	23	45	25	58	46	57	34	38	38	33	40	57	43	56	42	53	62	59	44	44	56	64	64	64	66	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1
93000	-169.999309450360158	-168.524832293748119	-1.474477156612046	0.000000734970643	0.000000759961298	1.034002249491342	0.983575990858208	0	3	1	3	4	5	3	6	5	6	6	7	7	5	8	9	9	8	8	8	10	9	10	8	9	9	10	11	11	10	11	10	10	12	10	11	11	11	12	12	11	13	14	13	13	12	12	13	13	13	14	15	13	15	14	13	14	13	15	17	17	15	15	16	14	17	16	18	19	18	19	20	22	0	3	1	3	2	2	3	9	2	2	4	9	9	2	11	19	13	9	11	8	18	10	22	13	20	12	19	25	32	25	19	19	24	28	22	18	16	22	23	38	32	41	32	28	36	28	41	21	26	46	48	44	39	50	44	21	46	38	40	52	52	49	42	59	36	62	47	52	61	61	70	68	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
93500	-178.982926905865469	-177.530450533705960	-1.452476372159509	0.000000030465820	0.000000029643951	0.973023239641743	0.923690253406597	0	3	1	2	4	6	3	6	3	7	6	5	6	5	8	8	8	8	7	7	9	9	9	8	10	10	8	10	11	10	11	10	10	13	10	11	11	10	13	11	11	13	15	11	13	13	13	12	14	12	16	15	15	14	13	12	15	15	16	15	17	15	15	16	16	17	15	17	18	19	18	21	23	0	4	1	1	4	9	4	12	3	13	2	7	5	2	20	8	13	11	9	9	18	27	20	2	16	20	13	18	35	27	23	21	17	26	16	22	18	17	25	21	24	37	55	30	41	37	25	29	23	30	58	34	39	45	30	32	56	54	52	34	63	42	47	49	54	63	34	62	58	62	64	70	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
94000	-175.500862620602277	-170.809511240083935	-4.691351380518351	0.000000052430372	0.000000752280712	14.348185586212237	0.997864885617359	0	2	2	3	4	6	4	5	5	6	7	6	6	7	9	9	8	8	7	9	7	9	11	8	9	9	10	11	10	9	11	10	11	11	10	12	11	11	12	11	11	10	14	13	13	13	14	14	13	13	15	13	13	14	13	13	15	15	15	15	16	15	15	13	17	17	13	16	19	19	18	21	24	0	1	1	1	2	8	2	7	7	9	12	9	7	8	13	18	13	12	8	17	12	14	32	14	11	14	15	32	18	24	16	15	29	16	18	25	25	30	35	30	30	11	33	27	28	31	45	34	34	37	47	37	33	44	23	40	45	64	67	48	43	49	46	28	59	55	40	51	71	61	44	69	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
94500	-191.902695058328135	-190.304399712675718	-1.598295345652415	0.000000215946681	0.000000051992273	0.240764401328451	0.955931719859353	0	3	2	1	4	6	4	5	5	6	7	7	7	5	8	6	7	7	7	8	10	9	10	9	9	10	7	8	11	9	11	11	9	13	8	11	11	11	13	10	11	13	15	12	13	14	14	14	14	13	15	16	14	14	13	14	15	14	15	16	16	15	15	16	17	18	17	17	19	20	18	18	22	0	4	4	1	3	3	3	2	7	2	16	8	10	3	10	5	5	9	16	13	20	27	15	17	13	15	5	10	20	17	20	28	6	37	9	19	24	21	37	24	22	41	44	29	44	45	41	36	38	31	58	53	34	39	36	50	42	34	54	50	43	50	46	59	63	67	57	60	43	66	54	57	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
95000	-182.690384692914535	-180.618494179533656	-2.071890513380869	0.000000142871827	0.000000361443118	2.529841783748157	0.959961609957964	0	3	2	1	4	6	3	5	6	5	5	7	6	5	9	7	9	7	7	8	10	9	10	7	8	9	10	10	7	9	11	11	11	11	10	12	11	12	12	12	11	12	14	13	12	12	13	14	13	12	14	14	15	14	14	14	14	14	16	17	15	15	15	17	16	17	16	16	18	19	19	21	21	0	3	1	1	7	5	4	2	5	7	2	14	14	7	24	8	16	10	11	13	17	6	30	11	5	18	20	25	2	5	26	20	29	22	13	26	26	32	35	33	17	27	42	35	22	35	28	34	45	34	39	39	36	40	36	46	31	40	47	48	56	55	48	59	63	61	54	56	68	69	60	71	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
95500	-216.895986357457190	-214.026709051605366	-2.869277305851814	0.000000046364407	0.000000231639399	4.996060832167402	0.869552799976957	-1	3	0	2	5	5	4	6	6	7	4	6	7	6	8	8	9	9	7	7	9	10	10	8	9	10	9	11	10	10	10	11	8	13	10	11	9	11	11	13	10	12	13	13	13	13	13	13	14	12	16	15	15	14	12	14	13	13	16	16	16	15	15	15	16	17	15	17	16	20	18	21	23	0	4	1	1	2	11	4	4	2	7	3	7	5	6	12	9	20	15	5	5	13	9	21	14	24	27	9	35	5	19	25	25	19	55	24	33	13	41	30	30	15	38	25	29	39	38	42	50	42	22	56	45	49	40	27	42	17	42	34	49	49	55	44	37	40	63	46	34	44	59	62	70	72	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	1
96000	-169.294210226578002	-167.649292356279432	-1.644917870298562	0.000002477441102	0.000003621689645	1.461867102037546	0.993024501907672	0	1	1	3	4	6	3	5	5	6	7	6	7	6	8	9	7	8	7	9	9	10	10	8	9	9	9	8	9	9	10	11	11	12	10	12	11	11	12	11	11	12	16	13	13	13	12	13	15	13	15	15	14	15	12	13	14	14	14	16	16	15	13	15	16	16	15	17	18	18	18	21	23	0	1	1	2	7	5	3	4	5	5	10	4	8	2	12	13	8	6	8	11	28	15	21	13	6	28	19	9	12	8	16	20	19	31	28	32	26	16	23	27	20	41	52	40	36	37	25	40	50	40	48	63	34	47	16	38	47	42	39	67	58	63	55	53	62	58	42	65	58	49	54	70	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
96500	-186.860331801330688	-185.467446272180126	-1.392885529150557	0.000000240605930	0.000000099899904	0.415201336203650	0.934834495233772	-1	3	1	1	3	7	4	5	5	6	6	6	6	7	8	8	6	8	7	9	9	10	10	9	8	9	8	10	9	9	10	11	9	13	11	11	12	11	13	12	12	13	16	14	13	13	12	13	13	12	15	15	14	14	14	13	12	15	15	17	16	16	16	15	17	16	15	17	17	19	19	21	22	0	3	1	1	4	17	3	5	2	4	5	7	5	12	12	6	8	11	10	13	15	18	27	14	17	19	13	18	16	17	26	15	25	50	15	33	23	30	36	23	33	22	58	40	28	35	23	28	38	33	40	34	37	42	40	36	22	42	45	64	37	32	67	42	53	59	37	67	66	43	65	68	72	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1
97000	-178.685207195554625	-174.631361086613708	-4.053846108940915	0.000000149097227	0.000001545458396	10.365440245233472	0.987551720827506	0	3	2	2	5	6	3	5	5	6	5	7	6	7	9	8	8	8	8	9	9	10	10	7	8	7	10	10	10	9	11	8	11	12	11	11	11	10	12	12	11	12	14	13	13	12	12	14	13	11	15	16	13	15	13	14	13	15	16	16	16	14	15	14	14	17	14	17	18	19	19	20	23	0	3	1	1	7	2	4	7	7	9	3	9	5	10	14	13	10	10	11	12	25	24	25	11	13	8	32	17	30	16	29	6	20	21	28	15	38	6	38	30	21	28	47	35	35	20	41	40	47	20	65	64	42	45	50	40	22	48	63	64	43	53	62	49	45	58	44	65	59	69	69	69	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
