step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80
43000	-492.174621783960220	-490.677180957496773	-1.497440826463444	0.000102276639599	0.000030319882084	0.296449728917013	0.531832280927737	0	2	4	3	2	6	6	8	10	9	10	12	11	12	12	12	14	13	11	14	11	13	11	13	14	13	13	16	15	14	15	15	15	15	16	16	16	16	17	17	17	17	16	19	18	19	18	18	20	18	20	20	20	21	21	19	21	20	23	22	23	22	23	26	27	24	26	28	26	25	27	29	30	31	33	33	35	33	34	36	0	1	1	1	1	3	2	7	6	0	10	19	8	7	8	10	11	23	10	13	9	23	8	23	12	11	16	34	12	12	18	26	14	18	21	21	26	34	15	29	26	15	21	29	36	26	38	26	20	41	47	16	48	45	44	47	48	26	47	19	57	58	56	33	59	62	62	49	33	59	62	69	68	64	69	72	75	68	75	75	1	1	3	2	1	1	2	1	2	1	1	1	2	3	2	2	2	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	2	1	2	2	1	1	2	1	2	2	2	1	1	2	1	2	3	1	1	4	1	2	1	1	2	4	1	7	1	1	2	4	2	1	1	4	5	1	3	1	1	2	4	2	1	2	1	2
43500	-496.142314378585354	-494.595526056896347	-1.546788321689013	0.000113242693861	0.000030106027777	0.265854041001743	0.669602754858972	1	2	3	3	5	6	5	7	10	9	11	13	11	11	9	11	13	12	13	15	13	12	13	14	14	12	14	14	14	15	14	13	15	16	16	17	16	15	17	17	16	17	18	18	18	17	17	17	19	18	18	20	20	20	20	19	22	18	21	21	22	22	25	24	27	24	27	29	26	25	27	30	29	30	32	34	34	34	34	35	0	1	1	2	3	5	4	4	8	0	10	16	9	15	4	10	11	9	10	9	15	9	14	14	26	10	19	18	12	12	18	26	23	9	9	21	26	28	22	41	26	24	21	48	36	19	38	30	20	41	34	48	44	45	46	47	52	30	56	12	52	44	59	42	63	62	66	49	24	51	62	68	64	73	72	72	75	72	75	77	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	2	1	2	3	2	1	1	2	1	2	1	1	1	1	1	1	1	2	2	2	2	1	2	1	3	2	2	1	1	2	1	1	3	1	1	2	1	2	2	1	1	3	1	3	1	2	2	4	2	2	2	4	5	3	3	1	2	1	1	3	1	2	1	1
44000	-474.996219806907106	-472.933124549559409	-2.063095257347674	0.000085376869098	0.000011058134173	0.129521429980668	0.606903030122617	1	2	4	4	5	7	6	7	9	9	10	12	12	11	11	11	14	12	12	13	13	13	13	14	15	13	14	14	13	13	15	14	14	16	16	16	17	16	16	18	16	18	18	17	18	18	17	17	18	18	20	19	20	20	21	19	21	19	21	22	21	23	24	26	26	24	25	28	26	26	26	29	30	31	32	34	33	33	34	35	0	1	2	1	3	1	2	5	2	0	10	16	9	9	9	10	11	9	10	15	9	14	14	15	19	10	16	18	16	10	23	16	20	28	21	21	29	28	14	41	29	33	36	17	36	12	38	30	33	41	47	48	48	45	46	47	52	26	56	44	52	58	59	39	59	58	66	20	49	63	62	68	68	68	68	72	75	72	75	77	1	1	1	1	1	2	3	1	3	1	1	1	1	1	1	1	2	2	2	1	2	1	1	1	2	2	1	1	2	2	2	2	1	1	1	2	2	1	2	1	1	2	1	2	1	2	1	2	2	1	1	1	2	2	2	1	2	2	1	2	1	2	2	6	4	3	1	7	5	1	1	1	2	1	2	2	1	2	1	1
44500	-489.004097667228905	-487.344107970104119	-1.659989697124764	0.000102660715767	0.000022243371302	0.216668772816654	0.656912532617850	1	2	5	3	4	6	6	7	10	8	11	13	12	12	12	11	13	12	13	14	13	10	12	14	15	13	15	15	15	13	14	13	16	17	16	16	17	16	18	17	16	16	17	17	17	18	18	17	19	17	20	19	18	19	20	20	21	20	22	22	23	23	25	26	25	24	27	28	26	26	27	30	30	31	30	32	35	34	36	36	0	1	5	1	2	2	4	4	8	0	10	16	9	22	8	10	11	9	16	9	8	8	7	23	26	11	12	14	26	16	18	16	14	28	21	13	27	28	33	26	16	9	21	12	36	30	28	12	39	41	47	48	19	45	53	47	52	44	47	55	57	58	59	33	59	58	66	42	39	63	66	69	69	64	68	72	75	64	75	77	1	1	1	1	1	2	2	2	2	1	1	1	1	2	2	1	1	1	1	2	4	2	2	1	2	1	1	1	2	1	1	1	2	1	2	2	1	1	1	2	3	3	3	2	1	3	2	2	1	1	1	1	2	2	1	1	1	1	2	1	1	2	2	4	2	2	1	5	2	1	2	2	2	3	1	1	2	4	2	1
45000	-503.186595466418169	-501.552301288767694	-1.634294177650486	0.000099398578121	0.000022470622149	0.226065830855534	0.588048659449522	0	2	4	4	5	7	5	6	9	9	10	11	11	10	10	12	14	12	11	14	13	12	14	14	13	14	14	15	15	13	15	15	15	16	16	16	16	14	17	18	16	17	18	17	19	17	17	17	20	18	19	20	20	20	20	19	19	20	22	22	22	23	24	26	25	24	26	29	25	26	25	30	30	31	33	35	34	32	36	37	0	1	2	2	3	2	1	4	8	0	10	10	15	8	8	10	11	14	10	14	15	15	4	13	12	12	19	23	12	10	18	16	20	28	20	21	30	18	33	37	16	14	36	29	15	26	38	30	39	41	47	48	44	36	25	47	48	48	56	55	25	58	56	33	59	58	62	49	42	65	62	69	69	68	68	68	75	68	75	75	1	1	1	1	1	2	2	1	2	1	1	1	1	3	2	2	2	1	1	1	1	2	4	2	2	1	2	1	2	3	2	1	1	1	1	2	2	1	1	1	2	4	1	1	3	1	1	2	1	1	1	2	2	2	3	1	1	1	1	1	5	2	3	7	2	3	1	5	4	1	1	2	3	1	2	3	1	2	1	2
45500	-496.954044920684851	-495.216323142474891	-1.737721778209984	0.000079022858324	0.000015210428701	0.192481378475939	0.553337879342690	0	2	3	4	5	7	6	8	9	9	10	12	11	12	10	12	13	12	12	13	12	12	13	14	14	13	14	15	14	14	15	14	15	16	17	15	17	16	16	17	16	18	18	18	18	18	17	17	18	17	18	19	18	20	20	20	22	20	22	22	22	23	25	26	26	25	25	28	27	27	28	28	30	31	31	33	33	33	35	36	0	1	1	2	3	2	4	7	7	0	10	10	9	9	9	10	11	9	10	9	9	9	9	14	12	10	19	18	12	10	18	16	9	28	33	14	27	28	15	19	16	20	36	26	36	48	38	16	15	41	47	48	26	45	46	47	48	12	56	46	55	57	56	15	59	58	58	49	33	65	67	64	69	69	68	72	75	69	75	75	1	1	1	1	1	2	1	1	2	1	1	2	1	2	1	1	2	2	2	2	1	2	2	1	1	2	1	1	2	2	1	1	3	1	1	1	1	1	2	2	2	2	1	2	2	1	1	2	3	1	1	1	2	1	2	1	3	4	1	2	1	1	3	7	2	3	3	7	5	1	2	1	1	2	1	2	1	3	3	2
46000	-521.630624610967402	-520.153384206010969	-1.477240404956400	0.000106072781528	0.000033065386731	0.311723575596747	0.583505410083311	0	2	5	4	4	5	6	7	8	8	10	11	10	12	10	11	15	13	12	14	12	12	14	13	15	12	13	16	13	15	16	14	15	15	16	17	16	15	17	16	17	16	15	19	19	17	17	17	19	18	19	19	21	21	21	20	21	19	23	19	23	23	24	26	25	24	25	29	24	26	27	29	31	30	32	35	34	33	33	34	0	1	2	2	1	2	4	6	6	0	10	10	9	15	9	10	11	14	10	9	4	15	9	22	19	12	19	34	10	27	23	19	14	18	23	20	27	18	14	16	40	9	21	30	36	25	38	30	39	41	47	48	48	45	46	47	52	30	51	46	57	58	56	20	63	58	58	49	49	63	67	69	68	69	72	75	75	72	72	68	1	1	2	1	2	2	1	1	1	1	1	2	1	1	1	2	2	1	2	2	5	1	3	1	2	1	1	1	2	1	2	1	2	1	1	3	2	2	1	2	1	3	1	3	1	1	2	1	1	1	2	1	2	2	2	2	1	1	3	2	1	3	2	7	1	3	2	4	2	1	1	2	2	3	1	2	1	1	2	2
46500	-484.167748656258311	-482.527005420046123	-1.640743236212202	0.000089726545370	0.000020065476195	0.223629207077644	0.655133841193492	1	2	5	3	5	4	6	7	9	10	11	12	12	10	12	11	14	13	13	15	12	13	13	14	15	14	15	14	15	13	16	13	15	16	17	16	16	15	17	18	15	18	17	17	18	19	17	17	20	18	20	19	21	20	21	19	22	20	22	23	22	23	23	27	25	24	23	27	26	25	27	29	31	31	32	34	35	33	35	34	0	1	6	1	6	1	4	6	8	0	10	10	14	9	9	10	11	15	16	23	9	9	9	14	10	10	16	18	10	16	18	12	15	28	21	21	26	28	23	41	30	15	21	29	36	30	38	19	39	41	56	48	48	45	26	47	46	48	56	61	52	58	59	33	59	58	58	49	49	63	62	69	69	64	68	68	75	72	75	75	1	1	1	1	1	2	1	2	1	1	1	2	1	1	2	1	2	1	1	1	1	2	2	2	2	1	3	1	3	1	1	1	2	2	2	2	1	1	1	1	2	3	2	1	1	2	1	2	2	1	1	1	2	1	3	2	1	2	1	1	2	2	1	5	2	2	1	3	2	1	2	1	2	2	1	5	1	2	1	1
47000	-508.498488963973045	-506.884635330467745	-1.613853633505312	0.000107639719267	0.000025205970457	0.234169790002130	0.580429223999367	1	2	5	3	4	6	7	5	10	9	11	12	12	12	10	12	14	12	11	14	13	12	14	13	14	14	13	14	15	13	16	15	15	16	16	16	17	15	18	17	15	17	17	18	19	18	17	17	19	18	18	18	21	20	20	19	21	21	21	22	23	24	24	25	26	23	26	28	26	27	27	30	31	31	32	35	35	33	35	37	0	1	5	1	1	3	4	4	7	0	10	19	7	9	8	10	11	15	10	15	14	9	9	15	16	10	12	15	30	10	13	26	13	18	13	21	30	28	20	41	16	9	15	29	36	16	23	30	20	41	47	26	48	45	40	34	48	46	56	55	44	48	59	49	59	58	66	49	33	65	58	64	68	68	68	72	75	72	75	75	1	1	1	1	1	1	2	1	1	1	1	1	2	2	3	2	2	1	1	2	1	1	3	2	1	2	1	1	1	1	2	1	2	2	2	2	3	1	3	1	3	2	3	1	1	4	1	2	2	2	1	2	2	1	1	1	2	2	1	1	2	3	1	2	3	1	2	4	4	1	2	3	1	2	2	2	2	1	2	3
47500	-513.634582228046497	-511.968207877352256	-1.666374350694199	0.000105254326729	0.000022572466810	0.214456426750516	0.455990210762919	1	2	5	4	4	7	5	7	9	8	11	12	12	11	10	12	14	12	12	14	11	12	12	13	14	13	14	14	13	14	16	15	15	16	17	16	16	15	16	16	17	17	17	18	19	18	18	17	20	19	20	20	20	20	19	19	21	21	21	21	22	24	24	27	25	23	25	28	26	26	28	30	30	32	32	35	34	32	34	33	0	1	2	2	2	7	4	7	8	0	10	10	9	9	1	10	16	15	10	13	9	14	9	15	26	10	11	23	10	10	18	29	9	28	21	21	27	28	14	29	19	24	21	30	21	10	38	19	42	40	47	44	48	36	30	15	16	46	47	52	55	58	59	39	59	58	66	49	13	63	66	68	68	69	69	72	69	72	75	75	1	1	1	1	1	1	1	2	1	1	2	3	2	1	4	2	1	1	2	1	1	1	2	1	1	2	1	1	2	2	2	1	4	1	3	2	1	1	2	2	3	2	5	2	5	4	2	2	2	1	1	2	2	2	3	5	4	1	2	1	2	2	2	5	2	2	1	4	7	2	3	1	1	2	2	2	3	1	2	1
48000	-487.968688215330417	-486.385984284734377	-1.582703930596040	0.000111208117326	0.000027556191792	0.247789392128174	0.502596301441587	1	2	5	4	4	6	6	7	9	10	11	11	11	10	10	11	15	12	12	14	13	12	14	14	14	13	13	15	13	15	14	14	15	16	16	16	16	15	18	17	17	17	17	17	20	17	18	17	20	19	19	19	20	20	20	19	22	21	22	23	21	24	24	26	26	24	26	27	27	26	28	29	28	29	32	32	33	33	34	36	0	1	4	1	2	4	1	6	7	0	10	10	7	9	8	10	11	9	16	15	9	14	14	15	27	10	11	18	10	12	18	29	14	18	9	21	27	31	23	27	29	20	21	30	43	30	34	29	18	41	47	48	48	36	46	38	52	44	51	46	55	58	59	49	63	58	58	49	49	63	66	68	64	69	68	72	75	64	77	77	1	1	1	1	1	1	3	1	2	1	1	1	2	1	2	1	2	1	1	2	2	1	2	2	1	2	1	1	2	2	1	1	2	2	3	2	2	1	2	3	3	2	2	1	2	1	1	2	5	1	1	1	2	2	2	2	2	2	1	3	1	2	1	3	2	1	2	3	3	1	2	1	1	1	1	2	1	4	1	1
48500	-493.596311170844217	-492.085363965596855	-1.510947205247378	0.000080902668345	0.000023238977518	0.287246119234241	0.570732063985598	0	1	5	4	3	7	7	8	8	8	10	13	11	11	11	12	14	13	12	14	13	13	13	13	15	12	12	15	15	13	14	14	14	17	16	16	16	15	18	17	17	16	18	18	19	17	17	17	19	18	18	19	20	20	20	20	21	20	21	23	23	23	24	26	26	24	26	27	25	27	28	30	31	31	32	34	34	32	34	37	0	1	5	1	2	3	4	1	7	0	10	10	8	9	9	10	11	14	10	15	14	9	9	13	30	10	10	23	30	11	18	19	14	28	33	21	17	18	18	19	29	33	36	26	21	19	38	30	33	41	47	29	48	36	29	51	44	44	47	53	57	58	59	20	59	58	62	23	39	65	67	64	68	68	69	73	75	68	75	75	1	1	1	2	1	1	2	3	1	1	1	3	2	2	2	2	2	2	2	2	1	2	2	1	1	2	2	1	1	1	1	1	2	2	1	2	1	1	2	2	1	1	2	2	2	2	2	2	3	1	1	2	2	2	2	1	1	1	2	2	1	1	1	6	3	2	2	5	4	1	1	2	3	2	4	2	1	3	1	2
49000	-534.444186727598776	-533.013144133633318	-1.431042593965479	0.000083114515306	0.000029645473555	0.356682264782563	0.478678785025169	1	2	3	3	4	6	6	8	7	9	10	11	10	11	11	11	13	11	13	14	12	11	14	14	15	14	15	15	13	13	13	15	14	16	17	16	16	16	17	16	16	17	17	18	19	17	17	17	20	18	18	18	20	21	20	18	22	19	22	22	22	22	25	27	25	24	25	28	27	25	28	30	31	32	32	34	34	34	35	37	0	1	1	1	3	5	4	6	4	0	10	10	9	8	9	10	11	9	12	8	13	9	14	22	12	10	10	18	16	11	9	30	14	31	23	21	30	28	33	19	17	31	21	19	21	10	38	19	39	41	47	30	46	36	44	28	44	48	56	27	52	58	59	39	59	62	58	49	49	59	62	68	69	73	64	64	75	72	75	77	1	1	1	1	1	1	1	1	2	1	1	1	2	2	3	2	1	2	1	2	1	3	2	2	1	2	3	2	1	2	3	1	1	2	2	2	2	1	2	2	1	2	3	2	2	5	1	1	2	2	1	2	2	2	1	2	2	1	2	3	2	2	2	3	1	1	3	5	3	2	3	1	2	1	2	4	2	1	1	1
49500	-501.693303301914511	-499.853457696694534	-1.839845605219973	0.000136505867385	0.000022882716798	0.167631745331685	0.631396661860653	0	2	4	4	3	6	3	7	9	9	11	12	12	11	9	11	14	12	12	15	12	13	14	13	14	13	15	16	15	13	15	14	13	14	16	17	15	15	17	17	17	17	18	19	19	17	18	17	20	19	20	19	19	21	19	20	21	20	22	23	20	23	24	25	26	24	26	28	25	26	27	30	29	31	31	33	34	33	36	36	0	1	5	7	1	4	1	6	8	0	10	16	9	9	8	10	19	15	10	14	15	14	14	21	19	10	16	34	12	10	18	30	14	18	13	20	30	34	33	30	27	23	21	30	36	30	38	25	42	41	47	46	19	36	46	47	52	19	56	12	53	53	59	39	59	62	62	69	42	63	62	68	64	73	72	69	75	68	77	77	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	2	2	2	1	2	1	1	2	2	1	2	1	1	1	1	1	3	1	1	1	2	3	1	2	2	3	1	2	1	2	2	2	1	1	6	2	1	1	2	2	1	4	1	2	1	3	2	1	2	1	3	1	2	2	2	1	1	3	2	2	1	1
50000	-511.492827245695878	-509.927029829968660	-1.565797415727227	0.000114029198281	0.000029184323349	0.255937284388734	0.576574775353701	0	2	4	2	3	6	6	7	9	9	11	12	10	10	11	12	14	12	12	13	13	10	13	13	15	13	13	15	13	15	15	14	16	14	17	17	16	15	15	17	16	17	18	16	18	17	19	17	19	19	18	20	20	21	20	20	21	19	23	22	22	23	25	24	25	24	26	28	25	27	27	29	30	31	31	33	35	34	35	37	0	1	2	1	2	2	3	4	2	0	10	10	8	8	7	10	11	22	10	15	14	7	14	14	17	10	10	18	10	26	34	27	23	13	9	21	30	18	14	16	27	33	36	27	21	17	34	16	33	40	34	44	48	36	12	47	52	48	47	19	52	58	59	49	59	62	62	69	64	65	66	64	69	73	72	68	75	73	75	77	1	1	1	1	1	1	1	2	4	1	1	2	1	1	2	2	2	1	2	1	1	3	2	2	1	2	2	1	2	1	1	1	2	2	3	2	1	2	2	3	1	1	1	2	2	1	3	4	2	1	2	2	1	2	3	1	1	1	3	5	1	2	2	2	2	1	2	2	1	1	2	2	3	1	1	3	2	2	1	1
50500	-494.048361646534886	-492.219342353350271	-1.829019293184627	0.000102767143263	0.000017468253834	0.169978976540279	0.616393509904503	1	2	5	3	4	6	5	7	9	9	11	10	11	12	11	11	14	12	13	15	13	12	13	14	15	13	14	13	14	13	15	14	16	16	17	16	16	15	17	18	17	16	17	19	19	18	18	16	20	19	20	20	20	19	19	19	22	20	22	20	22	22	24	27	26	24	24	28	26	27	28	30	29	31	32	33	34	33	35	36	0	1	5	1	2	7	1	2	8	0	10	10	6	9	9	10	11	13	10	24	9	15	9	14	16	12	30	18	10	12	14	16	22	38	36	21	30	28	8	17	19	23	36	48	39	30	34	26	20	41	47	44	48	36	27	47	52	30	56	44	52	58	59	42	63	62	62	69	49	59	66	69	69	73	64	72	75	72	77	77	1	1	1	2	1	1	2	3	1	1	1	1	2	2	2	1	2	1	2	1	2	1	1	2	2	2	1	1	2	2	1	1	1	1	1	2	2	1	7	3	1	1	1	2	1	3	1	2	3	1	1	1	2	2	3	1	2	2	2	1	1	1	1	5	2	2	1	1	3	2	2	2	1	1	2	2	1	1	1	1
51000	-510.996594105641748	-509.440327886610191	-1.556266219031530	0.000109209915108	0.000028482179919	0.260802143202607	0.538396636815769	1	2	5	3	3	7	6	8	9	9	10	11	11	10	11	11	14	12	12	15	12	12	13	13	14	12	15	14	14	14	14	14	16	17	17	15	17	15	17	17	15	17	17	17	19	18	17	17	19	18	19	20	19	21	20	19	20	21	22	22	22	23	24	27	24	24	25	28	26	25	27	29	31	31	33	35	35	33	35	37	0	1	5	1	2	7	4	7	3	0	10	11	14	9	14	10	11	9	10	15	9	14	14	14	26	11	12	15	11	12	9	19	15	28	33	21	12	28	23	29	30	23	36	19	36	25	38	19	23	41	38	48	44	36	19	47	48	44	51	27	46	58	56	15	56	62	66	69	39	59	66	68	69	64	64	78	64	73	75	76	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	2	2	2	1	1	1	2	2	1	1	2	1	3	2	3	1	3	2	1	1	3	1	2	1	1	2	1	3	2	2	1	3	3	2	3	1	1	2	4	1	2	1	2	3	3	2	2	8	3	1	1	1	5	1	1	1	2	2	3	2	4	1	2	1
51500	-477.340441880839421	-475.781147528510814	-1.559294352328614	0.000086291921685	0.000022369795770	0.259233950680933	0.655653227148803	1	2	5	3	3	7	6	7	9	9	10	12	12	11	10	12	13	12	13	14	12	11	14	13	15	12	14	16	14	13	15	15	16	14	16	15	16	16	18	17	16	16	17	18	18	18	18	15	19	19	19	18	20	20	19	20	21	20	21	20	22	23	24	25	26	24	26	29	26	27	27	29	30	29	32	34	34	33	34	37	0	1	5	1	1	3	2	7	8	0	10	10	15	9	9	10	11	9	10	9	15	9	14	15	26	10	12	34	10	10	18	26	14	18	36	21	27	34	14	29	29	14	36	19	43	16	38	19	33	40	47	48	44	36	16	47	52	48	56	29	52	58	59	49	59	58	66	64	49	63	62	69	64	69	64	72	69	72	75	77	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	1	1	2	1	1	3	1	2	2	2	2	1	2	1	1	1	1	1	1	1	2	4	1	1	2	1	2	3	2	2	2	2	3	1	1	4	1	2	1	2	2	4	2	3	3	1	2
52000	-502.464865566965784	-500.976147345586128	-1.488718221379641	0.000093936855803	0.000028444324279	0.302802601125880	0.576561043394027	0	2	5	3	4	6	6	7	9	8	10	12	11	12	11	11	13	12	13	14	13	12	13	13	12	12	14	15	14	15	14	14	15	15	15	16	16	16	16	14	17	17	18	18	19	18	17	16	18	19	19	19	20	21	19	19	21	20	20	21	23	23	23	26	26	24	27	28	27	27	27	29	30	31	32	35	34	33	35	36	0	1	1	1	2	4	4	7	8	0	10	10	9	15	6	10	11	9	10	14	9	15	15	15	10	10	26	31	17	26	18	12	15	18	23	9	19	34	20	12	40	14	36	48	33	25	28	19	24	30	47	12	16	36	19	47	53	46	56	48	57	58	59	33	59	58	66	64	49	65	66	69	68	73	69	72	75	72	75	77	1	2	3	1	1	2	1	1	2	1	1	2	1	1	2	1	2	3	2	1	3	1	2	1	1	2	1	1	1	1	1	1	2	1	2	3	1	1	1	2	1	3	1	1	2	3	1	1	2	2	1	3	6	2	2	1	1	1	1	3	1	2	2	4	2	2	1	1	5	1	2	1	1	1	2	3	1	3	2	1
52500	-489.930099377799479	-488.019579684136261	-1.910519693663245	0.000118550943700	0.000018214246849	0.153640673623260	0.715859530966639	0	2	4	3	4	5	5	6	9	8	10	12	8	11	9	11	14	12	12	15	11	12	13	13	13	13	15	15	15	14	13	15	14	14	16	15	16	15	18	16	17	16	18	19	19	18	18	17	19	18	20	19	21	21	20	20	21	21	22	23	22	23	24	26	27	24	26	29	26	27	27	28	30	30	31	34	34	34	36	36	0	1	2	2	2	2	4	7	8	0	10	10	8	15	8	10	10	15	10	24	9	14	14	13	19	16	12	23	12	19	18	26	14	9	36	21	27	18	42	30	12	23	21	48	36	29	28	29	28	41	47	26	48	45	46	34	52	29	47	55	57	58	59	33	63	62	62	49	39	59	66	69	69	69	64	72	75	68	77	77	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	2	3	2	2	1	1	1	1	2	1	2	2	1	2	1	1	1	2	2	1	2	1	1	1	1	2	2	3	1	1	2	2	1	2	1	1	2	2	1	1	3	1	2	2	2	1	1	1	6	2	1	2	3	3	2	2	1	2	3	3	3	1	3	1	2
53000	-508.645360403356335	-507.144333588214522	-1.501026815141795	0.000103272856573	0.000030355475185	0.293934691000196	0.532960415886535	0	1	4	2	4	5	6	6	9	8	10	13	11	12	11	11	14	13	12	14	13	12	14	14	13	14	15	16	14	15	16	15	13	15	16	16	17	16	18	18	16	16	17	18	19	17	17	15	19	19	19	20	20	21	21	19	21	21	22	22	22	23	25	26	24	24	26	28	26	27	27	29	29	32	32	35	34	33	35	36	0	1	4	2	4	3	1	4	8	0	10	16	7	15	9	10	11	22	10	33	13	9	15	9	10	11	12	34	10	12	18	16	15	18	33	15	27	18	18	30	26	23	21	26	21	17	38	16	22	41	47	46	48	36	46	38	30	25	47	12	52	52	59	49	51	58	66	49	23	59	66	68	64	73	68	68	75	69	75	77	1	1	1	1	1	1	3	2	1	1	1	1	2	1	1	2	2	1	2	1	1	1	2	1	2	2	1	1	3	2	1	2	1	1	2	4	1	2	2	1	1	1	2	2	3	1	1	2	2	2	1	2	2	3	2	2	3	4	2	4	1	2	2	4	2	1	1	5	5	2	2	1	2	2	2	3	2	3	1	1
53500	-458.421536688861465	-456.729540565885259	-1.691996122976212	0.000143364685004	0.000029535630982	0.206017478995217	0.708714522445061	1	2	4	3	4	7	6	7	10	9	11	12	9	12	12	11	15	12	12	14	12	13	12	12	15	12	15	15	14	15	16	14	15	16	16	16	17	16	17	17	16	16	17	18	19	17	18	15	20	18	19	19	20	20	20	19	21	20	22	23	21	23	24	27	24	24	26	28	24	27	26	30	30	31	32	34	34	32	35	35	0	1	2	1	2	7	4	4	13	0	10	16	8	9	9	10	11	9	10	9	9	9	9	9	12	10	19	18	19	12	18	19	14	28	24	21	25	28	15	10	26	21	42	29	42	19	38	19	33	41	47	46	46	36	26	47	52	44	51	44	52	58	59	49	59	58	66	69	39	59	62	69	68	64	72	73	75	64	75	75	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	2	1	2	1	2	2	1	1	1	3	2	1	1	2	4	2	2	1	2	1	2	1	1	2	1	1	1	1	2	3	1	1	1	1	2	1	2	1	3	1	3	1	2	2	2	2	2	1	2	1	1	1	2	2	1
