step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55
76500	-214.640400258907363	-221.495888209866735	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.543057426650626	1	2	4	5	8	7	6	6	6	7	7	8	8	9	7	11	8	9	8	9	10	10	11	12	11	9	11	9	10	11	12	14	14	12	13	12	13	14	14	14	14	15	15	16	16	17	17	16	17	19	19	19	21	21	20	0	1	2	3	8	3	4	2	4	3	8	15	9	1	4	5	4	10	10	19	10	18	8	5	18	6	12	19	15	13	10	29	37	20	6	17	13	31	23	14	22	41	41	39	23	18	42	43	24	44	47	42	48	0	15	1	1	1	1	1	1	1	2	1	2	1	1	1	4	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	3	2	3	1	2	4	2	1	1	1	3	4	1	1	2	1	1	3	3	1	5
77000	-148.049815023707367	-154.905302974666739	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.672854383844695	0	2	4	6	8	5	6	6	7	8	8	9	9	8	10	10	8	8	9	9	9	10	11	10	12	11	10	12	12	11	11	14	14	12	14	12	13	15	14	14	15	15	15	16	16	16	16	17	18	19	19	20	20	20	20	0	1	2	6	8	3	2	2	4	7	8	11	8	8	6	21	7	7	7	8	11	17	21	10	19	24	5	14	22	21	15	18	34	5	36	22	22	35	34	36	39	29	37	13	33	39	41	43	46	42	45	44	50	0	39	1	1	1	1	1	1	1	2	1	1	1	1	2	1	3	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	3	1	1	1	1	1	1	2	2	1	1	3
77500	-190.884149940762995	-197.739637891722367	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.874012171873964	0	2	4	4	7	5	6	6	6	7	7	8	9	10	10	10	8	9	10	9	10	11	9	11	11	9	9	12	11	12	12	14	15	12	13	10	12	15	15	14	12	15	16	15	17	17	17	18	18	19	19	20	19	21	18	0	1	2	2	6	2	4	3	2	4	6	7	10	17	10	12	7	8	26	9	20	18	5	12	16	11	9	29	36	36	20	17	21	21	26	17	22	37	30	22	26	28	35	35	43	28	42	34	44	47	39	43	47	0	43	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	1	2	1	1	1	1
78000	-196.899924895065254	-203.755412846024626	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.704323456041494	1	3	4	5	7	7	6	7	6	7	7	8	10	9	9	11	8	10	9	10	9	9	9	12	10	11	10	12	11	11	11	13	14	10	14	13	12	14	14	15	14	15	15	17	15	14	17	18	17	20	16	20	19	21	20	0	1	1	2	4	7	3	3	1	4	2	11	19	8	8	13	9	17	10	5	2	9	7	10	14	20	9	14	15	20	15	17	28	11	36	30	4	28	5	28	19	26	35	16	30	26	45	45	40	46	28	42	35	0	48	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	3	2	1	3	1	1	2	1	1	1	1	1	1	1	1	1	3	1	3	1	2	2	1	4	2	2	1	1	1	2	1	3	3	1	1
78500	-188.726688597983468	-195.582176548942840	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.699657894155160	1	2	3	5	8	7	7	6	5	7	7	9	10	8	9	10	8	8	9	10	9	10	9	12	10	11	10	12	13	11	11	14	13	13	13	12	14	12	13	14	15	15	15	17	16	16	17	17	17	19	19	19	20	20	19	0	1	1	2	9	4	4	9	3	8	1	11	23	8	7	17	4	8	18	18	7	5	11	31	21	21	4	31	19	15	19	26	13	27	27	27	21	10	31	29	33	40	35	41	39	29	36	42	46	48	48	45	36	0	46	1	1	1	1	2	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	4	1	1
79000	-185.153706007849081	-192.009193958808453	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.660115203570700	0	2	4	4	8	6	6	5	7	6	7	8	8	9	9	11	7	6	9	10	9	9	9	11	11	10	9	13	12	11	11	14	15	13	12	12	11	15	14	14	15	14	15	16	17	17	18	18	18	19	19	18	20	20	20	0	1	2	2	17	3	3	2	8	4	18	3	18	10	17	12	10	4	11	10	17	4	12	8	27	8	18	5	30	12	19	36	40	26	19	13	20	28	31	28	30	19	34	28	43	2	24	43	33	37	52	46	52	0	45	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	2	1	4	1	2	1	2	1	1	1	1	1	1	2	2	1	1	2	1	2	3	1	1	1	8	3	1	1	4	1	1	1	1	2
79500	-198.752542336799280	-205.608030287758652	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.888803434957322	0	2	5	5	8	5	6	7	6	6	7	8	10	7	9	9	8	10	8	9	10	9	11	11	9	11	10	13	13	12	11	15	13	13	12	12	12	14	14	15	15	15	15	17	15	16	16	18	17	17	19	21	19	20	20	0	1	2	1	7	2	6	6	3	2	3	6	5	2	9	14	4	20	7	17	5	1	8	17	14	27	20	31	35	13	21	36	15	24	26	24	25	28	36	16	23	35	33	43	18	45	39	47	24	12	49	51	39	0	50	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	1	2	1	1	2	1	1	1	2	3	1	1	2	1	1
80000	-207.350128193875378	-214.205616144834750	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.689356998337769	1	3	4	5	8	7	5	7	6	8	8	9	10	9	10	10	7	8	9	9	9	11	10	10	11	9	10	13	12	11	11	14	13	13	12	12	13	14	15	14	15	14	15	16	16	17	18	18	18	20	19	19	21	20	21	0	1	2	3	4	7	3	4	3	6	2	2	26	2	5	5	7	8	7	9	18	17	5	5	26	18	19	27	9	14	21	36	7	23	27	20	5	36	28	36	34	35	28	34	12	31	40	40	45	38	44	33	39	0	34	1	1	1	1	1	1	1	1	1	1	3	3	1	3	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	3	2	1	1	2	1	1	1	1	1	1	1	5	4	2	2	1	3	1	3	2	1	4
80500	-191.801658734252356	-198.657146685211728	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.779216310493446	1	3	5	5	5	6	7	7	7	7	8	8	9	10	8	10	7	9	9	9	10	11	11	9	10	11	10	13	13	11	11	14	12	12	13	12	14	14	15	13	14	15	15	16	15	16	17	18	17	18	19	19	21	21	21	0	1	2	2	1	2	4	5	3	4	4	8	9	10	9	4	5	15	10	10	18	8	13	4	17	7	18	27	15	18	8	35	20	23	23	20	30	16	37	30	36	37	31	7	26	39	45	39	18	35	49	47	28	0	52	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	2	2	1	1	1	3	1	1	1	2	1	1	1	2	2	1	1	1	1	1	4	1	1	1	2	3	1	1	1	2	1	1
81000	-216.176290410874344	-223.031778361833716	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.618618878925154	1	2	3	5	7	7	6	5	7	8	7	8	9	9	9	10	8	10	9	9	8	11	11	12	12	10	10	13	13	12	11	13	14	11	13	12	13	14	14	15	15	15	16	15	13	16	17	18	18	19	19	21	18	18	18	0	1	2	1	1	1	8	2	8	4	8	5	6	2	11	14	7	12	5	9	8	10	19	12	34	19	1	16	15	12	13	5	22	9	5	27	23	35	34	30	34	36	22	12	23	15	41	40	42	40	54	40	46	0	12	1	1	1	2	2	3	1	1	1	2	1	1	1	3	1	1	1	1	1	1	1	1	2	2	1	1	3	1	2	1	1	2	1	3	2	1	1	1	1	1	3	2	2	3	1	3	1	1	1	2	1	3	1	1	3
81500	-224.822739202044744	-231.678227153004116	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.609541800226420	0	3	2	5	8	6	7	7	5	7	7	9	9	10	9	10	7	9	9	7	9	11	11	12	11	10	9	11	12	12	11	14	15	12	13	12	14	14	14	13	16	15	15	17	16	16	18	18	16	19	20	19	19	20	20	0	3	1	3	17	1	4	9	3	9	9	10	5	17	17	12	4	11	17	4	17	15	8	31	21	13	17	8	14	27	27	21	25	26	25	15	34	22	6	34	29	16	40	4	17	37	46	24	26	13	39	42	43	0	10	1	1	1	2	1	3	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	2	1	1	1	2	2	1	1	2	1	1	4	1	2	3	1	5	4	1	1	3	3	5	2	1	2	1	6
82000	-180.217163163696370	-187.072651114655741	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.818333169429139	0	2	5	6	7	6	5	7	7	8	8	8	9	9	9	9	7	10	10	9	8	11	10	11	12	10	10	13	12	12	12	14	14	11	13	12	13	15	15	14	14	15	15	16	16	16	16	18	17	19	18	18	20	20	21	0	1	2	2	6	7	2	7	4	9	8	6	9	7	5	17	2	15	16	6	6	13	21	9	24	11	9	24	18	15	13	36	24	13	34	19	10	25	22	30	29	40	12	8	35	30	32	45	47	49	40	38	52	0	46	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	1	1	1	2	3	2	2	1	1	1	2	2	2	1	1	4
82500	-209.366647332833196	-216.222135283792568	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.772127347067121	1	3	5	5	7	4	7	6	7	6	7	9	10	9	9	11	8	8	9	9	9	11	9	11	11	10	9	13	13	12	12	14	14	11	14	11	13	15	14	15	12	16	14	15	14	15	17	16	18	19	18	19	20	20	19	0	1	2	6	6	1	4	3	8	4	2	5	18	2	10	5	1	3	8	8	8	15	5	20	20	11	17	24	22	22	23	15	25	27	31	13	41	28	28	30	25	45	24	21	36	16	40	39	40	47	42	13	52	0	39	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1	2	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	5	1	1	2
83000	-221.802956636099879	-228.658444587059250	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.644415300195174	0	2	3	6	8	5	7	7	6	6	7	9	10	8	9	10	8	10	8	9	10	10	10	10	12	11	10	12	12	11	12	15	15	12	14	12	12	14	14	13	15	15	16	15	17	16	16	17	17	19	19	20	20	21	19	0	1	2	6	4	2	3	6	3	6	2	8	9	2	19	17	9	20	6	4	19	1	8	17	27	27	15	22	15	19	14	29	39	4	31	24	27	36	31	11	34	28	41	36	29	35	39	32	33	43	33	50	49	0	4	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	1	1	1	1	1	1	4	2	1	1	1	1	1	1	1	2	1	1	3	1	1	1	1	1	2	2	2	1	2	5	1	1	1	1	1	2	1	2	1	4
83500	-191.553305683034267	-198.408793633993639	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.814304169800840	1	3	5	5	6	7	6	7	6	8	6	7	8	9	9	8	8	9	9	10	9	10	11	12	11	10	9	11	11	12	12	13	14	13	13	12	11	14	14	14	13	15	16	16	14	17	18	18	16	18	18	19	19	19	20	0	1	2	2	2	2	4	3	4	7	2	3	4	4	17	6	5	12	10	17	9	2	27	21	18	19	9	18	14	22	22	25	32	36	19	22	14	36	36	41	36	38	38	25	20	39	43	49	32	43	38	34	41	0	30	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	4	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	3	1	3
84000	-216.563091928220189	-223.418579879179561	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.669287280247092	1	2	4	6	8	6	7	5	7	7	6	8	8	9	10	11	7	9	9	10	9	11	10	11	10	10	11	12	12	11	12	14	14	13	14	12	13	14	14	15	16	14	16	17	17	16	18	17	17	19	20	19	20	21	20	0	1	2	8	4	8	8	3	3	11	2	4	7	7	7	23	4	6	11	10	10	23	3	18	17	4	18	23	16	11	22	25	17	5	16	19	10	29	37	29	31	25	32	2	28	16	43	40	40	32	46	44	49	0	29	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	4	2	1	3	1	1	1	2	1	2	3	2	1	2	2	1	1	2	1	1	1	6	2	3	1	1	1	4	2	1	1	1	3
84500	-206.061680830117353	-212.917168781076725	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.704118904666022	1	2	4	6	7	5	7	6	7	6	8	8	10	9	10	10	7	9	8	10	9	10	9	11	11	11	10	12	12	10	12	14	15	12	13	12	12	15	12	14	14	15	15	16	16	16	18	18	16	19	19	21	20	19	20	0	1	2	6	6	2	6	2	10	3	9	17	14	8	5	12	8	8	4	23	5	4	9	8	27	14	4	25	22	12	16	22	34	27	31	16	15	31	9	39	36	29	30	34	20	2	43	45	34	44	47	46	54	0	23	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	3	1	1	2	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	2	1	3	7	1	1	2	1	1	2	1	1	6
85000	-202.695458599665869	-209.550946550625241	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.679302498236678	0	3	3	5	6	7	6	7	7	8	7	9	9	7	10	9	8	9	9	8	9	9	9	12	11	11	9	11	12	10	12	13	13	12	13	13	14	14	14	13	14	15	15	16	16	16	16	17	17	20	18	20	18	21	20	0	1	1	3	4	7	4	4	2	9	2	9	20	2	27	11	7	14	11	5	11	8	7	16	19	23	8	10	16	22	23	23	20	25	18	25	28	31	30	28	24	33	36	41	37	37	32	40	33	51	28	49	47	0	16	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	7
85500	-215.653940993605659	-222.509428944565030	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.673774132854900	0	3	5	3	7	6	5	7	6	7	6	9	10	10	10	11	8	10	8	8	9	9	10	10	12	10	10	13	13	11	12	14	15	12	13	12	13	14	14	14	13	15	15	17	16	17	17	15	17	17	19	21	20	20	18	0	1	2	1	7	4	2	3	7	7	4	9	9	4	5	20	8	22	4	3	11	2	10	2	15	11	5	16	23	12	13	37	13	18	13	23	16	37	21	16	36	29	14	15	26	43	43	28	33	48	43	46	50	0	10	1	1	1	1	1	1	2	2	1	1	1	2	1	3	2	1	1	1	2	2	2	2	1	2	1	2	2	1	1	2	1	1	2	1	1	1	1	1	2	2	1	1	3	3	4	1	1	1	1	1	2	1	2	1	5
86000	-210.139460139936944	-216.994948090896315	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.520585613726769	0	2	5	6	8	5	6	4	6	8	7	8	9	10	9	10	7	9	9	9	9	11	10	11	11	9	10	12	12	10	11	13	14	13	12	13	14	15	14	15	13	15	15	17	16	17	16	16	18	19	19	20	18	21	20	0	1	2	3	6	2	3	2	6	8	3	7	17	18	10	26	6	4	8	11	17	16	10	12	15	4	12	17	17	10	21	24	24	4	14	31	41	32	36	13	29	35	17	43	8	39	37	28	48	29	47	46	41	0	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	3	2	1	1	1	2	3	1	1	1	1	1	3	1	2	4	1	7	1	1	2	1	4	2	1	2	1	9
86500	-199.066753359792273	-205.922241310751645	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.727454013232445	1	3	5	5	7	5	6	5	7	7	7	9	9	10	8	11	9	8	10	9	9	11	11	10	12	10	10	12	10	11	11	13	14	12	12	13	13	14	14	13	15	16	15	13	16	16	17	16	18	18	19	21	21	20	20	0	1	2	1	7	2	3	1	4	3	4	5	10	8	2	20	18	4	10	10	5	17	12	9	21	15	10	29	20	21	17	16	18	21	29	14	16	16	35	20	44	13	24	30	10	2	32	39	20	45	48	49	50	0	45	1	1	2	2	1	1	1	2	1	1	1	1	1	3	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	2	1	2	1	2	2	1	4	5	1	1	4	1	1	2	1	1	1
87000	-214.958070328382149	-221.813558279341521	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.806703820406592	0	2	4	6	7	5	5	5	6	8	7	7	8	9	9	10	7	9	9	9	7	10	9	11	12	10	10	11	11	11	12	14	13	12	13	13	12	14	14	13	15	14	15	17	13	16	16	17	16	20	19	20	18	20	20	0	1	2	8	6	2	3	3	3	4	8	9	17	12	21	14	7	4	9	11	3	13	13	17	11	13	18	16	4	15	15	40	24	23	27	28	20	24	31	15	36	27	37	15	4	40	32	25	40	44	39	53	39	0	53	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	5	2	2	1	1	1	2	2	1	2	1	1
87500	-215.330377456005152	-222.185865406964524	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.552147381918456	1	2	4	6	7	7	6	4	6	8	8	9	9	9	9	11	5	9	8	9	9	10	10	11	11	10	9	11	12	12	12	14	13	13	14	12	14	13	13	13	15	15	14	15	16	17	17	17	17	19	18	20	20	20	20	0	1	1	17	3	1	17	2	17	17	9	10	10	17	11	13	3	5	17	7	10	18	1	10	12	18	8	13	6	25	12	12	6	21	33	28	31	36	26	28	39	29	23	28	43	4	37	33	41	48	45	51	43	0	41	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	5	1	1	1	2	1	1	1	2	3	3	2	1	1	1	1	1	1	1	1	3	2	1	5	1	3	1	1	1	1	3	1	3
88000	-191.790754453807153	-198.646242404766525	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.627184192616151	0	2	4	5	7	7	6	5	3	7	7	7	8	9	9	11	8	8	9	10	10	10	11	11	9	11	10	13	13	11	12	12	14	12	14	12	12	14	12	14	15	16	16	16	17	15	18	17	15	19	19	19	19	19	19	0	1	2	9	7	7	9	2	2	4	7	7	4	10	10	5	7	3	8	15	5	15	14	7	8	13	8	23	6	14	19	17	36	24	31	26	15	16	22	32	23	35	38	18	38	13	44	35	30	48	45	44	33	0	43	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	3	2	1	1	1	1	2	1	1	2	1	3	1	1	2	1	1	2	1	1	1	1	1	2	1	1	3	3	3	1	1	2	1	1	2	3	1	1
88500	-219.169937135166208	-226.025425086125580	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.756243818483272	1	2	4	5	7	7	5	6	6	7	7	9	9	8	10	10	8	10	8	10	7	10	10	11	11	10	9	12	10	11	10	13	14	12	13	11	12	14	15	15	15	14	16	15	17	16	16	18	17	20	19	21	20	19	20	0	1	2	2	8	4	3	7	7	9	4	11	21	8	21	27	6	8	9	8	7	4	19	13	31	13	5	18	12	11	13	16	36	13	6	18	12	24	30	33	17	26	38	37	33	29	34	39	43	40	33	42	54	0	37	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	2	1	2	1	1	1	2	2	1	1	1	2	2	3	1	1	3
89000	-191.455691016367524	-198.311178967326896	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.723024595573336	-1	2	3	4	7	6	6	6	5	7	7	9	9	9	9	11	9	9	9	9	7	10	9	11	9	10	11	13	13	12	11	12	15	13	13	12	13	15	14	14	16	15	15	16	17	17	17	18	17	19	19	20	19	20	19	0	1	2	2	4	9	2	9	2	3	9	5	6	7	5	19	11	21	8	6	4	18	11	9	21	23	5	27	21	11	22	18	39	24	16	24	24	35	30	28	39	29	31	9	29	42	43	14	33	35	41	44	38	0	47	1	2	1	1	2	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	3	3	1	1	1	1	2	1	1	1	1	1	1	1	1	5	2	1	1	5	1	2	1	2	2	1	1
89500	-182.701113961307641	-189.556601912267013	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.858730563645879	0	3	5	6	7	5	6	7	7	6	7	8	9	9	10	11	8	9	9	9	9	11	10	11	9	10	10	12	12	11	12	14	13	12	14	11	14	14	13	15	16	15	15	16	16	16	17	17	17	19	19	19	21	20	20	0	1	2	3	2	2	3	7	4	2	2	8	12	12	12	20	3	4	11	11	11	5	20	21	4	12	17	30	26	25	24	31	27	13	27	19	12	16	30	30	37	31	16	37	31	37	40	40	43	47	40	47	48	0	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	2	2	1	1	1	1	2	1	1	2	1	1	1	4
90000	-188.970728812356413	-195.826216763315784	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.830370104973600	0	2	4	5	8	3	7	7	6	7	6	9	9	8	9	10	7	8	9	10	9	10	11	9	11	11	10	12	11	12	10	14	15	10	13	13	13	14	13	14	15	15	15	16	16	17	16	18	17	20	18	19	20	20	20	0	1	2	6	11	2	3	4	3	4	2	8	8	2	14	18	4	4	6	15	8	21	18	5	13	13	17	16	12	10	18	30	35	24	23	15	10	35	24	21	28	35	7	43	42	33	23	47	45	52	44	41	46	0	49	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	2	3	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	3	1	1	2	1	1	4	1	1	2	2	1	1	1	1	2	1	1	1
90500	-194.735008814697920	-201.590496765657292	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.763540538275761	0	3	4	4	8	5	6	5	6	8	5	9	9	9	10	11	8	10	9	9	9	10	11	10	11	10	11	13	13	12	12	13	13	12	13	12	13	14	13	15	16	15	15	16	16	16	15	17	17	18	19	21	20	21	19	0	1	2	2	9	4	3	4	2	11	2	8	11	4	17	10	7	12	5	17	7	9	24	8	14	17	18	27	25	22	26	36	10	13	24	24	22	24	16	5	38	35	38	38	38	15	39	46	36	42	34	53	55	0	33	1	2	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	3	1	2	1	2	1	1	3	1	1	1	1	1	3	1	1	1	1	4	1	1	1	3
91000	-219.827764435596265	-226.683252386555637	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.640153682231437	1	2	3	4	8	5	7	7	6	7	8	9	9	9	8	10	9	7	9	10	9	10	9	11	12	11	9	13	13	11	11	14	12	11	12	11	12	13	14	14	15	15	16	16	16	15	16	16	17	18	19	19	17	19	19	0	1	2	2	8	3	3	9	4	6	2	5	10	15	10	17	15	6	10	15	4	9	8	7	16	8	11	34	34	11	17	34	11	27	21	20	15	35	25	19	37	28	25	38	17	1	40	35	41	43	40	28	22	0	40	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	2	1	3	7	1	2	1	1	2	3	3	1	2
91500	-225.462433970801300	-232.317921921760671	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.831624303137440	0	2	3	5	6	6	7	6	7	7	7	8	10	9	9	10	9	9	9	9	8	9	11	10	11	10	11	10	13	12	12	11	13	12	12	11	12	13	14	14	16	15	16	16	16	16	18	15	17	19	20	19	20	21	21	0	1	1	3	3	1	8	4	4	8	5	9	10	7	11	4	9	7	6	11	6	2	15	15	22	15	16	14	37	26	36	15	14	27	28	15	19	30	33	30	39	26	25	13	29	23	41	33	26	47	41	47	50	0	8	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	3	1	3	1	1	3	1	2	1	1	1	5
92000	-205.299741117362458	-212.155229068321830	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.619391428425549	0	2	4	5	7	7	5	6	6	7	8	8	10	10	9	10	8	8	9	8	9	10	10	12	11	11	10	12	12	12	12	14	15	12	12	12	13	14	14	13	14	13	15	16	17	15	17	17	16	20	20	19	20	19	20	0	1	2	1	8	7	2	1	1	7	8	3	20	21	6	11	4	6	20	9	18	12	5	18	21	21	10	20	14	25	25	2	28	16	13	11	28	15	20	11	7	20	15	41	43	10	44	46	39	52	48	25	54	0	2	1	1	1	2	1	1	2	3	3	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	1	1	2	1	1	1	6	1	1	1	2	1	3	2	2	3	2	2	1	1	4	1	1	1	1	2	3	1	1	8
92500	-223.807262694233486	-230.662750645192858	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.587232027811239	1	3	4	6	7	4	6	7	7	8	5	9	9	9	10	9	8	9	10	9	9	10	10	11	11	11	11	12	12	10	12	14	15	12	14	12	14	15	13	14	13	15	16	16	15	15	18	16	16	18	19	19	19	21	20	0	1	2	6	2	1	2	11	11	7	1	9	8	1	21	17	9	8	10	8	8	10	11	19	5	14	10	8	15	11	9	2	14	15	21	22	34	13	25	16	36	36	45	1	16	32	48	41	40	45	31	43	44	0	37	1	1	1	1	2	2	2	1	1	1	2	1	2	3	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	2	3	4	3	1	2	1	1	3	1	2	1	2	1	6	4	1	2	1	1	3	3	2	2	1	2
